,Time,Returns_BBDC4
173,2013-06-20,0.0020720839395913515
174,2013-06-21,-0.01987355073415742
175,2013-06-24,-0.019556787543016263
176,2013-06-25,0.008224464098579798
177,2013-06-26,0.006391459389122556
178,2013-06-27,0.002827093310941553
179,2013-06-28,0.014365146374763604
180,2013-07-01,0.0017357894673404317
181,2013-07-02,-0.05275729876774804
182,2013-07-03,-0.008084453508232059
183,2013-07-04,-0.001474519238856331
184,2013-07-05,-0.03535619757709707
185,2013-07-08,0.000766841373660121
186,2013-07-10,-0.0003834027493345715
187,2013-07-11,0.04636365718460489
188,2013-07-12,-0.002565583191940224
189,2013-07-15,0.026391024802923102
190,2013-07-16,-0.0035754672527912312
191,2013-07-17,0.023708860505037954
192,2013-07-18,-0.013375338945941895
193,2013-07-19,-0.01607903812944933
194,2013-07-22,0.036073030218359836
195,2013-07-23,0.014142154966282572
196,2013-07-24,-0.014833393287347896
197,2013-07-25,0.0020822049646005425
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.003897003480038297
201,2013-07-31,-0.01611918116654243
202,2013-08-01,0.02636715469348072
203,2013-08-02,-0.008475221616535134
204,2013-08-05,-0.020784496860317248
205,2013-08-06,-0.020479493931838455
206,2013-08-07,0.0029522175112486337
207,2013-08-08,0.031906730593159516
208,2013-08-09,0.010295259854062877
209,2013-08-12,0.017162063556365403
210,2013-08-13,0.022320585843762508
211,2013-08-14,-0.010238405317033461
212,2013-08-15,-0.01312130412459922
213,2013-08-16,-0.009431643444717253
214,2013-08-19,-0.001754076034087948
215,2013-08-20,-0.013446280285265289
216,2013-08-21,-0.016886027217976274
217,2013-08-22,-0.0036313702226955513
218,2013-08-23,0.0198031967076
219,2013-08-26,-0.012197317323609624
220,2013-08-27,-0.02966439521934694
221,2013-08-28,-0.005591490711757352
222,2013-08-29,0.01668159635261901
223,2013-08-30,0.0203804545875248
224,2013-09-02,0.007893029763375026
225,2013-09-03,-0.011865656393989621
226,2013-09-04,0.0050494846943207605
227,2013-09-05,0.011449995996260842
228,2013-09-06,0.019027968726345268
229,2013-09-09,0.028897176448044792
230,2013-09-10,0.012131979073331856
231,2013-09-11,0.009672061882811
232,2013-09-12,-0.01943357664094192
233,2013-09-13,0.008086733647632016
234,2013-09-16,0.004351443537763622
235,2013-09-17,0.01030912087262692
236,2013-09-18,0.03253344781698786
237,2013-09-19,0.004151221525408921
238,2013-09-20,-0.025179362414983864
239,2013-09-23,0.005217220066443318
240,2013-09-24,0.0
241,2013-09-25,0.004865914586197562
242,2013-09-26,-0.00032433246415397576
243,2013-09-27,0.0236762508926196
244,2013-09-30,-0.04032236915716636
245,2013-10-01,0.01340222949803982
246,2013-10-02,0.0019504008828317154
247,2013-10-03,-0.0032480942383683598
248,2013-10-04,-0.004889707532578225
249,2013-10-07,0.004889707532578225
250,2013-10-08,-0.0013040603697405118
251,2013-10-09,0.01647336839811775
252,2013-10-10,0.013677280903938716
253,2013-10-11,-0.003165965063191667
254,2013-10-14,0.021638538954149578
255,2013-10-15,0.0024740245459655696
256,2013-10-16,0.008628815974448756
257,2013-10-17,0.0052020634631060325
258,2013-10-18,0.0069940809919710745
259,2013-10-21,-0.012196144455077107
260,2013-10-22,0.014314608286999597
261,2013-10-23,-0.020466587242637946
262,2013-10-24,-0.0009280951178993746
263,2013-10-25,-0.006507351583153742
264,2013-10-28,-0.0006232527672289656
265,2013-10-29,0.01082884502481285
266,2013-10-30,-0.00400775235571782
267,2013-10-31,-0.004645868137501008
268,2013-11-01,0.0009326133719120833
269,2013-11-04,0.023298984975491432
270,2013-11-05,-0.013426156225048391
271,2013-11-06,-0.01111658178353725
272,2013-11-07,-0.008731979086904929
273,2013-11-08,-0.0363664648358899
274,2013-11-11,-0.000976965867384827
275,2013-11-12,-0.008164385463495627
276,2013-11-13,0.013354527356405299
277,2013-11-14,0.018587952605292113
278,2013-11-18,0.005701348360116043
279,2013-11-19,-0.03339218595095206
280,2013-11-21,-0.004251642370861397
281,2013-11-22,-0.006577054738759358
282,2013-11-25,-0.00895316623902298
283,2013-11-26,-0.004336915310842571
284,2013-11-27,0.02314181421954231
285,2013-11-28,0.0032593070617781272
286,2013-11-29,0.009728668190750245
287,2013-12-02,-0.022509061703241517
288,2013-12-03,-0.023365906374229084
289,2013-12-04,-0.01325885858583531
290,2013-12-05,-0.006871146926549887
291,2013-12-06,-0.0006857080203710453
292,2013-12-09,0.004814975932421195
293,2013-12-10,-0.012086259510803554
294,2013-12-11,-0.02212646016050357
295,2013-12-12,0.008487180339576739
296,2013-12-13,0.004570503773460022
297,2013-12-16,0.006634835794962601
298,2013-12-17,-0.0013912887346583247
299,2013-12-18,0.005563698124331218
300,2013-12-19,0.017185770782083942
301,2013-12-20,-0.01580229648080511
302,2013-12-23,-0.006602964480119322
303,2013-12-26,0.0003491487636892998
304,2013-12-27,0.006253815716430022
305,2013-12-30,0.007243858727976615
306,2014-01-02,-0.01279974241892834
307,2014-01-03,-0.003834568600843191
308,2014-01-06,0.008354259109814244
309,2014-01-07,-0.02207974234537735
310,2014-01-08,-0.0007104033569653723
311,2014-01-09,-0.02914650919012063
312,2014-01-10,0.008362012329803381
313,2014-01-13,-0.007265262466900957
314,2014-01-14,0.009077309225683283
315,2014-01-15,0.005766200015850487
316,2014-01-16,-0.01447824602811032
317,2014-01-17,-0.009894592164805704
318,2014-01-20,-0.005908886472066666
319,2014-01-21,0.011416221717430286
320,2014-01-22,0.006571179508500613
321,2014-01-23,-0.022812035589586444
322,2014-01-24,-0.019921086657815668
323,2014-01-27,0.004921636112908079
324,2014-01-28,0.0007566527774280907
325,2014-01-29,-0.023296209103552457
326,2014-01-30,-0.006202028091256917
327,2014-01-31,0.016961000407327287
328,2014-02-03,-0.035801040304598075
329,2014-02-04,0.023110244792952983
330,2014-02-05,-0.004270204895682195
331,2014-02-06,0.019632698133904558
332,2014-02-07,0.014011767953041154
333,2014-02-10,-0.017827571755261395
334,2014-02-11,0.017827571755261395
335,2014-02-12,-0.0049028816695644295
336,2014-02-13,-0.002647439941351859
337,2014-02-14,0.01129882789343073
338,2014-02-17,-0.006760691530570906
339,2014-02-18,-0.004538136362859824
340,2014-02-19,0.02061990567251648
341,2014-02-20,-0.008945857218425779
342,2014-02-21,0.020750523295490098
343,2014-02-24,0.011666940163618023
344,2014-02-25,-0.02347160624068234
345,2014-02-26,-0.002973015186257033
346,2014-02-27,0.020628113000527915
347,2014-02-28,-0.004387256919442084
348,2014-03-05,-0.01252460671493072
349,2014-03-06,0.037481076595696106
350,2014-03-07,-0.012943895869973243
351,2014-03-10,-0.024165716864532172
352,2014-03-11,0.004805000104384671
353,2014-03-12,0.006252346262813013
354,2014-03-13,-0.021493122187372204
355,2014-03-14,-0.012432526357489593
356,2014-03-17,0.021009871066395736
357,2014-03-18,0.011813343905109353
358,2014-03-19,0.0098620646894223
359,2014-03-20,0.027949306708085597
360,2014-03-21,-0.0017716706862578313
361,2014-03-24,0.029644778404244843
362,2014-03-25,-0.007935078530983741
363,2014-03-26,0.021927626907521702
364,2014-03-27,0.037248305423003725
365,2014-03-28,0.0022823426218341325
366,2014-03-31,0.01583651677051101
367,2014-04-01,0.009890132245683247
368,2014-04-02,0.02508122023878423
369,2014-04-03,-0.005277961166489931
370,2014-04-04,-0.01189703679640397
371,2014-04-07,0.039521621358413306
372,2014-04-08,-0.01987265731120802
373,2014-04-09,-0.008375718037889612
374,2014-04-10,0.0065174705386392695
375,2014-04-11,0.025964082084029894
376,2014-04-14,-0.012438935534877515
377,2014-04-15,-0.00950791521509542
378,2014-04-16,0.011642016154468582
379,2014-04-17,0.01810987048555157
380,2014-04-22,-0.0032932894108177457
381,2014-04-23,-0.007532404301811013
382,2014-04-24,0.015898933028663187
383,2014-04-25,-0.0020850572971773396
384,2014-04-28,-0.007183973285985523
385,2014-04-29,0.0077813965911408545
386,2014-04-30,-0.009885978056524358
387,2014-05-02,0.017306626411153214
388,2014-05-05,0.014978588825719452
389,2014-05-06,0.007256916196545227
390,2014-05-07,0.011794914293642211
391,2014-05-08,-0.011215331343180868
392,2014-05-09,-0.008420643173677966
393,2014-05-12,0.01791967108703263
394,2014-05-13,-0.004882400777908469
395,2014-05-14,0.016559723666068393
396,2014-05-15,-0.01282177585017319
397,2014-05-16,0.005145927818805518
398,2014-05-19,-0.01581677035180773
399,2014-05-20,-0.018134595868559256
400,2014-05-21,-0.025707664745172387
401,2014-05-22,0.010241556779679417
402,2014-05-23,-0.01601424072120583
403,2014-05-26,-0.003966289852343596
404,2014-05-27,-0.015410735215241722
405,2014-05-28,0.01019755381471743
406,2014-05-29,-0.010820033468907475
407,2014-05-30,-0.030604629469698885
408,2014-06-02,0.0012785793834884096
409,2014-06-03,0.007969368495615026
410,2014-06-04,-0.008606036167590148
411,2014-06-05,-0.007715136580709991
412,2014-06-06,0.047573457409714415
413,2014-06-09,0.02671856618523183
414,2014-06-10,0.019871669016532145
415,2014-06-11,0.010806923684180347
416,2014-06-13,-0.0023270478151586893
417,2014-06-16,-0.000871496429916796
418,2014-06-17,-0.013497612656308
419,2014-06-18,0.017278138269103405
420,2014-06-20,-0.0026173604945389783
421,2014-06-23,-0.008183241513689321
422,2014-06-24,0.009349277412106893
423,2014-06-25,-0.04672917681087929
424,2014-06-26,-0.002134753196410877
425,2014-06-27,-0.011051708640031688
426,2014-06-30,-0.010554309322291289
427,2014-07-01,-0.0009382826626840313
428,2014-07-02,-0.002810865008755936
429,2014-07-03,0.01707901819342794
430,2014-07-04,0.004909873069569581
431,2014-07-07,-0.009852957117056249
432,2014-07-08,-0.008386786474501307
433,2014-07-10,0.02921174690402717
434,2014-07-11,0.006342237511024695
435,2014-07-14,0.035207207447711664
436,2014-07-15,0.008971349888480251
437,2014-07-16,-0.033398247409620385
438,2014-07-17,-0.004478086469340337
439,2014-07-18,0.04676783083908109
440,2014-07-21,0.011636778758747024
441,2014-07-22,-0.007082206082109188
442,2014-07-23,0.0005693714038281783
443,2014-07-24,0.011300338077475658
444,2014-07-25,-0.008462200194306657
445,2014-07-28,-0.010249248888128282
446,2014-07-29,0.004283638555967251
447,2014-07-30,-0.005144236329537755
448,2014-07-31,-0.008630177961655772
449,2014-08-01,0.011205604018703852
450,2014-08-04,0.014182432158067915
451,2014-08-05,-0.011332282542966698
452,2014-08-06,0.0005707101774397039
453,2014-08-07,-0.010590292399409229
454,2014-08-08,-0.021817860232970165
455,2014-08-11,0.02755501146933792
456,2014-08-12,0.0
457,2014-08-13,-0.009483887652652623
458,2014-08-14,0.02931482227096316
459,2014-08-15,0.013929769090054389
460,2014-08-18,0.006892729606223558
461,2014-08-19,0.02977310239808606
462,2014-08-20,0.005317531028734113
463,2014-08-21,0.01317345328383368
464,2014-08-22,-0.015830595827301508
465,2014-08-25,0.028059524950353687
466,2014-08-26,0.005418528181329041
467,2014-08-27,0.026144522349278443
468,2014-08-28,0.00225317347346099
469,2014-08-29,0.028100557339640897
470,2014-09-01,-0.010505555850362835
471,2014-09-02,0.020423282755686056
472,2014-09-03,0.00216429900133841
473,2014-09-04,-0.035196558932397704
474,2014-09-05,0.017021885693079497
475,2014-09-08,-0.028278463396778974
476,2014-09-09,-0.013422490177618762
477,2014-09-10,-0.02504160539790412
478,2014-09-11,-0.004718246263041959
479,2014-09-12,-0.028508093892688713
480,2014-09-15,0.03322634015573067
481,2014-09-16,0.02504160539790412
482,2014-09-17,0.005088656064244468
483,2014-09-18,-0.013281766785822047
484,2014-09-19,-0.02340683250377662
485,2014-09-22,-0.008191366954973134
486,2014-09-23,-0.008259097688497086
487,2014-09-24,0.007727352510801477
488,2014-09-25,-0.024180418943891446
489,2014-09-26,0.04311460569447867
490,2014-09-29,-0.072926245371427
491,2014-09-30,-0.02410448072264204
492,2014-10-01,-0.037135159241669324
493,2014-10-02,0.030511801710021214
494,2014-10-03,0.02059115934588096
495,2014-10-06,0.07285184966191771
496,2014-10-07,-0.006601556800638342
497,2014-10-08,-0.008513516911583974
498,2014-10-09,0.019317071136544683
499,2014-10-10,-0.0513474073870821
500,2014-10-13,0.07721517636349118
501,2014-10-14,0.013695338275821367
502,2014-10-15,-0.05621098160963234
503,2014-10-16,-0.03608231006691476
504,2014-10-17,0.037945424838339736
505,2014-10-20,-0.023952983575550313
506,2014-10-21,-0.04428079945934904
507,2014-10-22,-0.006283274832350916
508,2014-10-23,-0.05476827108994531
509,2014-10-24,0.02599211955385483
510,2014-10-27,-0.010970334051653374
511,2014-10-28,0.0468852154441306
512,2014-10-29,-0.04034791793897563
513,2014-10-30,0.06562879426806845
514,2014-10-31,0.03462419115292148
515,2014-11-03,-0.01294592270312167
516,2014-11-04,0.012140306936459844
517,2014-11-05,-0.014859682503491012
518,2014-11-06,-0.021737905922698086
519,2014-11-07,0.0041676197907731805
520,2014-11-10,0.005247106636210752
521,2014-11-11,0.006043415000115182
522,2014-11-12,0.0027363639358655156
523,2014-11-13,-0.026850987647986546
524,2014-11-14,0.0033594888055876737
525,2014-11-17,-0.022626804028059055
526,2014-11-18,0.04393061397767939
527,2014-11-19,0.042081694278353066
528,2014-11-21,0.07335610214469623
529,2014-11-24,-0.016226906545316222
530,2014-11-25,0.014273688320133537
531,2014-11-26,-0.010315030183096763
532,2014-11-27,-0.018943091277647373
533,2014-11-28,-0.0027733788215509314
534,2014-12-01,-0.05258342966405749
535,2014-12-02,-0.015006633151519289
536,2014-12-03,0.011009514418873323
537,2014-12-04,-0.02159074798437466
538,2014-12-05,0.02185827578123023
539,2014-12-08,-0.051491402823057086
540,2014-12-09,0.02306274632819072
541,2014-12-10,-0.029548036142487355
542,2014-12-11,0.02376085873480438
543,2014-12-12,-0.060346183111313234
544,2014-12-15,-0.02857522486261077
545,2014-12-16,0.0051206030959249915
546,2014-12-17,0.04780315063703222
547,2014-12-18,-0.006030722067238425
548,2014-12-19,0.025315779118062043
549,2014-12-22,0.008391232274713278
550,2014-12-23,-0.002231126631337066
551,2014-12-26,-0.021444833761561366
552,2014-12-29,0.006822527923878496
553,2014-12-30,-0.006822527923878496
554,2015-01-02,-0.02191481165997411
555,2015-01-05,0.001455130980049013
556,2015-01-06,0.03236979481172053
557,2015-01-07,0.038968325723836905
558,2015-01-08,0.0051390770372212735
559,2015-01-09,-0.04438986192418559
560,2015-01-12,-0.017921794136495972
561,2015-01-13,0.0031499651165551867
562,2015-01-14,0.010534178201612399
563,2015-01-15,-0.010247516232865017
564,2015-01-16,0.009680040006403878
565,2015-01-19,-0.021188457525514792
566,2015-01-20,-0.003185484715965803
567,2015-01-21,0.024090042176756477
568,2015-01-22,0.010990916432224829
569,2015-01-23,-0.008726320970343426
570,2015-01-26,0.015988375668887223
571,2015-01-27,0.0016671548199447273
572,2015-01-28,-0.021052248972096343
573,2015-01-29,-0.013711374583264213
574,2015-01-30,-0.03036931838238477
575,2015-02-02,0.01032533032489269
576,2015-02-03,0.03573886195332454
577,2015-02-04,0.024884005513859275
578,2015-02-05,-0.01614531588165713
579,2015-02-06,0.004200776808051643
580,2015-02-09,0.010287059066498738
581,2015-02-10,-0.025494244828777823
582,2015-02-11,-0.027329274653167257
583,2015-02-12,0.03889375039189069
584,2015-02-13,0.026300369510984023
585,2015-02-18,0.010870379902020222
586,2015-02-19,-0.002164643315834436
587,2015-02-20,0.0024353849730540666
588,2015-02-23,0.00967877324719657
589,2015-02-24,0.010912810545047336
590,2015-02-25,0.005542027706402219
591,2015-02-26,0.0021037407368229566
592,2015-02-27,-0.012422853726062666
593,2015-03-02,-0.01365511483839077
594,2015-03-03,0.0016155060770111085
595,2015-03-04,-0.020944516584477935
596,2015-03-05,-0.0016496871387627898
597,2015-03-06,-0.01219136482937433
598,2015-03-09,-0.02912414576291278
599,2015-03-10,-0.033852173591350176
600,2015-03-11,0.02953896948078283
601,2015-03-12,-0.01802908076217813
602,2015-03-13,-0.012402345923900437
603,2015-03-16,0.014747120045679907
604,2015-03-17,0.03847462315850114
605,2015-03-18,0.03867944968686565
606,2015-03-19,-0.016945051614245088
607,2015-03-20,0.0153186293647809
608,2015-03-23,-0.0024466782831722433
609,2015-03-24,-0.009567629368209207
610,2015-03-25,0.0005463844795885464
611,2015-03-26,-0.03123311581902577
612,2015-03-27,-0.028153366156562054
613,2015-03-30,0.020759151617364413
614,2015-03-31,0.011916802615139055
615,2015-04-01,0.0319711990584004
616,2015-04-02,0.009783474274521975
617,2015-04-06,0.009688684529920888
618,2015-04-07,0.005449812767570172
619,2015-04-08,-0.00031725029379581215
620,2015-04-09,-0.018070468171587528
621,2015-04-10,0.003897054724067761
622,2015-04-13,0.0025948180941095522
623,2015-04-14,0.013812718974977045
624,2015-04-15,0.010790656219159978
625,2015-04-16,0.0003169256762118877
626,2015-04-17,-0.030112752689214872
627,2015-04-20,-0.00554400188775217
628,2015-04-22,0.00814163561250858
629,2015-04-23,0.025301912601809917
630,2015-04-24,0.027451342710727467
631,2015-04-27,-0.018946425533960642
632,2015-04-28,0.018946425533960642
633,2015-04-29,-0.030302465546488744
634,2015-04-30,0.02040604302806548
635,2015-05-04,0.004962361769653256
636,2015-05-05,0.0033951718563294264
637,2015-05-06,-0.024963883105422635
638,2015-05-07,-0.0037996935486255268
639,2015-05-08,0.0037996935486255268
640,2015-05-11,-0.0031628510381986885
641,2015-05-12,-0.010195850819832764
642,2015-05-13,-0.009976058133848387
643,2015-05-14,0.022703716409945507
644,2015-05-15,0.017237393061374284
645,2015-05-18,-0.025808632782377217
646,2015-05-19,-0.00897235459894219
647,2015-05-20,-0.028719744400398373
648,2015-05-21,-0.011991300458771725
649,2015-05-22,-0.02855744659714965
650,2015-05-25,0.010294393122497691
651,2015-05-26,-0.03649536831028044
652,2015-05-27,0.03581377870661617
653,2015-05-28,-0.011680287751965057
654,2015-05-29,-0.02590401379714491
655,2015-06-01,-0.0060467443685743305
656,2015-06-02,0.03298712295855921
657,2015-06-03,-0.02729649071456386
658,2015-06-05,-0.021515392663922217
659,2015-06-08,-0.001083888366672614
660,2015-06-09,-0.005825407661445237
661,2015-06-10,0.03584846419851795
662,2015-06-11,-0.0014112402708001959
663,2015-06-12,-0.01994321999310289
664,2015-06-15,-0.003964330926730764
665,2015-06-16,0.022143900861002486
666,2015-06-17,-0.021423098663168272
667,2015-06-18,0.036844232562948775
668,2015-06-19,-0.020378543410215944
669,2015-06-22,0.009537339296057379
670,2015-06-23,0.006310854699926427
671,2015-06-24,0.006267034045431608
672,2015-06-25,-0.003476390583749822
673,2015-06-26,0.01452775497005998
674,2015-06-29,-0.027149808449713042
675,2015-06-30,0.003171534037905932
676,2015-07-01,-0.003171534037905932
677,2015-07-02,0.01956697807080321
678,2015-07-03,-0.011483180267655158
679,2015-07-06,-0.01979521571271725
680,2015-07-07,-0.008964933878732317
681,2015-07-08,-0.015612344610867801
682,2015-07-10,0.04191721334592291
683,2015-07-13,0.01739083356367832
684,2015-07-14,0.006189368920252125
685,2015-07-15,-0.0048092503278946985
686,2015-07-16,-0.00483249103198613
687,2015-07-17,-0.0027713869794476764
688,2015-07-20,-0.01962173157556224
689,2015-07-21,-0.01282411376697068
690,2015-07-22,-0.012621713217884967
691,2015-07-23,-0.03923375927546768
692,2015-07-24,0.009017124518833075
693,2015-07-27,0.013747867560095717
694,2015-07-28,0.010278826002265706
695,2015-07-29,0.008365966739356967
696,2015-07-30,-0.026052715370386004
697,2015-07-31,0.021330431085337498
698,2015-08-03,-0.043507521599426724
699,2015-08-04,-0.009932394865878269
700,2015-08-05,-0.004231170301496778
701,2015-08-06,0.004231170301496778
702,2015-08-07,-0.028422928771246525
703,2015-08-10,0.012952417332143806
704,2015-08-11,0.016621742020103802
705,2015-08-12,-0.04670402263680318
706,2015-08-13,-0.02398965800186037
707,2015-08-14,-0.0053622143332279215
708,2015-08-17,-0.01710656744400252
709,2015-08-18,0.02000091881471544
710,2015-08-19,-0.030577935575057502
711,2015-08-20,-0.0055481006577755565
712,2015-08-21,-0.011184122407900343
713,2015-08-24,-0.004332408263966858
714,2015-08-25,-0.017974109889630885
715,2015-08-26,0.06299075342035243
716,2015-08-27,0.02784857250912598
717,2015-08-28,-0.03242674194365369
718,2015-08-31,-0.03913565627066706
719,2015-09-01,-0.029053773277940564
720,2015-09-02,0.017273068592940533
721,2015-09-03,0.024710153875580954
722,2015-09-04,-0.04332441895381445
723,2015-09-08,0.022992100963822537
724,2015-09-09,0.011729491781501178
725,2015-09-10,-0.021833728634371496
726,2015-09-11,-0.011098272995435199
727,2015-09-14,0.04367266270655756
728,2015-09-15,0.01904814423682799
729,2015-09-16,0.03664040116527367
730,2015-09-17,-0.0028359233106258763
731,2015-09-18,-0.05584590756453167
732,2015-09-21,-0.03135092630094283
733,2015-09-22,0.003973706165115942
734,2015-09-23,-0.034505852941083326
735,2015-09-24,0.011781951954831893
736,2015-09-25,-0.02324672620057866
737,2015-09-28,-0.025224220487854776
738,2015-09-29,-0.006172026241518136
739,2015-09-30,0.019329755049365183
740,2015-10-01,0.013449664049686838
741,2015-10-02,0.03618350423276118
742,2015-10-05,0.028901066140815335
743,2015-10-06,0.009449333826561102
744,2015-10-07,0.035282071146445215
745,2015-10-08,0.0008236889212973608
746,2015-10-09,-0.010775717670602258
747,2015-10-13,-0.05615644898505856
748,2015-10-14,-0.00530641778862595
749,2015-10-15,-0.0035515079453856124
750,2015-10-16,-0.019314977047570903
751,2015-10-19,-0.0013563968045740005
752,2015-10-20,-0.02390082353564793
