,Time,Returns_MULT3
172,2013-06-19,-0.020071531155788858
173,2013-06-20,-0.0005965205465683354
174,2013-06-21,0.0023838509264391128
175,2013-06-24,-0.007968209331715936
176,2013-06-25,0.0246926125903717
177,2013-06-26,0.01356611877599656
178,2013-06-27,0.0030751513167834865
179,2013-06-28,-0.008866653823482284
180,2013-07-01,0.004828594419672427
181,2013-07-02,-0.026949531225197276
182,2013-07-03,-0.0003959612009762914
183,2013-07-04,0.012789195217004501
184,2013-07-05,-0.011404016406427075
185,2013-07-08,-0.004757154565893096
186,2013-07-10,0.016356616184643347
187,2013-07-11,0.004874729356771468
188,2013-07-12,0.008907863016928363
189,2013-07-15,0.019662807587094377
190,2013-07-16,-0.009496747176501508
191,2013-07-17,0.003429227844076177
192,2013-07-18,-0.0057219877107632655
193,2013-07-19,0.00038248232217075184
194,2013-07-22,0.014238494259432244
195,2013-07-23,0.004326161253513927
196,2013-07-24,-0.011515011940347541
197,2013-07-25,-0.002851946088421542
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.013785267894883546
201,2013-07-31,-0.015565302465143205
202,2013-08-01,0.01654232254353616
203,2013-08-02,0.005648101323831423
204,2013-08-05,0.009856065680884374
205,2013-08-06,-0.03145099573412846
206,2013-08-07,-0.005771754676640484
207,2013-08-08,-0.006809559932661635
208,2013-08-09,0.01515788924429362
209,2013-08-12,0.004542320439606229
210,2013-08-13,-0.000788507834945662
211,2013-08-14,-0.0221323166786509
212,2013-08-15,-0.0050530680556595264
213,2013-08-16,0.003034944222004121
214,2013-08-19,-0.020408871631207415
215,2013-08-20,-0.010571100397934963
216,2013-08-21,-0.012370426650379684
217,2013-08-22,0.0
218,2013-08-23,0.005050452601212285
219,2013-08-26,0.00020994857659273336
220,2013-08-27,-0.009912598093398728
221,2013-08-28,0.0035967034139088305
222,2013-08-29,0.011548768777084106
223,2013-08-30,0.0008346619763086593
224,2013-09-02,0.03404058526146958
225,2013-09-03,-0.03278978250040909
226,2013-09-04,-0.010260837805462941
227,2013-09-05,0.01855968194247115
228,2013-09-06,0.014359139022376954
229,2013-09-09,0.04480590335889678
230,2013-09-10,-0.022649850808170946
231,2013-09-11,0.00019914351226058002
232,2013-09-12,-0.016263725450556876
233,2013-09-13,0.018054592545271753
234,2013-09-16,0.004562142288615512
235,2013-09-17,-0.012546156675960596
236,2013-09-18,0.02669457518088514
237,2013-09-19,0.028848154337658194
238,2013-09-20,-0.0114395525584845
239,2013-09-23,0.00783117340453865
240,2013-09-24,0.03017181954677195
241,2013-09-25,-0.007039617873034754
242,2013-09-26,-0.006340938695839071
243,2013-09-27,-0.01147817652600347
244,2013-09-30,0.0030234338979973074
245,2013-10-01,0.0037665015924690515
246,2013-10-02,0.016960614990924938
247,2013-10-03,-0.005745581555137935
248,2013-10-04,0.009250759943305376
249,2013-10-07,-0.008507523187211152
250,2013-10-08,-0.006335031434511418
251,2013-10-09,0.006892064227273842
252,2013-10-10,0.0014839921105900267
253,2013-10-11,0.0009263363244498279
254,2013-10-14,-0.007435015800951739
255,2013-10-15,0.002422473977407247
256,2013-10-16,0.021541880204626995
257,2013-10-17,0.0078019081114169
258,2013-10-18,0.003067727695614586
259,2013-10-21,-0.0010816839082590235
260,2013-10-22,0.002881828441183565
261,2013-10-23,-0.0052294231988136985
262,2013-10-24,-0.023969695522224832
263,2013-10-25,-0.006316201566796575
264,2013-10-28,0.007981480885857817
265,2013-10-29,-0.022245949211899596
266,2013-10-30,0.016870071908941853
267,2013-10-31,-0.0244602789827999
268,2013-11-01,-0.013809214586662844
269,2013-11-04,0.011902674484019382
270,2013-11-05,-0.00612559319216377
271,2013-11-06,-0.018018504804452107
272,2013-11-07,-0.002544818784653291
273,2013-11-08,-0.019195226932456233
274,2013-11-11,0.01684047706799774
275,2013-11-12,-0.013250505087253561
276,2013-11-13,0.010890098821786154
277,2013-11-14,0.044862696679413894
278,2013-11-18,-0.011552083665575363
279,2013-11-19,-0.014388737452099676
280,2013-11-21,-0.006786220773853824
281,2013-11-22,-0.006049428028918058
282,2013-11-25,-0.012606016721483204
283,2013-11-26,0.020599041048467104
284,2013-11-27,-0.01467018974779366
285,2013-11-28,0.00530609479176869
286,2013-11-29,0.008198347775573822
287,2013-12-02,-0.02779325497713314
288,2013-12-03,-0.018967457442145008
289,2013-12-04,0.0020349824079519685
290,2013-12-05,0.018929320745633582
291,2013-12-06,-0.019336010474908072
292,2013-12-09,0.01172682285596327
293,2013-12-10,-0.02338697385041799
294,2013-12-11,0.007380128025049615
295,2013-12-12,0.002855376288042777
296,2013-12-13,-0.01044124564946447
297,2013-12-16,0.004312543949485992
298,2013-12-17,-0.004930125022974519
299,2013-12-18,0.00881606913081745
300,2013-12-19,0.014589863514763657
301,2013-12-20,0.004816425124678059
302,2013-12-23,0.0010004803135634788
303,2013-12-26,0.0033941932035541633
304,2013-12-27,-0.009814761006476935
305,2013-12-30,0.004418605212409332
306,2014-01-02,-0.013111675219534824
307,2014-01-03,-0.0042730555986247865
308,2014-01-06,-0.01831513223847514
309,2014-01-07,-0.0054144863076661665
310,2014-01-08,0.002294317434559545
311,2014-01-09,-0.027885203489535826
312,2014-01-10,0.006406171812411543
313,2014-01-13,-0.0027710132357707806
314,2014-01-14,0.004259878782407078
315,2014-01-15,0.00424180916234862
316,2014-01-16,-0.0021186024424708627
317,2014-01-17,-0.009804063932298046
318,2014-01-20,-0.008388048071066745
319,2014-01-21,-0.005414198508127299
320,2014-01-22,0.014016445102338793
321,2014-01-23,-0.0073071460462577065
322,2014-01-24,-0.014338720259873039
323,2014-01-27,-0.0006567363775142887
324,2014-01-28,-0.013668621547694215
325,2014-01-29,-0.02745440179522518
326,2014-01-30,-0.002055499088205348
327,2014-01-31,-0.0029765561881625047
328,2014-02-03,-0.022259183954190576
329,2014-02-04,0.02432080415383453
330,2014-02-05,-0.0011447968802142938
331,2014-02-06,-0.011289187714691007
332,2014-02-07,0.034835600179055515
333,2014-02-10,-0.012156768218908098
334,2014-02-11,0.021732612676601093
335,2014-02-12,-0.029691790475332436
336,2014-02-13,0.0056915351293627126
337,2014-02-14,-0.0011356957624517605
338,2014-02-17,-0.02322205688762491
339,2014-02-18,-0.009113370703669244
340,2014-02-19,0.026637406476656356
341,2014-02-20,0.008421558916220206
342,2014-02-21,0.02130366498271341
343,2014-02-24,0.017158318379414617
344,2014-02-25,-0.030785269038049012
345,2014-02-26,0.01207260372639718
346,2014-02-27,0.030421407436962422
347,2014-02-28,-0.0062709905886282336
348,2014-03-05,-0.005873964458084746
349,2014-03-06,0.017734028005237157
350,2014-03-07,-0.01381424946724108
351,2014-03-10,-0.012245878072877137
352,2014-03-11,0.002197759126382426
353,2014-03-12,0.012436071966220208
354,2014-03-13,-0.01793966330435781
355,2014-03-14,-0.00110434026799755
356,2014-03-17,0.01098912157559484
357,2014-03-18,0.015830320822125543
358,2014-03-19,0.000430200049654772
359,2014-03-20,-0.016697774923346564
360,2014-03-21,0.008275330235919753
361,2014-03-24,0.01741411325364428
362,2014-03-25,-0.00042626306337201214
363,2014-03-26,0.006376195681794261
364,2014-03-27,0.01158515314878894
365,2014-03-28,0.010623951827957612
366,2014-03-31,0.0033098914499691823
367,2014-04-01,-0.007878892176896635
368,2014-04-02,0.01978628008285721
369,2014-04-03,-0.009844214034777199
370,2014-04-04,0.008823305329678899
371,2014-04-07,-0.0030690970382303284
372,2014-04-08,0.017066647824063974
373,2014-04-09,0.002213523413240104
374,2014-04-10,-0.0012067781151463564
375,2014-04-11,-0.002216118543565404
376,2014-04-14,-0.001210938569549569
377,2014-04-15,-0.01259919099571949
378,2014-04-16,0.011386804494290637
379,2014-04-17,0.00885680096272079
380,2014-04-22,-0.003010579233030608
381,2014-04-23,0.0010045003456840007
382,2014-04-24,0.004008041477860047
383,2014-04-25,-0.01085876355323423
384,2014-04-28,-0.01118236732364597
385,2014-04-29,0.01400891885703448
386,2014-04-30,-0.006472494475243895
387,2014-05-02,0.00445437064158849
388,2014-05-05,0.017025909867979472
389,2014-05-06,0.01674097213408743
390,2014-05-07,-0.01614526080310119
391,2014-05-08,-0.00437639444894522
392,2014-05-09,-0.012841267948324742
393,2014-05-12,-0.006279793819527146
394,2014-05-13,-0.01473920219393543
395,2014-05-14,0.005142456868239886
396,2014-05-15,-0.01947447065421004
397,2014-05-16,0.011026908662248314
398,2014-05-19,-0.013960055568560392
399,2014-05-20,-0.00041974817426071453
400,2014-05-21,0.01064845628466271
401,2014-05-22,0.004351866643840463
402,2014-05-23,-0.0010344471588750181
403,2014-05-26,-0.002072151591017146
404,2014-05-27,-0.020113793735194285
405,2014-05-28,0.0071700011932671615
406,2014-05-29,0.011075215192079213
407,2014-05-30,-0.0012476192094514893
408,2014-06-02,-0.015939976759408836
409,2014-06-03,-0.003388398061659803
410,2014-06-04,-0.0057440856955728314
411,2014-06-05,0.0006399274971506941
412,2014-06-06,0.020471264418351343
413,2014-06-09,0.01657380023777888
414,2014-06-10,0.024156315399282757
415,2014-06-11,0.02005424102515274
416,2014-06-13,0.008417393506824578
417,2014-06-16,-0.0058650999592204656
418,2014-06-17,0.005475160387308442
419,2014-06-18,0.012018035595853682
420,2014-06-20,0.0036541630496125244
421,2014-06-23,-0.0017292731756728408
422,2014-06-24,0.002496899381398965
423,2014-06-25,-0.0034588811683122778
424,2014-06-26,0.0011542325363227413
425,2014-06-27,-0.0061716494689911805
426,2014-06-30,-0.01500858544993866
427,2014-07-01,-0.010463011564608049
428,2014-07-02,-0.000992733140129154
429,2014-07-03,-0.0005961053271787975
430,2014-07-04,0.003769451901323162
431,2014-07-07,-0.005958289663312133
432,2014-07-08,0.006552152895590968
433,2014-07-10,0.008277579782225875
434,2014-07-11,0.010737028373871471
435,2014-07-14,0.029653038540160104
436,2014-07-15,0.006575937209481353
437,2014-07-16,0.0
438,2014-07-17,0.006532883588440175
439,2014-07-18,0.024806012853455517
440,2014-07-21,0.016202010873922035
441,2014-07-22,0.03853368118437306
442,2014-07-23,-0.011926560970421107
443,2014-07-24,-0.012246426777531738
444,2014-07-25,-0.021529218886256807
445,2014-07-28,-0.0018001445329245414
446,2014-07-29,-0.00995932170439584
447,2014-07-30,0.001091251482347566
448,2014-07-31,-0.020384435509638088
449,2014-08-01,-0.0007424090705949737
450,2014-08-04,0.020945079282364
451,2014-08-05,-0.012440701982030511
452,2014-08-06,-0.0011052128792208293
453,2014-08-07,-0.0048032238069453115
454,2014-08-08,0.0
455,2014-08-11,0.012879681145196109
456,2014-08-12,-0.0009144764904007729
457,2014-08-13,-0.007161980847850025
458,2014-08-14,-0.0005530095182506578
459,2014-08-15,0.01537084242142095
460,2014-08-18,0.03093120484708134
461,2014-08-19,0.0035149597130788024
462,2014-08-20,0.004201721794300006
463,2014-08-21,-0.009478761258459478
464,2014-08-22,0.005277039464159472
465,2014-08-25,0.008733679968754515
466,2014-08-26,-0.0008699261020996829
467,2014-08-27,0.0078023974200585045
468,2014-08-28,-0.015666151286713337
469,2014-08-29,0.01687438476739267
470,2014-09-01,0.00051735794447616
471,2014-09-02,0.008241804895104288
472,2014-09-03,-0.00996739632025978
473,2014-09-04,-0.01830123410501816
474,2014-09-05,-0.02151383593368461
475,2014-09-08,-0.018136152121637217
476,2014-09-09,-0.01903056046824103
477,2014-09-10,-0.008617494075375376
478,2014-09-11,-0.002260370125519273
479,2014-09-12,-0.033167039608241744
480,2014-09-15,-0.0007800507643991317
481,2014-09-16,0.035454571344006425
482,2014-09-17,0.0037586963297226994
483,2014-09-18,-0.016454309766789965
484,2014-09-19,0.011565206383764348
485,2014-09-22,-0.015960817940808614
486,2014-09-23,-0.010203168794695738
487,2014-09-24,0.010969031370574367
488,2014-09-25,-0.027159807681718995
489,2014-09-26,0.022171347701358535
490,2014-09-29,-0.0410303880269276
491,2014-09-30,0.00439906723811978
492,2014-10-01,-0.0453045639052303
493,2014-10-02,0.017999823551439142
494,2014-10-03,0.023907155392621338
495,2014-10-06,0.03249910861324379
496,2014-10-07,0.005218935356515519
497,2014-10-08,-0.00483139416621059
498,2014-10-09,0.006949854295212887
499,2014-10-10,-0.05171862935689253
500,2014-10-13,0.04244140781323891
501,2014-10-14,0.0011643897961759464
502,2014-10-15,-0.030723192037720448
503,2014-10-16,-0.0410303078826435
504,2014-10-17,0.020827600565124005
505,2014-10-20,-0.026888879251970366
506,2014-10-21,-0.011597367361375177
507,2014-10-22,0.00781662355710866
508,2014-10-23,-0.04563852595422491
509,2014-10-24,0.06605164884327275
510,2014-10-27,-0.004132257988844312
511,2014-10-28,0.03459146547355285
512,2014-10-29,-0.04082199452025481
513,2014-10-30,0.04281995726276744
514,2014-10-31,0.022694649847859072
515,2014-11-03,-0.019705071079332726
516,2014-11-04,-0.008594037105150498
517,2014-11-05,-0.016596211723407972
518,2014-11-06,-0.0112879391340166
519,2014-11-07,-0.012461282874930646
520,2014-11-10,-0.010926689927026612
521,2014-11-11,0.013848311370849853
522,2014-11-12,0.0035361034550631665
523,2014-11-13,0.0037305742747713033
524,2014-11-14,-0.016898305688762605
525,2014-11-17,-0.009088111027048207
526,2014-11-18,0.03811774674150614
527,2014-11-19,0.008141750487893784
528,2014-11-21,0.02640681439243897
529,2014-11-24,0.01974451748632955
530,2014-11-25,-0.021127506884555558
531,2014-11-26,0.02286815136233944
532,2014-11-27,0.012482197349456214
533,2014-11-28,-0.008047600281590572
534,2014-12-01,-0.06805886186902077
535,2014-12-02,0.0067726887921502055
536,2014-12-03,-0.019831242964933438
537,2014-12-04,0.005617428631902399
538,2014-12-05,-0.001453337711362579
539,2014-12-08,0.003939849534479567
540,2014-12-09,0.013974744484066992
541,2014-12-10,0.0
542,2014-12-11,-0.020619287202735315
543,2014-12-12,-0.023396599132905482
544,2014-12-15,-0.02133925113550239
545,2014-12-16,-0.021136916134191885
546,2014-12-17,0.014579428155399032
547,2014-12-18,0.01393759495602609
548,2014-12-19,0.027305407437673068
549,2014-12-22,0.025964694667571564
550,2014-12-23,-0.01695654753745668
551,2014-12-26,-0.007536167051485521
552,2014-12-29,-0.0018929440924235763
553,2014-12-30,-0.0012639774303835338
554,2015-01-02,-0.06938444417483769
555,2015-01-05,-0.0013564777272874196
556,2015-01-06,0.04857469062757014
557,2015-01-07,0.033901508572234285
558,2015-01-08,-0.010681806232732072
559,2015-01-09,0.006506413901748775
560,2015-01-12,-0.014752660017381736
561,2015-01-13,0.018302877800808748
562,2015-01-14,0.001874414755311804
563,2015-01-15,0.04754096364421523
564,2015-01-16,0.008495556045791108
565,2015-01-19,-0.03952768450941946
566,2015-01-20,0.048731646387312644
567,2015-01-21,0.022741411952287294
568,2015-01-22,-0.0053496305901523655
569,2015-01-23,0.008203804320576324
570,2015-01-26,-0.030480793344221713
571,2015-01-27,-0.0009798922977100055
572,2015-01-28,-0.005702522637374585
573,2015-01-29,-0.017907322925469593
574,2015-01-30,-0.03493365162980844
575,2015-02-02,0.020576858535603204
576,2015-02-03,0.017363671174087436
577,2015-02-04,-0.019402367130737286
578,2015-02-05,0.0285675839823476
579,2015-02-06,-0.0285675839823476
580,2015-02-09,0.03371105734231161
581,2015-02-10,-0.019526402229630868
582,2015-02-11,0.0030135030641780247
583,2015-02-12,0.024961736058345618
584,2015-02-13,0.017263526235596682
585,2015-02-18,0.009569451016150587
586,2015-02-19,0.007590207073858046
587,2015-02-20,-0.012363485826515586
588,2015-02-23,0.015194955364929985
589,2015-02-24,0.017378761380007823
590,2015-02-25,0.00037043897441613183
591,2015-02-26,-0.0018535315435723732
592,2015-02-27,0.011987178926571751
593,2015-03-02,-0.028071329215971552
594,2015-03-03,0.007513145784512787
595,2015-03-04,-0.002623198105742741
596,2015-03-05,-0.02450034307923543
597,2015-03-06,-0.004045839370419024
598,2015-03-09,-0.05230984526258409
599,2015-03-10,0.022924772527143755
600,2015-03-11,0.034775979077793284
601,2015-03-12,-0.011005111552690128
602,2015-03-13,-0.027754956579422174
603,2015-03-16,0.044121991969589214
604,2015-03-17,0.015915455004343215
605,2015-03-18,0.03145496980076601
606,2015-03-19,-0.004198308621584879
607,2015-03-20,0.008016129716899023
608,2015-03-23,0.0034416844044349304
609,2015-03-24,0.012578800290043546
610,2015-03-25,-0.012578800290043546
611,2015-03-26,-0.03047785067443254
612,2015-03-27,0.005577259401792656
613,2015-03-30,0.021458906868204952
614,2015-03-31,0.016912925636284548
615,2015-04-01,-0.001070992595489706
616,2015-04-02,0.003209631856678996
617,2015-04-06,0.03206023960827409
618,2015-04-07,-0.015989182899241783
619,2015-04-08,0.007157226776680403
620,2015-04-09,-0.018610122442808574
621,2015-04-10,0.029164697453407662
622,2015-04-13,-0.012121291265731138
623,2015-04-14,-0.009100535092868789
624,2015-04-15,0.006134433345153845
625,2015-04-16,-0.01638371903735525
626,2015-04-17,-0.004093607248074171
627,2015-04-20,-0.0057234997953532485
628,2015-04-22,0.01865889778124341
629,2015-04-23,0.017106369609591
630,2015-04-24,-0.02293313633779981
631,2015-04-27,-0.029836864090391657
632,2015-04-28,-0.019529010295098903
633,2015-04-29,-0.007094895399037071
634,2015-04-30,-0.006390999316947088
635,2015-05-04,0.00882388161017289
636,2015-05-05,-0.0018708704826289058
637,2015-05-06,-0.02502974711656103
638,2015-05-07,0.021841110881895
639,2015-05-08,0.018427715329232264
640,2015-05-11,-0.022946608266257496
641,2015-05-12,-0.031243575395530243
642,2015-05-13,0.02765149292071145
643,2015-05-14,0.024877407510108362
644,2015-05-15,-0.0042580642622280784
645,2015-05-18,-0.034157523263601774
646,2015-05-19,0.0095529958441527
647,2015-05-20,-0.01958587953838542
648,2015-05-21,0.01501179104928374
649,2015-05-22,-0.016370091442460932
650,2015-05-25,-0.000777020248661664
651,2015-05-26,-0.028781781992882838
652,2015-05-27,0.027226005716417312
653,2015-05-28,-0.020449021437393355
654,2015-05-29,-0.0067769842790239565
655,2015-06-01,
656,2015-06-02,
657,2015-06-03,
658,2015-06-05,
659,2015-06-08,0.0014503058737127539
660,2015-06-09,0.018462103868872592
661,2015-06-10,0.010111309399841506
662,2015-06-11,-0.03542911686297234
663,2015-06-12,-0.02021553386843644
664,2015-06-15,-0.004263425816962929
665,2015-06-16,0.03174867695162398
666,2015-06-17,-0.02769795191650104
667,2015-06-18,
668,2015-06-19,
669,2015-06-22,0.008385835129926633
670,2015-06-23,
671,2015-06-24,
672,2015-06-25,
673,2015-06-26,
674,2015-06-29,-0.015633461313689256
675,2015-06-30,0.008368291687324447
676,2015-07-01,0.030771658666753687
677,2015-07-02,-0.0347378260205069
678,2015-07-03,-0.0044021243335712334
679,2015-07-06,-0.014601846880200053
680,2015-07-07,0.01670054651828945
681,2015-07-08,-0.026554932070283588
682,2015-07-10,0.030739059382149492
683,2015-07-13,-0.007964871116132421
684,2015-07-14,-0.006756761276439427
685,2015-07-15,0.0004236390568839177
686,2015-07-16,0.005701651840325006
687,2015-07-17,0.00021050636543629153
688,2015-07-20,-0.017842444447311312
689,2015-07-21,0.013411611208619778
690,2015-07-22,-0.034857294397421246
691,2015-07-23,-0.019010232289983886
692,2015-07-24,0.000892192797217195
693,2015-07-27,-0.0058139252723306
694,2015-07-28,0.009152871130934326
695,2015-07-29,0.012148111981750809
696,2015-07-30,-0.010593765049513593
697,2015-07-31,0.04193076500750159
698,2015-08-03,-0.011771114921685921
699,2015-08-04,-0.032825703623802216
700,2015-08-05,-0.008265410343681001
701,2015-08-06,-0.013550387694274413
702,2015-08-07,-0.014428328036166782
703,2015-08-10,0.021903750689218793
704,2015-08-11,0.022317372969562932
705,2015-08-12,-0.013554256758342209
706,2015-08-13,-0.026982773224744516
707,2015-08-14,0.01573406094194363
708,2015-08-17,0.010353434703925135
709,2015-08-18,-0.021730121427172566
710,2015-08-19,0.006841508933421725
711,2015-08-20,-0.011658561321131522
712,2015-08-21,-0.02161620406750009
713,2015-08-24,-0.008494623790981315
714,2015-08-25,-0.007134370077860108
715,2015-08-26,0.020317164723370418
716,2015-08-27,0.056599630761776876
717,2015-08-28,-0.04520543676804678
718,2015-08-31,0.023987421099837647
719,2015-09-01,-0.08943584663365423
720,2015-09-02,0.004924930106826153
721,2015-09-03,0.018978744598264097
722,2015-09-04,-0.03782378530558983
723,2015-09-08,0.014413718723562674
724,2015-09-09,0.012261066114549024
725,2015-09-10,-0.02043646158108725
726,2015-09-11,0.03998579925607082
727,2015-09-14,0.02688207145769672
728,2015-09-15,
729,2015-09-16,
730,2015-09-17,-0.022383751303362676
731,2015-09-18,
732,2015-09-21,
733,2015-09-22,0.02632355806135589
734,2015-09-23,-0.014272316141997088
735,2015-09-24,-0.01423597383897146
736,2015-09-25,0.004606578527871719
737,2015-09-28,-0.018555170570592416
738,2015-09-29,0.028902994826053963
739,2015-09-30,0.014970030898638242
740,2015-10-01,-0.008051215357609998
741,2015-10-02,0.03664781600541511
742,2015-10-05,-0.00022927220730828424
743,2015-10-06,0.001374593588430617
744,2015-10-07,
745,2015-10-08,
746,2015-10-09,-0.0013198857763065952
747,2015-10-13,-0.011957649254147995
748,2015-10-14,-0.01888970083645125
749,2015-10-15,
750,2015-10-16,
751,2015-10-19,
752,2015-10-20,
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,-0.005595985629381683
759,2015-10-29,-0.06371581586286368
760,2015-10-30,0.006438581995164228
761,2015-11-03,0.03732642409700837
762,2015-11-04,0.006163722498718993
763,2015-11-05,0.035985557553913416
