,Time,Returns_NATU3
171,2013-06-18,-0.007318613902098647
172,2013-06-19,-0.015421299358760354
173,2013-06-20,-0.026455417044638274
174,2013-06-21,0.015831465216680662
175,2013-06-24,-0.03235012892660505
176,2013-06-25,0.041522571900913796
177,2013-06-26,-0.01737349821043299
178,2013-06-27,0.0018985344401372117
179,2013-06-28,0.011107711280796462
180,2013-07-01,-0.002713181309869306
181,2013-07-02,-0.02218789454559955
182,2013-07-03,0.0
183,2013-07-04,-0.011821717597645609
184,2013-07-05,0.01374294781655161
185,2013-07-08,0.002130443901985135
186,2013-07-10,0.025424186126471682
187,2013-07-11,-0.026062887578320648
188,2013-07-12,-0.0098438416318114
189,2013-07-15,0.0062172136569023095
190,2013-07-16,-0.00793916848879972
191,2013-07-17,-0.023320225301701747
192,2013-07-18,-0.01892094328751659
193,2013-07-19,-0.007216991180223786
194,2013-07-22,0.025034812421961927
195,2013-07-23,0.0006620986597152267
196,2013-07-24,-0.02298445459592191
197,2013-07-25,0.03548050616175713
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.004584638479133929
201,2013-07-31,-0.013216117619263112
202,2013-08-01,-0.030162089752848065
203,2013-08-02,-0.020081437196555196
204,2013-08-05,-0.012198134176467867
205,2013-08-06,-0.019783698515714043
206,2013-08-07,0.0038443102644221128
207,2013-08-08,0.008596041264541388
208,2013-08-09,0.010406881880259178
209,2013-08-12,0.024176002843416367
210,2013-08-13,0.03120300657285613
211,2013-08-14,0.00044515915864762334
212,2013-08-15,-0.004236799784426815
213,2013-08-16,0.01662088123604022
214,2013-08-19,-0.05418937525091616
215,2013-08-20,-0.02133974827204055
216,2013-08-21,0.018551688780416242
217,2013-08-22,0.03250462326885861
218,2013-08-23,-0.0011268508234643093
219,2013-08-26,-0.01590933555513363
220,2013-08-27,-0.012680377398636367
221,2013-08-28,0.005553045402224566
222,2013-08-29,0.02528898834888782
223,2013-08-30,0.012075302850302005
224,2013-09-02,0.026539532425311485
225,2013-09-03,-0.0032520787469256796
226,2013-09-04,0.030791463689370246
227,2013-09-05,-0.007185153177878156
228,2013-09-06,0.00021202417188925793
229,2013-09-09,0.05145235510398427
230,2013-09-10,-0.029639388969711966
231,2013-09-11,-0.02032975789541691
232,2013-09-12,0.0021151022666270336
233,2013-09-13,0.024419411768784816
234,2013-09-16,-0.010362787035546273
235,2013-09-17,0.016529281459406686
236,2013-09-18,0.03245927572724172
237,2013-09-19,-0.008166562666393595
238,2013-09-20,0.010544194085447156
239,2013-09-23,-0.022616734833887264
240,2013-09-24,0.0018202046962927376
241,2013-09-25,0.00020200019864624608
242,2013-09-26,0.005037794029957077
243,2013-09-27,0.008207432720063412
244,2013-09-30,-0.013245226750020489
245,2013-10-01,0.020000666706669445
246,2013-10-02,-0.02080909440640255
247,2013-10-03,-0.026427862752401055
248,2013-10-04,-0.013796206020082469
249,2013-10-07,0.010260837805462941
250,2013-10-08,0.0
251,2013-10-09,0.0
252,2013-10-10,0.01673421947876985
253,2013-10-11,0.0010238559095725464
254,2013-10-14,0.0028612118143929166
255,2013-10-15,-0.008814241752972851
256,2013-10-16,0.002262211761672628
257,2013-10-17,-0.0004109307639499349
258,2013-10-18,0.00389700019175665
259,2013-10-21,0.0010230998334881392
260,2013-10-22,-0.018576426472729946
261,2013-10-23,-0.016807097129940995
262,2013-10-24,-0.03888176467778548
263,2013-10-25,-0.005743399864076348
264,2013-10-28,0.021044157382565487
265,2013-10-29,-0.026820623122573384
266,2013-10-30,0.004889918666653337
267,2013-10-31,-0.006674085063222979
268,2013-11-01,-0.01348330539142406
269,2013-11-04,-0.01596387361344842
270,2013-11-05,0.0039003836047997176
271,2013-11-06,-0.024337718492129845
272,2013-11-07,-0.018231854061550035
273,2013-11-08,0.002386707605359195
274,2013-11-11,0.00688922999537267
275,2013-11-12,-0.025900775780641094
276,2013-11-13,-0.0017021280705304953
277,2013-11-14,0.03373929303505285
278,2013-11-18,0.006332846308445994
279,2013-11-19,-0.01959692060862972
280,2013-11-21,-0.002626168363506931
281,2013-11-22,0.004055785016687796
282,2013-11-25,0.00829875558919202
283,2013-11-26,-0.008060736298983517
284,2013-11-27,0.018630441649687857
285,2013-11-28,0.0023337933307518988
286,2013-11-29,0.006968645844195986
287,2013-12-02,-0.0046404027046502705
288,2013-12-03,-0.01877987095491429
289,2013-12-04,-0.003560882100904106
290,2013-12-05,-0.001189744354375577
291,2013-12-06,-0.004773302676102986
292,2013-12-09,0.0035821411438519135
293,2013-12-10,-0.010544142867332518
294,2013-12-11,-0.0014464081770286796
295,2013-12-12,-0.03311162126954548
296,2013-12-13,-0.006253929389193669
297,2013-12-16,-0.0067983643430276075
298,2013-12-17,0.008052383316140332
299,2013-12-18,-0.001254018973112725
300,2013-12-19,0.018892011274665776
301,2013-12-20,0.004667690577628836
302,2013-12-23,0.004402085910442111
303,2013-12-26,0.0038967171068136075
304,2013-12-27,0.005816836566093109
305,2013-12-30,-0.00024174018244593753
306,2014-01-02,-0.02694918143785152
307,2014-01-03,0.013320399058148968
308,2014-01-06,-0.021048245166184643
309,2014-01-07,-0.01665443532540456
310,2014-01-08,-0.013319869401905216
311,2014-01-09,-0.016903223932476674
312,2014-01-10,0.004448469981398695
313,2014-01-13,0.010648068679498746
314,2014-01-14,-0.011954378483893358
315,2014-01-15,0.00910866438476754
316,2014-01-16,-0.02571642736603419
317,2014-01-17,-0.005865039394857607
318,2014-01-20,0.010373785927003443
319,2014-01-21,0.012360367914765913
320,2014-01-22,0.026819581691732708
321,2014-01-23,-0.0035686757676129943
322,2014-01-24,-0.01647823073238497
323,2014-01-27,0.0028516156348814548
324,2014-01-28,0.0005176242150657373
325,2014-01-29,-0.033410998000181547
326,2014-01-30,0.030041758150234354
327,2014-01-31,0.019283281659993712
328,2014-02-03,-0.004338452749494959
329,2014-02-04,-0.0038436178497254225
330,2014-02-05,-0.028119582483121075
331,2014-02-06,0.029402430622069264
332,2014-02-07,0.02281472789148342
333,2014-02-10,-0.026668348687525878
334,2014-02-11,-0.0020612736507659157
335,2014-02-12,-0.011153014065339306
336,2014-02-13,-0.0418114423043181
337,2014-02-14,0.021257385650949256
338,2014-02-17,-0.036880534508095586
339,2014-02-18,-0.018681764568328152
340,2014-02-19,-0.029418057850391754
341,2014-02-20,0.011527562477655628
342,2014-02-21,-0.016758611895208553
343,2014-02-24,-0.0005829496023865843
344,2014-02-25,0.007262196252743713
345,2014-02-26,0.0028902620858497485
346,2014-02-27,0.011763124659652568
347,2014-02-28,-0.015811828859926713
348,2014-03-05,0.022350586868123745
349,2014-03-06,0.011551050772979465
350,2014-03-07,-0.0014015138355123469
351,2014-03-10,0.005594308296337225
352,2014-03-11,0.0
353,2014-03-12,-0.00981081477625212
354,2014-03-13,-0.013042401874366671
355,2014-03-14,0.009090971442982099
356,2014-03-17,0.006764315628222217
357,2014-03-18,0.03613693536369933
358,2014-03-19,-0.042618542097065504
359,2014-03-20,0.017654963511268384
360,2014-03-21,0.011049891131638567
361,2014-03-24,-0.0077221287244571
362,2014-03-25,0.023530525095687427
363,2014-03-26,-0.019386272664167592
364,2014-03-27,0.016407231828919677
365,2014-03-28,0.01774240137784755
366,2014-03-31,0.01559846605147408
367,2014-04-01,-0.03469787674812075
368,2014-04-02,0.021760455374955523
369,2014-04-03,-0.0007976339755293438
370,2014-04-04,0.012422573190048247
371,2014-04-07,0.04444031677035731
372,2014-04-08,0.032384538070004965
373,2014-04-09,-0.0026793585304605294
374,2014-04-10,0.006321392465699294
375,2014-04-11,-0.0024265482041583297
376,2014-04-14,-0.009275170341364714
377,2014-04-15,-0.016815456187273536
378,2014-04-16,0.014851832581363134
379,2014-04-17,0.0002456209323242753
380,2014-04-22,0.010750237774852511
381,2014-04-23,-0.024103577142960297
382,2014-04-24,-0.05448213461748308
383,2014-04-25,0.00993984131888137
384,2014-04-28,0.005451097280617656
385,2014-04-29,0.015412557656655057
386,2014-04-30,-0.023991890144521744
387,2014-05-02,0.023226902229680935
388,2014-05-05,-0.006911610684256164
389,2014-05-06,-0.0007708595840831833
390,2014-05-07,0.009466566551637356
391,2014-05-08,0.02216162161605162
392,2014-05-09,0.006207344266083492
393,2014-05-12,0.000494828022965077
394,2014-05-13,0.005674222699291853
395,2014-05-14,-0.011131864693713744
396,2014-05-15,0.002484423638144495
397,2014-05-16,-0.006722296115523552
398,2014-05-19,-0.02273968624505729
399,2014-05-20,-0.02457764348055891
400,2014-05-21,0.008346422996137193
401,2014-05-22,0.009049784039865116
402,2014-05-23,-0.001545518101888188
403,2014-05-26,0.0056554650179427846
404,2014-05-27,-0.006687216450302458
405,2014-05-28,0.02422045708270515
406,2014-05-29,-0.0025221451266781436
407,2014-05-30,-0.020408846899351296
408,2014-06-02,0.010256551450588791
409,2014-06-03,0.008636070726694811
410,2014-06-04,-0.025875710349051673
411,2014-06-05,0.0025920698805426134
412,2014-06-06,-0.0031113066725527716
413,2014-06-09,0.022847971173054926
414,2014-06-10,0.022585577073432894
415,2014-06-11,0.007909087395082448
416,2014-06-13,0.011747541306563303
417,2014-06-16,-0.0208980689758147
418,2014-06-17,0.0012414402741689479
419,2014-06-18,0.006184311761767702
420,2014-06-20,-0.006184311761767702
421,2014-06-23,-0.019797690335539464
422,2014-06-24,0.0007590892301134744
423,2014-06-25,-0.0030395920444097335
424,2014-06-26,-0.03405902134969008
425,2014-06-27,-0.01055410866005202
426,2014-06-30,-0.012008176153595063
427,2014-07-01,0.0013413550145497943
428,2014-07-02,-0.0013413550145497943
429,2014-07-03,0.01993421490081726
430,2014-07-04,0.0026280699128298224
431,2014-07-07,-0.0021018925789322296
432,2014-07-08,-0.00951381383127714
433,2014-07-10,0.018155952433019262
434,2014-07-11,0.018344475388145653
435,2014-07-14,0.0025568666121387196
436,2014-07-15,-0.00872023992144566
437,2014-07-16,-0.0005153568848323964
438,2014-07-17,-0.009061498896576481
439,2014-07-18,0.007772033839900772
440,2014-07-21,0.00899166004106755
441,2014-07-22,0.0025543564661969498
442,2014-07-23,-0.0076824702683393475
443,2014-07-24,-0.04737738633324895
444,2014-07-25,-0.0013485909534898255
445,2014-07-28,0.0021569703698456344
446,2014-07-29,-0.010015052040867278
447,2014-07-30,-0.012592529357925208
448,2014-07-31,-0.027085195742429402
449,2014-08-01,0.01878642047594381
450,2014-08-04,0.03009797724892227
451,2014-08-05,-0.024557769248997996
452,2014-08-06,0.0005523336082884356
453,2014-08-07,-0.014460763267525323
454,2014-08-08,0.01114209314037451
455,2014-08-11,0.023272864520638148
456,2014-08-12,0.021949462266555475
457,2014-08-13,0.006071023002020226
458,2014-08-14,-0.02127737156556453
459,2014-08-15,0.029141081916118416
460,2014-08-18,0.01811177605270675
461,2014-08-19,0.027565280524769253
462,2014-08-20,0.023907509290974627
463,2014-08-21,0.037758320460040906
464,2014-08-22,-0.0009385500784642176
465,2014-08-25,-0.014184588043598456
466,2014-08-26,0.001189744354375577
467,2014-08-27,-0.0035734879769560024
468,2014-08-28,-0.0168475940334627
469,2014-08-29,-0.0024302077869382543
470,2014-09-01,-0.0333982317400463
471,2014-09-02,0.008267665576466854
472,2014-09-03,-0.004501132655677864
473,2014-09-04,0.003502605400914849
474,2014-09-05,0.00274351078392554
475,2014-09-08,-0.023945717899349628
476,2014-09-09,0.007876981496581337
477,2014-09-10,-0.011710903125701666
478,2014-09-11,-0.0007685154825347595
479,2014-09-12,-0.020977099907316443
480,2014-09-15,0.006781507470835724
481,2014-09-16,0.03247954469231118
482,2014-09-17,-0.0010070745687347227
483,2014-09-18,-0.03590134280512158
484,2014-09-19,-0.007600639693515987
485,2014-09-22,-0.0028980655245955944
486,2014-09-23,-0.006883876709130821
487,2014-09-24,0.019990223527316164
488,2014-09-25,-0.023450000902333734
489,2014-09-26,0.033812710081352115
490,2014-09-29,-0.040231507364864694
491,2014-09-30,-0.007811487532188188
492,2014-10-01,-0.02131807950294462
493,2014-10-02,-0.009157882790293392
494,2014-10-03,0.020146922096769604
495,2014-10-06,0.035694169938297104
496,2014-10-07,0.021388400098548477
497,2014-10-08,0.0002579796236208409
498,2014-10-09,0.03149071869095943
499,2014-10-10,-0.019947663313394592
500,2014-10-13,0.022444493636669005
501,2014-10-14,0.012638081885472108
502,2014-10-15,-0.0051845318506291704
503,2014-10-16,-0.05077232279504029
504,2014-10-17,0.002600729616725417
505,2014-10-20,-0.0311288653145958
506,2014-10-21,-0.036288198317213194
507,2014-10-22,-0.008090460865132432
508,2014-10-23,-0.045853391158354295
509,2014-10-24,-0.014771318193095961
510,2014-10-27,-0.02684519646674577
511,2014-10-28,0.018777141347045667
512,2014-10-29,-0.007529021710666051
513,2014-10-30,0.032126438305388305
514,2014-10-31,0.05246356953574072
515,2014-11-03,0.0
516,2014-11-04,-0.003896442392899324
517,2014-11-05,0.00667031387396122
518,2014-11-06,-0.006949298679549631
519,2014-11-07,0.013850637701271928
520,2014-11-10,-0.004411339015185867
521,2014-11-11,-0.008045458739170286
522,2014-11-12,-0.01657111294365432
523,2014-11-13,-0.03809981571202492
524,2014-11-14,-0.006789812062810263
525,2014-11-17,-0.02580389192445054
526,2014-11-18,0.0325937039872608
527,2014-11-19,0.019519861738601207
528,2014-11-21,0.03793265416864999
529,2014-11-24,-0.03390158041131386
530,2014-11-25,-0.008658034007481774
531,2014-11-26,0.010667507972298651
532,2014-11-27,-0.0045990309460597345
533,2014-11-28,0.016004943184407594
534,2014-12-01,-0.057475377291593244
535,2014-12-02,0.0003003152702349965
536,2014-12-03,-0.0033077761836781683
537,2014-12-04,0.0015048610589389888
538,2014-12-05,0.007490671729157405
539,2014-12-08,-0.033386954304343686
540,2014-12-09,-0.012422581726950543
541,2014-12-10,-0.003129893008927631
542,2014-12-11,0.0
543,2014-12-12,-0.036390865153355545
544,2014-12-15,-0.00848846102407741
545,2014-12-16,-0.011210140473610686
546,2014-12-17,0.017746144026685506
547,2014-12-18,0.007140536552780574
548,2014-12-19,0.013172881244878809
549,2014-12-22,0.005411440867487016
550,2014-12-23,0.009478712508002474
551,2014-12-26,-0.012658365425382012
552,2014-12-29,0.03443219642148421
553,2014-12-30,-0.020202707317519497
554,2015-01-02,-0.04593709518702571
555,2015-01-05,-0.010907396189193008
556,2015-01-06,-0.004663532691514316
557,2015-01-07,0.04184981334454774
558,2015-01-08,-0.007391966809840778
559,2015-01-09,-0.018558240576266538
560,2015-01-12,-0.004611305855538372
561,2015-01-13,-0.006624767411387733
562,2015-01-14,-0.006000018000096752
563,2015-01-15,0.01690741418928976
564,2015-01-16,0.018886917653999635
565,2015-01-19,-0.03278982282299081
566,2015-01-20,0.0
567,2015-01-21,0.06297483046029262
568,2015-01-22,0.04498225120039301
569,2015-01-23,-0.03223134023020213
570,2015-01-26,-0.014317113301840045
571,2015-01-27,-0.006604804532273967
572,2015-01-28,0.024623310034951995
573,2015-01-29,-0.014888612493750397
574,2015-01-30,-0.020521635720796905
575,2015-02-02,0.012048338516174706
576,2015-02-03,-0.0022085511422380577
577,2015-02-04,-0.024945361679711286
578,2015-02-05,0.015105574305774638
579,2015-02-06,-0.028471706900479177
580,2015-02-09,-0.015878567417532796
581,2015-02-10,0.00033338890123779663
582,2015-02-11,-0.03390155167568132
583,2015-02-12,-0.07145896398214502
584,2015-02-13,0.027398974188114433
585,2015-02-18,0.030869968876461762
586,2015-02-19,-0.021901298893701515
587,2015-02-20,0.010657259138298514
588,2015-02-23,0.005637788211168893
589,2015-02-24,0.0031573435510776626
590,2015-02-25,0.0017498167500580308
591,2015-02-26,0.0013975893504363235
592,2015-02-27,-0.018323204671902182
593,2015-03-02,-0.02959443694346442
594,2015-03-03,-0.04265513897187878
595,2015-03-04,-0.025553074424617517
596,2015-03-05,-0.009852296443011443
597,2015-03-06,0.0059230183031218075
598,2015-03-09,0.0015736037556060012
599,2015-03-10,-0.013454931642358225
600,2015-03-11,0.008726751138237177
601,2015-03-12,0.0031545767485150478
602,2015-03-13,-0.0303780759435881
603,2015-03-16,0.010094978121819587
604,2015-03-17,0.03784452475171607
605,2015-03-18,0.003089998596134791
606,2015-03-19,-0.0019301685577501893
607,2015-03-20,0.03381142653943847
608,2015-03-23,-0.016572884024043333
609,2015-03-24,-0.012612435486735851
610,2015-03-25,-0.005012503168732696
611,2015-03-26,-0.009320533493547778
612,2015-03-27,0.02314029251958072
613,2015-03-30,0.028933072125546744
614,2015-03-31,-0.0037105793965359624
615,2015-04-01,0.014394084755912306
616,2015-04-02,0.0503767862450748
617,2015-04-06,0.004866154807968037
618,2015-04-07,-0.030988430816518697
619,2015-04-08,0.00035758986104594825
620,2015-04-09,-0.012230368718495477
621,2015-04-10,0.018289913406859704
622,2015-04-13,-0.01756628818129613
623,2015-04-14,-0.028243249515776725
624,2015-04-15,-0.0011166574976932964
625,2015-04-16,0.01331869508908623
626,2015-04-17,-0.00405078815830473
627,2015-04-20,-0.023899606991740985
628,2015-04-22,-0.007968131856281424
629,2015-04-23,0.0019029121232718715
630,2015-04-24,0.027378496123381613
631,2015-04-27,0.002955303113044927
632,2015-04-28,-0.01673838564676844
633,2015-04-29,-0.02199557769211058
634,2015-04-30,0.09920661536122521
635,2015-05-04,0.02841197541621776
636,2015-05-05,0.0847307154058865
637,2015-05-06,0.02752473372191311
638,2015-05-07,-0.059023400781283986
639,2015-05-08,-0.006420600009042765
640,2015-05-11,-0.008084118661372042
641,2015-05-12,-0.00032466309751022493
642,2015-05-13,-0.004557332032265382
643,2015-05-14,-0.017443226249996613
644,2015-05-15,0.005958243379798667
645,2015-05-18,-0.009950297849866896
646,2015-05-19,-0.023609899768827436
647,2015-05-20,0.0
648,2015-05-21,0.006463740933856599
649,2015-05-22,-0.008513587945607082
650,2015-05-25,-0.003082722085076206
651,2015-05-26,-0.029239848995901152
652,2015-05-27,0.025803385073911667
653,2015-05-28,0.010614788931747832
654,2015-05-29,-0.023781957910981255
655,2015-06-01,0.005912032521469879
656,2015-06-02,0.03005687378543387
657,2015-06-03,-0.0006731067234952981
658,2015-06-05,0.010050302183468585
659,2015-06-08,0.024692612590371255
660,2015-06-09,0.008097210232619556
661,2015-06-10,-0.03112457678180025
662,2015-06-11,-0.005673300905932432
663,2015-06-12,-0.034732738801654506
664,2015-06-15,-0.016067442828598733
665,2015-06-16,-0.02604035136832561
666,2015-06-17,0.02604035136832561
667,2015-06-18,-0.010619568827460402
668,2015-06-19,0.005323881252750073
669,2015-06-22,0.01928189482722731
670,2015-06-23,-0.02460577607997738
671,2015-06-24,-0.009295740873481062
672,2015-06-25,
673,2015-06-26,
674,2015-06-29,0.013965680861971919
675,2015-06-30,0.0050965162173040035
676,2015-07-01,0.016207773916033563
677,2015-07-02,-0.0021459235702767643
678,2015-07-03,-0.0017918299327686071
679,2015-07-06,-0.020290515321727653
680,2015-07-07,0.0184955408352101
681,2015-07-08,-0.0228975654711423
682,2015-07-10,0.0353954964038774
683,2015-07-13,-0.006407996295330509
684,2015-07-14,-0.004653632800472263
685,2015-07-15,0.028997787473891812
686,2015-07-16,-0.0390952766194288
687,2015-07-17,-0.017919660343539423
688,2015-07-20,-0.003696861881326008
689,2015-07-21,-0.016054106232607168
690,2015-07-22,-0.004904706966754269
691,2015-07-23,-0.011028862294035768
692,2015-07-24,-0.013474737343051046
693,2015-07-27,-0.011303921014160778
694,2015-07-28,0.0027402639969764664
695,2015-07-29,0.018206933660962488
696,2015-07-30,-0.025268555787168356
697,2015-07-31,0.002359379827471475
698,2015-08-03,-0.019033049154530524
699,2015-08-04,-0.013298604208732634
700,2015-08-05,0.008080852053938603
701,2015-08-06,-0.024853591341523984
702,2015-08-07,-0.033133623664903133
703,2015-08-10,0.010604552798966882
704,2015-08-11,-0.019169958301811896
705,2015-08-12,-0.018667787599436103
706,2015-08-13,-0.023050710810906594
707,2015-08-14,-0.0035938944160402997
708,2015-08-17,0.00806821965401161
709,2015-08-18,
710,2015-08-19,
711,2015-08-20,
712,2015-08-21,
713,2015-08-24,0.02157248620390373
714,2015-08-25,-0.01668896917584206
715,2015-08-26,0.018429657207633898
716,2015-08-27,0.03419132273147163
717,2015-08-28,-0.0350612662400116
718,2015-08-31,0.030428787961987336
719,2015-09-01,-0.06631303675437694
720,2015-09-02,0.02889732080570928
721,2015-09-03,-0.014122035223555152
722,2015-09-04,-0.04546237407675724
723,2015-09-08,-0.009815409257821539
724,2015-09-09,-0.012763160426990439
725,2015-09-10,-0.012928118772097541
726,2015-09-11,0.0
727,2015-09-14,0.011976191046715545
728,2015-09-15,-0.028987536873252395
729,2015-09-16,0.018937249119797883
730,2015-09-17,0.021884745400457373
731,2015-09-18,-0.02477496892273745
732,2015-09-21,-0.03735082909507881
733,2015-09-22,-0.01717214000667644
734,2015-09-23,-0.007157443826463883
735,2015-09-24,-0.01655495646191607
736,2015-09-25,-0.007855499940308874
737,2015-09-28,-0.012166190472074234
738,2015-09-29,0.005837055420426562
739,2015-09-30,0.031252543504104224
740,2015-10-01,0.002560769710777233
741,2015-10-02,
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,
745,2015-10-08,
746,2015-10-09,
747,2015-10-13,
748,2015-10-14,
749,2015-10-15,
750,2015-10-16,
751,2015-10-19,
752,2015-10-20,
753,2015-10-21,0.006557487978792853
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,0.09650038032550778
762,2015-11-04,0.017685703997347257
