,Time,Returns_BRML3
171,2013-06-18,0.018529442386820527
172,2013-06-19,-0.039923535510923536
173,2013-06-20,-0.003018614558546684
174,2013-06-21,-0.03645979285199896
175,2013-06-24,-0.006298479935049173
176,2013-06-25,0.005774467237258385
177,2013-06-26,0.03698380554978975
178,2013-06-27,0.007039293437820504
179,2013-06-28,-0.0035172090599195904
180,2013-07-01,-0.023387589662982933
181,2013-07-02,-0.049557186701875366
182,2013-07-03,0.007535418141536798
183,2013-07-04,0.01120564903733623
184,2013-07-05,0.001592868093104105
185,2013-07-08,-0.022502010418232743
186,2013-07-10,0.018248710878122854
187,2013-07-11,0.023661791894479478
188,2013-07-12,-0.003126898520138255
189,2013-07-15,0.0378381376099024
190,2013-07-16,-0.014659362869739567
191,2013-07-17,-0.0025456554706417833
192,2013-07-18,0.029669118513369508
193,2013-07-19,0.003955628242372278
194,2013-07-22,0.027747924479399888
195,2013-07-23,-0.01207278463540673
196,2013-07-24,-0.0014611967691045002
197,2013-07-25,0.0024341431305079375
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.018686222068762692
201,2013-07-31,0.003963452572777193
202,2013-08-01,0.013264586279392088
203,2013-08-02,-0.0034204808861653113
204,2013-08-05,-0.03691308923677594
205,2013-08-06,-0.009188309184675614
206,2013-08-07,-0.019681041557346735
207,2013-08-08,-0.01157636967535991
208,2013-08-09,0.015750828864531385
209,2013-08-12,0.012934949500260196
210,2013-08-13,0.03287412166740289
211,2013-08-14,0.0
212,2013-08-15,-0.008492762775682117
213,2013-08-16,-0.04306363016258574
214,2013-08-19,-0.04444499916010258
215,2013-08-20,0.010344133415834289
216,2013-08-21,-0.003254595622632639
217,2013-08-22,-0.013133588941972807
218,2013-08-23,0.01584513577818525
219,2013-08-26,-0.015293416169498197
220,2013-08-27,-0.0022087071564609317
221,2013-08-28,-0.0011061856712983875
222,2013-08-29,-0.004984733222258786
223,2013-08-30,0.004984733222258786
224,2013-09-02,0.03314412715813475
225,2013-09-03,-0.0064289313926142455
226,2013-09-04,-0.011908369698971022
227,2013-09-05,0.019942085448827918
228,2013-09-06,0.007977603431951863
229,2013-09-09,0.04754761529515017
230,2013-09-10,0.0030291864711133876
231,2013-09-11,-0.01879718904686678
232,2013-09-12,0.009697147411682927
233,2013-09-13,0.01661816956503559
234,2013-09-16,0.024183780109432007
235,2013-09-17,0.025987634842611573
236,2013-09-18,0.03958176352427589
237,2013-09-19,-0.004577387254496301
238,2013-09-20,-0.02932463521424289
239,2013-09-23,0.005184095907837527
240,2013-09-24,-0.0014060645872167044
241,2013-09-25,-0.034476425484391005
242,2013-09-26,0.004374212242509223
243,2013-09-27,-0.00925049024562119
244,2013-09-30,-0.016289312017928825
245,2013-10-01,0.02941841256463462
246,2013-10-02,0.0024093094631436607
247,2013-10-03,-0.03631534389255053
248,2013-10-04,-0.00450785143152288
249,2013-10-07,-0.001006179830639553
250,2013-10-08,0.0
251,2013-10-09,0.014469226179696815
252,2013-10-10,0.01524054571395217
253,2013-10-11,0.007287925852620614
254,2013-10-14,0.009159599216008285
255,2013-10-15,0.010028599293931073
256,2013-10-16,0.002369299540644576
257,2013-10-17,0.04404288716506244
258,2013-10-18,-0.0018187005379504129
259,2013-10-21,0.008144755697979456
260,2013-10-22,0.020960767398965796
261,2013-10-23,-0.012434148203287698
262,2013-10-24,-0.01440529254854983
263,2013-10-25,-0.0027212747736737875
264,2013-10-28,0.0018195278322403752
265,2013-10-29,-0.015551881415929003
266,2013-10-30,0.013732353583688628
267,2013-10-31,-0.011887690193394196
268,2013-11-01,-0.03415578578967171
269,2013-11-04,0.023988608200113504
270,2013-11-05,-0.04127162446617749
271,2013-11-06,-0.031984367101761
272,2013-11-07,-0.007525686885018867
273,2013-11-08,-0.025515577209879847
274,2013-11-11,0.0025849079004163222
275,2013-11-12,-0.007759323188537781
276,2013-11-13,0.038215679383020174
277,2013-11-14,0.021277634500354914
278,2013-11-18,-0.012317974620622785
279,2013-11-19,-0.03941601607421452
280,2013-11-21,0.0
281,2013-11-22,0.002055435886990864
282,2013-11-25,-0.015023894997702847
283,2013-11-26,-0.008915922948872002
284,2013-11-27,-0.00687630157642749
285,2013-11-28,0.023591914909497635
286,2013-11-29,-0.0077996903841981435
287,2013-12-02,-0.03075848483437582
288,2013-12-03,-0.030621727066476367
289,2013-12-04,-0.00277637105714712
290,2013-12-05,0.03393734439919083
291,2013-12-06,0.009107027728266992
292,2013-12-09,-0.010725639699417311
293,2013-12-10,-0.0026954411742137196
294,2013-12-11,-0.01635166888906925
295,2013-12-12,0.0
296,2013-12-13,-0.01606407040389879
297,2013-12-16,0.005012500086968075
298,2013-12-17,-0.02816684283653137
299,2013-12-18,0.005698894814481381
300,2013-12-19,0.02246794802204999
301,2013-12-20,-0.027022756102673018
302,2013-12-23,-0.012640243863366152
303,2013-12-26,-0.012215790532488668
304,2013-12-27,-0.0070404897845293135
305,2013-12-30,0.00470208592690069
306,2014-01-02,-0.001763986187553357
307,2014-01-03,0.028386544690905513
308,2014-01-06,-0.032505833690068986
309,2014-01-07,0.00588327518671683
310,2014-01-08,0.02146945224730379
311,2014-01-09,-0.03623860358743247
312,2014-01-10,0.014769151340128683
313,2014-01-13,-0.00824984758862346
314,2014-01-14,-0.0071156995801699985
315,2014-01-15,0.020630190104761414
316,2014-01-16,-0.008206350983341881
317,2014-01-17,-0.007671463987244831
318,2014-01-20,-0.0089281936117942
319,2014-01-21,0.0017866719064074665
320,2014-01-22,0.027674899335039527
321,2014-01-23,-0.027674899335039527
322,2014-01-24,-0.0272328766736174
323,2014-01-27,0.002455023035122128
324,2014-01-28,-0.02103433211962269
325,2014-01-29,-0.02788393042953974
326,2014-01-30,-0.010333763308647992
327,2014-01-31,-0.013074125315832852
328,2014-02-03,-0.030050051218818208
329,2014-02-04,0.07192586119870903
330,2014-02-05,-0.004424033079144962
331,2014-02-06,-0.014687831150991038
332,2014-02-07,0.034759409665350294
333,2014-02-10,-0.011242998250156067
334,2014-02-11,0.02665860918178531
335,2014-02-12,-0.0006128151730910858
336,2014-02-13,0.01999133619066873
337,2014-02-14,0.01606681775584562
338,2014-02-17,-0.04775505482049969
339,2014-02-18,-0.009337431245637351
340,2014-02-19,0.03982320580965393
341,2014-02-20,0.037139219590096584
342,2014-02-21,0.00404079327910134
343,2014-02-24,0.0028824538867646687
344,2014-02-25,-0.012728010516226185
345,2014-02-26,0.011576025794473921
346,2014-02-27,0.0510347752448328
347,2014-02-28,-0.018204441282243966
348,2014-03-05,0.005553333189188159
349,2014-03-06,0.02244434254070926
350,2014-03-07,-0.011978043941407446
351,2014-03-10,-0.016577497923415674
352,2014-03-11,0.0033342371920728198
353,2014-03-12,-0.0033342371920728198
354,2014-03-13,-0.028254881213600758
355,2014-03-14,0.002865956559821914
356,2014-03-17,0.01700016801531934
357,2014-03-18,0.02769856375265478
358,2014-03-19,-0.01653188893144275
359,2014-03-20,-0.006123309714059388
360,2014-03-21,-0.0011204108229811993
361,2014-03-24,0.00946714203624932
362,2014-03-25,0.009928258939672752
363,2014-03-26,-0.026135933755872642
364,2014-03-27,0.03596659059506235
365,2014-03-28,0.034717780459964764
366,2014-03-31,0.027440333115205995
367,2014-04-01,-0.027966270886128353
368,2014-04-02,0.02387299993119152
369,2014-04-03,-0.022821400854489138
370,2014-04-04,0.009919887788530701
371,2014-04-07,0.018017396044044176
372,2014-04-08,-0.0051158829780857396
373,2014-04-09,-0.03922285981867413
374,2014-04-10,-0.007491031428643158
375,2014-04-11,0.01440388582698926
376,2014-04-14,-0.0053114964873386405
377,2014-04-15,-0.02044334071256726
378,2014-04-16,0.014567123214626498
379,2014-04-17,0.019098504947392403
380,2014-04-22,0.0026204725566700837
381,2014-04-23,-0.015842760006121726
382,2014-04-24,0.015842760006121726
383,2014-04-25,-0.011592893616671152
384,2014-04-28,-0.0037166497675173993
385,2014-04-29,0.021581702917558232
386,2014-04-30,-0.0041744591891714755
387,2014-05-02,0.024285749240771093
388,2014-05-05,-0.01335990831571543
389,2014-05-06,-0.0015557579716434233
390,2014-05-07,0.0
391,2014-05-08,0.006716512294907773
392,2014-05-09,-0.01975261585124244
393,2014-05-12,0.017688424966338268
394,2014-05-13,-0.020320884298465014
395,2014-05-14,0.00525017980619058
396,2014-05-15,-0.00525017980619058
397,2014-05-16,0.004725617353615874
398,2014-05-19,-0.005772667798224607
399,2014-05-20,-0.004753040782392137
400,2014-05-21,-0.01171810668621065
401,2014-05-22,0.00320586123222677
402,2014-05-23,-0.0037425073670367404
403,2014-05-26,0.013836343439742382
404,2014-05-27,-0.022445918591630143
405,2014-05-28,0.008072640873365788
406,2014-05-29,-0.006449663686925788
407,2014-05-30,-0.0010816920654317386
408,2014-06-02,-0.01744346324501045
409,2014-06-03,-0.010501061081997776
410,2014-06-04,-0.0011052525546642045
411,2014-06-05,-0.019665276832954603
412,2014-06-06,0.029074754838270156
413,2014-06-09,0.019099013755348615
414,2014-06-10,0.026137094729673294
415,2014-06-11,0.004728104061086924
416,2014-06-13,0.011467783297610445
417,2014-06-16,-0.005195623764240764
418,2014-06-17,0.0
419,2014-06-18,0.013449805409615045
420,2014-06-20,-0.0005148559093548499
421,2014-06-23,-0.00929750786241712
422,2014-06-24,-0.013056565302427714
423,2014-06-25,-0.009508687839705487
424,2014-06-26,0.016323744884332747
425,2014-06-27,-0.011558099114003184
426,2014-06-30,-0.006894556858302092
427,2014-07-01,-0.0026595548582362127
428,2014-07-02,-0.01179810368719103
429,2014-07-03,-0.0010816920654317386
430,2014-07-04,0.009677365240061686
431,2014-07-07,-0.010760228630344315
432,2014-07-08,-0.0048793236586544
433,2014-07-10,0.004337451923416058
434,2014-07-11,0.027220544734186003
435,2014-07-14,0.027533650239756735
436,2014-07-15,-0.0010268042771248709
437,2014-07-16,-0.025452474946706438
438,2014-07-17,0.007856939880380942
439,2014-07-18,0.010385953684838967
440,2014-07-21,0.030023970927545385
441,2014-07-22,0.07202522579881032
442,2014-07-23,-0.02646077575829775
443,2014-07-24,-0.00865793822244898
444,2014-07-25,-0.004843360719559708
445,2014-07-28,0.0038751175715510122
446,2014-07-29,-0.01805425779398373
447,2014-07-30,0.0
448,2014-07-31,-0.03558251744404428
449,2014-08-01,0.0030539723441980193
450,2014-08-04,0.02858269031336791
451,2014-08-05,-0.011939330762945843
452,2014-08-06,0.007977844506599663
453,2014-08-07,-0.0024885705798176616
454,2014-08-08,0.006945064289853864
455,2014-08-11,0.005414278156988583
456,2014-08-12,-0.0073957798663175645
457,2014-08-13,-0.012953867426486632
458,2014-08-14,-0.0025148181003271652
459,2014-08-15,0.015468685526813797
460,2014-08-18,0.028793189052851886
461,2014-08-19,0.012903220452975983
462,2014-08-20,0.02067636526656491
463,2014-08-21,0.0138522820461362
464,2014-08-22,-0.0013725048305035514
465,2014-08-25,0.026737459194452917
466,2014-08-26,0.019485972739067936
467,2014-08-27,0.00043922474262503286
468,2014-08-28,0.009601472225804208
469,2014-08-29,0.009934455412772714
470,2014-09-01,0.0017210492370973718
471,2014-09-02,0.0042833198740965805
472,2014-09-03,-0.029934666687857714
473,2014-09-04,-0.02090747292746631
474,2014-09-05,0.002691936227025682
475,2014-09-08,-0.03004516382565736
476,2014-09-09,-0.0069533547630236114
477,2014-09-10,-0.015479620936737604
478,2014-09-11,0.004251290424681642
479,2014-09-12,-0.04377500698850412
480,2014-09-15,0.016583160899698246
481,2014-09-16,0.018209802669726827
482,2014-09-17,0.007094811947789825
483,2014-09-18,-0.044839508397730654
484,2014-09-19,0.001973694541402171
485,2014-09-22,-0.006917632780508054
486,2014-09-23,-0.0064586600430902585
487,2014-09-24,-0.005502982200177531
488,2014-09-25,-0.0331422668761463
489,2014-09-26,0.02861856235466309
490,2014-09-29,-0.03642231864298706
491,2014-09-30,0.00987863857865312
492,2014-10-01,-0.017751645330340793
493,2014-10-02,-0.01005645899780605
494,2014-10-03,0.023141320662070086
495,2014-10-06,0.07314288566249028
496,2014-10-07,-0.007277503850067646
497,2014-10-08,-0.013225633078155052
498,2014-10-09,0.012738092637206933
499,2014-10-10,-0.07793537856550259
500,2014-10-13,0.08085706213695865
501,2014-10-14,-0.011231768120350427
502,2014-10-15,-0.05915235489238757
503,2014-10-16,-0.027991137037432168
504,2014-10-17,0.040410965415177635
505,2014-10-20,-0.032411528893326214
506,2014-10-21,-0.06531942640216792
507,2014-10-22,-0.013127871901044585
508,2014-10-23,-0.05918918573005305
509,2014-10-24,0.05053411148718956
510,2014-10-27,-0.024654696768907414
511,2014-10-28,0.06331358733497972
512,2014-10-29,-0.01121892636370525
513,2014-10-30,0.06760624224991352
514,2014-10-31,0.04785528465010458
515,2014-11-03,-0.06326219677796674
516,2014-11-04,-0.004829570795791938
517,2014-11-05,-0.04962365711610017
518,2014-11-06,-0.033339858003040845
519,2014-11-07,-0.006451635281488954
520,2014-11-10,-0.01361769890452802
521,2014-11-11,-0.0011952867881035445
522,2014-11-12,-0.008992471289453352
523,2014-11-13,-0.01824040538416405
524,2014-11-14,-0.0006146986564674606
525,2014-11-17,0.006731876407530368
526,2014-11-18,0.04879059825759402
527,2014-11-19,0.044296988761122424
528,2014-11-21,0.05090742581192398
529,2014-11-24,-0.03164252572801329
530,2014-11-25,-0.0016389102064207073
531,2014-11-26,0.015168923448618088
532,2014-11-27,0.01068896161175914
533,2014-11-28,-0.018791464922610412
534,2014-12-01,-0.07189331936821919
535,2014-12-02,-0.025369158330971864
536,2014-12-03,0.019527137794869365
537,2014-12-04,-0.03214514813008851
538,2014-12-05,0.009630690796135433
539,2014-12-08,-0.013881407536417534
540,2014-12-09,-0.01592079805672153
541,2014-12-10,-0.021208733477833253
542,2014-12-11,-0.008871610045370293
543,2014-12-12,-0.041555343081964846
544,2014-12-15,-0.021452823255217357
545,2014-12-16,-0.004072940909539913
546,2014-12-17,0.05299279259373524
547,2014-12-18,0.02043049992616197
548,2014-12-19,-0.003796687906907792
549,2014-12-22,0.030005007328153255
550,2014-12-23,0.013450636885504519
551,2014-12-26,0.0084744353738202
552,2014-12-29,-0.009683158319039986
553,2014-12-30,-0.012858882434608088
554,2015-01-02,-0.0518451565970075
555,2015-01-05,-0.01043484337130307
556,2015-01-06,0.00913399860966635
557,2015-01-07,0.037624831295692385
558,2015-01-08,0.008718548492085532
559,2015-01-09,-0.0012435157830656962
560,2015-01-12,-0.032828823694943665
561,2015-01-13,0.0012849897722344572
562,2015-01-14,0.03154383392270921
563,2015-01-15,0.006192944677038348
564,2015-01-16,0.043484719241260184
565,2015-01-19,-0.06406209494914705
566,2015-01-20,0.07931055671915432
567,2015-01-21,0.003492102891190285
568,2015-01-22,-0.02228997910574604
569,2015-01-23,0.007095079574937824
570,2015-01-26,-0.0359806495961954
571,2015-01-27,-0.0018270685208632287
572,2015-01-28,-0.022264027394526487
573,2015-01-29,-0.018942838265334938
574,2015-01-30,-0.029757106800163857
575,2015-02-02,-0.00924028684103817
576,2015-02-03,0.014478181928368361
577,2015-02-04,-0.03794124142414157
578,2015-02-05,0.046400788387757075
579,2015-02-06,-0.02492114816254043
580,2015-02-09,0.010565808120965858
581,2015-02-10,-0.008582388850409295
582,2015-02-11,0.0019893807316209156
583,2015-02-12,0.031897309931678386
584,2015-02-13,0.022799915856865915
585,2015-02-18,-0.01768921287896319
586,2015-02-19,0.0
587,2015-02-20,0.005084716446144721
588,2015-02-23,0.005058992846873167
589,2015-02-24,0.051642695705391706
590,2015-02-25,-0.019364167015483158
591,2015-02-26,0.0012230184520864995
592,2015-02-27,0.025308230442803392
593,2015-03-02,-0.022866671734882882
594,2015-03-03,0.016899167461591258
595,2015-03-04,-0.002400595927085636
596,2015-03-05,-0.024898229889766643
597,2015-03-06,-0.04336784037093144
598,2015-03-09,-0.03396545543730056
599,2015-03-10,0.01908774094171939
600,2015-03-11,0.006498733329622031
601,2015-03-12,0.008378981165959143
602,2015-03-13,-0.016838528129574648
603,2015-03-16,0.00651144719799035
604,2015-03-17,0.04690491412762832
605,2015-03-18,0.051876774513609725
606,2015-03-19,-0.050646358098382915
607,2015-03-20,0.050646358098382915
608,2015-03-23,0.010526320955904112
609,2015-03-24,-0.0005828646657608516
610,2015-03-25,-0.030131993739098917
611,2015-03-26,-0.017551452496714415
612,2015-03-27,-0.02659992023759017
613,2015-03-30,0.06845346394085539
614,2015-03-31,-0.010603246848388537
615,2015-04-01,0.029736654989127587
616,2015-04-02,0.05530524347476984
617,2015-04-06,0.030510393642682487
618,2015-04-07,-0.02239405054054
619,2015-04-08,-0.015750403780791178
620,2015-04-09,-0.02439852855819158
621,2015-04-10,0.0379947762857773
622,2015-04-13,-0.0379947762857773
623,2015-04-14,0.006714156252745518
624,2015-04-15,0.01658667735439101
625,2015-04-16,0.0027338075860496858
626,2015-04-17,-0.039021617387396734
627,2015-04-20,0.005669819033979007
628,2015-04-22,0.006200734297788557
629,2015-04-23,0.02933926660257491
630,2015-04-24,0.006519818233893915
631,2015-04-27,-0.06377658877336856
632,2015-04-28,0.007485773334116708
633,2015-04-29,-0.027320874859062094
634,2015-04-30,-0.036002273955443975
635,2015-05-04,0.007913952504861932
636,2015-05-05,0.03512881123511136
637,2015-05-06,-0.039988017621060745
638,2015-05-07,-0.0184422135905411
639,2015-05-08,0.022694175623556134
640,2015-05-11,-0.031412724115641666
641,2015-05-12,-0.008804668729375908
642,2015-05-13,0.0018952704075472226
643,2015-05-14,0.02611750509779709
644,2015-05-15,0.010989021275839228
645,2015-05-18,-0.020236608187857996
646,2015-05-19,0.008632510168691265
647,2015-05-20,-0.004925052646582717
648,2015-05-21,0.01956537466961139
649,2015-05-22,-0.03198985570773427
650,2015-05-25,-0.00941600907412976
651,2015-05-26,-0.02620337404223605
652,2015-05-27,0.018600502688978615
653,2015-05-28,-0.009578406906471937
654,2015-05-29,-0.019446308725190153
655,2015-06-01,-0.01849554799777664
656,2015-06-02,0.03922684649520125
657,2015-06-03,-0.032581247701732874
658,2015-06-05,-0.01669150500736505
659,2015-06-08,0.0026903979334691464
660,2015-06-09,-0.007415070435668358
661,2015-06-10,0.01810386538521458
662,2015-06-11,-0.007336945138347151
663,2015-06-12,-0.02302016710513488
664,2015-06-15,-0.013793393241519514
665,2015-06-16,-0.0006947931815894925
666,2015-06-17,0.0
667,2015-06-18,0.03213938415626627
668,2015-06-19,-0.0067522569242308705
669,2015-06-22,-0.004072940909539913
670,2015-06-23,0.0
671,2015-06-24,-0.009569910624909195
672,2015-06-25,0.007526692870376106
673,2015-06-26,0.0034020316795961847
674,2015-06-29,-0.015057728421598693
675,2015-06-30,0.0020661185655095338
676,2015-07-01,0.0
677,2015-07-02,-0.001376594510751783
678,2015-07-03,-0.0166791393778829
679,2015-07-06,0.00628706282284508
680,2015-07-07,-0.0006967295133284424
681,2015-07-08,-0.0006972152838136125
682,2015-07-10,0.007641727290371048
683,2015-07-13,-0.01956726228753869
684,2015-07-14,0.012622750280981254
685,2015-07-15,0.01727219661075763
686,2015-07-16,-0.022862529920274266
687,2015-07-17,-0.016249443296335375
688,2015-07-20,-0.03331203809906258
689,2015-07-21,0.009527752858518035
690,2015-07-22,-0.017661042302957064
691,2015-07-23,-0.05493311295727121
692,2015-07-24,-0.0031426735044846055
693,2015-07-27,-0.018260989938165828
694,2015-07-28,-0.01860188653717021
695,2015-07-29,-0.016461368204892857
696,2015-07-30,0.020534108193324574
697,2015-07-31,0.04607649981934525
698,2015-08-03,-0.003109742618976785
699,2015-08-04,-0.0348694979577564
700,2015-08-05,-0.01872181963707087
701,2015-08-06,-0.03427027581491293
702,2015-08-07,-0.0586600746221837
703,2015-08-10,0.06628391605505701
704,2015-08-11,0.02910885973375299
705,2015-08-12,-0.029953228920902575
706,2015-08-13,-0.011039622647006198
707,2015-08-14,0.006808317120084784
708,2015-08-17,-0.017109146911097106
709,2015-08-18,0.029750979592165105
710,2015-08-19,-0.02030461764040803
711,2015-08-20,-0.010309680827470302
712,2015-08-21,0.004307874962879321
713,2015-08-24,-0.03410919868998086
714,2015-08-25,0.01588850348381987
715,2015-08-26,-0.007030995696222675
716,2015-08-27,0.056571432528984555
717,2015-08-28,-0.025317935762009913
718,2015-08-31,-0.043675291677201855
719,2015-09-01,0.0008925969090234354
720,2015-09-02,0.0017828071802497014
721,2015-09-03,0.012388810744029755
722,2015-09-04,-0.014171617924279456
723,2015-09-08,0.025540799444814244
724,2015-09-09,0.030824011826051212
725,2015-09-10,-0.01272764866343179
726,2015-09-11,0.01019453989798036
727,2015-09-14,0.045444456936453825
728,2015-09-15,-0.0032367498225234215
729,2015-09-16,0.012882218764450393
730,2015-09-17,0.008761676390289797
731,2015-09-18,-0.057950965791143005
732,2015-09-21,-0.03419153953812737
733,2015-09-22,-0.02020321139912795
734,2015-09-23,-0.05470858349249608
735,2015-09-24,0.014884912963726293
736,2015-09-25,0.010105923991161836
737,2015-09-28,-0.04965959567010425
738,2015-09-29,0.010511525357125295
739,2015-09-30,-0.005719207947499916
740,2015-10-01,-0.023212573104802958
741,2015-10-02,0.029882046992292244
742,2015-10-05,0.021606368291116507
743,2015-10-06,0.011091028937503244
744,2015-10-07,0.021819709721356606
745,2015-10-08,0.020471636605134513
746,2015-10-09,0.0070235137728924535
747,2015-10-13,-0.038345493952705034
748,2015-10-14,-0.021131314161623838
749,2015-10-15,0.0009282185323653547
750,2015-10-16,0.012904027130288487
751,2015-10-19,0.043017341850619895
752,2015-10-20,-0.017699670771060383
