,Time,Returns_FIBR3
173,2013-06-20,0.026360711427296124
174,2013-06-21,0.010111309604320606
175,2013-06-24,0.010806628866276924
176,2013-06-25,-0.01686109728915408
177,2013-06-26,-0.02583703232477985
178,2013-06-27,-0.014647719823972949
179,2013-06-28,0.036834373065844694
180,2013-07-01,0.045281722072892716
181,2013-07-02,-0.021590592909828565
182,2013-07-03,0.0
183,2013-07-04,0.011834417964463828
184,2013-07-05,0.009756174945364737
185,2013-07-08,-0.0019435962980658417
186,2013-07-10,-0.01489643353570358
187,2013-07-11,0.01877985589190523
188,2013-07-12,0.014621307313873011
189,2013-07-15,0.008368249670516636
190,2013-07-16,-0.007604561217281258
191,2013-07-17,0.004189608108849274
192,2013-07-18,-0.00878031998538642
193,2013-07-19,-0.01584574217540302
194,2013-07-22,0.0242459062778555
195,2013-07-23,-0.017258300206466348
196,2013-07-24,-0.01913743195323736
197,2013-07-25,-0.011900259437509497
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.019410393519823543
201,2013-07-31,0.01587334915629013
202,2013-08-01,0.02142247412305176
203,2013-08-02,-0.012018055096633784
204,2013-08-05,-0.0212857469131702
205,2013-08-06,-0.040656005641129145
206,2013-08-07,0.0
207,2013-08-08,0.0033140046900372866
208,2013-08-09,0.011104411634029088
209,2013-08-12,-0.009864527175955207
210,2013-08-13,0.02689656837967913
211,2013-08-14,-0.002415540627018764
212,2013-08-15,0.006027746039742876
213,2013-08-16,0.07856236256720539
214,2013-08-19,0.06592644641241918
215,2013-08-20,-0.0013879599970709755
216,2013-08-21,0.014478019679740495
217,2013-08-22,-0.008937839112289403
218,2013-08-23,-0.030145956647428473
219,2013-08-26,-0.005710186719904087
220,2013-08-27,-0.023172724058919236
221,2013-08-28,-0.0003662941971711575
222,2013-08-29,-0.0014668502544523676
223,2013-08-30,0.01203735125590244
224,2013-09-02,-0.005453567415643512
225,2013-09-03,-0.012103577063856896
226,2013-09-04,0.007352937675221494
227,2013-09-05,0.014545783733498574
228,2013-09-06,-0.01858315387176912
229,2013-09-09,0.018222077874384457
230,2013-09-10,0.020022084295459486
231,2013-09-11,0.013361626589176279
232,2013-09-12,-0.0034988839053946563
233,2013-09-13,-0.002105334110978685
234,2013-09-16,0.004206140168967476
235,2013-09-17,-0.019424908504493743
236,2013-09-18,0.005335242769866078
237,2013-09-19,-0.037590294219648435
238,2013-09-20,-0.022723979796908544
239,2013-09-23,0.016442784196573967
240,2013-09-24,-0.03930963334081161
241,2013-09-25,0.013782683722106448
242,2013-09-26,-0.000760669492744892
243,2013-09-27,0.017726241673855725
244,2013-09-30,-0.049033223612527266
245,2013-10-01,0.038510728730903665
246,2013-10-02,-0.003784940173316098
247,2013-10-03,-0.009908617276536802
248,2013-10-04,0.01595778483228605
249,2013-10-07,-0.01366248930077063
250,2013-10-08,0.033073251781858826
251,2013-10-09,-0.0040747602221711254
252,2013-10-10,-0.002229729649175116
253,2013-10-11,0.008151249433088203
254,2013-10-14,0.03052566173414073
255,2013-10-15,-0.01188132745897219
256,2013-10-16,-0.012024192528671485
257,2013-10-17,0.00730459772199632
258,2013-10-18,0.0
259,2013-10-21,-0.006571801793271881
260,2013-10-22,0.03774036461288466
261,2013-10-23,-0.01959104544839363
262,2013-10-24,0.02837073310043925
263,2013-10-25,-0.021559414298444768
264,2013-10-28,0.004633798976978909
265,2013-10-29,0.019718913227078527
266,2013-10-30,-0.0010465725706709783
267,2013-10-31,0.017644463979708647
268,2013-11-01,0.005130813464294892
269,2013-11-04,-0.022077440709473706
270,2013-11-05,0.014886894282168495
271,2013-11-06,-0.02434902901028657
272,2013-11-07,0.01363899419120651
273,2013-11-08,0.015509495523210681
274,2013-11-11,0.0037549113925279265
275,2013-11-12,-0.022047086972202923
276,2013-11-13,0.009015317960888503
277,2013-11-14,0.0031018464677829982
278,2013-11-18,0.013331320322878426
279,2013-11-19,-0.02754050089270388
280,2013-11-21,0.005221909258928736
281,2013-11-22,-0.01398620725251698
282,2013-11-25,-0.014184634991956546
283,2013-11-26,-0.014751121946009249
284,2013-11-27,0.0075825964961731
285,2013-11-28,-0.011941521021535006
286,2013-11-29,0.011581816034746062
287,2013-12-02,0.003591886045672954
288,2013-12-03,-0.02138150022337504
289,2013-12-04,-0.004405256837879179
290,2013-12-05,0.028293472877232162
291,2013-12-06,-0.007178745961625932
292,2013-12-09,-0.005055951451810259
293,2013-12-10,0.008651820058620086
294,2013-12-11,-0.00792804152539528
295,2013-12-12,0.002168486574356976
296,2013-12-13,-0.009430609993542838
297,2013-12-16,-0.029963477026625718
298,2013-12-17,-0.009053249652116069
299,2013-12-18,-0.001896416306955473
300,2013-12-19,0.04527671354585161
301,2013-12-20,-0.0021794051884609367
302,2013-12-23,0.014440684154794159
303,2013-12-26,0.010695324577740362
304,2013-12-27,-0.012130009159646793
305,2013-12-30,-0.00756627627706985
306,2014-01-02,0.0
307,2014-01-03,-0.00036176524832542967
308,2014-01-06,-0.0018105744908236687
309,2014-01-07,-0.014604092806588476
310,2014-01-08,-0.007382868392692643
311,2014-01-09,-0.01983230613599929
312,2014-01-10,0.012394599989963506
313,2014-01-13,-0.01277252477238644
314,2014-01-14,-0.012172154849158456
315,2014-01-15,0.021579561597053765
316,2014-01-16,-0.010920876550345682
317,2014-01-17,-0.0206586914562914
318,2014-01-20,-0.008540463235970908
319,2014-01-21,-0.007435017764816365
320,2014-01-22,0.0019619783017579273
321,2014-01-23,-0.02219666987603297
322,2014-01-24,0.021019968426275515
323,2014-01-27,0.0027434468068068263
324,2014-01-28,0.00429608167672102
325,2014-01-29,0.058283650879166427
326,2014-01-30,-0.03402833328759147
327,2014-01-31,0.02849829154484773
328,2014-02-03,-0.02356566922973391
329,2014-02-04,0.007917063180027384
330,2014-02-05,-0.027795393568714744
331,2014-02-06,0.009988557883505944
332,2014-02-07,0.027894760018795317
333,2014-02-10,-0.02713052612603928
334,2014-02-11,0.007231277805321845
335,2014-02-12,-0.007231277805321845
336,2014-02-13,-0.00766874923930061
337,2014-02-14,0.013002095214663001
338,2014-02-17,-0.02189447934737121
339,2014-02-18,0.00426278490372578
340,2014-02-19,0.019150335557101883
341,2014-02-20,-0.01183001775891368
342,2014-02-21,-0.009643276643778176
343,2014-02-24,-0.008172802996183393
344,2014-02-25,-0.022526145132932385
345,2014-02-26,0.017825744690723067
346,2014-02-27,-0.012245817897248212
347,2014-02-28,-0.014411818983885105
348,2014-03-05,-0.012170495297673334
349,2014-03-06,0.014184634991956102
350,2014-03-07,0.0036152278054828457
351,2014-03-10,-0.04217619887788704
352,2014-03-11,-0.003771217543079519
353,2014-03-12,0.012930274267597408
354,2014-03-13,0.00454832300636232
355,2014-03-14,-0.00454832300636232
356,2014-03-17,0.003722858642002169
357,2014-03-18,0.011086174127322934
358,2014-03-19,0.01419038610120138
359,2014-03-20,0.010412589072460676
360,2014-03-21,0.01737804362092188
361,2014-03-24,0.004297681858118185
362,2014-03-25,-0.024868066578013437
363,2014-03-26,-0.025092372739608848
364,2014-03-27,0.009787965781746344
365,2014-03-28,0.01730081408929962
366,2014-03-31,0.006361850482764275
367,2014-04-01,-0.0051659165152280195
368,2014-04-02,0.028668760970010698
369,2014-04-03,-0.012858154943368838
370,2014-04-04,-0.003929278139889636
371,2014-04-07,-0.013875386413777502
372,2014-04-08,-0.04657700614047977
373,2014-04-09,0.0016715841403436293
374,2014-04-10,-0.013874512504358893
375,2014-04-11,-0.01192522624780823
376,2014-04-14,-0.00472408007609193
377,2014-04-15,-0.01649342944210419
378,2014-04-16,0.0065430985889358695
379,2014-04-17,0.031667173252372116
380,2014-04-22,-0.019137262348390305
381,2014-04-23,-0.026540647973580356
382,2014-04-24,-0.005748457256762762
383,2014-04-25,-0.017446159723705446
384,2014-04-28,-0.011802225056627869
385,2014-04-29,-0.002285715280855971
386,2014-04-30,0.01408794033748384
387,2014-05-02,0.0223123937207772
388,2014-05-05,0.010098834677414459
389,2014-05-06,-0.009216611417723453
390,2014-05-07,-0.012422519998557036
391,2014-05-08,-0.0035778213478838694
392,2014-05-09,-0.02632925582004697
393,2014-05-12,0.011888571665252812
394,2014-05-13,0.013544180264706718
395,2014-05-14,0.004027752324843981
396,2014-05-15,-0.0175719325895507
397,2014-05-16,0.0018165762984474476
398,2014-05-19,-0.050720335555920926
399,2014-05-20,-0.04141887903581232
400,2014-05-21,0.023599915340873245
401,2014-05-22,0.03250764250789828
402,2014-05-23,-0.01468867881295921
403,2014-05-26,0.0
404,2014-05-27,-0.016847618305307233
405,2014-05-28,0.007255170881172113
406,2014-05-29,0.006245468445008839
407,2014-05-30,0.01284819037057039
408,2014-06-02,0.05608091471247745
409,2014-06-03,-0.0004471271951476119
410,2014-06-04,-0.008082711087395555
411,2014-06-05,-0.018198818503725178
412,2014-06-06,0.024938902433570664
413,2014-06-09,0.01467018974779366
414,2014-06-10,-0.0026513493216198114
415,2014-06-11,-0.016957167071257828
416,2014-06-13,-0.0167918176653834
417,2014-06-16,0.00456626353766687
418,2014-06-17,0.024748124131108273
419,2014-06-18,0.023716570020093197
420,2014-06-20,0.012936747627942502
421,2014-06-23,-0.006878788946804271
422,2014-06-24,-0.020484525827605182
423,2014-06-25,-0.03723238023406017
424,2014-06-26,0.00319425322932565
425,2014-06-27,-0.01607387038914654
426,2014-06-30,-0.007901505204633619
427,2014-07-01,0.0
428,2014-07-02,0.03979482413753699
429,2014-07-03,0.03611145343374833
430,2014-07-04,-0.0008654695290233327
431,2014-07-07,-0.003034860273530615
432,2014-07-08,-0.012672268931827269
433,2014-07-10,-0.011054722351165669
434,2014-07-11,-0.00044474094573399015
435,2014-07-14,0.0022217738039258528
436,2014-07-15,0.0031021074488242206
437,2014-07-16,-0.013811714017296417
438,2014-07-17,0.014696322635694425
439,2014-07-18,-0.03554934433478607
440,2014-07-21,-0.029283941714075112
441,2014-07-22,-0.013773715407234821
442,2014-07-23,0.042599466964382326
443,2014-07-24,0.030243785566299586
444,2014-07-25,-0.015233269480079858
445,2014-07-28,0.0
446,2014-07-29,-0.019143702222806258
447,2014-07-30,0.013257337026195692
448,2014-07-31,0.011289349974742624
449,2014-08-01,-0.011743585730906059
450,2014-08-04,0.0
451,2014-08-05,0.007694086383850607
452,2014-08-06,0.014324327288153249
453,2014-08-07,-0.004900923262507462
454,2014-08-08,0.019461074593837502
455,2014-08-11,0.011757156986043515
456,2014-08-12,0.004319704247963685
457,2014-08-13,-0.003454234718940352
458,2014-08-14,0.016302334093342363
459,2014-08-15,-0.003837139647294041
460,2014-08-18,-0.015063810027041935
461,2014-08-19,0.0103538461774213
462,2014-08-20,0.007269649602148043
463,2014-08-21,-0.001278959884419617
464,2014-08-22,-0.016778281312218812
465,2014-08-25,0.009928939759854316
466,2014-08-26,-0.003442344042851264
467,2014-08-27,0.01029168559521576
468,2014-08-28,-0.005990689717728426
469,2014-08-29,0.0025718831150456367
470,2014-09-01,-0.03795443479702021
471,2014-09-02,0.016317936139971234
472,2014-09-03,0.0017482084489985894
473,2014-09-04,0.06016214653777219
474,2014-09-05,0.013477843390732769
475,2014-09-08,-0.004065086981367649
476,2014-09-09,0.002034629430985646
477,2014-09-10,0.018127344672396184
478,2014-09-11,0.010720809665262454
479,2014-09-12,0.020716003678462602
480,2014-09-15,0.007707128857220802
481,2014-09-16,-0.0061609746731652315
482,2014-09-17,0.009992435372438102
483,2014-09-18,0.03383777781298125
484,2014-09-19,-0.022430772212421957
485,2014-09-22,-0.0015134698024503734
486,2014-09-23,0.010920876550345682
487,2014-09-24,-0.023878374913976153
488,2014-09-25,0.0163595050467662
489,2014-09-26,0.0015083335908592232
490,2014-09-29,0.01903390174087738
491,2014-09-30,-0.007793656220432155
492,2014-10-01,0.012220111334775297
493,2014-10-02,-0.016326893287428756
494,2014-10-03,-0.00939679908202029
495,2014-10-06,-0.00606062461169099
496,2014-10-07,-0.03165065429273595
497,2014-10-08,0.010144449071772588
498,2014-10-09,-0.01960078431380774
499,2014-10-10,0.0007914919132727682
500,2014-10-13,-0.036250525799720545
501,2014-10-14,0.002048802233751701
502,2014-10-15,0.015031727578705745
503,2014-10-16,-0.010131799341023484
504,2014-10-17,0.0073052680259935165
505,2014-10-20,0.014850764604413591
506,2014-10-21,0.03714988367392058
507,2014-10-22,0.0007674981337513209
508,2014-10-23,0.0497577854486142
509,2014-10-24,0.0007296607401436894
510,2014-10-27,0.056023155852305884
511,2014-10-28,-0.017391742711869274
512,2014-10-29,0.0038522547402273233
513,2014-10-30,-0.019767745696751327
514,2014-10-31,0.06754206313419475
515,2014-11-03,0.00631129804113062
516,2014-11-04,0.01999732265817533
517,2014-11-05,-0.008147348575775482
518,2014-11-06,0.03945987480333768
519,2014-11-07,-0.020337561145681526
520,2014-11-10,-0.013249507123012538
521,2014-11-11,0.018692133012152556
522,2014-11-12,0.0044599947211336755
523,2014-11-13,0.007599846585240044
524,2014-11-14,-0.0006311454827510055
525,2014-11-17,-0.013986241974739855
526,2014-11-18,0.00924018030131002
527,2014-11-19,-0.0022226394290592033
528,2014-11-21,-0.03559088037823077
529,2014-11-24,0.01503784442646472
530,2014-11-25,-0.006837044265586734
531,2014-11-26,-0.03693652228060884
532,2014-11-27,0.011794576492836661
533,2014-11-28,0.029379898271838734
534,2014-12-01,-0.03610261266671522
535,2014-12-02,0.026623901552893514
536,2014-12-03,-0.008244069503221763
537,2014-12-04,-0.005978131288090438
538,2014-12-05,0.030509205235466297
539,2014-12-08,-0.010393143243829783
540,2014-12-09,-0.0181193891153133
541,2014-12-10,-0.008010723746078696
542,2014-12-11,0.007678221664877416
543,2014-12-12,0.006629126033189436
544,2014-12-15,-0.020694997589892683
545,2014-12-16,0.021355532609606875
546,2014-12-17,0.011815004328878942
547,2014-12-18,0.026402016917799642
548,2014-12-19,0.004755184106858934
549,2014-12-22,-0.0015825608369786082
550,2014-12-23,0.037306160140822886
551,2014-12-26,-0.014755846971199471
552,2014-12-29,0.0274909798628018
553,2014-12-30,-0.023781578448869745
554,2015-01-02,-0.0033998178845977556
555,2015-01-05,-0.0034113850236900944
556,2015-01-06,0.0034113850236900944
557,2015-01-07,0.02355932772484337
558,2015-01-08,-0.03382859520127601
559,2015-01-09,-0.01639891684947381
560,2015-01-12,-0.008622151313320892
561,2015-01-13,-0.007403832188848547
562,2015-01-14,-0.004533751289200527
563,2015-01-15,0.009368539033606904
564,2015-01-16,-0.035677159732912855
565,2015-01-19,0.01192465253261199
566,2015-01-20,-0.018611437840698297
567,2015-01-21,0.028441103981970972
568,2015-01-22,-0.03720126811500135
569,2015-01-23,-0.012942926131529031
570,2015-01-26,0.02036039114805499
571,2015-01-27,0.02094143338449106
572,2015-01-28,-0.005277057100843585
573,2015-01-29,0.032533773660152754
574,2015-01-30,0.025909853401437033
575,2015-02-02,0.02586354018867576
576,2015-02-03,0.017176826539139434
577,2015-02-04,0.02595241534345627
578,2015-02-05,0.002035772233445421
579,2015-02-06,0.0314581854463305
580,2015-02-09,0.0022496635542381682
581,2015-02-10,0.016437228265500536
582,2015-02-11,0.03555812303265693
583,2015-02-12,-0.0008002934827522346
584,2015-02-13,-0.012622726849388588
585,2015-02-18,-0.0021645571807553665
586,2015-02-19,0.007555432697352149
587,2015-02-20,0.014146745815398099
588,2015-02-23,-0.009587317238259896
589,2015-02-24,-0.03457540680078752
590,2015-02-25,0.01648397237130883
591,2015-02-26,0.015411931182686356
592,2015-02-27,-0.006190276715348553
593,2015-03-02,0.008602203351418591
594,2015-03-03,0.013558575380339999
595,2015-03-04,0.035282544713884256
596,2015-03-05,-0.02294802260396267
597,2015-03-06,0.040884565332613754
598,2015-03-09,-0.0328314761702404
599,2015-03-10,-0.006228984422058659
600,2015-03-11,0.025448024707495076
601,2015-03-12,0.008843974035032343
602,2015-03-13,0.04549027808995243
603,2015-03-16,-0.04523878770373191
604,2015-03-17,0.04427685880606269
605,2015-03-18,-0.015274899788312535
606,2015-03-19,0.03221432407438707
607,2015-03-20,-0.026853638852947892
608,2015-03-23,-0.02584769128853992
609,2015-03-24,0.008443084987067806
610,2015-03-25,0.03427237972147967
611,2015-03-26,0.022446330077506627
612,2015-03-27,0.03196041728982957
613,2015-03-30,0.022377304781304286
614,2015-03-31,0.003534331165312654
615,2015-04-01,-0.020495215511894038
616,2015-04-02,-0.014052792296171734
617,2015-04-06,0.006597612449680046
618,2015-04-07,0.00045343461851787836
619,2015-04-08,-0.021072653321630774
620,2015-04-09,0.047907917761592866
621,2015-04-10,-0.007085946389485898
622,2015-04-13,0.011049836186585171
623,2015-04-14,-0.04495138786226649
624,2015-04-15,-0.010398730449702409
625,2015-04-16,0.029750456014822735
626,2015-04-17,0.0056211505232095504
627,2015-04-20,-0.0162751559865133
628,2015-04-22,-0.008697720101816575
629,2015-04-23,0.011428695823622714
630,2015-04-24,-0.01280898131283914
631,2015-04-27,-0.0805031459286143
632,2015-04-28,0.03481592055984484
633,2015-04-29,0.010546574393535124
634,2015-04-30,0.009728372242372885
635,2015-05-04,0.015231741821001954
636,2015-05-05,-0.009111124713072627
637,2015-05-06,-0.012278808198010527
638,2015-05-07,-0.014357700233317061
639,2015-05-08,-0.007014201921836882
640,2015-05-11,0.021846985293839438
641,2015-05-12,0.05520392325102996
642,2015-05-13,-0.00699069265910035
643,2015-05-14,-0.02127012222026803
644,2015-05-15,-0.0165485427752059
645,2015-05-18,0.0004699483224404055
646,2015-05-19,-0.012528210044441046
647,2015-05-20,-0.009800484567597412
648,2015-05-21,-0.00916997244733242
649,2015-05-22,0.027968789208273392
650,2015-05-25,0.007749293393805701
651,2015-05-26,0.02129212631666899
652,2015-05-27,0.025546795400072764
653,2015-05-28,-0.02303104784627452
654,2015-05-29,-0.004119964769808249
655,2015-06-01,-0.004367275171925922
656,2015-06-02,-0.00600736543212399
657,2015-06-03,-0.010952037445825624
658,2015-06-05,0.030686408945229005
659,2015-06-08,-0.023449258348145374
660,2015-06-09,-0.0065345155909817265
661,2015-06-10,-0.01201281670100629
662,2015-06-11,0.014117834484616676
663,2015-06-12,-0.03325715008281849
664,2015-06-15,0.009615386466819142
665,2015-06-16,-0.014215394522494762
666,2015-06-17,-0.004865030449396901
667,2015-06-18,0.021947101667488145
668,2015-06-19,0.021475846020657663
669,2015-06-22,
670,2015-06-23,
671,2015-06-24,0.01550414025295721
672,2015-06-25,-0.006912446958510454
673,2015-06-26,0.013093100789431933
674,2015-06-29,-0.03530327175575021
675,2015-06-30,0.004010905459642
676,2015-07-01,0.009840707342118282
677,2015-07-02,-0.01031173889884851
678,2015-07-03,0.00610612512517239
679,2015-07-06,-0.023692177205866916
680,2015-07-07,-0.014732811393400436
681,2015-07-08,-0.00953433488948896
682,2015-07-10,0.0063663780159850525
683,2015-07-13,0.0014633661148009125
684,2015-07-14,0.02455588055605995
685,2015-07-15,-0.02577521982699027
686,2015-07-16,0.02148541333684939
687,2015-07-17,-0.04819318212647339
688,2015-07-20,0.010471249741983435
689,2015-07-21,-0.015748382163402574
690,2015-07-22,0.05609407279277612
691,2015-07-23,0.021911584610946555
692,2015-07-24,0.024630086123181627
693,2015-07-27,-0.004329481477044261
694,2015-07-28,0.017206627820558484
695,2015-07-29,-0.013559484585814907
696,2015-07-30,0.023609842886005428
697,2015-07-31,0.007968191695032267
698,2015-08-03,0.008342550854686603
699,2015-08-04,0.037124721309124364
700,2015-08-05,0.01981495657550303
701,2015-08-06,0.01760538872839046
702,2015-08-07,-0.0016246551095906447
703,2015-08-10,
704,2015-08-11,
705,2015-08-12,-0.011619439661733288
706,2015-08-13,0.020194186244422596
707,2015-08-14,-0.0075251191225116365
708,2015-08-17,0.022202385184818763
709,2015-08-18,0.013453097450105034
710,2015-08-19,0.022621343176771003
711,2015-08-20,-0.030753061007149807
712,2015-08-21,-0.02899358134212182
713,2015-08-24,
714,2015-08-25,
715,2015-08-26,0.0233309206455119
716,2015-08-27,0.02852024173385015
717,2015-08-28,0.0044724001721623274
718,2015-08-31,0.03820603953033386
719,2015-09-01,0.007391533432823838
720,2015-09-02,0.04934374109763917
721,2015-09-03,0.009729365323420947
722,2015-09-04,0.02186371248214858
723,2015-09-08,0.006591259218751588
724,2015-09-09,-0.053238928430454635
725,2015-09-10,0.011173263144942602
726,2015-09-11,0.021616522224865875
727,2015-09-14,-0.022542858549315703
728,2015-09-15,0.006834773010615969
729,2015-09-16,-0.028570685471934087
730,2015-09-17,0.019323347520252998
731,2015-09-18,-0.006898489118631446
732,2015-09-21,0.02110405961353834
733,2015-09-22,0.03880494056784567
734,2015-09-23,0.018333102015781755
735,2015-09-24,-0.032530305746258925
736,2015-09-25,-0.012590112233172412
737,2015-09-28,-0.009090971701252393
738,2015-09-29,-0.005310899813097514
739,2015-09-30,
740,2015-10-01,
741,2015-10-02,-0.026745904033590673
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,
745,2015-10-08,-0.042352178416184216
746,2015-10-09,-0.015238041536609792
747,2015-10-13,0.0
748,2015-10-14,0.05575370891019782
749,2015-10-15,0.0018365110425961895
750,2015-10-16,0.032493815714456975
751,2015-10-19,-0.004450385706699755
752,2015-10-20,
753,2015-10-21,
754,2015-10-22,0.017625622251275175
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,-0.022477134926644826
762,2015-11-04,0.015040757751464184
763,2015-11-05,-0.017180211992810168
764,2015-11-06,0.016797363596096737
