,Time,Returns_LREN3
172,2013-06-19,-0.013851715562257283
173,2013-06-20,0.03355835185409184
174,2013-06-21,-0.02464703588062722
175,2013-06-24,-0.0003059684545587693
176,2013-06-25,-0.011345327012549866
177,2013-06-26,0.0037988732571490047
178,2013-06-27,-0.012190671877410075
179,2013-06-28,-0.020143143821524045
180,2013-07-01,-0.0015677359767471977
181,2013-07-02,-0.04488014584990019
182,2013-07-03,-0.004926051547903487
183,2013-07-04,0.014714877586533337
184,2013-07-05,-0.0065122300438051894
185,2013-07-08,0.0014637938215780189
186,2013-07-10,0.005860606322785511
187,2013-07-11,0.008395310650354926
188,2013-07-12,-0.005482285059079661
189,2013-07-15,0.0003290746362072383
190,2013-07-16,-0.0024305892119431682
191,2013-07-17,-0.011412507154727525
192,2013-07-18,0.000820156055869603
193,2013-07-19,-0.01484843312077233
194,2013-07-22,0.019746328733051488
195,2013-07-23,-0.017919243521133943
196,2013-07-24,-0.0034926388443188294
197,2013-07-25,-0.0008338182484530776
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.028493537732571905
201,2013-07-31,-0.0024828464523323213
202,2013-08-01,0.013162191185409178
203,2013-08-02,-0.009199846403341816
204,2013-08-05,0.003296029641924658
205,2013-08-06,-0.0014746262957237022
206,2013-08-07,-0.0003350341630357079
207,2013-08-08,0.02069580241183422
208,2013-08-09,0.03906648252495648
209,2013-08-12,-0.0203736924027087
210,2013-08-13,-0.002693997679883431
211,2013-08-14,0.01560075124322502
212,2013-08-15,-0.01560075124322502
213,2013-08-16,-0.03390004647105993
214,2013-08-19,-0.05016882684121082
215,2013-08-20,-0.023588378640639007
216,2013-08-21,0.017177153746149365
217,2013-08-22,0.012092574153412361
218,2013-08-23,0.03987998793136649
219,2013-08-26,-0.018645228785268753
220,2013-08-27,-0.021234759146097737
221,2013-08-28,-0.01122327054455452
222,2013-08-29,-0.0027825206920315537
223,2013-08-30,-0.0008621433416164948
224,2013-09-02,0.04613703788017354
225,2013-09-03,-0.02613637117350409
226,2013-09-04,0.007664020070559552
227,2013-09-05,0.021296140418472387
228,2013-09-06,0.04382308983539707
229,2013-09-09,0.03862727582667036
230,2013-09-10,-0.002600015768978281
231,2013-09-11,-0.013572067079408612
232,2013-09-12,0.011581731354511238
233,2013-09-13,0.020207266000303648
234,2013-09-16,0.007787719990202113
235,2013-09-17,0.009208973289339895
236,2013-09-18,0.03930048297827593
237,2013-09-19,-0.025640094694497684
238,2013-09-20,-0.024364510832564967
239,2013-09-23,0.023786661699311207
240,2013-09-24,-0.00894292284940601
241,2013-09-25,-0.011855672465361344
242,2013-09-26,-0.008982848195809634
243,2013-09-27,-0.02898291503171846
244,2013-09-30,-0.016706832501725444
245,2013-10-01,0.03586570203398498
246,2013-10-02,-0.012988341926375657
247,2013-10-03,-0.02571232305812421
248,2013-10-04,-0.007127141946289495
249,2013-10-07,0.01873666170308841
250,2013-10-08,0.003272848583628196
251,2013-10-09,0.018794296526609244
252,2013-10-10,0.01184127190355344
253,2013-10-11,0.017930953585335363
254,2013-10-14,0.0022219789630044673
255,2013-10-15,0.00648300487807818
256,2013-10-16,-0.002790643051878039
257,2013-10-17,0.00894292284940601
258,2013-10-18,0.009730609720055572
259,2013-10-21,-0.00043736010144135307
260,2013-10-22,0.006485086468882351
261,2013-10-23,-0.025458641424663142
262,2013-10-24,0.005142230894179534
263,2013-10-25,0.01744374358449452
264,2013-10-28,-0.005778180654809617
265,2013-10-29,-0.017545720445818258
266,2013-10-30,0.011437268776757659
267,2013-10-31,-0.015876300456247883
268,2013-11-01,-0.007434248801253762
269,2013-11-04,-0.0059857985557267845
270,2013-11-05,-0.01741883594090332
271,2013-11-06,-0.020065518992030906
272,2013-11-07,-0.01745311410992878
273,2013-11-08,-0.009722731077622004
274,2013-11-11,-0.006913162489000868
275,2013-11-12,-0.014457264977531192
276,2013-11-13,-0.005079977539320879
277,2013-11-14,0.05050915043411264
278,2013-11-18,0.02363629733623318
279,2013-11-19,-0.022853962586030896
280,2013-11-21,-0.008630862111101756
281,2013-11-22,0.010502541072244131
282,2013-11-25,-0.020801221486358656
283,2013-11-26,-0.009282585163373547
284,2013-11-27,0.006572710886615596
285,2013-11-28,0.0030251107066892047
286,2013-11-29,-0.005108545522268582
287,2013-12-02,-0.022650672229415303
288,2013-12-03,-0.026534691285379886
289,2013-12-04,0.008367402332646545
290,2013-12-05,0.04081796118214864
291,2013-12-06,0.015880486161534257
292,2013-12-09,-0.0022110953925995602
293,2013-12-10,-0.02170078181884394
294,2013-12-11,-0.01625892118648231
295,2013-12-12,-0.013699155268583674
296,2013-12-13,0.004314263348948355
297,2013-12-16,0.01168143505702579
298,2013-12-17,-0.015502218724580796
299,2013-12-18,0.0026642351525696384
300,2013-12-19,0.026800361621102997
301,2013-12-20,-0.010702252390581979
302,2013-12-23,0.03319265293404605
303,2013-12-26,-0.023297986570858242
304,2013-12-27,-0.018729656489457902
305,2013-12-30,0.00327832133036976
306,2014-01-02,-0.03333305822547494
307,2014-01-03,0.013968892527481014
308,2014-01-06,-0.014146026408528023
309,2014-01-07,0.01964648947992309
310,2014-01-08,-0.0018301280707051504
311,2014-01-09,-0.033698810500622844
312,2014-01-10,-0.011605103804777084
313,2014-01-13,0.0010344828508754844
314,2014-01-14,-0.0017343232583115764
315,2014-01-15,0.0043445044410841405
316,2014-01-16,-0.006966065146035927
317,2014-01-17,-0.01108039220897128
318,2014-01-20,0.013001622386865197
319,2014-01-21,0.005044834968142009
320,2014-01-22,0.047467485778471374
321,2014-01-23,-0.03178806040202131
322,2014-01-24,-0.02177087311182513
323,2014-01-27,-0.018509979538920085
324,2014-01-28,-0.0035686312382239294
325,2014-01-29,-0.01819873635080782
326,2014-01-30,0.006521877110189145
327,2014-01-31,0.0014497217286502107
328,2014-02-03,-0.026324293716143643
329,2014-02-04,0.005910358575873964
330,2014-02-05,-0.011668339703604591
331,2014-02-06,0.013323753110230818
332,2014-02-07,0.016951011136361327
333,2014-02-10,-0.010537431592508195
334,2014-02-11,-0.012868558753145631
335,2014-02-12,0.004982848497495862
336,2014-02-13,0.00788571025564977
337,2014-02-14,-0.0009145729280706227
338,2014-02-17,-0.014732774474488064
339,2014-02-18,-0.0050217716887215325
340,2014-02-19,0.009648805540146022
341,2014-02-20,0.017394019272878314
342,2014-02-21,0.04262906892851159
343,2014-02-24,-0.008732840911301665
344,2014-02-25,-0.005806318085328499
345,2014-02-26,0.0192247068115452
346,2014-02-27,0.01682330311247915
347,2014-02-28,-0.018033143932608464
348,2014-03-05,0.0010384563185810158
349,2014-03-06,0.009477126979758221
350,2014-03-07,-0.007916708014229279
351,2014-03-10,-0.009552813326792364
352,2014-03-11,0.008163778862811721
353,2014-03-12,0.003117873248202674
354,2014-03-13,-0.005539020376457149
355,2014-03-14,0.002773345276667616
356,2014-03-17,0.007924888145248499
357,2014-03-18,0.019217603391018745
358,2014-03-19,0.002017155755078992
359,2014-03-20,0.004528379230784196
360,2014-03-21,0.005341226309985014
361,2014-03-24,0.016665085744610675
362,2014-03-25,-0.004917961337346011
363,2014-03-26,-0.01324932761538733
364,2014-03-27,0.036010408048244624
365,2014-03-28,0.009443206738190213
366,2014-03-31,0.022518792609608873
367,2014-04-01,-0.010486084634441895
368,2014-04-02,0.011727135321605964
369,2014-04-03,-0.006237927310803304
370,2014-04-04,0.005459241026393169
371,2014-04-07,0.02186203284899646
372,2014-04-08,-0.01797465082246319
373,2014-04-09,0.006950963558835177
374,2014-04-10,-0.0027728918998817242
375,2014-04-11,-0.006038711982710332
376,2014-04-14,-0.013763066157891135
377,2014-04-15,-0.011568980248782168
378,2014-04-16,0.015338230775669537
379,2014-04-17,0.0006297039305787067
380,2014-04-22,0.008116056282058803
381,2014-04-23,-0.01646372603066526
382,2014-04-24,-0.003964369477938767
383,2014-04-25,-0.005883966576875732
384,2014-04-28,-0.002083434815579377
385,2014-04-29,0.030727924237137216
386,2014-04-30,0.017686701558422335
387,2014-05-02,0.03121642661177848
388,2014-05-05,-0.018793182059284153
389,2014-05-06,0.0018035463593371048
390,2014-05-07,-0.008000042667076102
391,2014-05-08,0.007396465004275932
392,2014-05-09,-0.010584396968852161
393,2014-05-12,0.03009361523687737
394,2014-05-13,0.002794349945459018
395,2014-05-14,0.010683931071405528
396,2014-05-15,-0.0011690195180360519
397,2014-05-16,0.0
398,2014-05-19,-0.006865475431667711
399,2014-05-20,-0.002649436121701765
400,2014-05-21,-0.007526066090766559
401,2014-05-22,-0.00728757105200506
402,2014-05-23,-0.012007642766103999
403,2014-05-26,0.016626815598431932
404,2014-05-27,-0.019655557658441403
405,2014-05-28,0.02838497441657184
406,2014-05-29,0.008790379183485797
407,2014-05-30,-0.0065895707930097025
408,2014-06-02,-0.0183855097257295
409,2014-06-03,0.0017930290536836146
410,2014-06-04,-0.0013485846019234415
411,2014-06-05,0.010127352809118584
412,2014-06-06,0.022113656023740713
413,2014-06-09,0.014671659490073985
414,2014-06-10,-0.0030037845079005088
415,2014-06-11,-0.0017182541095048798
416,2014-06-13,-0.007347618171250847
417,2014-06-16,0.0225745703776159
418,2014-06-17,0.01999928204868029
419,2014-06-18,0.00936888613337361
420,2014-06-20,-0.00027164276125901665
421,2014-06-23,-0.0045382767421084935
422,2014-06-24,0.013007394976570108
423,2014-06-25,-0.0068252987748942395
424,2014-06-26,-0.0027386839001457552
425,2014-06-27,-0.019560898937244442
426,2014-06-30,-0.008300921461007249
427,2014-07-01,-0.0011270496978244005
428,2014-07-02,-0.019562964614423528
429,2014-07-03,0.016447260515819018
430,2014-07-04,0.00818906129455188
431,2014-07-07,-0.0011226082850654961
432,2014-07-08,0.008415889347249905
433,2014-07-10,0.0055689539577001845
434,2014-07-11,0.0055381123855462455
435,2014-07-14,0.008253849394843638
436,2014-07-15,0.0068252987748942395
437,2014-07-16,-0.007646870736913947
438,2014-07-17,-0.009226709094849905
439,2014-07-18,0.005381233361402948
440,2014-07-21,0.011222921690632326
441,2014-07-22,-0.0029985029962569243
442,2014-07-23,-0.02082341839645041
443,2014-07-24,-0.0105107576877983
444,2014-07-25,0.007716623547815882
445,2014-07-28,0.0215658997859709
446,2014-07-29,-0.026474499674299157
447,2014-07-30,-0.008315411168658748
448,2014-07-31,-0.030343098130765078
449,2014-08-01,0.01175765750912161
450,2014-08-04,0.0332074946465033
451,2014-08-05,-0.02116300503186297
452,2014-08-06,0.010637485568970373
453,2014-08-07,-0.0070764651552188695
454,2014-08-08,-0.009277276155305714
455,2014-08-11,0.016214098176084768
456,2014-08-12,-0.010638979055013209
457,2014-08-13,-0.001993721225556744
458,2014-08-14,-0.00558627657734867
459,2014-08-15,0.002288709772704678
460,2014-08-18,0.0005752991911402994
461,2014-08-19,0.01238682274684777
462,2014-08-20,-0.0032579919699045057
463,2014-08-21,0.03486758529355294
464,2014-08-22,-0.008951553582681182
465,2014-08-25,0.004144942052233258
466,2014-08-26,0.002889760012640963
467,2014-08-27,0.03932036152244933
468,2014-08-28,0.008547802294487372
469,2014-08-29,0.005479190323240957
470,2014-09-01,-0.0131050625973268
471,2014-09-02,-0.007282398661794698
472,2014-09-03,-0.0006653384514936356
473,2014-09-04,0.005703132481450712
474,2014-09-05,-0.014245515977232781
475,2014-09-08,-0.006594235642643387
476,2014-09-09,-0.014140932203159817
477,2014-09-10,-0.01643165292057569
478,2014-09-11,-0.0016703832738609314
479,2014-09-12,-0.0177251854465732
480,2014-09-15,-0.009694877920971567
481,2014-09-16,0.024347864330574787
482,2014-09-17,-0.0018170344230279412
483,2014-09-18,-0.03247186016474357
484,2014-09-19,0.00361554839588063
485,2014-09-22,-0.012194007881587865
486,2014-09-23,-0.0033618613570500777
487,2014-09-24,0.05042042004899683
488,2014-09-25,-0.03126993094610375
489,2014-09-26,0.02791683655358268
490,2014-09-29,-0.014211755477680832
491,2014-09-30,0.007479385103256853
492,2014-10-01,-0.019029148303979948
493,2014-10-02,-0.00922220483407532
494,2014-10-03,0.018922637207199777
495,2014-10-06,0.03186828643371653
496,2014-10-07,0.012031848686322011
497,2014-10-08,-0.0029944176527116895
498,2014-10-09,0.015422289996625427
499,2014-10-10,-0.02942732810438864
500,2014-10-13,0.02727670222696732
501,2014-10-14,0.0010721958486876737
502,2014-10-15,-0.01666320198450366
503,2014-10-16,-0.033483667740035195
504,2014-10-17,0.017088243240060308
505,2014-10-20,-0.01610186986828044
506,2014-10-21,-0.03973319520821361
507,2014-10-22,0.005999736131607758
508,2014-10-23,-0.03263567355802577
509,2014-10-24,0.04569388636545346
510,2014-10-27,-0.030725100019442397
511,2014-10-28,0.04772174140851382
512,2014-10-29,-0.0055394877981242985
513,2014-10-30,0.037739747628593
514,2014-10-31,0.017678266665209108
515,2014-11-03,-0.007440012296877185
516,2014-11-04,-0.0009488552811149908
517,2014-11-05,-0.007917222388908574
518,2014-11-06,0.002738717675382585
519,2014-11-07,0.004086581099511655
520,2014-11-10,-0.01631817854006412
521,2014-11-11,0.007441457757726866
522,2014-11-12,-0.002479383843401184
523,2014-11-13,-0.009261155929545684
524,2014-11-14,-0.004033822172210488
525,2014-11-17,-0.0068572224997880404
526,2014-11-18,0.010891044671998529
527,2014-11-19,0.011053277880244128
528,2014-11-21,0.04590650498484328
529,2014-11-24,-0.021487381195483213
530,2014-11-25,-0.010777739621914861
531,2014-11-26,0.025284643522653028
532,2014-11-27,0.010517244230798806
533,2014-11-28,-0.0005250419974394127
534,2014-12-01,-0.05167201054432091
535,2014-12-02,0.028248735888473764
536,2014-12-03,0.0264259563363467
537,2014-12-04,-0.022148833856149075
538,2014-12-05,0.009814982120853522
539,2014-12-08,-0.030023077193621628
540,2014-12-09,0.009213909041131618
541,2014-12-10,0.016311343975878856
542,2014-12-11,-0.013349980177618015
543,2014-12-12,-0.017630275205075208
544,2014-12-15,-0.0211537868628775
545,2014-12-16,-0.0009764461981314199
546,2014-12-17,0.04445109367428923
547,2014-12-18,-0.010086828554166427
548,2014-12-19,0.020072928187887307
549,2014-12-22,0.011976971555740512
550,2014-12-23,-0.011976971555740512
551,2014-12-26,0.0005316456743305054
552,2014-12-29,0.0072472759178690005
553,2014-12-30,0.004982327047807988
554,2015-01-02,-0.00747920724639517
555,2015-01-05,-0.028190752940620012
556,2015-01-06,0.011449955195798722
557,2015-01-07,0.016871224021553388
558,2015-01-08,0.0011875453966223581
559,2015-01-09,-0.036172000799706616
560,2015-01-12,0.01354896939576511
561,2015-01-13,-0.0033737848386223845
562,2015-01-14,-0.008810498223155161
563,2015-01-15,0.011102945653236329
564,2015-01-16,-0.000266810943795992
565,2015-01-19,-0.013567372291518165
566,2015-01-20,-0.002738717675382585
567,2015-01-21,0.0034222267321988298
568,2015-01-22,-0.01029443053462531
569,2015-01-23,-0.0008272397607527182
570,2015-01-26,0.0028961354587204724
571,2015-01-27,-0.014004688668247667
572,2015-01-28,0.005016034992316509
573,2015-01-29,0.0
574,2015-01-30,-0.021051296314436474
575,2015-02-02,0.0174315559983218
576,2015-02-03,0.00458940959746057
577,2015-02-04,-0.002360915358766924
578,2015-02-05,0.01518320785781091
579,2015-02-06,-0.013791961780389883
580,2015-02-09,0.028748083437124983
581,2015-02-10,-0.03753309273156047
582,2015-02-11,-0.01127599878081309
583,2015-02-12,0.020061008075248576
584,2015-02-13,0.0734841164488289
585,2015-02-18,0.010527044717953071
586,2015-02-19,0.033774420784424386
587,2015-02-20,-0.0030942828106694797
588,2015-02-23,-0.0006200071737900714
589,2015-02-24,0.021334645985656486
590,2015-02-25,0.012774071727529535
591,2015-02-26,0.0026312688680669716
592,2015-02-27,0.004411545326282962
593,2015-03-02,0.015337236175736457
594,2015-03-03,-0.003400211675811171
595,2015-03-04,-0.020654295711153292
596,2015-03-05,-0.010372683893788981
597,2015-03-06,0.0030287420600094705
598,2015-03-09,-0.0115516255344561
599,2015-03-10,-0.014527411790937528
600,2015-03-11,0.01940365434518654
601,2015-03-12,0.015812337819068656
602,2015-03-13,-0.013379766917049896
603,2015-03-16,0.0030324158249626088
604,2015-03-17,0.018578875924913696
605,2015-03-18,0.01648743162403621
606,2015-03-19,-0.009502976614516712
607,2015-03-20,0.019966177958524067
608,2015-03-23,-0.007428667587480842
609,2015-03-24,0.000467512680990545
610,2015-03-25,0.0150227781421024
611,2015-03-26,-0.01095887478548141
612,2015-03-27,0.013019243671272829
613,2015-03-30,0.020052826693446324
614,2015-03-31,0.018114725474969617
615,2015-04-01,0.019962514648397267
616,2015-04-02,0.004739850800115519
617,2015-04-06,0.007173614546330587
618,2015-04-07,-0.0023502360303977454
619,2015-04-08,0.0007467211343663571
620,2015-04-09,0.0019261740846236997
621,2015-04-10,-0.0026728952189900568
622,2015-04-13,-0.000211728295206548
623,2015-04-14,0.0007468791940645758
624,2015-04-15,0.015378667563596515
625,2015-04-16,-0.014843802898051983
626,2015-04-17,-0.025646077594113414
627,2015-04-20,0.008404893000072633
628,2015-04-22,0.0027103300173560996
629,2015-04-23,0.02314322482752873
630,2015-04-24,0.007388717261934463
631,2015-04-27,-0.0018927614781154567
632,2015-04-28,-0.0008463023929365932
633,2015-04-29,0.008717905000370063
634,2015-04-30,0.09342504678986918
635,2015-05-04,0.0016164415452513126
636,2015-05-05,-0.017836280041412245
637,2015-05-06,0.010970482610016763
638,2015-05-07,0.04874505036986543
639,2015-05-08,0.03826769065392188
640,2015-05-11,-0.018685403235966458
641,2015-05-12,0.015960597155814327
642,2015-05-13,0.004912662374558785
643,2015-05-14,-0.02301873969797752
644,2015-05-15,0.023721386519539145
645,2015-05-18,-0.010197386716161994
646,2015-05-19,-0.028957711602524583
647,2015-05-20,0.0005451485664815792
648,2015-05-21,-0.0029142924279517146
649,2015-05-22,-0.0062173241632192955
650,2015-05-25,0.0046666635070109486
651,2015-05-26,-0.020386297088487382
652,2015-05-27,-0.003733478132987411
653,2015-05-28,0.0024255921450531126
654,2015-05-29,-0.0010270828837355417
655,2015-06-01,-0.0135420819486467
656,2015-06-02,0.037633517085573054
657,2015-06-03,-0.01673554377244102
658,2015-06-05,-0.006888461220086128
659,2015-06-08,0.02124885605688709
660,2015-06-09,-0.007706546936783187
661,2015-06-10,0.011354821567544526
662,2015-06-11,0.0
663,2015-06-12,0.00182165821226965
664,2015-06-15,0.017663085205509965
665,2015-06-16,-0.013128382528908578
666,2015-06-17,0.001084480103104024
667,2015-06-18,0.017740834983380527
668,2015-06-19,-0.014311033594881728
669,2015-06-22,0.007631076910081358
670,2015-06-23,-0.007631076910081358
671,2015-06-24,0.004765159665166774
672,2015-06-25,0.02322153964954632
673,2015-06-26,0.00645948691687348
674,2015-06-29,-0.009359479470177234
675,2015-06-30,-0.00722602562275565
676,2015-07-01,0.023003677385166732
677,2015-07-02,0.01817044904044618
678,2015-07-03,0.002118348294465555
679,2015-07-06,-0.01056157870983876
680,2015-07-07,-0.019982491894936505
681,2015-07-08,-0.014521652888305425
682,2015-07-10,0.025124047167661256
683,2015-07-13,0.0002615333126740893
684,2015-07-14,-0.014802550377954304
685,2015-07-15,0.006990364835750551
686,2015-07-16,-0.0011313031804491835
687,2015-07-17,-0.009285534684130514
688,2015-07-20,-0.01070767151468388
689,2015-07-21,-0.00759369277127675
690,2015-07-22,-0.005031867949974789
691,2015-07-23,-0.02508912330135571
692,2015-07-24,-0.01152448585195387
693,2015-07-27,-0.015159691921811103
694,2015-07-28,0.022610852386129476
695,2015-07-29,0.0
696,2015-07-30,0.02527984680458939
697,2015-07-31,-0.015218338054321379
698,2015-08-03,-0.044314934430498276
699,2015-08-04,0.011266755102164794
700,2015-08-05,-0.002378234276646296
701,2015-08-06,-0.01591951587078322
702,2015-08-07,-0.021003519224636946
703,2015-08-10,-0.006242210620318822
704,2015-08-11,-0.006578266916801301
705,2015-08-12,-0.022757632916273973
706,2015-08-13,0.002556834884450243
707,2015-08-14,0.007219335075697941
708,2015-08-17,0.01926463339063078
709,2015-08-18,0.03390095228618639
710,2015-08-19,-0.016954563081371887
711,2015-08-20,-0.0027389146077023696
712,2015-08-21,-0.03550232771448725
713,2015-08-24,-0.028416408050944586
714,2015-08-25,0.01297189010309685
715,2015-08-26,0.030357140630830948
716,2015-08-27,0.024794568808313322
717,2015-08-28,-0.014746213154792187
718,2015-08-31,-0.024860430097285224
719,2015-09-01,-0.02799437772638802
720,2015-09-02,-0.024302292522964564
721,2015-09-03,0.027426318806297534
722,2015-09-04,-0.03171201872460028
723,2015-09-08,-0.011885469111335478
724,2015-09-09,0.0032527312312322643
725,2015-09-10,0.026728578483910415
726,2015-09-11,0.0030528182286242433
727,2015-09-14,0.037056827339532195
728,2015-09-15,-0.011925829337929184
729,2015-09-16,0.03714336364299209
730,2015-09-17,-0.006543043884342126
731,2015-09-18,-0.03770419414851567
732,2015-09-21,0.013137830419588603
733,2015-09-22,-0.020080917247449648
734,2015-09-23,-0.014769495699593183
735,2015-09-24,-0.016925751217576668
736,2015-09-25,0.007482505498847214
737,2015-09-28,-0.025354532502887217
738,2015-09-29,0.004904940340932473
739,2015-09-30,0.000544168852634197
740,2015-10-01,0.00811527788598454
741,2015-10-02,0.044291383725749256
742,2015-10-05,-0.012455778622906699
743,2015-10-06,0.018112822620494295
744,2015-10-07,0.02531526811332041
745,2015-10-08,-0.0005006257651425372
746,2015-10-09,-0.023275829384482805
747,2015-10-13,-0.019651635584189364
748,2015-10-14,-0.007865895496734332
749,2015-10-15,0.025978718117228627
750,2015-10-16,0.029804072590598807
