,Time,Returns_HYPE3
172,2013-06-19,-0.014930494814101802
173,2013-06-20,-0.029199154692262308
174,2013-06-21,-0.03007745523727756
175,2013-06-24,-0.007662872745569427
176,2013-06-25,0.011818003377531028
177,2013-06-26,0.0027605262527039542
178,2013-06-27,0.0027529267214050357
179,2013-06-28,-0.003442344190972779
180,2013-07-01,0.019802627296179764
181,2013-07-02,-0.026028866711277576
182,2013-07-03,0.013099118702859958
183,2013-07-04,0.01360565205577835
184,2013-07-05,0.02666824708216131
185,2013-07-08,-0.033447934067539986
186,2013-07-10,0.033447934067539986
187,2013-07-11,0.01501823852283879
188,2013-07-12,-0.028930354260563007
189,2013-07-15,0.02763333721751815
190,2013-07-16,0.0025923540117300803
191,2013-07-17,0.028710105882431503
192,2013-07-18,0.030962225603966775
193,2013-07-19,0.010312496608318789
194,2013-07-22,-0.009093727414189345
195,2013-07-23,-0.0018287722813585816
196,2013-07-24,-0.011043057685655722
197,2013-07-25,0.015304860438312584
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.0030166539623883715
201,2013-07-31,-0.0024197834680728114
202,2013-08-01,0.005436437430461183
203,2013-08-02,-0.0012055456553490274
204,2013-08-05,0.019116472221878844
205,2013-08-06,-0.004150613726312979
206,2013-08-07,0.0023739476319835084
207,2013-08-08,0.00767638822151806
208,2013-08-09,0.02440562736814078
209,2013-08-12,-0.004026465031488513
210,2013-08-13,0.0017275559069762636
211,2013-08-14,-0.0011512954639556483
212,2013-08-15,-0.006936501600342204
213,2013-08-16,-0.013430858827776504
214,2013-08-19,-0.022593173335227146
215,2013-08-20,-0.004218144501904941
216,2013-08-21,-0.020745101535654342
217,2013-08-22,-0.0049443861510516385
218,2013-08-23,0.032909796046668216
219,2013-08-26,-0.025502292810935856
220,2013-08-27,-0.022388994893478564
221,2013-08-28,0.006269613013595077
222,2013-08-29,0.01796276176152478
223,2013-08-30,-0.0006140620018522114
224,2013-09-02,0.020669427596318624
225,2013-09-03,-0.018828494274930385
226,2013-09-04,0.02063186110561066
227,2013-09-05,0.01371921349965044
228,2013-09-06,0.0070839141301131114
229,2013-09-09,0.02210671824362853
230,2013-09-10,-0.002304090947448767
231,2013-09-11,0.0005765350404725034
232,2013-09-12,-0.0017306032585793218
233,2013-09-13,0.008050590003396696
234,2013-09-16,0.00798640890642055
235,2013-09-17,0.004535155165390936
236,2013-09-18,0.04371368285979793
237,2013-09-19,0.003782874005845205
238,2013-09-20,-0.008123629836291002
239,2013-09-23,-0.002722517410530756
240,2013-09-24,0.0
241,2013-09-25,-0.007662817800515587
242,2013-09-26,-0.013274641833038281
243,2013-09-27,-0.006143498969116479
244,2013-09-30,0.0016792055913064097
245,2013-10-01,0.015538659356192586
246,2013-10-02,0.0005505092349324947
247,2013-10-03,-0.002203912798519614
248,2013-10-04,-0.0016560313377800284
249,2013-10-07,0.016438726343159793
250,2013-10-08,-0.0005436803760905384
251,2013-10-09,0.012966146697780623
252,2013-10-10,0.02491520411595438
253,2013-10-11,0.015584731016697884
254,2013-10-14,0.02444108485733354
255,2013-10-15,-0.005042774175933573
256,2013-10-16,-0.005068485126574984
257,2013-10-17,0.007088637277734566
258,2013-10-18,-0.0025258917193164976
259,2013-10-21,-0.00507100478155742
260,2013-10-22,0.013131501823735459
261,2013-10-23,-0.0090726428775727
262,2013-10-24,-0.0035505997230234065
263,2013-10-25,-0.009188426054406396
264,2013-10-28,0.006135039535914544
265,2013-10-29,0.002036609613405016
266,2013-10-30,-0.00817164914931956
267,2013-10-31,0.005625225632943209
268,2013-11-01,0.001019266143289066
269,2013-11-04,0.014163160730171764
270,2013-11-05,-0.008068626728974237
271,2013-11-06,-0.012739025777429802
272,2013-11-07,-0.032311357818449515
273,2013-11-08,-0.014403983362542228
274,2013-11-11,-0.0037685103135687292
275,2013-11-12,-0.012483310003687187
276,2013-11-13,0.010323428012825708
277,2013-11-14,0.03244107849652522
278,2013-11-18,0.006259749019884353
279,2013-11-19,-0.009404510521418441
280,2013-11-21,-0.007376166408903817
281,2013-11-22,-0.008497130253946494
282,2013-11-25,-0.011263138341279344
283,2013-11-26,-0.004866189388063713
284,2013-11-27,0.014527992943564438
285,2013-11-28,0.004264399013771403
286,2013-11-29,0.013210232434857527
287,2013-12-02,-0.011615706410208926
288,2013-12-03,-0.000531208511827419
289,2013-12-04,-0.022569469542293774
290,2013-12-05,0.005420067469338985
291,2013-12-06,-0.0016229920149837262
292,2013-12-09,0.007013840649860548
293,2013-12-10,-0.007555405815632188
294,2013-12-11,-0.010345804513608226
295,2013-12-12,-0.013778118209723633
296,2013-12-13,-0.012283851061928974
297,2013-12-16,0.002805107107385574
298,2013-12-17,-0.011267724846342642
299,2013-12-18,0.015739504237735957
300,2013-12-19,0.006116282449807109
301,2013-12-20,-0.006116282449807109
302,2013-12-23,-0.01291059154008467
303,2013-12-26,-0.003962756388677491
304,2013-12-27,0.003962756388677491
305,2013-12-30,-0.002828912697651287
306,2014-01-02,-0.010250716474326627
307,2014-01-03,0.019274974248358223
308,2014-01-06,-0.02789813801904817
309,2014-01-07,0.002882734689246824
310,2014-01-08,-0.011580962914151893
311,2014-01-09,-0.027754895606436847
312,2014-01-10,0.002392285758381796
313,2014-01-13,0.0005971932097463828
314,2014-01-14,-0.004787561508372562
315,2014-01-15,0.00359281823602986
316,2014-01-16,-0.01384313409219784
317,2014-01-17,-0.03390155167568132
318,2014-01-20,-0.020906684819313792
319,2014-01-21,0.012722817927968144
320,2014-01-22,0.02989008412351346
321,2014-01-23,-0.007389134832675559
322,2014-01-24,-0.0225009492908379
323,2014-01-27,-0.01721432371426479
324,2014-01-28,0.009600073729019165
325,2014-01-29,-0.023196916415152202
326,2014-01-30,-0.005884292885689479
327,2014-01-31,0.0
328,2014-02-03,-0.016529301951210496
329,2014-02-04,0.007968169649176904
330,2014-02-05,-0.002649008171577094
331,2014-02-06,0.011210140473610686
332,2014-02-07,0.019481135571822517
333,2014-02-10,-0.012945164592037095
334,2014-02-11,0.02254523832105626
335,2014-02-12,-0.012820688429061367
336,2014-02-13,0.004505961920706181
337,2014-02-14,-0.007089942686631101
338,2014-02-17,-0.018936249798835014
339,2014-02-18,-0.011269592258230876
340,2014-02-19,0.0006664445431603383
341,2014-02-20,0.006640130639277597
342,2014-02-21,0.0006615944667389684
343,2014-02-24,-0.011307070914691408
344,2014-02-25,-0.008059143686854675
345,2014-02-26,0.008059143686854675
346,2014-02-27,0.011307070914691408
347,2014-02-28,-0.039802893169195386
348,2014-03-05,-0.008987271000236774
349,2014-03-06,0.008298802814695083
350,2014-03-07,0.029184290440045668
351,2014-03-10,-0.008059143686854675
352,2014-03-11,0.018704620134807115
353,2014-03-12,0.004621995682835944
354,2014-03-13,0.02150620522096336
355,2014-03-14,-0.013632148790057474
356,2014-03-17,0.0
357,2014-03-18,0.037837152150234754
358,2014-03-19,0.005647959789504053
359,2014-03-20,0.0
360,2014-03-21,0.007481331652288592
361,2014-03-24,0.007425715044566683
362,2014-03-25,0.012255116989298376
363,2014-03-26,-0.02030214301999056
364,2014-03-27,0.03721081829865547
365,2014-03-28,-0.006608675100594041
366,2014-03-31,-0.010909199100353817
367,2014-04-01,-0.02031464135117922
368,2014-04-02,0.016651633592442483
369,2014-04-03,-0.015408625352845373
370,2014-04-04,0.0061920319763144605
371,2014-04-07,0.013488800057550598
372,2014-04-08,0.013910112402170327
373,2014-04-09,-0.004816384987980982
374,2014-04-10,-0.016428784975450306
375,2014-04-11,-0.002456942343356694
376,2014-04-14,0.006131288179628935
377,2014-04-15,-0.023501451961164932
378,2014-04-16,0.006238323412691482
379,2014-04-17,0.005581409838195661
380,2014-04-22,0.010458415842840907
381,2014-04-23,-0.0024510429688353597
382,2014-04-24,-0.012345774472604099
383,2014-04-25,-0.006230549750636083
384,2014-04-28,0.015504186535965303
385,2014-04-29,0.02251394082002589
386,2014-04-30,-0.010281311594119824
387,2014-05-02,0.04922428324462569
388,2014-05-05,0.007494932533819387
389,2014-05-06,0.008578777479263167
390,2014-05-07,0.009634588826755941
391,2014-05-08,-0.008496227829085878
392,2014-05-09,0.011874665632066073
393,2014-05-12,-0.0033784378029801942
394,2014-05-13,0.008424593730838037
395,2014-05-14,0.0
396,2014-05-15,-0.01068314911614987
397,2014-05-16,0.020699927917047223
398,2014-05-19,-0.0033277347216875697
399,2014-05-20,-0.016242362566697643
400,2014-05-21,0.0033822468370932057
401,2014-05-22,0.0067301994569168855
402,2014-05-23,0.01111745778372697
403,2014-05-26,-0.0022136700299775214
404,2014-05-27,-0.002773871481061896
405,2014-05-28,0.011049891131638567
406,2014-05-29,0.002743431000697516
407,2014-05-30,-0.007700752915068332
408,2014-06-02,0.0
409,2014-06-03,0.015342657125417158
410,2014-06-04,-0.014239014629289226
411,2014-06-05,0.0065971104189403995
412,2014-06-06,0.004373981823112771
413,2014-06-09,0.004897968975547506
414,2014-06-10,0.026782532796571612
415,2014-06-11,-0.009559286813456414
416,2014-06-13,0.00585263708374395
417,2014-06-16,0.00264900817157665
418,2014-06-17,-0.011173247093578809
419,2014-06-18,0.0005349023644574125
420,2014-06-20,-0.0032138217271002745
421,2014-06-23,0.008547061035037551
422,2014-06-24,0.007947167654470011
423,2014-06-25,0.004212749557781947
424,2014-06-26,0.001050315222605569
425,2014-06-27,0.0010493705330576475
426,2014-06-30,0.009394641121465597
427,2014-07-01,-0.002600729616725417
428,2014-07-02,0.0015612284836206136
429,2014-07-03,-0.005736599676179122
430,2014-07-04,0.005216391588499292
431,2014-07-07,0.0005202080876798298
432,2014-07-08,-0.016780676930322258
433,2014-07-10,0.014177186784925855
434,2014-07-11,0.007272759329080003
435,2014-07-14,0.0010346612407761135
436,2014-07-15,-0.012487154972563808
437,2014-07-16,-0.0036716011959199157
438,2014-07-17,-0.018028058884646647
439,2014-07-18,0.011173247093578809
440,2014-07-21,0.011049888515207495
441,2014-07-22,0.00677963465675635
442,2014-07-23,-0.009399599477402987
443,2014-07-24,-0.004733114528049143
444,2014-07-25,-0.0010547469332258252
445,2014-07-28,0.011542572758670655
446,2014-07-29,-0.01577314468292501
447,2014-07-30,-0.012263656765253206
448,2014-07-31,-0.029950456202171072
449,2014-08-01,0.00441258300087588
450,2014-08-04,0.02177549295653458
451,2014-08-05,-0.00919671074967443
452,2014-08-06,0.0010863662122209128
453,2014-08-07,-0.0005430355821745003
454,2014-08-08,-0.0059929900424213756
455,2014-08-11,-0.005479356174761918
456,2014-08-12,0.013642775659273632
457,2014-08-13,-0.0005421523286952556
458,2014-08-14,-0.0027152881195320333
459,2014-08-15,0.0075841100249585125
460,2014-08-18,0.006455051826016689
461,2014-08-19,-0.005376410944737842
462,2014-08-20,0.004303395791543263
463,2014-08-21,0.004284955902012388
464,2014-08-22,-0.010206857620609355
465,2014-08-25,0.010206857620609355
466,2014-08-26,0.01432770634313929
467,2014-08-27,0.009438979360932631
468,2014-08-28,-0.0031364374901299286
469,2014-08-29,0.019699963161804668
470,2014-09-01,-0.010838815788114076
471,2014-09-02,-0.0036391513092071115
472,2014-09-03,-0.002085558574353552
473,2014-09-04,-0.007859616042376505
474,2014-09-05,-0.008452242606317828
475,2014-09-08,-0.011739782957389977
476,2014-09-09,0.004284955902012388
477,2014-09-10,-0.012910346769347214
478,2014-09-11,0.007013840649860548
479,2014-09-12,-0.021739931691352687
480,2014-09-15,-0.006615294063772925
481,2014-09-16,0.01100126576656768
482,2014-09-17,-0.009895682458817667
483,2014-09-18,-0.03371105734231161
484,2014-09-19,0.005698021114637797
485,2014-09-22,-0.013730135208217309
486,2014-09-23,-0.006936501600342204
487,2014-09-24,0.01782162769626927
488,2014-09-25,-0.002281746634055448
489,2014-09-26,0.02314526124902372
490,2014-09-29,-0.024288118516273993
491,2014-09-30,0.005132603226520427
492,2014-10-01,-0.03296048584926048
493,2014-10-02,-0.012422579522368249
494,2014-10-03,0.03278993995048696
495,2014-10-06,0.032864145536119604
496,2014-10-07,0.007773442592021507
497,2014-10-08,0.006615294063772925
498,2014-10-09,0.010929015587136881
499,2014-10-10,-0.029227279483895696
500,2014-10-13,0.025961081697274402
501,2014-10-14,-0.0038240964384033127
502,2014-10-15,-0.011007265785778042
503,2014-10-16,-0.017867588682712654
504,2014-10-17,0.011204654723167895
505,2014-10-20,-0.015721884312987378
506,2014-10-21,-0.044554664402577604
507,2014-10-22,-0.009512556867698585
508,2014-10-23,-0.052740609242339254
509,2014-10-24,0.027330893716971172
510,2014-10-27,0.004279982206962796
511,2014-10-28,0.025897322801878175
512,2014-10-29,-0.014974823106330248
513,2014-10-30,-0.0012077900383622442
514,2014-10-31,0.04489827001793145
515,2014-11-03,0.005185894802442359
516,2014-11-04,-0.0074993140618961895
517,2014-11-05,-0.02640223761378513
518,2014-11-06,-0.0041703962737265066
519,2014-11-07,0.0029805686143267174
520,2014-11-10,0.0023781819287784778
521,2014-11-11,-0.008348229511233374
522,2014-11-12,0.019567774091554302
523,2014-11-13,-0.03465101539284898
524,2014-11-14,-0.016549626371306747
525,2014-11-17,0.001235392336385921
526,2014-11-18,0.012879601135267649
527,2014-11-19,0.021700670733117988
528,2014-11-21,0.05679394008630734
529,2014-11-24,-0.019915309700941464
530,2014-11-25,-0.011560764261542733
531,2014-11-26,-0.0017457670495564237
532,2014-11-27,0.009275428818130482
533,2014-11-28,0.009190185302995868
534,2014-12-01,-0.06008880555741758
535,2014-12-02,-0.003649578371093476
536,2014-12-03,0.024677749442802543
537,2014-12-04,0.007109093710981895
538,2014-12-05,-0.011876683194454785
539,2014-12-08,-0.017475527059676477
540,2014-12-09,0.006664550568985739
541,2014-12-10,0.0
542,2014-12-11,-0.009099183468638916
543,2014-12-12,-0.02093672535257829
544,2014-12-15,-0.005616239411292412
545,2014-12-16,-0.00879955395184906
546,2014-12-17,0.02000066670666989
547,2014-12-18,-0.005584873343528418
548,2014-12-19,0.00805712421731064
549,2014-12-22,0.018349076939803144
550,2014-12-23,0.007847852166008362
551,2014-12-26,0.007786861981393667
552,2014-12-29,0.0035735594908650192
553,2014-12-30,0.004153017068273979
554,2015-01-02,-0.042327842157011464
555,2015-01-05,0.0018511575789195156
556,2015-01-06,-0.02307548671169446
557,2015-01-07,0.05820932656211264
558,2015-01-08,-0.00238373183146523
559,2015-01-09,-0.016847570572611215
560,2015-01-12,-0.013439420361661014
561,2015-01-13,0.0
562,2015-01-14,0.002456942343356694
563,2015-01-15,0.04498509861547628
564,2015-01-16,0.014556298621765773
565,2015-01-19,-0.01631732055503532
566,2015-01-20,0.01631732055503532
567,2015-01-21,0.036883726944329176
568,2015-01-22,0.038792024774605416
569,2015-01-23,-0.027711634708338373
570,2015-01-26,0.0011013216972202144
571,2015-01-27,-0.0005505092349324947
572,2015-01-28,0.009863093655171351
573,2015-01-29,-0.0005454049767052993
574,2015-01-30,-0.007117412823810287
575,2015-02-02,-0.00993939684761136
576,2015-02-03,0.0016633771970346878
577,2015-02-04,-0.02297663548792528
578,2015-02-05,0.004524894854223582
579,2015-02-06,-0.006794986699418359
580,2015-02-09,-0.0085591960890814
581,2015-02-10,0.005714186976791158
582,2015-02-11,-0.0011401369536088168
583,2015-02-12,0.014160530350519451
584,2015-02-13,0.034276378286213216
585,2015-02-18,0.0032555102885836185
586,2015-02-19,0.005941200461090812
587,2015-02-20,-0.017930390718428946
588,2015-02-23,0.0071019690174289885
589,2015-02-24,0.010828421700999957
590,2015-02-25,0.0059060574360820794
591,2015-02-26,0.01064967495055491
592,2015-02-27,0.010537558268889136
593,2015-03-02,-0.0036755095198026666
594,2015-03-03,0.009424205629743554
595,2015-03-04,0.0041601202961936146
596,2015-03-05,-0.0010384216924816947
597,2015-03-06,-0.008870394713652807
598,2015-03-09,-0.01744691360372075
599,2015-03-10,0.010082388139821763
600,2015-03-11,0.008412194496342895
601,2015-03-12,-0.007356890968325924
602,2015-03-13,-0.004228336333007121
603,2015-03-16,0.006862048749086469
604,2015-03-17,0.0052466540804663175
605,2015-03-18,0.019176487633584927
606,2015-03-19,-0.004115232145106784
607,2015-03-20,0.01127643903633313
608,2015-03-23,0.0025451272953525006
609,2015-03-24,-0.002035675055034769
610,2015-03-25,-0.0076706591315440775
611,2015-03-26,-0.019699963161804668
612,2015-03-27,0.018158786425751305
613,2015-03-30,0.007682444758136064
614,2015-03-31,0.00458137720176266
615,2015-04-01,0.030509893348422246
616,2015-04-02,0.023851313183311795
617,2015-04-06,0.02329556149595513
618,2015-04-07,0.008422979138305031
619,2015-04-08,0.0037210275492682854
620,2015-04-09,0.00046405199254628826
621,2015-04-10,-0.00791991132183023
622,2015-04-13,-0.004688147358289374
623,2015-04-14,-0.010392252243476285
624,2015-04-15,-0.0047596474795308374
625,2015-04-16,-0.018782108078050808
626,2015-04-17,-0.010752791776261539
627,2015-04-20,-0.015350585771741532
628,2015-04-22,0.0024918527099804244
629,2015-04-23,0.0004976362381872157
630,2015-04-24,-0.004987541511039417
631,2015-04-27,0.007968169649176904
632,2015-04-28,-0.011474308978464354
633,2015-04-29,-0.006544247029265815
634,2015-04-30,0.007547306265746734
635,2015-05-04,0.002503080092806531
636,2015-05-05,0.022250657834574028
637,2015-05-06,0.019850566122698865
638,2015-05-07,0.022281034971995517
639,2015-05-08,0.021336662365879278
640,2015-05-11,-0.015726502855066826
641,2015-05-12,0.004187026159425233
642,2015-05-13,0.01748774392631791
643,2015-05-14,-0.009166013054596966
644,2015-05-15,-0.007857678879174657
645,2015-05-18,-0.001857826866404455
646,2015-05-19,-0.008872343981995101
647,2015-05-20,0.01720577164533399
648,2015-05-21,0.01328157803249752
649,2015-05-22,0.0009095043828408755
650,2015-05-25,-0.013730146728954118
651,2015-05-26,0.0018415750637013062
652,2015-05-27,0.005504646800982282
653,2015-05-28,0.006383924864270529
654,2015-05-29,-0.012809004333098173
655,2015-06-01,-0.008321730871720945
656,2015-06-02,-0.009797185670237685
657,2015-06-03,0.012115712043456739
658,2015-06-05,-0.013523218759694533
659,2015-06-08,0.0037488330571915363
660,2015-06-09,0.014395512118764664
661,2015-06-10,0.011460129482956827
662,2015-06-11,0.00227630414073543
663,2015-06-12,-0.011433922873606672
664,2015-06-15,0.004589269183640887
665,2015-06-16,0.005479420227283871
666,2015-06-17,0.014017910165288416
667,2015-06-18,0.027022641536026182
668,2015-06-19,0.003925850360657623
669,2015-06-22,0.0060764943916393754
670,2015-06-23,0.008187850095599192
671,2015-06-24,-0.015571162359996116
672,2015-06-25,-0.0030561035331091446
673,2015-06-26,
674,2015-06-29,
675,2015-06-30,-0.002640802532931197
676,2015-07-01,-0.009743301170574092
677,2015-07-02,-0.015698819831364563
678,2015-07-03,-0.017788427593751432
679,2015-07-06,-0.015302872240532395
680,2015-07-07,0.015302872240532395
681,2015-07-08,-0.0232785185531732
682,2015-07-10,-0.0061422352331441665
683,2015-07-13,-0.016726793805313278
684,2015-07-14,0.020983172795570937
685,2015-07-15,0.01916389521784101
686,2015-07-16,0.000462902103546714
687,2015-07-17,-0.01210447711903262
688,2015-07-20,-0.001875340490434585
689,2015-07-21,-0.007063792194100138
690,2015-07-22,0.008470638883508297
691,2015-07-23,-0.05391108173726744
692,2015-07-24,-0.005952349071309371
693,2015-07-27,-0.00598804184462276
694,2015-07-28,0.0015003753752345084
695,2015-07-29,-0.007021041704791564
696,2015-07-30,0.025833428651863333
697,2015-07-31,-0.006396036722176479
698,2015-08-03,0.003449128819717817
699,2015-08-04,-0.0401458315483918
700,2015-08-05,-0.005648333228684521
701,2015-08-06,-0.04475608749856441
702,2015-08-07,-0.010828421700999957
703,2015-08-10,0.00921166041152599
704,2015-08-11,0.0005391210699463578
705,2015-08-12,-0.020697852737006972
706,2015-08-13,-0.011624875213315011
707,2015-08-14,
708,2015-08-17,
709,2015-08-18,-0.019635974516858834
710,2015-08-19,-0.018873880245016572
711,2015-08-20,
712,2015-08-21,
713,2015-08-24,-0.013142423725827523
714,2015-08-25,-0.020656749071237268
715,2015-08-26,0.047356704359117874
716,2015-08-27,0.01337612305761704
717,2015-08-28,-0.016307758023539343
718,2015-08-31,-0.033436069921408684
719,2015-09-01,-0.0030403794488105262
720,2015-09-02,-0.014106274568217891
721,2015-09-03,-0.021224329132774944
722,2015-09-04,-0.044509120109063716
723,2015-09-08,0.013106347505300153
724,2015-09-09,
725,2015-09-10,
726,2015-09-11,-0.03448617607116944
727,2015-09-14,0.020834086902842053
728,2015-09-15,-0.017331456351640018
729,2015-09-16,0.041101675685551786
730,2015-09-17,
731,2015-09-18,
732,2015-09-21,
733,2015-09-22,
734,2015-09-23,-0.033447934067539986
735,2015-09-24,-0.021313972885414145
736,2015-09-25,0.04018245718979685
737,2015-09-28,-0.01208879731900403
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,
741,2015-10-02,0.04920086125451695
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,
745,2015-10-08,
746,2015-10-09,
747,2015-10-13,
748,2015-10-14,-0.009093727414189345
749,2015-10-15,0.0018254339773702277
750,2015-10-16,-0.015314234034920826
751,2015-10-19,0.029798493623127698
752,2015-10-20,-0.014484259588206871
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,0.0343097149466538
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,0.0636940073163581
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,0.19180034791830858
762,2015-11-04,0.014051706285839849
763,2015-11-05,-0.004662013105811269
764,2015-11-06,0.006056435795283477
