,Time,Returns_VIVT4
173,2013-06-20,-0.04049286962267962
174,2013-06-21,-0.025395011602235673
175,2013-06-24,-0.006399211439060082
176,2013-06-25,0.006604153882617592
177,2013-06-26,0.002670845987991388
178,2013-06-27,0.013046307582998296
179,2013-06-28,0.01865700019161398
180,2013-07-01,-0.0057806588641255985
181,2013-07-02,-0.033750637746558176
182,2013-07-03,-0.006014455047007594
183,2013-07-04,0.0027008104121923893
184,2013-07-05,-0.01147621943135091
185,2013-07-08,0.00648495413945982
186,2013-07-10,-0.02064402984082836
187,2013-07-11,0.014579177836033352
188,2013-07-12,-0.01628558262651092
189,2013-07-15,0.014815455027036961
190,2013-07-16,0.015427907073811031
191,2013-07-17,-0.015427907073811031
192,2013-07-18,0.007534979604268965
193,2013-07-19,0.009132717593340889
194,2013-07-22,0.01659689801386488
195,2013-07-23,0.008901762945888958
196,2013-07-24,-0.023639713385141814
197,2013-07-25,-0.0012396284415361336
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,0.003439135796735382
201,2013-07-31,-0.024332689192015255
202,2013-08-01,0.00309851701469821
203,2013-08-02,0.004530768560944143
204,2013-08-05,0.011437002794195017
205,2013-08-06,-0.02134747860393693
206,2013-08-07,0.0010369398954792608
207,2013-08-08,0.02152976676092777
208,2013-08-09,-0.007329413489243208
209,2013-08-12,0.009353976199393266
210,2013-08-13,0.0030323516399843875
211,2013-08-14,-0.0070877351836697855
212,2013-08-15,-0.004073971707186708
213,2013-08-16,-0.0022469325114164995
214,2013-08-19,-0.015876027653885405
215,2013-08-20,-0.015919516528140942
216,2013-08-21,0.008409682623693904
217,2013-08-22,-0.004825583268257105
218,2013-08-23,-0.0025287779842244618
219,2013-08-26,-0.012095927652225225
220,2013-08-27,-0.010731589366976824
221,2013-08-28,-0.010630816763157469
222,2013-08-29,0.009335877374894608
223,2013-08-30,0.0036653706947564757
224,2013-09-02,0.02235265210558346
225,2013-09-03,-0.023429818723433193
226,2013-09-04,0.028680088336781484
227,2013-09-05,0.010831245756007135
228,2013-09-06,0.012966783136129312
229,2013-09-09,0.029222052050008607
230,2013-09-10,0.0029751983416295147
231,2013-09-11,0.005921909442302198
232,2013-09-12,-0.018275596267362637
233,2013-09-13,0.012154381110990098
234,2013-09-16,0.010051219255847954
235,2013-09-17,-0.0025523382234879932
236,2013-09-18,-0.010870489395053529
237,2013-09-19,0.004164506985899763
238,2013-09-20,-0.01676304627953895
239,2013-09-23,0.0006032452144419942
240,2013-09-24,0.035173901030684185
241,2013-09-25,-0.02397481580941374
242,2013-09-26,0.008318315349521654
243,2013-09-27,-0.012702521177773818
244,2013-09-30,-0.02222029832427097
245,2013-10-01,0.024613302672622517
246,2013-10-02,-0.024407769158812265
247,2013-10-03,0.000612133605636167
248,2013-10-04,-0.016253204802522347
249,2013-10-07,-0.020962066583844585
250,2013-10-08,-0.013004347280889839
251,2013-10-09,0.0287664392596807
252,2013-10-10,0.010991665167952913
253,2013-10-11,0.013518579618870152
254,2013-10-14,-0.01599723012045029
255,2013-10-15,-0.018782873209794104
256,2013-10-16,0.008392513381879407
257,2013-10-17,-0.0014640666243419531
258,2013-10-18,0.008332677077774964
259,2013-10-21,0.019518979494931976
260,2013-10-22,0.005275992860855894
261,2013-10-23,-0.00020370298923078067
262,2013-10-24,0.007061278089968592
263,2013-10-25,-0.015190633340840698
264,2013-10-28,-0.001021165723580797
265,2013-10-29,-0.0010221247002899503
266,2013-10-30,0.009565490668603793
267,2013-10-31,-0.0004056546663204763
268,2013-11-01,-0.0371558992263048
269,2013-11-04,0.0010511946360471924
270,2013-11-05,-0.0021034299175104465
271,2013-11-06,-0.01399149404510025
272,2013-11-07,-0.03100551088957859
273,2013-11-08,0.004177012646183975
274,2013-11-11,0.0017526667268170648
275,2013-11-12,-0.02056984130962425
276,2013-11-13,0.0011169299378330777
277,2013-11-14,-0.0013394824523800253
278,2013-11-18,0.007791519031008942
279,2013-11-19,-0.008909970132779943
280,2013-11-21,-0.012157487981519388
281,2013-11-22,0.005647518718018052
282,2013-11-25,-0.0033846683901122
283,2013-11-26,-0.007257230329140274
284,2013-11-27,-0.0006851198833781602
285,2013-11-28,0.007942350212518434
286,2013-11-29,0.014804385725740943
287,2013-12-02,-0.03167035358816683
288,2013-12-03,-0.011789346242238263
289,2013-12-04,0.016834269594542928
290,2013-12-05,-0.005273914784608813
291,2013-12-06,0.019801762578814497
292,2013-12-09,0.007858549363833678
293,2013-12-10,-0.04388344486308915
294,2013-12-11,-0.01649076778009384
295,2013-12-12,-0.001901825854844219
296,2013-12-13,-0.00908301172380499
297,2013-12-16,0.02841080285049058
298,2013-12-17,-0.006087616646096805
299,2013-12-18,-0.010387510052663362
300,2013-12-19,0.020668228092969976
301,2013-12-20,0.021159312975617794
302,2013-12-23,-0.010064478941134158
303,2013-12-26,0.002984101865211475
304,2013-12-27,0.008217790416746862
305,2013-12-30,0.0031766130231178913
306,2014-01-02,0.0018109754239414855
307,2014-01-03,0.030958294418450993
308,2014-01-06,-0.0061598856243465505
309,2014-01-07,0.0061598856243465505
310,2014-01-08,0.009819460986617567
311,2014-01-09,-0.0032631977742281215
312,2014-01-10,0.010619205493149764
313,2014-01-13,-0.0069213127565248556
314,2014-01-14,0.006057689458990989
315,2014-01-15,0.011796121770963008
316,2014-01-16,0.009550763241579663
317,2014-01-17,-0.021776826677472716
318,2014-01-20,-0.0069325127208919035
319,2014-01-21,0.012528855206064726
320,2014-01-22,0.019341746060246745
321,2014-01-23,0.005250269613348291
322,2014-01-24,-0.021805623149433462
323,2014-01-27,-0.01770837554002025
324,2014-01-28,0.0021765802513309396
325,2014-01-29,-0.02866812727971313
326,2014-01-30,0.01773950040740102
327,2014-01-31,0.008098579676460549
328,2014-02-03,-0.02471997085067601
329,2014-02-04,-0.0031325313559209533
330,2014-02-05,0.00870453986233466
331,2014-02-06,-0.014325399007073525
332,2014-02-07,0.005395235504341844
333,2014-02-10,0.013363186947878969
334,2014-02-11,0.01645729944654617
335,2014-02-12,0.0
336,2014-02-13,-0.016234647518880152
337,2014-02-14,0.006393707294988449
338,2014-02-17,-0.015504461236382383
339,2014-02-18,-0.03336195782024598
340,2014-02-19,-0.008809567221325754
341,2014-02-20,-0.008183832947097791
342,2014-02-21,0.004684694565733949
343,2014-02-24,0.0
344,2014-02-25,-0.0136434911844181
345,2014-02-26,0.028716366702264295
346,2014-02-27,0.00710960646581027
347,2014-02-28,-0.017985465598729267
348,2014-03-05,0.01569722345429314
349,2014-03-06,0.012065385578988952
350,2014-03-07,0.013711038004726284
351,2014-03-10,-0.009645767923680104
352,2014-03-11,0.016318721942826464
353,2014-03-12,-0.021288375554816774
354,2014-03-13,-0.014603117534520038
355,2014-03-14,-0.005993603178190643
356,2014-03-17,0.003462796230810472
357,2014-03-18,0.02502925619303964
358,2014-03-19,0.004037006188046366
359,2014-03-20,0.02454072288212039
360,2014-03-21,0.003271022349432773
361,2014-03-24,0.00021673986520553967
362,2014-03-25,-0.005674425867455923
363,2014-03-26,0.010452092418812065
364,2014-03-27,0.016750921738151625
365,2014-03-28,0.01164624718368712
366,2014-03-31,0.011097509416276186
367,2014-04-01,-0.022529491168246096
368,2014-04-02,-0.002344655238190274
369,2014-04-03,-0.018093964276151286
370,2014-04-04,-0.005229463632764109
371,2014-04-07,0.003925229425880694
372,2014-04-08,0.001087686648420405
373,2014-04-09,0.0023880208510749235
374,2014-04-10,-0.01949002409016032
375,2014-04-11,0.01949002409016032
376,2014-04-14,-0.004128485637214574
377,2014-04-15,-0.00523971195076367
378,2014-04-16,0.0113193781999672
379,2014-04-17,0.005395295256127142
380,2014-04-22,-0.017373538020194257
381,2014-04-23,0.005245394588323293
382,2014-04-24,-0.005681862388703163
383,2014-04-25,0.0054625100362124535
384,2014-04-28,0.0010894590181580455
385,2014-04-29,-0.010064299937156296
386,2014-04-30,0.029683494763843132
387,2014-05-02,0.00977355160352733
388,2014-05-05,0.001899969542374258
389,2014-05-06,0.0016865238775567448
390,2014-05-07,-0.00824975855691168
391,2014-05-08,-0.010460538481693149
392,2014-05-09,-0.02587455371091041
393,2014-05-12,0.029302527625059582
394,2014-05-13,-0.004932293742843985
395,2014-05-14,0.01493555684418757
396,2014-05-15,-0.020757856105253047
397,2014-05-16,0.010967644609015892
398,2014-05-19,-0.006220889470908375
399,2014-05-20,-0.024616481016671354
400,2014-05-21,-0.006195319001172539
401,2014-05-22,0.009058421220800028
402,2014-05-23,-0.015292361595528714
403,2014-05-26,0.011325640138639681
404,2014-05-27,-0.0086485410807704
405,2014-05-28,0.020936351171368273
406,2014-05-29,-0.007661875521852046
407,2014-05-30,-0.01662139117421546
408,2014-06-02,0.009120958330644857
409,2014-06-03,0.0030944171915772145
410,2014-06-04,0.006601799060585112
411,2014-06-05,-0.004396307482662287
412,2014-06-06,-0.005964086502498578
413,2014-06-09,0.024944859818241127
414,2014-06-10,0.01416483322926565
415,2014-06-11,-0.017410176522682175
416,2014-06-13,-0.004782859327274291
417,2014-06-16,-0.005462461049672296
418,2014-06-17,-0.0010938021627171501
419,2014-06-18,0.016311845408005343
420,2014-06-20,-0.03736649002496062
421,2014-06-23,-0.018991691970764446
422,2014-06-24,0.009766061205323417
423,2014-06-25,0.002258254418593175
424,2014-06-26,0.013441021956249521
425,2014-06-27,-0.00759433057157155
426,2014-06-30,0.00893016350273168
427,2014-07-01,-0.004232823926554552
428,2014-07-02,0.0008933597557425621
429,2014-07-03,0.0013362001202077423
430,2014-07-04,0.001112883988248381
431,2014-07-07,-0.014111179207633828
432,2014-07-08,-0.004748224199532469
433,2014-07-10,-0.014152825601553065
434,2014-07-11,-0.008077465841415332
435,2014-07-14,0.022230291442968397
436,2014-07-15,-0.0006798392322147073
437,2014-07-16,0.011948376857297216
438,2014-07-17,0.013136921217252961
439,2014-07-18,-0.012465153913375104
440,2014-07-21,0.012465153913375104
441,2014-07-22,-0.0026587173627650174
442,2014-07-23,0.007071195420161214
443,2014-07-24,0.01290985610990436
444,2014-07-25,-0.008296088726405415
445,2014-07-28,0.004592555619842287
446,2014-07-29,-0.016498461664253394
447,2014-07-30,0.024541196233880402
448,2014-07-31,-0.018350884918989063
449,2014-08-01,0.0030830565836130752
450,2014-08-04,0.015916628680316958
451,2014-08-05,-0.06779023941869866
452,2014-08-06,0.000926639057670986
453,2014-08-07,-0.022214240004826635
454,2014-08-08,-0.0068806883953365094
455,2014-08-11,0.024226620212161265
456,2014-08-12,0.0016262306842986796
457,2014-08-13,-0.009325679464882608
458,2014-08-14,-0.015339670935595073
459,2014-08-15,0.01064646745373432
460,2014-08-18,-0.0075597199328765186
461,2014-08-19,0.00990783283898189
462,2014-08-20,0.019067243584295124
463,2014-08-21,0.0073421671527951204
464,2014-08-22,-0.01242320225042004
465,2014-08-25,0.021074444601057785
466,2014-08-26,-0.012315527996717979
467,2014-08-27,0.026940715948107652
468,2014-08-28,-0.01871353461180858
469,2014-08-29,0.08629052625999023
470,2014-09-01,-0.02966381535565521
471,2014-09-02,0.031749608933444584
472,2014-09-03,0.014067119280462226
473,2014-09-04,0.00634810604482805
474,2014-09-05,0.009344535382421082
475,2014-09-08,0.020418831932634607
476,2014-09-09,-0.024065713088477825
477,2014-09-10,0.011904445338775993
478,2014-09-11,0.0
479,2014-09-12,-0.004220568158720184
480,2014-09-15,0.013204827984295342
481,2014-09-16,0.011855467926128682
482,2014-09-17,0.0035296080225606374
483,2014-09-18,0.00410185474272895
484,2014-09-19,-0.007631462765289587
485,2014-09-22,-0.003934841921183541
486,2014-09-23,-0.010307460003556201
487,2014-09-24,-0.0033938248655145387
488,2014-09-25,0.0012002268892787882
489,2014-09-26,-0.003600914940134814
490,2014-09-29,-0.030316331232079552
491,2014-09-30,-0.0043472630984378036
492,2014-10-01,-0.02075335727068195
493,2014-10-02,0.015136701779314699
494,2014-10-03,0.01037742692589294
495,2014-10-06,0.00863470298796587
496,2014-10-07,-0.01173729032044779
497,2014-10-08,0.009483449368842933
498,2014-10-09,-0.0016426268755083129
499,2014-10-10,-0.01950655318885053
500,2014-10-13,0.010007546593472139
501,2014-10-14,0.015440748392104187
502,2014-10-15,0.0028573504667734895
503,2014-10-16,-0.019336222853338025
504,2014-10-17,0.009303969033798154
505,2014-10-20,-0.009717748621782096
506,2014-10-21,-0.008136157286802614
507,2014-10-22,-0.003989378662960341
508,2014-10-23,-0.02039398134171
509,2014-10-24,-0.0036566331675480512
510,2014-10-27,-0.005832655172143042
511,2014-10-28,0.015054397409777653
512,2014-10-29,-0.009221742237634611
513,2014-10-30,0.0081537788317112
514,2014-10-31,0.07351252938321728
515,2014-11-03,-0.00897555454942589
516,2014-11-04,0.008380096291688677
517,2014-11-05,-0.030047321493234413
518,2014-11-06,-0.007395074546429736
519,2014-11-07,0.01046151423962316
520,2014-11-10,-0.004909571739673435
521,2014-11-11,0.004091904620227016
522,2014-11-12,0.010969632429876253
523,2014-11-13,-0.0022242118683135637
524,2014-11-14,0.001213449679189793
525,2014-11-17,-0.003240568026673163
526,2014-11-18,0.009289998246207798
527,2014-11-19,0.033599529820311336
528,2014-11-21,0.014663228773979853
529,2014-11-24,-0.012721192287583616
530,2014-11-25,-0.011902893837906436
531,2014-11-26,0.0167416687046833
532,2014-11-27,0.002120837634242978
533,2014-11-28,0.008440775796353606
534,2014-12-01,-0.05820483450280545
535,2014-12-02,-0.015302214230982436
536,2014-12-03,-0.011164693856864805
537,2014-12-04,0.009518771943374027
538,2014-12-05,0.006977092278486197
539,2014-12-08,-0.019409888983705326
540,2014-12-09,-0.021070391273749323
541,2014-12-10,0.022529491168246096
542,2014-12-11,0.0004168866965357232
543,2014-12-12,-0.02742816825890948
544,2014-12-15,-0.011618677425270896
545,2014-12-16,-0.008258232359969142
546,2014-12-17,0.013006868892420087
547,2014-12-18,-0.007565804892557981
548,2014-12-19,0.01143532562986982
549,2014-12-22,0.011094701764763126
550,2014-12-23,0.011813182554271773
551,2014-12-26,-0.015425573769399126
552,2014-12-29,0.01772897948786545
553,2014-12-30,-0.017516880497836507
554,2015-01-02,-0.015230884578859794
555,2015-01-05,-0.011522333545095798
556,2015-01-06,-0.0006582572896998151
557,2015-01-07,0.01606429940690335
558,2015-01-08,0.006011705232607856
559,2015-01-09,-0.004076607431640067
560,2015-01-12,0.008985713784038118
561,2015-01-13,0.009750680790812094
562,2015-01-14,0.015487117212085177
563,2015-01-15,0.02157400981733204
564,2015-01-16,0.005472065765593559
565,2015-01-19,-0.014662027985803405
566,2015-01-20,0.038234233890210856
567,2015-01-21,0.033014344567734
568,2015-01-22,-0.0140427531006182
569,2015-01-23,-0.0021347586412079345
570,2015-01-26,-0.013879206793026011
571,2015-01-27,-0.003154231482792813
572,2015-01-28,-0.0023732930181439293
573,2015-01-29,0.012784237241777685
574,2015-01-30,-0.025734029990285734
575,2015-02-02,0.03989942834116533
576,2015-02-03,-0.0021213293287547508
577,2015-02-04,0.0023151609755327485
578,2015-02-05,0.017946161411896533
579,2015-02-06,-0.01314283434589214
580,2015-02-09,-0.0017260684160618212
581,2015-02-10,0.012974623113469974
582,2015-02-11,-0.03393519236920328
583,2015-02-12,0.016725399612396163
584,2015-02-13,0.025327471789041933
585,2015-02-18,0.013077192057519671
586,2015-02-19,0.004813962655678239
587,2015-02-20,-0.00853150227474675
588,2015-02-23,-0.010865034090656422
589,2015-02-24,0.0048845823179410885
590,2015-02-25,0.002060822294759568
591,2015-02-26,-0.006191464062973662
592,2015-02-27,-0.0045261917899650506
593,2015-03-02,-0.008544451147884047
594,2015-03-03,0.0003816636248932248
595,2015-03-04,-0.026455863837154592
596,2015-03-05,-0.003922296808281711
597,2015-03-06,-0.014046598752142092
598,2015-03-09,-0.022365060393698677
599,2015-03-10,-0.010651515439861203
600,2015-03-11,0.02280231351271933
601,2015-03-12,0.004419749404469986
602,2015-03-13,0.019841111668512657
603,2015-03-16,-0.007691661084224588
604,2015-03-17,0.04547524719346896
605,2015-03-18,0.011475017912121466
606,2015-03-19,-0.051225526494641294
607,2015-03-20,-0.02592390409963974
608,2015-03-23,-0.004047172769707785
609,2015-03-24,0.03291998113985217
610,2015-03-25,-0.0009819817972291922
611,2015-03-26,-0.05284652189698624
612,2015-03-27,-0.003942540480580625
613,2015-03-30,0.02261564859228038
614,2015-03-31,0.0058800949836443905
615,2015-04-01,-0.00040483589321249625
616,2015-04-02,0.02585467452866297
617,2015-04-06,-0.014619822260950155
618,2015-04-07,-0.028615481679949983
619,2015-04-08,0.013778745045599283
620,2015-04-09,-0.00231849616259705
621,2015-04-10,-0.011246760458186511
622,2015-04-13,0.004046390357591356
623,2015-04-14,-0.014342491389000234
624,2015-04-15,-0.0025907398190061492
625,2015-04-16,0.010108743142938081
626,2015-04-17,0.00852340544121244
627,2015-04-20,0.013697358814856564
628,2015-04-22,0.03131693979626471
629,2015-04-23,-0.02776523858016411
630,2015-04-24,-0.007326102963937764
631,2015-04-27,0.014598820734026408
632,2015-04-28,0.02555070063976883
633,2015-04-29,0.013032806023640209
634,2015-04-30,-0.010815266537981483
635,2015-05-04,-0.00768148114696432
636,2015-05-05,-0.023197119152058576
637,2015-05-06,-0.0037453434206629055
638,2015-05-07,-0.022771424585349198
639,2015-05-08,0.010817859120137108
640,2015-05-11,-0.008474669185064343
641,2015-05-12,-0.01586998814066165
642,2015-05-13,0.009894746354684347
643,2015-05-14,0.015504186206670934
644,2015-05-15,0.0006320236107151267
645,2015-05-18,-0.008035611181941071
646,2015-05-19,0.0067710799014353285
647,2015-05-20,-0.028664978670548624
648,2015-05-21,-0.014646714680553341
649,2015-05-22,-0.003529674963924201
650,2015-05-25,0.01098912157559484
651,2015-05-26,-0.04013914483721592
652,2015-05-27,0.00567216482377253
653,2015-05-28,-0.004307976329305241
654,2015-05-29,0.011297002715257687
655,2015-06-01,0.0031405140213012217
656,2015-06-02,0.005583487176297197
657,2015-06-03,0.004444362871096175
658,2015-06-05,-0.03773175561600306
659,2015-06-08,-0.021646370616359434
660,2015-06-09,-0.0016484167161379126
661,2015-06-10,
662,2015-06-11,
663,2015-06-12,0.0035575039640107775
664,2015-06-15,0.006136389183881263
665,2015-06-16,-0.00684693982703255
666,2015-06-17,0.013880943119926048
667,2015-06-18,0.019206930832262437
668,2015-06-19,-0.022014583621974726
669,2015-06-22,-0.006582017025830389
670,2015-06-23,-0.012578853260118983
671,2015-06-24,0.029881061633063588
672,2015-06-25,0.004856039309781401
673,2015-06-26,0.02618253208174659
674,2015-06-29,-0.038483906010657876
675,2015-06-30,0.012070712946676387
676,2015-07-01,0.02032729577202197
677,2015-07-02,0.007882080940654124
678,2015-07-03,-0.010145526879111966
679,2015-07-06,0.008798680465566644
680,2015-07-07,-0.00382586274758534
681,2015-07-08,-0.012935594406522366
682,2015-07-10,-0.017279545642328475
683,2015-07-13,0.002553094169758907
684,2015-07-14,0.007620450224404607
685,2015-07-15,0.0006898700895670018
686,2015-07-16,0.009153427544573045
687,2015-07-17,-0.014685991346385041
688,2015-07-20,-0.0046338591332002466
689,2015-07-21,-0.006056435936361293
690,2015-07-22,-0.0286783254684444
691,2015-07-23,-0.008936154032439525
692,2015-07-24,0.006528882826781324
693,2015-07-27,-0.004347856933275551
694,2015-07-28,0.00579287161818165
695,2015-07-29,0.05956223986725728
696,2015-07-30,0.0
697,2015-07-31,0.021313224755462823
698,2015-08-03,-0.02381058103128275
699,2015-08-04,-0.030466330496936145
700,2015-08-05,0.04086893412853154
701,2015-08-06,-0.021604046362462714
702,2015-08-07,-0.03034069335599021
703,2015-08-10,0.04833869577491878
704,2015-08-11,-0.002486742521595975
705,2015-08-12,-0.06523291639175532
706,2015-08-13,-0.019517550749409196
707,2015-08-14,0.00024628649579572226
708,2015-08-17,0.0017226533962326762
709,2015-08-18,0.027644898543361496
710,2015-08-19,-0.022005457337685996
711,2015-08-20,-0.022250657834574028
712,2015-08-21,-0.012325700310734433
713,2015-08-24,-0.030320822232289046
714,2015-08-25,-0.003921113273311239
715,2015-08-26,0.05006150015778488
716,2015-08-27,0.023391464439932008
717,2015-08-28,-0.011996765548716315
718,2015-08-31,-0.0051858125298847035
719,2015-09-01,-0.013459849768700405
720,2015-09-02,0.017906522170338945
721,2015-09-03,0.0007391401282461629
722,2015-09-04,-0.0076646933232917824
723,2015-09-08,0.00470470095589981
724,2015-09-09,-0.008185534773240022
725,2015-09-10,0.0012445302946266779
726,2015-09-11,-0.006739099425467021
727,2015-09-14,0.010463424074532046
728,2015-09-15,0.010600395474822388
729,2015-09-16,0.01629616508227194
730,2015-09-17,-0.0021736513286327863
731,2015-09-18,-0.025962810239382073
732,2015-09-21,
733,2015-09-22,
734,2015-09-23,-0.03970935670555731
735,2015-09-24,-0.016551311724797735
736,2015-09-25,-0.016009051061321333
737,2015-09-28,-0.011554516444336027
738,2015-09-29,0.02216541696389962
739,2015-09-30,-0.007606746915073348
740,2015-10-01,
741,2015-10-02,
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,
745,2015-10-08,
746,2015-10-09,
747,2015-10-13,-0.021615539062059597
748,2015-10-14,
749,2015-10-15,
750,2015-10-16,
751,2015-10-19,
752,2015-10-20,-0.0008034820521585218
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,0.004686288191078969
756,2015-10-26,0.04196424891223138
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,-0.00025804619428138054
760,2015-10-30,0.03075598763849774
761,2015-11-03,0.04047142194672082
