,Time,Returns_BBSE3
173,2014-01-09,-0.022189294119258296
174,2014-01-10,0.013112119389765198
175,2014-01-13,0.0047649212961005105
176,2014-01-14,0.014586316409578082
177,2014-01-15,0.020236736551125123
178,2014-01-16,0.007898648587560952
179,2014-01-17,-0.0074813733711049935
180,2014-01-20,-0.0033430872482775875
181,2014-01-21,-0.006719849031527225
182,2014-01-22,0.017544309650909806
183,2014-01-23,-0.010405921161116716
184,2014-01-24,-0.025854332104333633
185,2014-01-27,-0.01122636957891432
186,2014-01-28,0.003034860273530615
187,2014-01-29,-0.013072125427002756
188,2014-01-30,-0.0061592365008849015
189,2014-01-31,0.0017637129403591523
190,2014-02-03,-0.039079797978367026
191,2014-02-04,0.020404289380533402
192,2014-02-05,0.021754420133262453
193,2014-02-06,0.03918692994015682
194,2014-02-07,-0.014033825900898744
195,2014-02-10,0.006403437035207293
196,2014-02-11,0.04167269640056803
197,2014-02-12,-0.02479465861321639
198,2014-02-13,0.004175371410480633
199,2014-02-14,-0.010471299867295336
200,2014-02-17,-0.007607813532610752
201,2014-02-18,-0.009377732833133479
202,2014-02-19,0.004699816484676322
203,2014-02-20,0.000852194360313252
204,2014-02-21,0.0008514261902177189
205,2014-02-24,-0.008976294316981992
206,2014-02-25,0.008976294316981992
207,2014-02-26,-0.002129883613902983
208,2014-02-27,0.0042552404633702245
209,2014-02-28,-0.010672460346381918
210,2014-03-05,0.005563934866505527
211,2014-03-06,0.003833870510721926
212,2014-03-07,-0.013698801254714787
213,2014-03-10,-0.01695332931983673
214,2014-03-11,-0.01146397085308637
215,2014-03-12,-0.007567363401762783
216,2014-03-13,-0.007625065319454283
217,2014-03-14,0.007178227323192843
218,2014-03-17,0.00134013865622995
219,2014-03-18,0.03896316797213739
220,2014-03-19,0.022921164277519335
221,2014-03-20,-0.005048433209634329
222,2014-03-21,-0.019161710810498
223,2014-03-24,0.014511564941046107
224,2014-03-25,0.01472165357901245
225,2014-03-26,-0.01091530522798001
226,2014-03-27,0.019231319715984796
227,2014-03-28,0.0
228,2014-03-31,0.03898183289568191
229,2014-04-01,0.0075381432135182
230,2014-04-02,0.00748186218024216
231,2014-04-03,-0.007877118164830499
232,2014-04-04,-0.00555120367744566
233,2014-04-07,0.023965004690404967
234,2014-04-08,-0.027549991672461527
235,2014-04-09,0.0023914718452231476
236,2014-04-10,-0.0027905937982013462
237,2014-04-11,0.025617243200966033
238,2014-04-14,0.01006582250340804
239,2014-04-15,0.009202595619901999
240,2014-04-16,0.003809452225915333
241,2014-04-17,0.0015197951542305077
242,2014-04-22,0.004167499796356111
243,2014-04-23,-0.002271083489400638
244,2014-04-24,0.012052877060616751
245,2014-04-25,-0.013569714695335744
246,2014-04-28,0.0034097778175961047
247,2014-04-29,0.0022666801872088804
248,2014-04-30,-0.013295542481244649
249,2014-05-02,0.018564617623718416
250,2014-05-05,0.015273160189262835
251,2014-05-06,0.034517541851290634
252,2014-05-07,0.0
253,2014-05-08,0.007117503229856492
254,2014-05-09,0.0017714441873897258
255,2014-05-12,0.005295687574710328
256,2014-05-13,-0.007067131762100054
257,2014-05-14,0.010582073869544573
258,2014-05-15,0.005249355886143725
259,2014-05-16,0.0017437144480316746
260,2014-05-19,0.0034781948108970617
261,2014-05-20,-0.009419152143445686
262,2014-05-21,-0.02053896489694873
263,2014-05-22,0.008550105220309856
264,2014-05-23,-0.0014199860138934817
265,2014-05-26,0.021090412657660096
266,2014-05-27,-0.029294489349187547
267,2014-05-28,0.008204076691527451
268,2014-05-29,-0.003915256755972596
269,2014-05-30,0.016271989444878177
270,2014-06-02,0.0021030151827723387
271,2014-06-03,0.028987571887258756
272,2014-06-04,0.010152405134050912
273,2014-06-05,0.01603237386101597
274,2014-06-06,0.014800434857249467
275,2014-06-09,0.016834357036509928
276,2014-06-10,0.0269216575662643
277,2014-06-11,-0.003757080245341271
278,2014-06-13,0.016179661972291814
279,2014-06-16,0.010439148503664786
280,2014-06-17,-0.025678192740189676
281,2014-06-18,0.01369451883295314
282,2014-06-20,-0.01809151084168059
283,2014-06-23,-0.01458494488178852
284,2014-06-24,0.0376101693966433
285,2014-06-25,-0.015811769996552982
286,2014-06-26,0.016734229722572547
287,2014-06-27,-0.010814318277131196
288,2014-06-30,0.007736384175903055
289,2014-07-01,0.01862933761943797
290,2014-07-02,-0.01678144670481707
291,2014-07-03,0.0061350191485551875
292,2014-07-04,0.0030533764180455947
293,2014-07-07,-0.0030533764180455947
294,2014-07-08,0.010041100642943501
295,2014-07-10,0.010241053669055589
296,2014-07-11,-0.004505128508749845
297,2014-07-14,-0.006947588422576256
298,2014-07-15,-0.00425286181710316
299,2014-07-16,-0.017194068308293176
300,2014-07-17,-0.0018599199121771548
301,2014-07-18,0.01631050210745899
302,2014-07-21,0.0339117581769246
303,2014-07-22,0.009398013646563896
304,2014-07-23,0.009889551511824468
305,2014-07-24,0.010079365244851424
306,2014-07-25,0.004574021500650893
307,2014-07-28,0.0022791462857316702
308,2014-07-29,-0.01173618754536987
309,2014-07-30,-0.021831750512196546
310,2014-07-31,-0.026238894283731273
311,2014-08-01,0.028296781266890392
312,2014-08-04,0.0043956700813798655
313,2014-08-05,-0.02247291499613091
314,2014-08-06,-0.031594273785517046
315,2014-08-07,-0.0034008687871533994
316,2014-08-08,-0.005590076495155305
317,2014-08-11,0.025520155146898205
318,2014-08-12,0.016857744439754185
319,2014-08-13,0.0074349784875180625
320,2014-08-14,0.002958522955548215
321,2014-08-15,0.010871357412636673
322,2014-08-18,0.0032093680409586156
323,2014-08-19,0.0034893607595609666
324,2014-08-20,-0.02201115945533738
325,2014-08-21,0.004441073242181126
326,2014-08-22,-0.002958522955548215
327,2014-08-25,0.028047383745014365
328,2014-08-26,0.016855134547085537
329,2014-08-27,-0.005681862118877223
330,2014-08-28,-0.005714186976791602
331,2014-08-29,0.022383622968045636
332,2014-09-01,-0.017239284966492185
333,2014-09-02,-0.012622169690649887
334,2014-09-03,0.01033900666354004
335,2014-09-04,0.011928514399998313
336,2014-09-05,-0.009075502397650315
337,2014-09-08,-0.02072604445038051
338,2014-09-09,-0.010820488828512165
339,2014-09-10,-0.0032394668294157825
340,2014-09-11,0.0073475711984980485
341,2014-09-12,-0.04308183360334983
342,2014-09-15,-0.002448669726728081
343,2014-09-16,0.01882262584999017
344,2014-09-17,-0.006941328609881392
345,2014-09-18,-0.02452602970653084
346,2014-09-19,0.00557107574122595
347,2014-09-22,-0.021211119285881708
348,2014-09-23,-0.006959819409208201
349,2014-09-24,0.015435808129839579
350,2014-09-25,0.0
351,2014-09-26,-0.025005227094708538
352,2014-09-29,0.019048131472871432
353,2014-09-30,0.012500225266673048
354,2014-10-01,-0.015334426591800288
355,2014-10-02,-0.00347493642159602
356,2014-10-03,0.0031595918361095876
357,2014-10-06,0.01098043973645435
358,2014-10-07,-0.0012488606641354316
359,2014-10-08,-0.012574733638210489
360,2014-10-09,-0.0009495490355884151
361,2014-10-10,-0.036437981830867994
362,2014-10-13,0.02272821823683424
363,2014-10-14,0.0019242790082127925
364,2014-10-15,-0.021701191707246714
365,2014-10-16,-0.026544391502419273
366,2014-10-17,0.021949667380166904
367,2014-10-20,-0.021613476420537125
368,2014-10-21,-0.013536585717533356
369,2014-10-22,0.0006812329847711851
370,2014-10-23,-0.02482033609812806
371,2014-10-24,0.0031364374901303727
372,2014-10-27,0.02948448067913567
373,2014-10-28,0.034858301052205665
374,2014-10-29,0.011354542102925969
375,2014-10-30,0.03049788512381557
376,2014-10-31,0.03383903303194957
377,2014-11-03,-0.007590745189388848
378,2014-11-04,0.004257913846006822
379,2014-11-05,-0.010065724760701222
380,2014-11-06,-0.04066869541422591
381,2014-11-07,0.00921668674048215
382,2014-11-10,0.015382409967587662
383,2014-11-11,-0.004683755708223991
384,2014-11-12,0.011204598664128707
385,2014-11-13,-0.03175874518935151
386,2014-11-14,-0.009630861112079003
387,2014-11-17,0.0057896591444843715
388,2014-11-18,0.03559994715694614
389,2014-11-19,0.029880270839407252
390,2014-11-21,0.0429224903848171
391,2014-11-24,-0.03962361214790855
392,2014-11-25,0.0029894789681281786
393,2014-11-26,-0.0029894789681281786
394,2014-11-27,0.002392285758381796
395,2014-11-28,0.0011940299926078701
396,2014-12-01,-0.047657186004920415
397,2014-12-02,0.0037477557334897327
398,2014-12-03,-0.01317879088958529
399,2014-12-04,0.0009471508056586586
400,2014-12-05,0.009734697541201598
401,2014-12-08,-0.014479289559064412
402,2014-12-09,0.005690752000133248
403,2014-12-10,-0.002209216650610024
404,2014-12-11,0.006299233427986994
405,2014-12-12,-0.017419316420947073
406,2014-12-15,-0.017077876263274838
407,2014-12-16,-0.020023646194195166
408,2014-12-17,0.030047982359691527
409,2014-12-18,-0.002254792387089033
410,2014-12-19,0.0012890430610101866
411,2014-12-22,0.0032154690600942892
412,2014-12-23,0.010538178315740332
413,2014-12-26,0.038634118747690405
414,2014-12-29,-0.011990888697505753
415,2014-12-30,-0.014330493792671817
416,2015-01-02,-0.04886864230120791
417,2015-01-05,-0.030442189677441167
418,2015-01-06,0.0415825733874815
419,2015-01-07,-0.016094943722141597
420,2015-01-08,-0.0029845817882065973
421,2015-01-09,-0.033088839062727526
422,2015-01-12,0.022739823311839213
423,2015-01-13,-0.021024816859671613
424,2015-01-14,-0.01728352736322014
425,2015-01-15,0.019679557946445936
426,2015-01-16,0.03526810583415685
427,2015-01-19,-0.02337331818200772
428,2015-01-20,-0.014633577450384738
429,2015-01-21,0.0396557336258776
430,2015-01-22,0.002303769325639138
431,2015-01-23,-0.008915363657952202
432,2015-01-26,-0.005988075211323274
433,2015-01-27,-0.013098390679217697
434,2015-01-28,-0.022910901254398652
435,2015-01-29,0.020880443704017093
436,2015-01-30,0.009104800561229975
437,2015-02-02,0.006357692380949853
438,2015-02-03,0.009296215685758114
439,2015-02-04,-0.0023159315179119844
440,2015-02-05,-0.0016576168224493593
441,2015-02-06,-0.02724227703048898
442,2015-02-09,0.0242517447139865
443,2015-02-10,-0.024933907098593888
444,2015-02-11,0.006122502222432491
445,2015-02-12,0.02544496164966592
446,2015-02-13,-0.00863219171593288
447,2015-02-18,0.009953665292423697
448,2015-02-19,0.04233946253952503
449,2015-02-20,0.007566240383315659
450,2015-02-23,0.005012541823544492
451,2015-02-24,0.020721261595007423
452,2015-02-25,0.0070155541668639465
453,2015-02-26,0.004851404079313504
454,2015-02-27,-0.0276006783301459
455,2015-03-02,0.013588782712201208
456,2015-03-03,0.004895970911838798
457,2015-03-04,-0.031000561555870387
458,2015-03-05,-0.007585371389256856
459,2015-03-06,-0.03453623799305028
460,2015-03-09,-0.01990118715801703
461,2015-03-10,0.003344518111828343
462,2015-03-11,0.019507974583989007
463,2015-03-12,-0.023522734007771273
464,2015-03-13,-0.010446598794385142
465,2015-03-16,0.019457172022558034
466,2015-03-17,0.04673144148583219
467,2015-03-18,0.035200551154071835
468,2015-03-19,0.0015293779021590126
469,2015-03-20,-0.0006114338126459451
470,2015-03-23,0.0030533764180455947
471,2015-03-24,0.001827658138965571
472,2015-03-25,-0.0030479451064526764
473,2015-03-26,-0.032260832694010144
474,2015-03-27,0.005031457313589893
475,2015-03-30,0.02997286149343159
476,2015-03-31,0.0006086732054328969
477,2015-04-01,0.017491459216353533
478,2015-04-02,0.03003759306990439
479,2015-04-06,0.04315176812242205
480,2015-04-07,-0.03362381961713368
481,2015-04-08,-0.029156585141622227
482,2015-04-09,0.004428110556611742
483,2015-04-10,0.042105382664026525
484,2015-04-13,-0.002544890388052945
485,2015-04-14,-0.01196248922078924
486,2015-04-15,0.03130973560568462
487,2015-04-16,0.0049861878230537116
488,2015-04-17,-0.022070933306805873
489,2015-04-20,-0.010792549779196303
490,2015-04-22,0.01333169615460017
491,2015-04-23,0.028061237576139764
492,2015-04-24,-0.011296441933748902
493,2015-04-27,-0.045636372859204855
494,2015-04-28,0.015825362866943138
495,2015-04-29,
496,2015-04-30,
497,2015-05-04,-0.0022759042540747565
498,2015-05-05,
499,2015-05-06,
500,2015-05-07,0.008034424378947858
501,2015-05-08,0.030972292417275504
502,2015-05-11,-0.0018744147441585035
503,2015-05-12,-0.014851170955011206
504,2015-05-13,-0.011766341796489499
505,2015-05-14,-0.0011016525032521152
506,2015-05-15,0.01123453352770154
507,2015-05-18,-0.02120418118305345
508,2015-05-19,-0.01967460877228122
509,2015-05-20,-0.014006173969664637
510,2015-05-21,0.012870104532848092
511,2015-05-22,-0.040301150013155596
512,2015-05-25,0.013809562983343682
513,2015-05-26,-0.005559575239958203
514,2015-05-27,-0.0023502360303977454
515,2015-05-28,0.008493271021688287
516,2015-05-29,-0.028395843312202906
517,2015-06-01,0.008068055119700102
518,2015-06-02,0.03077177591062119
519,2015-06-03,-0.01190317367121363
520,2015-06-05,-0.009684653547207489
521,2015-06-08,0.020143668122661662
522,2015-06-09,-0.029922913051554367
523,2015-06-10,0.010663519133665922
524,2015-06-11,-0.010961419350376644
525,2015-06-12,-0.016216601864753155
526,2015-06-15,-0.006987724224897907
527,2015-06-16,0.018127474960599965
528,2015-06-17,-0.002998592906525044
529,2015-06-18,0.02403325879110252
530,2015-06-19,-0.007356219509108364
531,2015-06-22,0.009991267069963339
532,2015-06-23,0.005830949210560821
533,2015-06-24,0.00029059729050295857
534,2015-06-25,0.02949387771078671
535,2015-06-26,-0.016788017702453306
536,2015-06-29,-0.0020105996437420615
537,2015-06-30,-0.022093893206264426
538,2015-07-01,0.007321748918801774
539,2015-07-02,0.0049483146370072895
540,2015-07-03,-0.014035318526786522
541,2015-07-06,-0.0008837532005996351
542,2015-07-07,-0.003838805892964814
543,2015-07-08,-0.020927550943119044
544,2015-07-10,0.01647989356604418
545,2015-07-13,0.008581114816221369
546,2015-07-14,-0.004133457439146504
547,2015-07-15,0.004428110556611742
548,2015-07-16,-0.011256072467841882
549,2015-07-17,-0.015308688351032274
550,2015-07-20,-0.013705102174244033
551,2015-07-21,0.007332663581149479
552,2015-07-22,-0.019985200441554163
553,2015-07-23,-0.057852909583122614
554,2015-07-24,0.0013153898857396484
555,2015-07-27,-0.0029619899884933965
556,2015-07-28,0.02022904250139801
557,2015-07-29,0.016974018691148895
558,2015-07-30,0.015440672292875046
559,2015-07-31,0.007166224891039796
560,2015-08-03,-0.005916224728279573
561,2015-08-04,-0.017643841724832576
562,2015-08-05,-0.020877585692154366
563,2015-08-06,-0.026641898489426108
564,2015-08-07,0.003992054470068229
565,2015-08-10,0.05678938642216158
566,2015-08-11,0.03118980724220144
567,2015-08-12,-0.0572478442717963
568,2015-08-13,-0.018522024524627145
569,2015-08-14,-0.010550707829193318
570,2015-08-17,0.003639408423376622
571,2015-08-18,0.029930665272371648
572,2015-08-19,-0.007722110444933872
573,2015-08-20,-0.02817084466695441
574,2015-08-21,-0.012704985552647763
575,2015-08-24,-0.024524356215708032
576,2015-08-25,-0.010398672377693874
577,2015-08-26,0.03189017022711482
578,2015-08-27,0.020708856640955453
579,2015-08-28,-0.018349104998163668
580,2015-08-31,-0.03424992186990661
581,2015-09-01,-0.03294085629007215
582,2015-09-02,-0.007953802017425904
583,2015-09-03,0.032848366863970746
584,2015-09-04,-0.03940330657631197
585,2015-09-08,-0.028536343801287334
586,2015-09-09,-0.024739567640111204
587,2015-09-10,-0.018277817443579814
588,2015-09-11,0.05608950375679411
589,2015-09-14,0.03643390091852616
590,2015-09-15,-0.005740955640704204
591,2015-09-16,0.03187238511004464
592,2015-09-17,-0.020067562344282308
593,2015-09-18,-0.04770618755598921
594,2015-09-21,
595,2015-09-22,
596,2015-09-23,-0.02575926111161353
597,2015-09-24,
598,2015-09-25,
599,2015-09-28,-0.025112741832303165
600,2015-09-29,-0.015709252687951647
601,2015-09-30,0.033192927049435106
602,2015-10-01,0.010026152166310531
603,2015-10-02,0.06226642863023146
604,2015-10-05,0.010814910758194518
605,2015-10-06,0.0007416018274923886
606,2015-10-07,0.04776591853389256
607,2015-10-08,-0.0014143920571210167
608,2015-10-09,0.03579881772460558
609,2015-10-13,-0.015136202026878376
610,2015-10-14,
611,2015-10-15,
612,2015-10-16,
613,2015-10-19,
614,2015-10-20,
615,2015-10-21,
616,2015-10-22,
617,2015-10-23,
618,2015-10-26,
619,2015-10-27,
620,2015-10-28,
621,2015-10-29,-0.05420583654635891
622,2015-10-30,
623,2015-11-03,
624,2015-11-04,
625,2015-11-05,
626,2015-11-06,
627,2015-11-09,-0.037120642414706584
628,2015-11-10,0.019446093157200917
629,2015-11-11,-0.006440093584313189
630,2015-11-12,0.0035828773548161053
631,2015-11-13,-0.016952579423075154
632,2015-11-16,0.02265880032718659
633,2015-11-17,
634,2015-11-18,
635,2015-11-19,0.025317877355557794
636,2015-11-23,-0.024264656246205885
637,2015-11-24,0.00942909028885186
638,2015-11-25,-0.027128667388252925
639,2015-11-26,0.01594368554652048
640,2015-11-27,-0.04861446783606915
641,2015-11-30,-0.04259174071696714
642,2015-12-01,0.02734701371496051
643,2015-12-02,-0.022353686555000696
644,2015-12-03,0.08092645498485451
645,2015-12-04,-0.04999226453697503
646,2015-12-07,0.023132994524754924
647,2015-12-08,-0.038857766309105646
648,2015-12-09,0.0727593542824283
649,2015-12-10,-0.015915490956524003
650,2015-12-11,0.001780980021619083
651,2015-12-14,-0.012894161453014696
652,2015-12-15,-0.0370888847358577
653,2015-12-16,0.011900438173085615
654,2015-12-17,0.006999512957398313
655,2015-12-18,-0.0758603255599426
656,2015-12-21,-0.024860984189816637
657,2015-12-22,-0.006926082155601421
658,2015-12-23,0.015013510144124442
659,2015-12-28,-0.019110115627476887
660,2015-12-29,-0.010730643395989059
661,2015-12-30,0.00949831629882203
662,2016-01-04,-0.06363469625372709
663,2016-01-05,0.061989323641581606
664,2016-01-06,-0.00785294368667655
665,2016-01-07,-0.040217059964366086
666,2016-01-08,0.01882811288734043
667,2016-01-11,-0.03187177607936986
668,2016-01-12,0.01649342944210419
669,2016-01-13,-0.008212667551850572
670,2016-01-14,0.03245365943015388
671,2016-01-15,-0.04292504655987628
672,2016-01-18,-0.024418483488495735
673,2016-01-19,0.01958233425177891
674,2016-01-20,0.010957812429174485
675,2016-01-21,-0.05464870626798479
676,2016-01-22,0.011899499950257297
677,2016-01-26,-0.04561051125205218
678,2016-01-27,0.002853021499024333
679,2016-01-28,0.03223829831224556
680,2016-01-29,0.061516675474758475
681,2016-02-01,0.015869988140662095
682,2016-02-02,-0.04348511193973925
683,2016-02-03,0.025017762975287905
684,2016-02-04,0.015910935185265096
685,2016-02-05,0.023609822977018524
686,2016-02-10,0.0
687,2016-02-11,-0.03822121282019797
688,2016-02-12,0.0
689,2016-02-15,0.01759324502423043
690,2016-02-16,
691,2016-02-17,
692,2016-02-18,-0.031111802425653146
693,2016-02-19,0.0066307746729927786
694,2016-02-22,0.042060426076648394
695,2016-02-23,-0.008751010325629416
696,2016-02-24,-0.06733912303208367
697,2016-02-25,0.0085106896679088
698,2016-02-26,0.0
699,2016-02-29,0.021794701286788953
700,2016-03-01,0.05328136446174314
701,2016-03-02,0.021389070873301996
702,2016-03-03,0.03441443795439447
703,2016-03-04,0.044710300344736
704,2016-03-07,-0.001422945836377032
705,2016-03-08,0.0506700688950068
706,2016-03-09,0.008089090282342948
707,2016-03-10,0.0693732064331889
708,2016-03-11,
709,2016-03-14,
710,2016-03-15,-0.10449053951220977
711,2016-03-16,0.006500600600212625
712,2016-03-17,0.10352290682826437
713,2016-03-18,-0.0006492857370958838
714,2016-03-21,0.001946755936911071
715,2016-03-22,-0.05668183755489542
716,2016-03-23,
717,2016-03-24,
718,2016-03-28,0.0512232130976491
719,2016-03-29,0.023360134067645255
720,2016-03-30,-0.014082433478355583
721,2016-03-31,-0.01998737457198896
722,2016-04-01,-0.01082551185754621
723,2016-04-04,-0.033549748681727554
724,2016-04-05,0.004562176794468797
725,2016-04-06,-0.007027365532520147
726,2016-04-07,0.025414735582253378
727,2016-04-08,0.05971422026604456
728,2016-04-11,-0.008128804576202686
729,2016-04-12,0.04187928589861745
730,2016-04-13,0.005619683849740209
731,2016-04-14,0.008679626581367117
732,2016-04-15,0.02589628257518628
733,2016-04-18,0.0030029452897526454
734,2016-04-19,0.007170691232585291
735,2016-04-20,-0.0008934922278185375
736,2016-04-22,0.005645505922156069
737,2016-04-25,-0.07696104113612812
738,2016-04-26,0.0044699628141713355
739,2016-04-27,-0.0025518355969458284
740,2016-04-28,-0.04440814544919691
741,2016-04-29,0.001668023711716149
742,2016-05-02,-0.01646819270730715
743,2016-05-03,-0.0386922536936396
744,2016-05-04,0.0010561874077459343
745,2016-05-05,-0.019542245294223104
746,2016-05-06,-0.010097489145536986
747,2016-05-09,0.0021723397391490984
748,2016-05-10,0.032381374489033554
749,2016-05-11,-0.013394595986842894
750,2016-05-12,0.0024809511219157088
751,2016-05-13,-0.008888947417246218
752,2016-05-16,-0.03673808314529037
753,2016-05-17,-0.03123490044091559
754,2016-05-18,0.033455441734915325
755,2016-05-19,0.02410635446291831
756,2016-05-20,-0.01857631272017457
757,2016-05-23,-0.016682536724641484
758,2016-05-24,0.01961939629013676
759,2016-05-25,0.012386314554641231
760,2016-05-27,-0.0007244114636888455
761,2016-05-30,-0.007272759329080003
762,2016-05-31,-0.005122587125637956
763,2016-06-01,-0.005517725871055479
764,2016-06-02,0.014283304275194642
765,2016-06-03,0.0036297680505787966
766,2016-06-06,-0.008368213134163582
767,2016-06-07,-0.017693126496714395
768,2016-06-08,0.014032763765270406
