,Time,Returns_EQTL3
174,2013-06-21,-0.02052771167277001
175,2013-06-24,0.0033575856948457883
176,2013-06-25,0.0538319157286451
177,2013-06-26,-0.016546895189661903
178,2013-06-27,0.0016133910030169396
179,2013-06-28,-0.005928392304430208
180,2013-07-01,-0.027398974188114433
181,2013-07-02,-0.016807061819207547
182,2013-07-03,-0.029236818508843854
183,2013-07-04,0.03767563065753521
184,2013-07-05,-0.03419136474827944
185,2013-07-08,0.018949748779661935
186,2013-07-10,0.003973891122274864
187,2013-07-11,0.0306858656484974
188,2013-07-12,-0.004957321914370816
189,2013-07-15,-0.0055371679255675765
190,2013-07-16,-0.006685317564387727
191,2013-07-17,0.006129916272687552
192,2013-07-18,0.005540180375615655
193,2013-07-19,0.0126271235798332
194,2013-07-22,-0.004922077205427922
195,2013-07-23,0.01846874873950677
196,2013-07-24,0.00483222416793927
197,2013-07-25,-0.0064482224085447015
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,0.01240242373746625
201,2013-07-31,-0.001072439809822967
202,2013-08-01,0.01120315828464502
203,2013-08-02,-0.010666767804195398
204,2013-08-05,0.011197184137754945
205,2013-08-06,-0.013881749508423802
206,2013-08-07,0.010695235925256785
207,2013-08-08,0.007947167654470011
208,2013-08-09,0.010498731327772237
209,2013-08-12,0.0005220569160595545
210,2013-08-13,0.0
211,2013-08-14,-0.018967955898301803
212,2013-08-15,0.004775811930941565
213,2013-08-16,0.000529293490242555
214,2013-08-19,-0.007968169649176904
215,2013-08-20,0.0
216,2013-08-21,0.02579769282114075
217,2013-08-22,0.0005196154962328059
218,2013-08-23,0.012903404835907573
219,2013-08-26,-0.005657047888117717
220,2013-08-27,-0.0036165888972110594
221,2013-08-28,0.017445285934648336
222,2013-08-29,0.013640019505682943
223,2013-08-30,0.0060029696525618625
224,2013-09-02,-0.0024968303232744127
225,2013-09-03,0.0044899052728522015
226,2013-09-04,0.01039865795981365
227,2013-09-05,-0.0074165483939649945
228,2013-09-06,0.00396236278696227
229,2013-09-09,0.008368249670516636
230,2013-09-10,-0.004914064063513912
231,2013-09-11,0.012240055493785373
232,2013-09-12,0.014493055964368562
233,2013-09-13,-0.015466668504763526
234,2013-09-16,0.0019464239248185855
235,2013-09-17,0.0029125749451961447
236,2013-09-18,-0.005346258307493024
237,2013-09-19,0.002919710103334694
238,2013-09-20,0.0029111617578450044
239,2013-09-23,-0.0014544487412462281
240,2013-09-24,0.0019388759845395676
241,2013-09-25,0.007237619223306346
242,2013-09-26,0.00048065372137351403
243,2013-09-27,0.0067051017491208675
244,2013-09-30,0.0023837436225804254
245,2013-10-01,0.009478791124354125
246,2013-10-02,0.018692085842342276
247,2013-10-03,0.0023121397583794057
248,2013-10-04,0.013306045977435677
249,2013-10-07,0.0027309529323815696
250,2013-10-08,-0.007757282796463816
251,2013-10-09,0.004114291517962609
252,2013-10-10,0.003188342486855067
253,2013-10-11,0.0009090909717004436
254,2013-10-14,0.003628121893655578
255,2013-10-15,0.018390291778348278
256,2013-10-16,0.00884965932984505
257,2013-10-17,0.018765464469232107
258,2013-10-18,-0.0034647069507429684
259,2013-10-21,-0.006528815498514362
260,2013-10-22,0.0
261,2013-10-23,-0.017177255641553035
262,2013-10-24,-0.011617646306391727
263,2013-10-25,-0.0031510266900283135
264,2013-10-28,0.009869976938773117
265,2013-10-29,0.015504186535965303
266,2013-10-30,0.01958717637875207
267,2013-10-31,0.004300995877487335
268,2013-11-01,0.008547103496914676
269,2013-11-04,0.0
270,2013-11-05,-0.028049303809899673
271,2013-11-06,-0.013216095737425437
272,2013-11-07,-0.014292293626683161
273,2013-11-08,-0.017241806434506124
274,2013-11-11,0.006841531816716984
275,2013-11-12,0.0018165762984474476
276,2013-11-13,0.01575535629110325
277,2013-11-14,0.014631163890998167
278,2013-11-18,0.012248666090284743
279,2013-11-19,-0.013129247388930398
280,2013-11-21,0.004395523560525749
281,2013-11-22,0.00873372382840465
282,2013-11-25,0.024056100409413528
283,2013-11-26,0.002966732541166195
284,2013-11-27,0.0029580414554479795
285,2013-11-28,0.0037902760141563796
286,2013-11-29,0.008788463998611995
287,2013-12-02,-0.014690715410003996
288,2013-12-03,-0.010199833435122319
289,2013-12-04,-0.0038519200205278104
290,2013-12-05,0.0012856226326145581
291,2013-12-06,0.010649727916658414
292,2013-12-09,-0.009365798759243038
293,2013-12-10,-0.007728591496610093
294,2013-12-11,-0.01958717637875207
295,2013-12-12,-0.0022001768567401214
296,2013-12-13,-0.01822677627927538
297,2013-12-16,-0.008560583737236893
298,2013-12-17,0.020157413079081365
299,2013-12-18,0.005748457256762762
300,2013-12-19,0.007905223251644333
301,2013-12-20,-0.00043758477098165827
302,2013-12-23,0.0021857932199802477
303,2013-12-26,-0.014958528256578063
304,2013-12-27,0.018880956471474253
305,2013-12-30,0.006935441757152994
306,2014-01-02,-0.015672893395756837
307,2014-01-03,-0.016814599323650814
308,2014-01-06,-0.010767264184615488
309,2014-01-07,0.0
310,2014-01-08,0.004051322219178921
311,2014-01-09,0.010723963362975208
312,2014-01-10,0.0
313,2014-01-13,-0.0017794044236754125
314,2014-01-14,0.01940100577349524
315,2014-01-15,0.0322262043777477
316,2014-01-16,0.005061166434160658
317,2014-01-17,-0.014833923202531185
318,2014-01-20,-0.007285226136205747
319,2014-01-21,-0.00820566055758798
320,2014-01-22,0.0017331460519702802
321,2014-01-23,0.004319704247963685
322,2014-01-24,-0.012142429929172582
323,2014-01-27,-0.018494582636164658
324,2014-01-28,0.0
325,2014-01-29,-0.01342297528709624
326,2014-01-30,-0.025548926155719354
327,2014-01-31,0.027798600844690657
328,2014-02-03,-0.034289073478632304
329,2014-02-04,0.019802627296179764
330,2014-02-05,-0.01562531790308075
331,2014-02-06,0.018812208831600064
332,2014-02-07,0.01309573890262783
333,2014-02-10,-0.018565260411003592
334,2014-02-11,-0.017985221195521373
335,2014-02-12,-0.007004464780811848
336,2014-02-13,-0.029966618751967822
337,2014-02-14,-0.0048401836991369684
338,2014-02-17,-0.0451577569171393
339,2014-02-18,-0.046761869860950434
340,2014-02-19,0.046254126793821904
341,2014-02-20,0.025571710473873743
342,2014-02-21,0.004938182874548502
343,2014-02-24,0.004914064063513912
344,2014-02-25,-0.005406697727086129
345,2014-02-26,-0.012397877006221858
346,2014-02-27,0.0
347,2014-02-28,-0.010534383585158125
348,2014-03-05,-0.014220707251226372
349,2014-03-06,0.0025543309559936667
350,2014-03-07,-0.03109058707003154
351,2014-03-10,-0.03753797396387526
352,2014-03-11,0.03067240717206321
353,2014-03-12,0.022531631722738865
354,2014-03-13,0.013892737310617687
355,2014-03-14,-0.03113905017587637
356,2014-03-17,-0.0042261026567542714
357,2014-03-18,0.01939777779462526
358,2014-03-19,-0.012013672513314866
359,2014-03-20,0.012532748569610508
360,2014-03-21,0.008268780963073485
361,2014-03-24,0.00820096856710073
362,2014-03-25,-0.004604766386748338
363,2014-03-26,0.0030721479122246542
364,2014-03-27,0.01723311824852125
365,2014-03-28,0.010994663202879895
366,2014-03-31,0.01626853645523818
367,2014-04-01,-0.010322086969300148
368,2014-04-02,0.017630231376270622
369,2014-04-03,-0.0029168226096327743
370,2014-04-04,-0.0024372909350942606
371,2014-04-07,0.0004879238935542318
372,2014-04-08,-0.006852645346128394
373,2014-04-09,-0.04315777522853326
374,2014-04-10,0.0
375,2014-04-11,0.0051151006667709
376,2014-04-14,0.00458137720176266
377,2014-04-15,0.0025360905671010237
378,2014-04-16,0.01308523954865537
379,2014-04-17,0.01192857086527388
380,2014-04-22,0.02102252927441217
381,2014-04-23,-0.010700442305112023
382,2014-04-24,0.004877960891877198
383,2014-04-25,-0.0034120921091349565
384,2014-04-28,-0.01129400661875879
385,2014-04-29,-0.006937540041484613
386,2014-04-30,0.024073822284471635
387,2014-05-02,0.006290850652153068
388,2014-05-05,0.02100315869908531
389,2014-05-06,0.0014161437010034028
390,2014-05-07,0.00938969318002858
391,2014-05-08,0.014382015800670889
392,2014-05-09,-0.00693323816987057
393,2014-05-12,0.007854094609732076
394,2014-05-13,0.001839080978117913
395,2014-05-14,0.01050957811186004
396,2014-05-15,0.0
397,2014-05-16,0.015336340282738448
398,2014-05-19,-0.0031383123717780848
399,2014-05-20,-0.024546687000938316
400,2014-05-21,0.006422086145074335
401,2014-05-22,0.010009137018613501
402,2014-05-23,0.009013174828917947
403,2014-05-26,0.011153360716257499
404,2014-05-27,-0.0062305941162073
405,2014-05-28,0.0026749459257047192
406,2014-05-29,0.007098610109939507
407,2014-05-30,0.007925977204106704
408,2014-06-02,-0.013245182890370799
409,2014-06-03,0.00399202126953746
410,2014-06-04,-0.00755391283589768
411,2014-06-05,0.006668173185430337
412,2014-06-06,0.02321102669830344
413,2014-06-09,0.020566277581477
414,2014-06-10,0.013897886361008638
415,2014-06-11,0.021105687212325197
416,2014-06-13,0.010995875176756265
417,2014-06-16,-0.00813347289523847
418,2014-06-17,0.006917626772121821
419,2014-06-18,0.014493007302566863
420,2014-06-20,-0.0007996801705645318
421,2014-06-23,-0.007629067470819706
422,2014-06-24,0.006027746039742876
423,2014-06-25,0.007980928395116216
424,2014-06-26,-0.003982522268548561
425,2014-06-27,0.011505820473500794
426,2014-06-30,-0.008318566652338877
427,2014-07-01,-0.009592359914191384
428,2014-07-02,-0.010496705389759331
429,2014-07-03,0.012502764196784533
430,2014-07-04,0.000801201965936027
431,2014-07-07,0.009168969956293349
432,2014-07-08,0.005145429813667501
433,2014-07-10,0.008647813497185464
434,2014-07-11,0.003906294106009067
435,2014-07-14,0.0019474591949006914
436,2014-07-15,0.01697563912884892
437,2014-07-16,-0.02087431845501131
438,2014-07-17,-0.002738081062520603
439,2014-07-18,0.01785757823040246
440,2014-07-21,0.004223465675249116
441,2014-07-22,0.0057306747089849175
442,2014-07-23,-0.013423020332140823
443,2014-07-24,0.0011576308450811368
444,2014-07-25,0.0007710485969694147
445,2014-07-28,0.0019248898739396836
446,2014-07-29,-0.007722084853601263
447,2014-07-30,-0.012088234779856766
448,2014-07-31,-0.00748186218024216
449,2014-08-01,0.003157066677355491
450,2014-08-04,0.014473204224607628
451,2014-08-05,-0.013685453085254373
452,2014-08-06,0.0035370443635334148
453,2014-08-07,-0.008272609552406163
454,2014-08-08,0.003553804192205856
455,2014-08-11,0.009024938457693032
456,2014-08-12,-0.024116606638656002
457,2014-08-13,0.0079713852159502
458,2014-08-14,-0.00557334245209784
459,2014-08-15,0.009930568597068756
460,2014-08-18,-0.0011864348076793263
461,2014-08-19,0.003555247601098266
462,2014-08-20,0.005505283163179442
463,2014-08-21,0.003523198007317152
464,2014-08-22,0.0007812890869827172
465,2014-08-25,0.015113598762801939
466,2014-08-26,0.0
467,2014-08-27,0.006899222460271748
468,2014-08-28,-0.0007642338927560388
469,2014-08-29,0.0026722672897845356
470,2014-09-01,0.004943953691790348
471,2014-09-02,-0.008381077630044587
472,2014-09-03,0.009897340211742378
473,2014-09-04,-0.0018957351648989373
474,2014-09-05,0.008314484784350373
475,2014-09-08,-0.016316089831193814
476,2014-09-09,-0.0003826286781953847
477,2014-09-10,-0.0003826985692638729
478,2014-09-11,0.008007630815149103
479,2014-09-12,-0.022274346398472922
480,2014-09-15,0.010046452350815027
481,2014-09-16,0.0
482,2014-09-17,0.0034542348680877133
483,2014-09-18,-0.0019175845169887573
484,2014-09-19,-0.011583102701913983
485,2014-09-22,-0.023576730563997117
486,2014-09-23,0.011857885743514096
487,2014-09-24,-0.0011795165279537834
488,2014-09-25,0.007056085724208572
489,2014-09-26,0.008169623500332346
490,2014-09-29,-0.01719456195802538
491,2014-09-30,-0.022723800179468956
492,2014-10-01,-0.03278978250040909
493,2014-10-02,0.0020811246237819603
494,2014-10-03,0.017721502672397804
495,2014-10-06,0.014196141875949753
496,2014-10-07,0.014394530542735762
497,2014-10-08,-0.0023848183003871704
498,2014-10-09,-0.004386806723658765
499,2014-10-10,-0.023045248218089398
500,2014-10-13,0.023045248218089398
501,2014-10-14,-0.008831892190410251
502,2014-10-15,-0.012170495297673334
503,2014-10-16,-0.016876300923901688
504,2014-10-17,0.02338568110941841
505,2014-10-20,-0.010599365437041985
506,2014-10-21,-0.02784306185148422
507,2014-10-22,-0.008888947417245774
508,2014-10-23,-0.02235690710127658
509,2014-10-24,0.0
510,2014-10-27,0.01937632160706082
511,2014-10-28,0.04298592010791502
512,2014-10-29,0.010969031370573923
513,2014-10-30,0.0040322635279381736
514,2014-10-31,0.01715585629298033
515,2014-11-03,0.0007907473721640024
516,2014-11-04,0.0019743738294102364
517,2014-11-05,0.010204209221488014
518,2014-11-06,0.001560632358098335
519,2014-11-07,-0.00979439759228784
520,2014-11-10,-0.004735565188872748
521,2014-11-11,0.0007907473721640024
522,2014-11-12,0.011787995277734886
523,2014-11-13,0.003509498561926616
524,2014-11-14,-0.009386067758181404
525,2014-11-17,-0.004331607396268922
526,2014-11-18,0.016438726343159793
527,2014-11-19,0.014643768704375226
528,2014-11-21,0.03606705794512699
529,2014-11-24,0.006253468971841869
530,2014-11-25,0.0021978030824794104
531,2014-11-26,0.005837302237178044
532,2014-11-27,0.007610147117220745
533,2014-11-28,0.01611490529132409
534,2014-12-01,-0.018283391865681065
535,2014-12-02,0.007569003653274731
536,2014-12-03,-0.008654904212469283
537,2014-12-04,0.0025320685886449645
538,2014-12-05,-0.007615667045635988
539,2014-12-08,-0.002916516938521685
540,2014-12-09,-0.01434108076098184
541,2014-12-10,0.012879662863661157
542,2014-12-11,-0.012879662863661157
543,2014-12-12,-0.011922644956906314
544,2014-12-15,-0.012066473476850081
545,2014-12-16,-0.012982274486213363
546,2014-12-17,0.018656547216574726
547,2014-12-18,0.021273427743139894
548,2014-12-19,0.0047890679998858765
549,2014-12-22,-0.007007183511907211
550,2014-12-23,0.007741974153615772
551,2014-12-26,-0.001470011263062343
552,2014-12-29,0.0036710759410993887
553,2014-12-30,0.014912077930669732
554,2015-01-02,-0.007246444621849424
555,2015-01-05,-0.03892980856103456
556,2015-01-06,0.05480319350830465
557,2015-01-07,-0.008626940325420662
558,2015-01-08,-0.007246444621849424
559,2015-01-09,-0.05608946665104364
560,2015-01-12,-0.011216555639056214
561,2015-01-13,0.008906235056372225
562,2015-01-14,0.028877385420588375
563,2015-01-15,-0.0169976138217538
564,2015-01-16,0.0019029121232718715
565,2015-01-19,-0.06438640342470636
566,2015-01-20,0.01648941443400398
567,2015-01-21,0.03449973597734024
568,2015-01-22,-0.010069798100099003
569,2015-01-23,0.0019443521205371184
570,2015-01-26,-0.0208055006349519
571,2015-01-27,0.01847177728873195
572,2015-01-28,-0.015303378598567008
573,2015-01-29,0.02884065720049067
574,2015-01-30,-0.040373932555483716
575,2015-02-02,0.07138999608667307
576,2015-02-03,0.005571045049455492
577,2015-02-04,-0.02626796484342453
578,2015-02-05,-0.01803229405315543
579,2015-02-06,-0.011682336684752936
580,2015-02-09,0.019779585319829263
581,2015-02-10,-0.031203818069813316
582,2015-02-11,0.03350527665563563
583,2015-02-12,0.02646653587472958
584,2015-02-13,0.0103935978406966
585,2015-02-18,0.006258073065179115
586,2015-02-19,-0.009216655104923976
587,2015-02-20,-0.02058066989283791
588,2015-02-23,-0.02876516529981199
589,2015-02-24,0.05008630172037343
590,2015-02-25,0.019425166769229563
591,2015-02-26,0.0144147360780007
592,2015-02-27,-0.008263097132617414
593,2015-03-02,-0.01161112485264093
594,2015-03-03,-0.004755816536527568
595,2015-03-04,0.0014657020114920982
596,2015-03-05,0.008386630742339474
597,2015-03-06,-0.0050965162173040035
598,2015-03-09,-0.012116909767814654
599,2015-03-10,0.0175763956750723
600,2015-03-11,0.001813273421822359
601,2015-03-12,0.017953803616595376
602,2015-03-13,-0.008218698964968407
603,2015-03-16,0.022002271135085127
604,2015-03-17,0.02427307061451378
605,2015-03-18,0.01158051049536768
606,2015-03-19,0.0070862114123109166
607,2015-03-20,0.012032230722820891
608,2015-03-23,0.004309637036536973
609,2015-03-24,0.024507026197355675
610,2015-03-25,-0.017255807992094585
611,2015-03-26,-0.022248966161181993
612,2015-03-27,0.011020314869753634
613,2015-03-30,0.03235044347998883
614,2015-03-31,0.004811556997222244
615,2015-04-01,0.030257556114437367
616,2015-04-02,-0.0003104486905853854
617,2015-04-06,-0.004669331440832369
618,2015-04-07,-0.023679086568205054
619,2015-04-08,-0.003199938730507057
620,2015-04-09,0.0041579780973819425
621,2015-04-10,-0.0009580393668748854
622,2015-04-13,-0.0003194759573426076
623,2015-04-14,0.016167668699706983
624,2015-04-15,-0.007892701048088924
625,2015-04-16,0.007578249087643041
626,2015-04-17,0.016843847220243457
627,2015-04-20,-0.0244220963078865
628,2015-04-22,0.011345882998651469
629,2015-04-23,0.0012527718322958847
630,2015-04-24,0.004683755708223991
631,2015-04-27,-0.011278252732409122
632,2015-04-28,0.008158187701463593
633,2015-04-29,0.004676610092297917
634,2015-04-30,-0.0049891589305977035
635,2015-05-04,0.013352100655786625
636,2015-05-05,0.00982217841312849
637,2015-05-06,-0.011056653897592028
638,2015-05-07,0.008303937845431264
639,2015-05-08,0.02360878345382611
640,2015-05-11,0.0005981160375960748
641,2015-05-12,0.025676458150158066
642,2015-05-13,-0.024182835788740586
643,2015-05-14,0.038359291719703315
644,2015-05-15,-0.015926296031868237
645,2015-05-18,-0.0076179099026942865
646,2015-05-19,-0.02531774765246686
647,2015-05-20,0.020896163310392346
648,2015-05-21,-0.001182293977244786
649,2015-05-22,-0.005040840918611789
650,2015-05-25,-0.0026789717667994317
651,2015-05-26,0.013617706601437796
652,2015-05-27,0.0005879189141091423
653,2015-05-28,-0.0005879189141091423
654,2015-05-29,-0.0064896098921161105
655,2015-06-01,0.01147574736669199
656,2015-06-02,0.013657105668523517
657,2015-06-03,0.0017300177075849632
658,2015-06-05,0.004885826646950253
659,2015-06-08,-0.0008605478927812271
660,2015-06-09,
661,2015-06-10,
662,2015-06-11,
663,2015-06-12,
664,2015-06-15,0.0053270322678860005
665,2015-06-16,
666,2015-06-17,
667,2015-06-18,-0.0014254885418334418
668,2015-06-19,0.011629687495343433
669,2015-06-22,0.011495991220469293
670,2015-06-23,-0.004750546868943495
671,2015-06-24,-0.008438840159894934
672,2015-06-25,-0.01336581781816193
673,2015-06-26,0.004855014673021074
674,2015-06-29,-0.003138709952978047
675,2015-06-30,0.003138709952978047
676,2015-07-01,0.028091736445410298
677,2015-07-02,0.002766336518862378
678,2015-07-03,0.0057843157313079985
679,2015-07-06,-0.0002746325995937049
680,2015-07-07,0.004932868049655426
681,2015-07-08,-0.0035602117478950035
682,2015-07-10,0.007924648334050488
683,2015-07-13,-0.0016344868352953235
684,2015-07-14,0.005979957858758045
685,2015-07-15,0.008903282637603205
686,2015-07-16,0.00455587001179536
687,2015-07-17,-0.01075284525219633
688,2015-07-20,0.0008104552761656336
689,2015-07-21,-0.004872803559130112
690,2015-07-22,-0.0068073785987494695
691,2015-07-23,-0.022100320288817255
692,2015-07-24,-0.005602283795485441
693,2015-07-27,-0.01699752018879419
694,2015-07-28,0.008534874121225222
695,2015-07-29,0.01963600284547118
696,2015-07-30,-0.0005557099337227811
697,2015-07-31,-0.02761516703297362
698,2015-08-03,0.0008567471730218656
699,2015-08-04,0.00028548594456800913
700,2015-08-05,0.007959081128755763
701,2015-08-06,-0.0272653139691581
702,2015-08-07,-0.01761122736912446
703,2015-08-10,-0.02306527293099636
704,2015-08-11,0.010550150925135782
705,2015-08-12,-0.012066421094086621
706,2015-08-13,0.016852550768011287
707,2015-08-14,0.020381831242784365
708,2015-08-17,0.03702534970398119
709,2015-08-18,0.005899693784491067
710,2015-08-19,-0.0036481308364333387
711,2015-08-20,-0.013586396365240283
712,2015-08-21,-0.019278456917484643
713,2015-08-24,
714,2015-08-25,
715,2015-08-26,0.010627674198386838
716,2015-08-27,0.019802655307383787
717,2015-08-28,-0.005618020315427241
718,2015-08-31,-0.004234360715876129
719,2015-09-01,-0.041883262382040876
720,2015-09-02,-0.019059659750964464
721,2015-09-03,0.013735749157156363
722,2015-09-04,-0.030716054305397922
723,2015-09-08,0.0
724,2015-09-09,-0.003062881461280309
725,2015-09-10,-0.017327073611822286
726,2015-09-11,0.039472798914502505
727,2015-09-14,0.03276069819787786
728,2015-09-15,-0.0029077950541953612
729,2015-09-16,0.030401021167572928
730,2015-09-17,0.0028208198444676924
731,2015-09-18,-0.03351303075368772
732,2015-09-21,-0.010247549483896279
733,2015-09-22,0.014317293295721623
734,2015-09-23,-0.007863736231182639
735,2015-09-24,
736,2015-09-25,
737,2015-09-28,-0.006284593387279713
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,
741,2015-10-02,
742,2015-10-05,
743,2015-10-06,-0.0014694786107836144
744,2015-10-07,
745,2015-10-08,
746,2015-10-09,
747,2015-10-13,
748,2015-10-14,
749,2015-10-15,
750,2015-10-16,-0.006086064021749937
751,2015-10-19,0.020714117774225382
752,2015-10-20,-0.006283853778141335
753,2015-10-21,-0.036771081136739436
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,0.01643872681726144
762,2015-11-04,0.02792458980025181
763,2015-11-05,0.00831026931721679
764,2015-11-06,0.0027547676582102554
765,2015-11-09,-0.011899961204183906
766,2015-11-10,0.02039205465684857
767,2015-11-11,0.005440736959798187
768,2015-11-12,0.009181808789464174
769,2015-11-13,0.00936456341816383
