,Time_IPCA,Returns_IPCA
175,2016-07-01,-0.1726367372748545
176,2016-08-01,-0.1335312789637671
177,2016-09-01,0.19572901811140897
178,2016-10-01,0.11043899812721264
179,2016-11-01,-0.23560258966938832
180,2016-12-01,0.24112053661836477
181,2017-01-01,0.3490295587723131
182,2017-02-01,-0.04010385624064905
183,2017-03-01,-0.26863840008765755
184,2017-04-01,0.04566751879931974
185,2017-05-01,-0.21519860297077636
186,2017-06-01,-0.27059097788113823
187,2017-07-01,0.144651753907143
188,2017-08-01,0.18387388247032505
189,2017-09-01,0.10458408158969457
190,2017-10-01,-0.10768698650683645
191,2012-07-01,0.8164839167339089
192,2012-08-01,0.03489500101651033
193,2012-09-01,0.033858570230372864
194,2012-10-01,0.028662037220170022
195,2012-11-01,-0.24261712390885348
196,2012-12-01,-0.12679084676399022
197,2013-01-01,-0.20866307833444997
198,2013-02-01,-0.11430084044548983
199,2013-03-01,-0.0010234997567099002
200,2013-04-01,0.0
201,2013-05-01,-0.2703064182697555
202,2013-06-01,0.14106187464317377
203,2013-07-01,-0.06797421484071281
204,2013-08-01,-0.07308765980246096
205,2013-09-01,-0.26134407764113465
206,2013-10-01,-0.10841978059279278
207,2013-11-01,0.20372996039711777
208,2013-12-01,0.24014127768283688
209,2014-01-01,-1.9590877879358348
210,2014-02-01,-0.001006415111429293
211,2014-03-01,-0.6941531170619322
212,2014-04-01,0.0
213,2014-05-01,1.3883067127333066
214,2014-06-01,-inf
215,2014-07-01,inf
216,2014-08-01,0.18433354390737733
217,2014-09-01,0.15818710610685843
218,2014-10-01,-0.002020305707272796
219,2014-11-01,-0.3354626342770032
220,2014-12-01,-1.6134703819620622
221,2015-01-01,-inf
222,2015-02-01,inf
223,2015-03-01,0.6931471805599454
224,2015-04-01,0.9162907318741551
225,2015-05-01,0.3354687612439744
226,2015-06-01,0.13353139262452254
227,2015-07-01,-0.6961516625802434
228,2015-08-01,-0.28668157311819764
229,2015-09-01,0.29068953051573443
230,2015-10-01,-0.6951531432868092
231,2015-11-01,-0.6901367584070817
232,2015-12-01,-inf
233,2016-01-01,inf
234,2016-02-01,-0.1843296574305331
235,2016-03-01,-0.5118281111156159
236,2016-04-01,0.6901456865561885
237,2016-05-01,-1.7947519271645107
238,2016-06-01,-0.0009955597414998962
239,2016-07-01,1.6104334721756004
240,2016-08-01,0.18431551940082114
241,2016-09-01,-0.18032356213128165
242,2016-10-01,0.4700036292457356
243,2016-11-01,0.697155386957467
244,2016-12-01,0.22414776174022455
245,2017-01-01,0.08929817264770079
246,2017-02-01,0.12683496718029919
247,2017-03-01,0.040219362482858956
248,2017-04-01,-0.26834069337083355
249,2017-05-01,0.18430991451934575
250,2017-06-01,-0.04355440349834894
251,2017-07-01,0.08040419675817134
252,2017-08-01,0.00099155692229691
253,2017-09-01,0.07994149936315886
254,2017-10-01,0.06847835281718839
255,2012-07-01,-0.2274630228662594
256,2012-08-01,0.1278333540553418
257,2012-09-01,-0.043942184856492705
258,2012-10-01,-0.043597610926867314
259,2012-11-01,-0.04341362015369166
260,2012-12-01,-0.095310486213398
261,2013-01-01,-0.5149709310878726
262,2013-02-01,-0.01131074541481128
263,2013-03-01,-0.18742111490629776
264,2013-04-01,-0.22314355131420993
265,2013-05-01,-0.0010168159050875092
266,2013-06-01,0.11981761224305941
267,2013-07-01,-0.405464998997054
268,2013-08-01,-0.408515428425788
269,2013-09-01,0.22111505495281913
270,2013-10-01,0.18232168839394958
271,2013-11-01,0.002028364761395507
272,2013-12-01,0.15618313035218345
273,2014-01-01,0.3607519695552871
274,2014-02-01,-0.7043200411579694
275,2014-03-01,-0.5138513466825279
276,2014-04-01,0.849313980959531
277,2014-05-01,-0.3374807052332437
278,2014-06-01,0.18332997821550723
279,2014-07-01,0.15718255045699936
280,2014-08-01,-0.33748378261034384
281,2014-09-01,-0.003028746062162746
282,2014-10-01,-0.0010075857602976912
283,2014-11-01,0.0020161393151840734
284,2014-12-01,-0.22213403391285547
285,2015-01-01,
286,2015-02-01,
287,2015-03-01,0.6921428871339423
288,2015-04-01,-0.1843276855208149
289,2015-05-01,0.337474723970838
290,2015-06-01,-0.15415067982725816
291,2015-07-01,0.1561587567733611
292,2015-08-01,-0.15314521680143123
293,2015-09-01,-0.18533509676588455
294,2015-10-01,-0.5118281111156159
295,2015-11-01,0.002005962726863597
296,2015-12-01,0.28969221987980665
297,2016-01-01,0.41151966785020094
298,2016-02-01,-0.7032178504568711
299,2016-03-01,-inf
300,2016-04-01,
301,2016-05-01,inf
302,2016-06-01,1.0996087639578502
303,2016-07-01,0.0009974873171259002
304,2016-08-01,-0.40346711344549124
305,2016-09-01,-inf
306,2016-10-01,inf
307,2016-11-01,0.28968207111844824
308,2016-12-01,0.2241450466512993
309,2017-01-01,0.5918027474458976
310,2017-02-01,0.09834293911029099
311,2017-03-01,-0.0009984953295894688
312,2017-04-01,0.09431278366901062
313,2017-05-01,-0.32044588245658645
314,2017-06-01,-0.28867655365995704
315,2017-07-01,0.9172850037073091
316,2017-08-01,0.002989756848388092
317,2017-09-01,0.0645382706375417
318,2017-10-01,-0.06653223324440816
319,2012-07-01,0.6720913788487657
320,2012-08-01,-0.07238794481677813
321,2012-09-01,-0.00769335716655184
322,2012-10-01,-0.03873168671519256
323,2012-11-01,-0.1690675683660544
324,2012-12-01,0.07189697795706984
325,2013-01-01,-0.3699731873857908
326,2013-02-01,0.02331225611649851
327,2013-03-01,0.04609123691774286
328,2013-04-01,-0.12397443209602854
329,2013-05-01,0.0059849095046891065
330,2013-06-01,-0.08932306743490798
331,2013-07-01,0.11449939328872066
332,2013-08-01,-0.24897781483213355
333,2013-09-01,-0.03470949304993329
334,2013-10-01,-0.009339461970317542
335,2013-11-01,0.14269520892565882
336,2013-12-01,0.16257635431055556
337,2014-01-01,0.012403997505902653
338,2014-02-01,-0.23768743411337534
339,2014-03-01,-0.19560929503671734
340,2014-04-01,-0.0014824789076286135
341,2014-05-01,-0.2937328018678356
342,2014-06-01,0.163167195172292
343,2014-07-01,-0.10517524264537591
344,2014-08-01,0.3139506888249368
345,2014-09-01,0.15410900173196382
346,2014-10-01,-0.27071886420485575
347,2014-11-01,-0.04504143668624812
348,2014-12-01,-0.7258270806950243
349,2015-01-01,
350,2015-02-01,
351,2015-03-01,
352,2015-04-01,
353,2015-05-01,
354,2015-06-01,
355,2015-07-01,
356,2015-08-01,
357,2015-09-01,
358,2015-10-01,
359,2015-11-01,
360,2015-12-01,
361,2016-01-01,
362,2016-02-01,
363,2016-03-01,
364,2016-04-01,
365,2016-05-01,0.17669007178258034
366,2016-06-01,0.14953173397096342
367,2016-07-01,0.3505084592726927
368,2016-08-01,-0.2960411979930815
369,2016-09-01,0.0745867757825538
370,2016-10-01,0.11347275571561855
371,2016-11-01,0.3628096638127787
372,2016-12-01,0.44627363319229896
373,2017-01-01,-0.1997029112271284
374,2017-02-01,0.3718994710949768
375,2017-03-01,-0.3889846525802183
376,2017-04-01,0.020917201688040732
377,2017-05-01,-0.16568619928537792
378,2017-06-01,0.04032372132736767
379,2017-07-01,-0.34649861030900825
380,2017-08-01,0.33327492657657937
381,2017-09-01,0.050951394718565524
382,2017-10-01,-0.35146216802181474
383,2012-07-01,1.2670821505127852
384,2012-08-01,0.071989952106154
385,2012-09-01,-0.08718981513256563
386,2012-10-01,-0.02976947007097086
387,2012-11-01,-0.26847921217799336
388,2012-12-01,-0.06371496920034048
389,2013-01-01,-0.12785289750990847
390,2013-02-01,-0.11532210291601375
391,2013-03-01,-0.06886736770499602
392,2013-04-01,-0.34615715223713833
393,2013-05-01,0.1504463617929177
394,2013-06-01,0.15203694746816226
395,2013-07-01,0.13653472916845144
396,2013-08-01,-0.20620064315697517
397,2013-09-01,0.013987914357002085
398,2013-10-01,-0.4423773040154156
399,2013-11-01,0.18085814745443385
400,2013-12-01,0.04066953960911002
401,2014-01-01,-0.08455383625698443
402,2014-02-01,0.3491406310323544
403,2014-03-01,-0.4075420046883995
404,2014-04-01,0.16729897108998754
405,2014-05-01,-0.057761343560644274
406,2014-06-01,-0.3499129317884435
407,2014-07-01,-0.03954589605012737
408,2014-08-01,-0.04906885791159843
409,2014-09-01,-0.41458795343803045
410,2014-10-01,0.4406722731626551
411,2014-11-01,-0.3405244252731958
412,2014-12-01,-1.677389127977496
413,2015-01-01,
414,2015-02-01,
415,2015-03-01,
416,2015-04-01,
417,2015-05-01,1.3215560880348254
418,2015-06-01,-0.1427016365103595
419,2015-07-01,-0.42168387133451013
420,2015-08-01,-1.2281716967528171
421,2015-09-01,-0.5070297954820897
422,2015-10-01,0.6928468758808553
423,2015-11-01,-0.4037625771779876
424,2015-12-01,1.503276064247791
425,2016-01-01,0.21073483963562833
426,2016-02-01,
427,2016-03-01,
428,2016-04-01,
429,2016-05-01,
430,2016-06-01,
431,2016-07-01,0.150693578115765
432,2016-08-01,0.04125788484731863
433,2016-09-01,0.5320614842567475
434,2016-10-01,-0.08064284399760324
435,2016-11-01,0.38867456381655763
436,2016-12-01,0.13838045087965006
437,2017-01-01,0.7891180471509468
438,2017-02-01,-0.10537789826007674
439,2017-03-01,-0.04948198868227127
440,2017-04-01,0.016542276664421207
441,2017-05-01,-0.3718128329747176
442,2017-06-01,-0.16163530677249696
443,2017-07-01,0.04634300916467826
444,2017-08-01,0.2309069676703021
445,2017-09-01,0.0866493892568345
446,2017-10-01,0.06802082420659991
447,2012-07-01,0.5655162500659212
448,2012-08-01,0.1456255437407319
449,2012-09-01,-0.0484735493510271
450,2012-10-01,0.0
451,2012-11-01,-0.050739074430229514
452,2012-12-01,0.04684430826394226
453,2013-01-01,-0.21033634031888915
454,2013-02-01,-0.06741100378017606
455,2013-03-01,-0.07031919730306291
456,2013-04-01,-0.22122007263182913
457,2013-05-01,0.28768163953513703
458,2013-06-01,0.1737770435463601
459,2013-07-01,0.04744380900209855
460,2013-08-01,-0.22697852147318714
461,2013-09-01,-0.06549563265517894
462,2013-10-01,-0.14310041451243566
463,2013-11-01,0.07315243744651012
464,2013-12-01,0.06613116920588846
465,2014-01-01,-0.06421923201996482
466,2014-02-01,-0.07983341857683071
467,2014-03-01,-0.1717996788216879
468,2014-04-01,0.2459080552061698
469,2014-05-01,-0.44563161564556364
470,2014-06-01,0.19972356043939385
471,2014-07-01,-0.20539476280987892
472,2014-08-01,0.0
473,2014-09-01,0.0
474,2014-10-01,-0.11589623664380638
475,2014-11-01,-0.28956869463102725
476,2014-12-01,-1.1023754770309906
477,2015-01-01,
478,2015-02-01,
479,2015-03-01,1.0957966018679375
480,2015-04-01,0.5127019959242248
481,2015-05-01,0.33741152086314946
482,2015-06-01,-0.8501135167873743
483,2015-07-01,-0.40827258826235635
484,2015-08-01,0.0
485,2015-09-01,-inf
486,2015-10-01,inf
487,2015-11-01,0.287682072451781
488,2015-12-01,-0.287682072451781
489,2016-01-01,0.5211884394015407
490,2016-02-01,-inf
491,2016-03-01,inf
492,2016-04-01,
493,2016-05-01,
494,2016-06-01,1.0995463355265669
495,2016-07-01,0.28581469561032236
496,2016-08-01,0.0
497,2016-09-01,0.5614832666816494
498,2016-10-01,0.2513144452650332
499,2016-11-01,-0.000934189547353359
500,2016-12-01,0.6940813701072986
501,2017-01-01,0.11380722594423687
502,2017-02-01,0.13599888454125286
503,2017-03-01,-0.3097643221145642
504,2017-04-01,0.21504402471262873
505,2017-05-01,-0.2747364784703107
506,2017-06-01,0.05969245375768195
507,2017-07-01,0.05436612169659316
508,2017-08-01,0.05406734711825534
509,2017-09-01,-0.0009286227504520239
510,2017-10-01,-0.11308102869183434
511,2012-07-01,-0.1627243339352964
512,2012-08-01,0.26274888401021557
513,2012-09-01,-0.6549563266848135
514,2012-10-01,0.5851842072895896
515,2012-11-01,-0.5120319691836668
516,2012-12-01,-0.1907423886361175
517,2013-01-01,-1.3717417902524183
518,2013-02-01,-1.1517733612855137
519,2013-03-01,
520,2013-04-01,
521,2013-05-01,
522,2013-06-01,
523,2013-07-01,
524,2013-08-01,
525,2013-09-01,
526,2013-10-01,
527,2013-11-01,
528,2013-12-01,
529,2014-01-01,
530,2014-02-01,
531,2014-03-01,
532,2014-04-01,
533,2014-05-01,
534,2014-06-01,
535,2014-07-01,
536,2014-08-01,
537,2014-09-01,
538,2014-10-01,
539,2014-11-01,
540,2014-12-01,
541,2015-01-01,
542,2015-02-01,
543,2015-03-01,
544,2015-04-01,
545,2015-05-01,
546,2015-06-01,
547,2015-07-01,
548,2015-08-01,
549,2015-09-01,
550,2015-10-01,
551,2015-11-01,
552,2015-12-01,
553,2016-01-01,
554,2016-02-01,
555,2016-03-01,
556,2016-04-01,
557,2016-05-01,
558,2016-06-01,
559,2016-07-01,
560,2016-08-01,
561,2016-09-01,
562,2016-10-01,
563,2016-11-01,
564,2016-12-01,
565,2017-01-01,3.9251225594617654
566,2017-02-01,0.1138079171864973
567,2017-03-01,0.29459697848904387
568,2017-04-01,-0.061453089802839866
569,2017-05-01,-0.3193678412800872
570,2017-06-01,-0.16054483395702338
571,2017-07-01,-0.016425410524152414
572,2017-08-01,-0.1133623556615919
573,2017-09-01,0.11846332529375929
574,2017-10-01,-0.3408942979747456
575,2012-07-01,2.093084430749589
576,2012-08-01,0.04106784034373123
577,2012-09-01,0.08890181626474125
578,2012-10-01,-0.09523588477837919
579,2012-11-01,-0.14737288467004817
580,2012-12-01,-0.03312186086966018
581,2013-01-01,-0.28720287075097084
582,2013-02-01,-0.2893027400020385
583,2013-03-01,-0.2172962241148485
584,2013-04-01,-0.31842231807104826
585,2013-05-01,0.08925909749845085
586,2013-06-01,0.07929312695356638
587,2013-07-01,-0.12185288626368618
588,2013-08-01,-0.24662120963067635
589,2013-09-01,-0.0044845141139567835
590,2013-10-01,-0.40695547301638685
591,2013-11-01,0.08153298088945526
592,2013-12-01,-0.9562569887850834
593,2014-01-01,
594,2014-02-01,
595,2014-03-01,-0.0022164897108911674
596,2014-04-01,
597,2014-05-01,
598,2014-06-01,
599,2014-07-01,
600,2014-08-01,0.0022152828295309845
601,2014-09-01,
602,2014-10-01,
603,2014-11-01,
604,2014-12-01,
605,2015-01-01,
606,2015-02-01,
607,2015-03-01,
608,2015-04-01,
609,2015-05-01,
610,2015-06-01,0.1327937827951341
611,2015-07-01,-0.289155943570082
612,2015-08-01,-1.7895478334232144
613,2015-09-01,
614,2015-10-01,
615,2015-11-01,1.256476029620049
616,2015-12-01,0.5457155099814343
617,2016-01-01,0.08229245702293612
618,2016-02-01,-1.1838965015478686
619,2016-03-01,
620,2016-04-01,
621,2016-05-01,
622,2016-06-01,
623,2016-07-01,
624,2016-08-01,
625,2016-09-01,
626,2016-10-01,0.36475970544727976
627,2016-11-01,0.07410754161517438
628,2016-12-01,0.4994023785159823
629,2017-01-01,0.29997908147179153
630,2017-02-01,0.2050868470867132
631,2017-03-01,-0.05481162635645853
632,2017-04-01,-0.19047267235798349
633,2017-05-01,-0.03684916986934361
634,2017-06-01,-0.11912647736942394
635,2017-07-01,0.12941813781576295
636,2017-08-01,0.17858529785188348
637,2017-09-01,-0.021737155770416683
638,2017-10-01,-0.13691044241475991
639,2012-07-01,0.7287539593797742
640,2012-08-01,-0.10440111063457991
641,2012-09-01,0.0383864112778598
642,2012-10-01,-0.01591069809313561
643,2012-11-01,0.07156938378254996
644,2012-12-01,-0.07081200237221452
645,2013-01-01,-0.003986847723369102
646,2013-02-01,0.14576185750806303
647,2013-03-01,-0.2036209156252735
648,2013-04-01,-0.1669804323579489
649,2013-05-01,-0.011085743084933153
650,2013-06-01,0.01483013662308208
651,2013-07-01,0.1325768100520055
652,2013-08-01,0.12687579886006173
653,2013-09-01,-0.11008579295867138
654,2013-10-01,-0.07183128248538462
655,2013-11-01,0.011700644275032035
656,2013-12-01,0.12080909362431225
657,2014-01-01,-0.28576129845555776
658,2014-02-01,-0.37230942098017406
659,2014-03-01,0.01952052251090408
660,2014-04-01,0.05877697123697179
661,2014-05-01,0.05274677408898476
662,2014-06-01,-0.08821338944990176
663,2014-07-01,0.05255044908395401
664,2014-08-01,-0.05050144275975921
665,2014-09-01,-0.23129620948104745
666,2014-10-01,0.07093120350995064
667,2014-11-01,-0.6139865864949292
668,2014-12-01,-0.22337211320740702
669,2015-01-01,-0.011227809338321681
670,2015-02-01,-0.012820344378282722
671,2015-03-01,0.6752685931923225
672,2015-04-01,-0.09989103730531668
673,2015-05-01,0.1348695343673995
674,2015-06-01,-0.0704869938147652
675,2015-07-01,0.200428069602807
676,2015-08-01,0.14899231325886675
677,2015-09-01,-0.13493000673295819
678,2015-10-01,-0.04342752316080578
679,2015-11-01,0.09154771989657806
680,2015-12-01,0.012408455942576446
681,2016-01-01,0.06421465812882277
682,2016-02-01,0.009290648843645943
683,2016-03-01,-0.36261744037849536
684,2016-04-01,0.029057552595010194
685,2016-05-01,0.0811708963008953
686,2016-06-01,-0.03359308813902123
687,2016-07-01,-0.36387926872212983
688,2016-08-01,-0.16635934192916782
689,2016-09-01,0.6514257987025983
690,2016-10-01,-0.032349265491279144
691,2016-11-01,0.15870199969215715
692,2016-12-01,-0.09733597511639114
693,2017-01-01,0.012933965370456435
694,2017-02-01,0.015738881918362924
695,2017-03-01,-0.17583878823488436
696,2017-04-01,0.17521548637848
697,2017-05-01,-0.11861321038948902
698,2017-06-01,-0.11341302327264441
699,2017-07-01,0.16848415920049992
700,2017-08-01,-0.05155279727044537
701,2017-09-01,-0.22876957848644885
702,2017-10-01,0.2998544160456911
703,2012-07-01,-0.1351738038416781
704,2012-08-01,0.2211113465393144
705,2012-09-01,-0.22618480288999365
706,2012-10-01,-0.2907138548672292
707,2012-11-01,-0.40546502552482877
708,2012-12-01,0.40849701377361447
709,2013-01-01,0.005073660100691019
710,2013-02-01,-0.09612550086974697
711,2013-03-01,-0.7984875558151161
712,2013-04-01,0.0
713,2013-05-01,-0.22314355131420982
714,2013-06-01,0.5616137825980957
715,2013-07-01,0.0010004993335835377
716,2013-08-01,-1.2587508843399984
717,2013-09-01,0.000995459241507568
718,2013-10-01,-0.6921507052702047
719,2013-11-01,1.1026082699814919
720,2013-12-01,-0.40646560744174765
721,2014-01-01,0.00501241682353637
722,2014-02-01,
723,2014-03-01,
724,2014-04-01,0.4054652759415103
725,2014-05-01,0.000993415392204211
726,2014-06-01,0.2866884892262308
727,2014-07-01,-0.2866884892262308
728,2014-08-01,0.2866884892262308
729,2014-09-01,-0.6921532620010781
730,2014-10-01,0.001989898408031321
731,2014-11-01,-0.691153217953079
732,2014-12-01,
733,2015-01-01,
734,2015-02-01,
735,2015-03-01,
736,2015-04-01,
737,2015-05-01,
738,2015-06-01,
739,2015-07-01,
740,2015-08-01,
741,2015-09-01,
742,2015-10-01,
743,2015-11-01,
744,2015-12-01,
745,2016-01-01,0.008040507318531454
746,2016-02-01,
747,2016-03-01,
748,2016-04-01,
749,2016-05-01,
750,2016-06-01,inf
751,2016-07-01,0.001984146035047929
752,2016-08-01,
753,2016-09-01,
754,2016-10-01,
755,2016-11-01,
756,2016-12-01,
757,2017-01-01,inf
758,2017-02-01,0.5068012601329408
759,2017-03-01,0.33246427922367605
760,2017-04-01,0.24931643361823305
761,2017-05-01,-1.5090551763500388
762,2017-06-01,
763,2017-07-01,
764,2017-08-01,
765,2017-09-01,-0.6891786953843478
766,2017-10-01,1.1035946450125969
767,2012-07-01,1.6463883619903363
768,2012-08-01,0.027860744339966992
769,2012-09-01,0.0
770,2012-10-01,-0.2064680216313094
771,2012-11-01,-0.03677660581988618
772,2012-12-01,-0.08389262680898912
773,2013-01-01,-0.045437156365954134
774,2013-02-01,-0.14358594994399543
775,2013-03-01,-0.16727857239782196
776,2013-04-01,-0.35304426857218985
777,2013-05-01,0.0
778,2013-06-01,0.07815449772935265
779,2013-07-01,-0.0009430292001869345
780,2013-08-01,-0.003763011837248642
781,2013-09-01,-0.26236407604438894
782,2013-10-01,-0.22314352468920923
783,2013-11-01,-0.13165159080509187
784,2013-12-01,-0.0018797828015734708
785,2014-01-01,-0.0018761588725138556
786,2014-02-01,-0.337409013468171
787,2014-03-01,-0.2250144070500235
788,2014-04-01,0.4054651081081644
789,2014-05-01,-0.18232166379395343
790,2014-06-01,-0.5136255212740772
791,2014-07-01,-1.0995436929728803
792,2014-08-01,
793,2014-09-01,
794,2014-10-01,
795,2014-11-01,0.6959470062346911
796,2014-12-01,-inf
797,2015-01-01,
798,2015-02-01,
799,2015-03-01,
800,2015-04-01,
801,2015-05-01,
802,2015-06-01,0.6922173033999792
803,2015-07-01,0.0009297696599650518
804,2015-08-01,-0.0018587890946299979
805,2015-09-01,0.0037211040256952543
806,2015-10-01,0.4045334891700536
807,2015-11-01,-1.0967483456300464
808,2015-12-01,0.0
809,2016-01-01,0.9969901619653341
810,2016-02-01,
811,2016-03-01,
812,2016-04-01,
813,2016-05-01,
814,2016-06-01,
815,2016-07-01,
816,2016-08-01,
817,2016-09-01,
818,2016-10-01,
819,2016-11-01,
820,2016-12-01,1.7314163615215423
821,2017-01-01,0.7235966539883143
822,2017-02-01,0.47201377667376127
823,2017-03-01,-0.1355418246240357
824,2017-04-01,0.3063866553907726
825,2017-05-01,-0.30839204840333023
826,2017-06-01,-0.15515262680718062
827,2017-07-01,-0.08901130015628671
828,2017-08-01,0.08501565250956665
829,2017-09-01,-0.08501565250956665
830,2017-10-01,-0.0943105894712374
831,2012-07-01,
832,2012-08-01,
833,2012-09-01,
