,Time,Returns_BRFS3
173,2013-06-20,0.02538919115073668
174,2013-06-21,0.007471526004282136
175,2013-06-24,-0.004689861555843944
176,2013-06-25,0.0
177,2013-06-26,0.019048237302576432
178,2013-06-27,0.006686171934451313
179,2013-06-28,0.009327479695495189
180,2013-07-01,-0.005793560587554758
181,2013-07-02,-0.01864123554481001
182,2013-07-03,-0.01255202125091337
183,2013-07-04,0.01255202125091337
184,2013-07-05,0.009468792570501261
185,2013-07-08,-0.010314837487064299
186,2013-07-10,0.02031700464120556
187,2013-07-11,0.004138222334257424
188,2013-07-12,-0.008085438387368526
189,2013-07-15,-0.003962941926090036
190,2013-07-16,0.004171038502967406
191,2013-07-17,0.003739119476233732
192,2013-07-18,-0.005196976669331832
193,2013-07-19,0.006647282543044586
194,2013-07-22,0.0018616201852070802
195,2013-07-23,-0.0018616201852070802
196,2013-07-24,-0.007481331807762448
197,2013-07-25,0.012231934664483024
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,0.012282713144923463
201,2013-07-31,-0.011253397530750942
202,2013-08-01,0.021978947871039267
203,2013-08-02,0.01041260899277896
204,2013-08-05,-0.00619448478915352
205,2013-08-06,-0.024141511206423605
206,2013-08-07,-0.004527708861365998
207,2013-08-08,0.018596612544460545
208,2013-08-09,0.02222538197579471
209,2013-08-12,0.009852296443011443
210,2013-08-13,0.02133927764727872
211,2013-08-14,0.03303745609058817
212,2013-08-15,0.03198079882312044
213,2013-08-16,0.006453966642060216
214,2013-08-19,0.013137096443017526
215,2013-08-20,-0.01600037690427225
216,2013-08-21,-0.026513247467916834
217,2013-08-22,-0.006276557433927188
218,2013-08-23,0.0003703018001952607
219,2013-08-26,-0.004638657542883173
220,2013-08-27,-0.014989956386540992
221,2013-08-28,0.002827751907831466
222,2013-08-29,0.010859533793915688
223,2013-08-30,0.02646236732320295
224,2013-09-02,0.009386368637748888
225,2013-09-03,-0.02363314841892228
226,2013-09-04,0.023992408347341954
227,2013-09-05,0.005730674708985362
228,2013-09-06,0.008534902449836679
229,2013-09-09,0.03445614939240027
230,2013-09-10,-0.005316829218904751
231,2013-09-11,0.01383331756194739
232,2013-09-12,-0.03433439987502673
233,2013-09-13,0.006647977656393245
234,2013-09-16,0.0008715294669299212
235,2013-09-17,-0.008748961887055984
236,2013-09-18,0.009097263580178705
237,2013-09-19,0.005730709540054946
238,2013-09-20,-0.021882711249507913
239,2013-09-23,0.0033571725440211253
240,2013-09-24,-0.0065480988466299905
241,2013-09-25,-0.008559253395669764
242,2013-09-26,0.003575280859085872
243,2013-09-27,-0.01058400748256183
244,2013-09-30,-0.02649768526636631
245,2013-10-01,0.02016563329695309
246,2013-10-02,-0.00036296968995319645
247,2013-10-03,-0.02910505626931359
248,2013-10-04,0.022730351253865688
249,2013-10-07,0.0034655393273368418
250,2013-10-08,-0.012274552062594424
251,2013-10-09,0.003496166993849581
252,2013-10-10,0.01729989457679304
253,2013-10-11,0.008270435713791713
254,2013-10-14,-0.005926173506454191
255,2013-10-15,-0.010319617150556404
256,2013-10-16,-0.008222997378794172
257,2013-10-17,0.0036630260402721326
258,2013-10-18,-0.0001828686356679654
259,2013-10-21,0.012898770780517488
260,2013-10-22,0.01433714483891979
261,2013-10-23,-0.01433714483891979
262,2013-10-24,0.0009021019763206795
263,2013-10-25,-0.006332051969413222
264,2013-10-28,-0.03866914259024412
265,2013-10-29,-0.033374751475374165
266,2013-10-30,0.021800843699325334
267,2013-10-31,0.003809452225914889
268,2013-11-01,-0.009359193609551841
269,2013-11-04,-0.004038059403809857
270,2013-11-05,0.011303884659215502
271,2013-11-06,0.012307208146747683
272,2013-11-07,-0.0064187497406291705
273,2013-11-08,0.0009465027004722515
274,2013-11-11,-0.0003784254397922737
275,2013-11-12,0.003212664518620123
276,2013-11-13,-0.011385284057187306
277,2013-11-14,0.0032389853364218624
278,2013-11-18,-0.005149262880938199
279,2013-11-19,-0.002488773252326215
280,2013-11-21,-0.010985944970265837
281,2013-11-22,-0.003688927660412844
282,2013-11-25,-0.007223047438402741
283,2013-11-26,-0.0037295754658090985
284,2013-11-27,-0.000786877876396197
285,2013-11-28,-0.0053280835404496685
286,2013-11-29,0.01121507059947513
287,2013-12-02,0.0009777843648111073
288,2013-12-03,-0.01715170664209964
289,2013-12-04,-0.016439824614653986
290,2013-12-05,-0.0002022035789766008
291,2013-12-06,-0.004457899941275656
292,2013-12-09,0.03315662091557092
293,2013-12-10,-0.012255599015784213
294,2013-12-11,-0.0071856798363540975
295,2013-12-12,-0.003411220392466774
296,2013-12-13,-0.013558803012095666
297,2013-12-16,-0.0006114949684943305
298,2013-12-17,-0.0016322794891201475
299,2013-12-18,-0.004502688691035761
300,2013-12-19,0.0032766771074097534
301,2013-12-20,-0.00635838479708184
302,2013-12-23,-0.0008233224098606051
303,2013-12-26,-0.00806378822181264
304,2013-12-27,0.005176531082155211
305,2013-12-30,0.008432008827329529
306,2014-01-02,-0.006162776220681732
307,2014-01-03,-0.02821206883178462
308,2014-01-06,0.0014825799602227185
309,2014-01-07,0.005277057100843585
310,2014-01-08,-0.03426455040111209
311,2014-01-09,-0.028731346456515094
312,2014-01-10,-0.013544180264707162
313,2014-01-13,0.009950308350917592
314,2014-01-14,0.008068174830332175
315,2014-01-15,-0.002010949219982905
316,2014-01-16,-0.031121171771314682
317,2014-01-17,-0.0036985710215517997
318,2014-01-20,-0.012819170851883666
319,2014-01-21,-0.010612079184149081
320,2014-01-22,0.02989477676799046
321,2014-01-23,0.004362376286005887
322,2014-01-24,-0.005283209716202997
323,2014-01-27,-0.00023028907691990952
324,2014-01-28,-0.003692595933613596
325,2014-01-29,0.009206094726736502
326,2014-01-30,-0.009206094726736502
327,2014-01-31,-0.00023119435341278916
328,2014-02-03,-0.049056251821725905
329,2014-02-04,0.01518652840451562
330,2014-02-05,-0.012760471842774734
331,2014-02-06,0.0074834867654232085
332,2014-02-07,0.00048078866037926105
333,2014-02-10,-0.014040366546058447
334,2014-02-11,-0.0017079179251320298
335,2014-02-12,-0.0048959950322311485
336,2014-02-13,-0.006400760247890602
337,2014-02-14,0.010075032509529347
338,2014-02-17,-0.014778667809768997
339,2014-02-18,-0.007471990024805031
340,2014-02-19,0.024204688696817467
341,2014-02-20,-0.0031773704643511813
342,2014-02-21,-0.014548401811857126
343,2014-02-24,-0.0032341613367070643
344,2014-02-25,-0.0017458539976105136
345,2014-02-26,-0.0002497066546487403
346,2014-02-27,0.021001463402931186
347,2014-02-28,0.04820775921566378
348,2014-03-05,0.04063565282671355
349,2014-03-06,-0.010118152536949143
350,2014-03-07,-0.01113525904405277
351,2014-03-10,0.00273854578656918
352,2014-03-11,-0.0011400981348916872
353,2014-03-12,-0.002055499088205348
354,2014-03-13,-0.009879482657467076
355,2014-03-14,0.011250216235459298
356,2014-03-17,0.002280571087861283
357,2014-03-18,0.010423819385786182
358,2014-03-19,-0.0122478508576771
359,2014-03-20,-0.0022846479861557967
360,2014-03-21,0.006383947737096385
361,2014-03-24,-0.0006820279827630671
362,2014-03-25,0.004085366414583458
363,2014-03-26,0.008120865743957761
364,2014-03-27,0.04373847449927126
365,2014-03-28,-0.02835520363123134
366,2014-03-31,0.002209901451853735
367,2014-04-01,0.0033058322117551775
368,2014-04-02,0.019608406236228948
369,2014-04-03,-0.004757729614321082
370,2014-04-04,-0.003909648683114497
371,2014-04-07,0.012973111676317206
372,2014-04-08,0.008556244712727423
373,2014-04-09,0.011856946148902203
374,2014-04-10,-0.0010529431651860044
375,2014-04-11,0.027843062430055632
376,2014-04-14,0.0040900057433286285
377,2014-04-15,-0.022496047215595727
378,2014-04-16,0.018201143428718147
379,2014-04-17,0.004906940943716798
380,2014-04-22,-0.0010202837434438727
381,2014-04-23,-0.007788561769837887
382,2014-04-24,-0.00041152501095309546
383,2014-04-25,-0.0020606229821718003
384,2014-04-28,0.003089303218073436
385,2014-04-29,0.0277823604490135
386,2014-04-30,0.007968209331715936
387,2014-05-02,0.0027739069864938237
388,2014-05-05,0.015120562696895767
389,2014-05-06,0.005054423619616166
390,2014-05-07,0.0015501262249477676
391,2014-05-08,-0.0029084266181249596
392,2014-05-09,0.006773088433039032
393,2014-05-12,0.005769323694961859
394,2014-05-13,-0.0048053910902035035
395,2014-05-14,0.0057636853381932696
396,2014-05-15,-0.00653471465247879
397,2014-05-16,0.0026959191882252043
398,2014-05-19,-0.02630444840006252
399,2014-05-20,-0.01411700535376692
400,2014-05-21,-0.006831471419297852
401,2014-05-22,0.020948476773064773
402,2014-05-23,-0.0169243062310791
403,2014-05-26,0.013958372331028368
404,2014-05-27,-0.01919289203439245
405,2014-05-28,0.004832832604134918
406,2014-05-29,-0.017835839470435655
407,2014-05-30,-0.014418395577178611
408,2014-06-02,0.015235995777899358
409,2014-06-03,0.031576259302498855
410,2014-06-04,0.00019800059844987672
411,2014-06-05,-0.006952098850590449
412,2014-06-06,0.020322352945011612
413,2014-06-09,0.016273121283580494
414,2014-06-10,0.012033322662724721
415,2014-06-11,0.0024651762498049123
416,2014-06-13,-0.009514819822403542
417,2014-06-16,0.008567420405757531
418,2014-06-17,-0.0018974957894872801
419,2014-06-18,0.0036022030874360844
420,2014-06-20,0.00018919481916945813
421,2014-06-23,-0.011800632025086966
422,2014-06-24,0.018401372696383866
423,2014-06-25,-0.0037665015924690515
424,2014-06-26,-0.015592633843539705
425,2014-06-27,0.020298524880952407
426,2014-06-30,-0.005083320745610909
427,2014-07-01,-0.00018874940887814162
428,2014-07-02,0.0071482058244312086
429,2014-07-03,0.019490250367125483
430,2014-07-04,0.006778408169028083
431,2014-07-07,-0.01009273628173224
432,2014-07-08,0.0016585279456711177
433,2014-07-10,0.010804994485787756
434,2014-07-11,0.0018198002871141483
435,2014-07-14,0.008869675147868072
436,2014-07-15,-0.0007211285496984132
437,2014-07-16,0.006292119635477711
438,2014-07-17,0.0035778392690311023
439,2014-07-18,0.01453668569089217
440,2014-07-21,0.01934700868249095
441,2014-07-22,0.00808053897222294
442,2014-07-23,-0.02426465624620544
443,2014-07-24,0.010992014966098473
444,2014-07-25,-0.004870474098852995
445,2014-07-28,0.0034813090899010746
446,2014-07-29,-0.013117809670225355
447,2014-07-30,0.0
448,2014-07-31,-0.023153287369082953
449,2014-08-01,0.02596622879515209
450,2014-08-04,0.012387823399703457
451,2014-08-05,0.009663612901784191
452,2014-08-06,-0.009836993638772107
453,2014-08-07,-0.002430978797464789
454,2014-08-08,-0.009081445578241087
455,2014-08-11,0.02426465624620544
456,2014-08-12,-0.0017138478769682663
457,2014-08-13,-0.005848976004584117
458,2014-08-14,0.008247469571728061
459,2014-08-15,-0.017085548069726286
460,2014-08-18,0.0069383973663104115
461,2014-08-19,-0.008680610365719765
462,2014-08-20,-0.0008722024331087042
463,2014-08-21,0.007822743133216292
464,2014-08-22,-0.005208327700698234
465,2014-08-25,0.02526553594889247
466,2014-08-26,0.012648790366212026
467,2014-08-27,0.002176296217868412
468,2014-08-28,-0.012790447004291217
469,2014-08-29,0.017961036457350588
470,2014-09-01,-0.021354337954000435
471,2014-09-02,0.011826476649824613
472,2014-09-03,0.014340765670289635
473,2014-09-04,-0.011322148637552765
474,2014-09-05,-0.003690676864214204
475,2014-09-08,-0.021403874322494687
476,2014-09-09,-0.00931524738401368
477,2014-09-10,0.011887434324149737
478,2014-09-11,-0.0011995374688229532
479,2014-09-12,-0.020265662463957668
480,2014-09-15,0.003667788488671775
481,2014-09-16,0.009197427091655719
482,2014-09-17,-0.009546180361548195
483,2014-09-18,0.01265071892873415
484,2014-09-19,-0.012999576423987413
485,2014-09-22,-0.0041957753127936925
486,2014-09-23,0.009242353455212182
487,2014-09-24,-0.012049443017772887
488,2014-09-25,-0.006521553205953268
489,2014-09-26,0.03133413957797959
490,2014-09-29,-0.0051546335392718134
491,2014-09-30,0.0032677473117184164
492,2014-10-01,0.008718714795178606
493,2014-10-02,0.008812122775478493
494,2014-10-03,0.008065915011873592
495,2014-10-06,0.017091580224246172
496,2014-10-07,-0.004121677653004419
497,2014-10-08,0.008554090793834845
498,2014-10-09,0.01237199567309677
499,2014-10-10,-0.021587084667655354
500,2014-10-13,0.015908445249454672
501,2014-10-14,-0.0021173881832332597
502,2014-10-15,-0.006543487987956453
503,2014-10-16,-0.03439405820681429
504,2014-10-17,0.02317096631717508
505,2014-10-20,-0.008500726104394118
506,2014-10-21,-0.03595856346572113
507,2014-10-22,0.019928506623210218
508,2014-10-23,-0.021839076011067604
509,2014-10-24,-0.005578797544521841
510,2014-10-27,0.004012899007935999
511,2014-10-28,0.028833316877683757
512,2014-10-29,0.006576180797694953
513,2014-10-30,0.029477196562213592
514,2014-10-31,0.051056632895927656
515,2014-11-03,-0.0065339063587952495
516,2014-11-04,0.018862664863893208
517,2014-11-05,-0.005991245988138161
518,2014-11-06,0.0015396153689515302
519,2014-11-07,0.0009226204087138257
520,2014-11-10,-0.010040927643395037
521,2014-11-11,-0.003265798694013
522,2014-11-12,0.010844490559742681
523,2014-11-13,-0.02401489123768652
524,2014-11-14,0.026938102841922884
525,2014-11-17,-0.005700577929511397
526,2014-11-18,0.010299038078915856
527,2014-11-19,0.03353451536498486
528,2014-11-21,0.0033955151587798937
529,2014-11-24,-0.009626153917845492
530,2014-11-25,-0.011825495101732031
531,2014-11-26,-0.0061929657580881425
532,2014-11-27,-0.0021234498944844304
533,2014-11-28,0.005300201701355256
534,2014-12-01,-0.015832284177974998
535,2014-12-02,-0.01874133732433947
536,2014-12-03,0.016129397564655257
537,2014-12-04,-0.024923376906715866
538,2014-12-05,-0.007917697486024444
539,2014-12-08,-0.014411810457804819
540,2014-12-09,-0.01053924648800919
541,2014-12-10,-0.01164041371373159
542,2014-12-11,-0.004131213082573915
543,2014-12-12,-0.029235902560696303
544,2014-12-15,-0.01980266139677589
545,2014-12-16,0.026599577905265015
546,2014-12-17,0.04874985933652187
547,2014-12-18,-0.008097210232619112
548,2014-12-19,0.04607648935373554
549,2014-12-22,-0.012657438886891192
550,2014-12-23,0.003923727862236603
551,2014-12-26,-0.014833757638657019
552,2014-12-29,0.014677135098297711
553,2014-12-30,-0.0061287690375273485
554,2015-01-02,-0.020061156933059543
555,2015-01-05,-0.019159540457295954
556,2015-01-06,0.008975972210197192
557,2015-01-07,0.043709841516363035
558,2015-01-08,-0.01804679743274651
559,2015-01-09,-0.021933209163157663
560,2015-01-12,0.00822124401602764
561,2015-01-13,-0.02536310541051101
562,2015-01-14,0.01714186139448337
563,2015-01-15,0.0048442367874903525
564,2015-01-16,0.024189530808077286
565,2015-01-19,-0.006467393939460386
566,2015-01-20,-0.03839177938339233
567,2015-01-21,0.019863857287112374
568,2015-01-22,0.0012888998078839364
569,2015-01-23,-0.0074337606201257955
570,2015-01-26,0.010488147690490557
571,2015-01-27,0.0017641092039077932
572,2015-01-28,0.004476410388418728
573,2015-01-29,0.0033442661685265662
574,2015-01-30,0.02325678376944218
575,2015-02-02,-0.0027998153053960806
576,2015-02-03,0.008993734339377113
577,2015-02-04,0.0033903715893170983
578,2015-02-05,0.0
579,2015-02-06,-0.006172890066833858
580,2015-02-09,0.0
581,2015-02-10,0.001546775310199422
582,2015-02-11,-0.022824111172178085
583,2015-02-12,0.01272703121432528
584,2015-02-13,-0.0009372227748976059
585,2015-02-18,0.01288734530714919
586,2015-02-19,0.017888987374305998
587,2015-02-20,-0.005927519625469557
588,2015-02-23,0.010463405876294019
589,2015-02-24,0.006015975295186493
590,2015-02-25,-0.004357960030848318
591,2015-02-26,0.00899553278809595
592,2015-02-27,-0.039113256240414174
593,2015-03-02,-0.008259970468158073
594,2015-03-03,0.007794271483814619
595,2015-03-04,-0.026752200578370022
596,2015-03-05,0.015666085094384385
597,2015-03-06,-0.0059842383308943425
598,2015-03-09,0.0014205826375928154
599,2015-03-10,-0.015578188187300945
600,2015-03-11,-0.002084789481624938
601,2015-03-12,0.004485014690277289
602,2015-03-13,-0.0033618697847765944
603,2015-03-16,-0.004339114848693981
604,2015-03-17,0.012961250126094725
605,2015-03-18,0.016555348159172034
606,2015-03-19,0.0003126954323056097
607,2015-03-20,-0.003445055055838253
608,2015-03-23,-0.011834457647003305
609,2015-03-24,0.00158601145991355
610,2015-03-25,0.009306810830776335
611,2015-03-26,-0.012799384657963486
612,2015-03-27,0.006341143632358381
613,2015-03-30,-0.0044345812650847805
614,2015-03-31,0.004750586960809322
615,2015-04-01,0.0009474499366568523
616,2015-04-02,0.0014194466318393495
617,2015-04-06,0.01641301388088845
618,2015-04-07,0.0030959313372758146
619,2015-04-08,0.004779979841872617
620,2015-04-09,0.0036849112219279334
621,2015-04-10,-0.02012450254073439
622,2015-04-13,-0.008006982098401672
623,2015-04-14,-0.007753785187687434
624,2015-04-15,-0.001271689886847227
625,2015-04-16,0.004127021730731428
626,2015-04-17,-0.01806172317477195
627,2015-04-20,-0.00355471374112426
628,2015-04-22,-0.0012957241851703216
629,2015-04-23,0.009677462623246313
630,2015-04-24,-0.020923657359793957
631,2015-04-27,-0.010711101915338084
632,2015-04-28,-0.010157459655291134
633,2015-04-29,0.08606257695146002
634,2015-04-30,-0.011118103596872153
635,2015-05-04,0.005420036413439355
636,2015-05-05,-0.003868476777920904
637,2015-05-06,-0.010912049124963907
638,2015-05-07,0.0017226689854279442
639,2015-05-08,0.010738536166612356
640,2015-05-11,0.007402933253441546
641,2015-05-12,-0.012368787769871048
642,2015-05-13,-0.0032722896614432173
643,2015-05-14,0.01210064427112112
644,2015-05-15,0.00997326271915533
645,2015-05-18,-0.0036708208293880773
646,2015-05-19,0.008240562112157512
647,2015-05-20,-0.011771197420434198
648,2015-05-21,-0.003543036849017689
649,2015-05-22,-0.011017366550623464
650,2015-05-25,0.017171139816435144
651,2015-05-26,-0.024060066495082744
652,2015-05-27,0.018677523496798187
653,2015-05-28,-0.0013887202293565437
654,2015-05-29,-0.0047984768552105095
655,2015-06-01,0.0007755409642422606
656,2015-06-02,0.019954660122249557
657,2015-06-03,-0.009160461003640208
658,2015-06-05,0.018237663682533878
659,2015-06-08,-0.0015071441621854476
660,2015-06-09,0.009756084886936911
661,2015-06-10,0.027984168798385944
662,2015-06-11,-0.00992564008973229
663,2015-06-12,-0.004999951592808749
664,2015-06-15,-0.0063595568516143786
665,2015-06-16,0.012532386473217194
666,2015-06-17,-0.00705785918442281
667,2015-06-18,-0.0010334392755639854
668,2015-06-19,0.0023606384872234543
669,2015-06-22,0.011137307057029311
670,2015-06-23,-0.0023344626543657654
671,2015-06-24,-0.0030721844299002043
672,2015-06-25,-0.011790895888696085
673,2015-06-26,0.0007410597021113574
674,2015-06-29,-0.027028718050020828
675,2015-06-30,-0.0003044146842903217
676,2015-07-01,-0.028884531592392904
677,2015-07-02,0.02430642185869125
678,2015-07-03,0.0018337872307352399
679,2015-07-06,0.0019827201336211075
680,2015-07-07,0.05108762032605352
681,2015-07-08,0.007644055503860159
682,2015-07-10,-0.004896970753769381
683,2015-07-13,0.0020193284802303424
684,2015-07-14,-0.004332194501138531
685,2015-07-15,-0.005805546269883166
686,2015-07-16,0.004502295053636196
687,2015-07-17,-0.00014494601655723471
688,2015-07-20,-0.004357349037078961
689,2015-07-21,0.003632405169339492
690,2015-07-22,-0.005818110957521938
691,2015-07-23,-0.008055744595891312
692,2015-07-24,-0.009604832015353892
693,2015-07-27,-0.0016345943645381666
694,2015-07-28,0.014176242064930733
695,2015-07-29,0.011372130138415315
696,2015-07-30,0.0015932936056426428
697,2015-07-31,0.039449028617180915
698,2015-08-03,-0.0037639271887455195
699,2015-08-04,0.00487634560411454
700,2015-08-05,0.0016664772985963694
701,2015-08-06,-0.004450014296619287
702,2015-08-07,-0.0140353181163837
703,2015-08-10,0.002117925223479311
704,2015-08-11,0.011917392892904388
705,2015-08-12,-0.014742324170018861
706,2015-08-13,0.011251919230249818
707,2015-08-14,
708,2015-08-17,
709,2015-08-18,0.0024050235262649267
710,2015-08-19,-0.01093989764748926
711,2015-08-20,-0.007600222949867508
712,2015-08-21,-0.03218069165838067
713,2015-08-24,-0.015731780220833436
714,2015-08-25,0.00842107232068745
715,2015-08-26,0.021773814524103763
716,2015-08-27,0.01179822893645266
717,2015-08-28,0.002747482065926121
718,2015-08-31,0.003891292736638796
719,2015-09-01,-0.006204493198882943
720,2015-09-02,0.013228172951249562
721,2015-09-03,0.021059332143508414
722,2015-09-04,0.0006990982312187199
723,2015-09-08,-0.0008389961283610248
724,2015-09-09,-0.014654356041523542
725,2015-09-10,-0.014296169757487931
726,2015-09-11,0.007602503805124172
727,2015-09-14,0.00028571224042739374
728,2015-09-15,0.004276599441512374
729,2015-09-16,
730,2015-09-17,
731,2015-09-18,-0.023902120565318263
732,2015-09-21,-0.010421197221233136
733,2015-09-22,0.005368873047489231
734,2015-09-23,0.0
735,2015-09-24,0.0027459082413230362
736,2015-09-25,0.003889050662538196
737,2015-09-28,
738,2015-09-29,
739,2015-09-30,0.005397697955957348
740,2015-10-01,-0.007964727354297985
741,2015-10-02,0.020074155000640026
742,2015-10-05,-0.0018210693935323263
743,2015-10-06,
744,2015-10-07,
745,2015-10-08,
746,2015-10-09,0.00935013577062982
747,2015-10-13,-0.008290091755260853
748,2015-10-14,
749,2015-10-15,
750,2015-10-16,0.02011179869650981
751,2015-10-19,-0.007457155774424962
752,2015-10-20,
753,2015-10-21,
754,2015-10-22,0.0162063305632687
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,-0.002471082076405118
