,Time,Returns_CSNA3
172,2013-06-19,-0.01683283815023251
173,2013-06-20,0.024391453124159135
174,2013-06-21,-0.039943866131644024
175,2013-06-24,-0.03023301066019357
176,2013-06-25,0.01920058985661699
177,2013-06-26,-0.024058899007693313
178,2013-06-27,0.003241493924170946
179,2013-06-28,-0.03624779039234105
180,2013-07-01,0.018288123994148586
181,2013-07-02,-0.06289243023090241
182,2013-07-03,-0.026668247082161534
183,2013-07-04,0.021391189981317726
184,2013-07-05,-0.03957350906450796
185,2013-07-08,0.0018331810816607508
186,2013-07-10,0.005479465764625768
187,2013-07-11,0.07709595748819464
188,2013-07-12,-0.055473493475028945
189,2013-07-15,0.08045397644347063
190,2013-07-16,-0.03344793406754021
191,2013-07-17,0.02186798663658074
192,2013-07-18,-0.0033333364197580817
193,2013-07-19,0.0016680571006968403
194,2013-07-22,0.04879016416943194
195,2013-07-23,0.029712897318511677
196,2013-07-24,-0.028126854162876747
197,2013-07-25,0.014162313812504435
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.06106548061650385
201,2013-07-31,-0.01510602743101308
202,2013-08-01,0.0075815374523977574
203,2013-08-02,-0.026015239141235824
204,2013-08-05,0.016910472148316424
205,2013-08-06,-0.012270092591814219
206,2013-08-07,0.0015420203518152764
207,2013-08-08,0.03927997416843998
208,2013-08-09,0.044902546620712025
209,2013-08-12,0.02793477733155414
210,2013-08-13,0.031188968692423602
211,2013-08-14,0.021136850309316113
212,2013-08-15,0.019418085857101808
213,2013-08-16,0.0681378051672179
214,2013-08-19,0.0615400181413146
215,2013-08-20,-0.03553382439439012
216,2013-08-21,0.00813485020627569
217,2013-08-22,0.0452565915881209
218,2013-08-23,-0.02577173445599712
219,2013-08-26,-0.0068337395785649235
220,2013-08-27,-0.020785967759834545
221,2013-08-28,0.0034944706497732625
222,2013-08-29,-0.010520260674179216
223,2013-08-30,-0.0011757790890118969
224,2013-09-02,0.03922071315328113
225,2013-09-03,0.0011305823702860707
226,2013-09-04,0.025656733593363956
227,2013-09-05,0.008771986072837024
228,2013-09-06,0.003269757681556573
229,2013-09-09,0.01939715988273516
230,2013-09-10,0.0085016452553206
231,2013-09-11,-0.0085016452553206
232,2013-09-12,-0.0010678057608299873
233,2013-09-13,0.007450806155865575
234,2013-09-16,-0.014957543819619001
235,2013-09-17,0.0042964620335053105
236,2013-09-18,0.012779726646398704
237,2013-09-19,-0.001058761348242232
238,2013-09-20,-0.02033242863307505
239,2013-09-23,0.00968270071641708
240,2013-09-24,0.002139038248749614
241,2013-09-25,0.009569451016150587
242,2013-09-26,0.030226376148792422
243,2013-09-27,-0.00721280818924086
244,2013-09-30,-0.02195592640141575
245,2013-10-01,-0.0063626937878287215
246,2013-10-02,-0.001064396055786787
247,2013-10-03,0.008483613977815274
248,2013-10-04,0.03221057684873907
249,2013-10-07,0.008146684567817974
250,2013-10-08,0.009086382555957506
251,2013-10-09,-0.0030196298737199534
252,2013-10-10,0.04629088381435453
253,2013-10-11,0.02095314751475552
254,2013-10-14,0.04424684873638407
255,2013-10-15,0.031072184589376217
256,2013-10-16,0.025885828448298565
257,2013-10-17,-0.01458627319436534
258,2013-10-18,0.016288401264895835
259,2013-10-21,0.01267444089672809
260,2013-10-22,0.04031808924378222
261,2013-10-23,-0.015441184488377946
262,2013-10-24,-0.027398974188114433
263,2013-10-25,-0.015267472130788384
264,2013-10-28,0.02030526616074546
265,2013-10-29,-0.010101095986503772
266,2013-10-30,0.010938266399567631
267,2013-10-31,0.02479465861321639
268,2013-11-01,0.04781787435049267
269,2013-11-04,-0.010954726139865922
270,2013-11-05,0.0007864727106130509
271,2013-11-06,-0.0015735644474301758
272,2013-11-07,-0.01587334915629013
273,2013-11-08,0.0244974716003874
274,2013-11-11,0.0038956029008301307
275,2013-11-12,-0.036425246198481975
276,2013-11-13,-0.018722565611555275
277,2013-11-14,0.03630895011363133
278,2013-11-18,0.016503321514477864
279,2013-11-19,-0.020473156025389017
280,2013-11-21,0.0023837913552759993
281,2013-11-22,-0.00796816964917646
282,2013-11-25,-0.02101936722407549
283,2013-11-26,-0.03491626510622803
284,2013-11-27,0.01177473654453376
285,2013-11-28,-0.016863806052004993
286,2013-11-29,0.01267444089672809
287,2013-12-02,0.004189365155276903
288,2013-12-03,-0.016013827250300317
289,2013-12-04,0.024340270026853794
290,2013-12-05,0.03583445300921628
291,2013-12-06,0.0007996801705640877
292,2013-12-09,0.018218325665197543
293,2013-12-10,0.008597161197211545
294,2013-12-11,-0.017268874978829007
295,2013-12-12,-0.003966685090105226
296,2013-12-13,0.0047581374464167325
297,2013-12-16,0.035745841488394436
298,2013-12-17,-0.007662872745568983
299,2013-12-18,0.048057294953779195
300,2013-12-19,0.03103821871098189
301,2013-12-20,-0.015759638492950145
302,2013-12-23,0.03337192889915208
303,2013-12-26,0.006958970324303149
304,2013-12-27,-0.004866189651172803
305,2013-12-30,0.0020884100872704536
306,2014-01-02,-0.023927953695235704
307,2014-01-03,0.030857988359905608
308,2014-01-06,-0.013208395015794405
309,2014-01-07,-0.009845367852529208
310,2014-01-08,0.01194253744325291
311,2014-01-09,-0.02833050662622627
312,2014-01-10,-0.0021574981400211968
313,2014-01-13,0.00143884916909931
314,2014-01-14,-0.020334760226910387
315,2014-01-15,0.007309974071438408
316,2014-01-16,0.00725692589678717
317,2014-01-17,-0.005801321564086415
318,2014-01-20,-0.005103911918176163
319,2014-01-21,-0.07748749547837397
320,2014-01-22,-0.016726793805313722
321,2014-01-23,-0.029341958284015313
322,2014-01-24,-0.02427913315508201
323,2014-01-27,-0.03888178754420757
324,2014-01-28,0.014866911340333466
325,2014-01-29,-0.012227226569560212
326,2014-01-30,-0.011489300047755613
327,2014-01-31,-0.005347606326595589
328,2014-02-03,-0.05228150651004082
329,2014-02-04,0.05228150651004082
330,2014-02-05,-0.02809428089603694
331,2014-02-06,0.05542079394140753
332,2014-02-07,0.010380716054561034
333,2014-02-10,-0.03324890695822047
334,2014-02-11,0.031526253646774194
335,2014-02-12,0.013698844358161821
336,2014-02-13,-0.008539761548134628
337,2014-02-14,0.0017137964777349524
338,2014-02-17,-0.0357336493483964
339,2014-02-18,-0.0509664435920274
340,2014-02-19,0.0500787382518868
341,2014-02-20,0.015859363240107616
342,2014-02-21,-0.011428695823622714
343,2014-02-24,-0.016043124840575462
344,2014-02-25,-0.035669076206735095
345,2014-02-26,-0.0065390237670563955
346,2014-02-27,0.029549703101867664
347,2014-02-28,-0.10142529035844872
348,2014-03-05,-0.037972750993771065
349,2014-03-06,0.008333381559144204
350,2014-03-07,-0.05216722933502416
351,2014-03-10,-0.03333642026759209
352,2014-03-11,-0.022858138076049972
353,2014-03-12,0.00920604890772303
354,2014-03-13,-0.013841051411871863
355,2014-03-14,0.10987990454256202
356,2014-03-17,0.002079002827833243
357,2014-03-18,0.01851904776723723
358,2014-03-19,-0.01644435822637691
359,2014-03-20,-0.004153692368693562
360,2014-03-21,0.002079002827833243
361,2014-03-24,0.016478230732384525
362,2014-03-25,0.016211094628082456
363,2014-03-26,-0.02751064988201568
364,2014-03-27,0.04247352255872805
365,2014-03-28,-0.021011278212593076
366,2014-03-31,-0.005068434570458802
367,2014-04-01,-0.01536128516148727
368,2014-04-02,0.019418085857101808
369,2014-04-03,-0.008130126083250033
370,2014-04-04,0.01719819829722047
371,2014-04-07,-0.014141649814671808
372,2014-04-08,-0.02263471117687388
373,2014-04-09,-0.053431511710334334
374,2014-04-10,0.0010970928143732017
375,2014-04-11,0.004376374599798893
376,2014-04-14,0.019460073554712132
377,2014-04-15,-0.042652719953987006
378,2014-04-16,0.023192646399274874
379,2014-04-17,0.022666917564291733
380,2014-04-22,-0.012889544725996682
381,2014-04-23,-0.010869672236903938
382,2014-04-24,-0.02098365230059107
383,2014-04-25,-0.01801850550267803
384,2014-04-28,-0.017192400540372965
385,2014-04-29,0.016055390753297427
386,2014-04-30,-0.02651452154343481
387,2014-05-02,0.04455334213311346
388,2014-05-05,-0.0022371373983562926
389,2014-05-06,0.03520715663592622
390,2014-05-07,-0.03520715663592622
391,2014-05-08,0.006696453595121277
392,2014-05-09,0.00554632592055615
393,2014-05-12,0.03264707783666587
394,2014-05-13,-0.005367699415003813
395,2014-05-14,0.008574543424583414
396,2014-05-15,0.005321992337941062
397,2014-05-16,-0.008528836347520663
398,2014-05-19,-0.026031838717946787
399,2014-05-20,-0.04495138786226649
400,2014-05-21,0.0
401,2014-05-22,0.002296212260350483
402,2014-05-23,-0.004597709248629567
403,2014-05-26,0.036203048663960846
404,2014-05-27,0.0
405,2014-05-28,-0.012297527810406272
406,2014-05-29,-0.009039609577725205
407,2014-05-30,-0.025288703951924063
408,2014-06-02,0.016166633855347
409,2014-06-03,0.012521506798040871
410,2014-06-04,-0.0033994367014638094
411,2014-06-05,-0.0011357184639271267
412,2014-06-06,0.04553812878305452
413,2014-06-09,0.0257248912384358
414,2014-06-10,0.0
415,2014-06-11,0.013662850477117683
416,2014-06-13,-0.01896790270681059
417,2014-06-16,-0.008547060578458332
418,2014-06-17,-0.010787591128997409
419,2014-06-18,0.0288635750533337
420,2014-06-20,-0.02345523304407271
421,2014-06-23,0.026611469225510387
422,2014-06-24,0.008368249670516636
423,2014-06-25,-0.004175371410480633
424,2014-06-26,0.0
425,2014-06-27,-0.02114243657380932
426,2014-06-30,0.004264398786457679
427,2014-07-01,-0.006403437035207293
428,2014-07-02,0.03368739598367565
429,2014-07-03,0.05243136289794981
430,2014-07-04,-0.006899978089996761
431,2014-07-07,0.03785022413109784
432,2014-07-08,-0.006688988150796771
433,2014-07-10,0.011439590909394504
434,2014-07-11,0.007554332431781496
435,2014-07-14,0.04055855436668887
436,2014-07-15,0.03810828864865856
437,2014-07-16,-0.00523104941755248
438,2014-07-17,-0.06874315241960316
439,2014-07-18,0.07917802971218268
440,2014-07-21,0.013745920904635334
441,2014-07-22,-0.013745920904635334
442,2014-07-23,-0.022748137525936407
443,2014-07-24,0.008810629682154847
444,2014-07-25,-0.008810629682154847
445,2014-07-28,0.017544309650909362
446,2014-07-29,-0.02643325706815558
447,2014-07-30,0.0008924587830199116
448,2014-07-31,0.021183492916180047
449,2014-08-01,0.027564191271936878
450,2014-08-04,0.009302392662313252
451,2014-08-05,-0.015267472130788384
452,2014-08-06,-0.012037978559479079
453,2014-08-07,-0.014815085785140347
454,2014-08-08,-0.00970453138917815
455,2014-08-11,0.004422828970002346
456,2014-08-12,-0.034114618777405514
457,2014-08-13,-0.022161571802852276
458,2014-08-14,-0.014104606181541968
459,2014-08-15,-0.010471299867295336
460,2014-08-18,0.01707821394303677
461,2014-08-19,0.00843096328879911
462,2014-08-20,0.006508623627387244
463,2014-08-21,-0.02534157196047948
464,2014-08-22,-0.009551170984342772
465,2014-08-25,0.017126964792800514
466,2014-08-26,-0.0075757938084577425
467,2014-08-27,-0.001902950146086102
468,2014-08-28,-0.05480823649499511
469,2014-08-29,-0.010111309604320606
470,2014-09-01,-0.019497795713267152
471,2014-09-02,0.03061463581960666
472,2014-09-03,0.02088589097983462
473,2014-09-04,-0.01587334915629013
474,2014-09-05,-0.02429269256904476
475,2014-09-08,-0.029108084158070646
476,2014-09-09,0.004210532536343514
477,2014-09-10,0.004192878260036004
478,2014-09-11,-0.008403410796379518
479,2014-09-12,-0.008474626990972123
480,2014-09-15,0.02831862018924447
481,2014-09-16,0.009264090959798299
482,2014-09-17,-0.011334485074106393
483,2014-09-18,0.034626677309567366
484,2014-09-19,0.006982572011131172
485,2014-09-22,-0.0333532684736797
486,2014-09-23,0.0020533888118423604
487,2014-09-24,0.006134988567515709
488,2014-09-25,-0.01955800889965653
489,2014-09-26,-0.043554414410399644
490,2014-09-29,-0.04781344262019038
491,2014-09-30,-0.009153381986487297
492,2014-10-01,-0.022081083075255137
493,2014-10-02,0.02552342726622836
494,2014-10-03,0.012521506798040871
495,2014-10-06,0.010129518238855884
496,2014-10-07,0.0078081824478117845
497,2014-10-08,0.0033277900926744763
498,2014-10-09,-0.03722934176835624
499,2014-10-10,-0.03152625364677375
500,2014-10-13,0.023447733081572775
501,2014-10-14,0.03752572189150216
502,2014-10-15,-0.0033538320984312087
503,2014-10-16,-0.02724345561110697
504,2014-10-17,-0.024462489473489057
505,2014-10-20,-0.00710062154957658
506,2014-10-21,-0.008348289391471031
507,2014-10-22,-0.007211569715560806
508,2014-10-23,0.036712234112258546
509,2014-10-24,0.05870760082677817
510,2014-10-27,-0.078673032072476
511,2014-10-28,-0.009535233150999911
512,2014-10-29,-0.04281999718292839
513,2014-10-30,-0.02531780798428951
514,2014-10-31,0.056089466651043196
515,2014-11-03,-0.015883046173002846
516,2014-11-04,0.02912827292302378
517,2014-11-05,-0.03282969602621
518,2014-11-06,-0.046814367033715776
519,2014-11-07,0.019243698392627184
520,2014-11-10,-0.00509555242659987
521,2014-11-11,-0.04572971801632608
522,2014-11-12,-0.010752791776261539
523,2014-11-13,-0.013605652055778794
524,2014-11-14,-0.036266177984394465
525,2014-11-17,-0.02008675856673725
526,2014-11-18,-0.03840944811487135
527,2014-11-19,-0.039943866131644024
528,2014-11-21,0.0459498901918558
529,2014-11-24,0.011904902506318482
530,2014-11-25,-0.011904902506318482
531,2014-11-26,-0.08266590573012755
532,2014-11-27,-0.0246926125903717
533,2014-11-28,0.008298802814695083
534,2014-12-01,-0.04912079733495012
535,2014-12-02,-0.024605810802200256
536,2014-12-03,0.005323881252750073
537,2014-12-04,-0.01966104439915739
538,2014-12-05,0.0
539,2014-12-08,-0.05949709886464505
540,2014-12-09,-0.0291565842914554
541,2014-12-10,-0.042302379690689396
542,2014-12-11,-0.010341353794732777
543,2014-12-12,-0.05118387921155643
544,2014-12-15,0.017354014693151676
545,2014-12-16,0.07056869016416245
546,2014-12-17,0.10275190577081594
547,2014-12-18,-0.048157452980972515
548,2014-12-19,0.08193844283843554
549,2014-12-22,0.025885828448298787
550,2014-12-23,0.06910643687234397
551,2014-12-26,-0.038902798669599115
552,2014-12-29,-0.037041271680348986
553,2014-12-30,-0.031361455204051314
554,2015-01-02,-0.10634428356795911
555,2015-01-05,-0.0504647939259093
556,2015-01-06,0.07765093423006597
557,2015-01-07,0.1036348896903565
558,2015-01-08,-0.03336569384380028
559,2015-01-09,-0.04380262265839274
560,2015-01-12,-0.016933612529439923
561,2015-01-13,-0.0347525319908395
562,2015-01-14,-0.027890253981832425
563,2015-01-15,-0.01629363948610041
564,2015-01-16,0.057842642398972854
565,2015-01-19,-0.06816265143096234
566,2015-01-20,0.05056688954058286
567,2015-01-21,0.03679020914652664
568,2015-01-22,0.018832948333092236
569,2015-01-23,-0.0695260626486105
570,2015-01-26,0.00399202126953746
571,2015-01-27,-0.046899522280813954
572,2015-01-28,-0.047017206516710486
573,2015-01-29,-0.03790866398189774
574,2015-01-30,-0.04652001563489283
575,2015-02-02,0.03738753207162038
576,2015-02-03,0.04265517560191601
577,2015-02-04,-0.026727648905814805
578,2015-02-05,0.0
579,2015-02-06,0.03111362084906899
580,2015-02-09,0.08591668613044834
581,2015-02-10,0.004008021397538641
582,2015-02-11,0.007968169649176904
583,2015-02-12,-0.044632154020768144
584,2015-02-13,0.022565059992089687
585,2015-02-18,0.02008099605704916
586,2015-02-19,0.023576730563996895
587,2015-02-20,0.024929383042525455
588,2015-02-23,-0.04255961441879608
589,2015-02-24,0.023438572972017457
590,2015-02-25,0.0
591,2015-02-26,-0.007751976804317939
592,2015-02-27,0.005819609053264063
593,2015-03-02,0.0
594,2015-03-03,0.005785937067043889
595,2015-03-04,0.007662872745569205
596,2015-03-05,-0.034955015033576675
597,2015-03-06,-0.005946499187726273
598,2015-03-09,0.02938507215974373
599,2015-03-10,-0.0019323677510538761
600,2015-03-11,0.00962471337420956
601,2015-03-12,0.024599159013367844
602,2015-03-13,0.025831694613524192
603,2015-03-16,0.016260520871780315
604,2015-03-17,0.04725288485054535
605,2015-03-18,-0.025975486403260417
606,2015-03-19,-0.026668247082161534
607,2015-03-20,0.057758834152192406
608,2015-03-23,0.008467451099098522
609,2015-03-24,-0.013582551765868978
610,2015-03-25,0.038563034734310664
611,2015-03-26,-0.006600684031352166
612,2015-03-27,-0.07385329241211847
613,2015-03-30,0.017668304133313883
614,2015-03-31,-0.05212320821636407
615,2015-04-01,0.029092960941664803
616,2015-04-02,0.008920665758379354
617,2015-04-06,0.029748475400774632
618,2015-04-07,-0.013889112160667239
619,2015-04-08,-0.019418085857101364
620,2015-04-09,0.007104825623744704
621,2015-04-10,0.01231326023335666
622,2015-04-13,-0.007017572658646554
623,2015-04-14,0.04138521616285451
624,2015-04-15,0.07011836400868576
625,2015-04-16,0.029482352564507153
626,2015-04-17,-0.061485083650680616
627,2015-04-20,-0.004889985294191934
628,2015-04-22,0.0724726488129912
629,2015-04-23,0.08167803101426707
630,2015-04-24,0.0
631,2015-04-27,0.10241500542806947
632,2015-04-28,-0.006341175338447247
633,2015-04-29,-0.007662872745568983
634,2015-04-30,0.029060794263124023
635,2015-05-04,0.07783700071358846
636,2015-05-05,0.04174322903957606
637,2015-05-06,0.0
638,2015-05-07,-0.0829013015330835
639,2015-05-08,-0.03792503430032834
640,2015-05-11,0.0733060832169139
641,2015-05-12,-0.03658225026221951
642,2015-05-13,-0.048009219186360585
643,2015-05-14,0.0012602396122876058
644,2015-05-15,-0.005050515786068299
645,2015-05-18,-0.04266969202361848
646,2015-05-19,-0.05708071074344123
647,2015-05-20,0.027587956518828838
648,2015-05-21,-0.001361470598320924
649,2015-05-22,-0.022039459566291386
650,2015-05-25,-0.0027894020875784964
651,2015-05-26,-0.02833050662622605
652,2015-05-27,0.012848142477849045
653,2015-05-28,-0.06899287148695143
654,2015-05-29,-0.06921000317817483
655,2015-06-01,0.02731093439407073
656,2015-06-02,0.06740682833131673
657,2015-06-03,-0.036203048663960624
658,2015-06-05,-0.05040436952397309
659,2015-06-08,-0.02122528661528178
660,2015-06-09,0.009852296443011666
661,2015-06-10,-0.008203491452827727
662,2015-06-11,0.004930166107858458
663,2015-06-12,0.014646315517239383
664,2015-06-15,-0.024531074749781334
665,2015-06-16,-0.044000329262437354
666,2015-06-17,-0.015693434546046436
667,2015-06-18,0.013961832381768513
668,2015-06-19,-0.012205905679503637
669,2015-06-22,
670,2015-06-23,
671,2015-06-24,-0.014159528603634675
672,2015-06-25,-0.041862345360911934
673,2015-06-26,0.03829091299331466
674,2015-06-29,-0.04762804898925466
675,2015-06-30,-0.026617540999955835
676,2015-07-01,-0.02536721387842311
677,2015-07-02,
678,2015-07-03,
679,2015-07-06,0.024897551621727132
680,2015-07-07,0.010193768189542984
681,2015-07-08,-0.056323539917044085
682,2015-07-10,-0.030503454293414833
683,2015-07-13,0.07046671110525193
684,2015-07-14,-0.012448293526567955
685,2015-07-15,-0.03181604518465986
686,2015-07-16,-0.01083434216571022
687,2015-07-17,-0.022027322318290743
688,2015-07-20,-0.040914797638506695
689,2015-07-21,-0.05975493050201508
690,2015-07-22,-0.035091319811270116
691,2015-07-23,0.02519024882855847
692,2015-07-24,-0.01503787736454032
693,2015-07-27,-0.041242958534049246
694,2015-07-28,0.10008345855698275
695,2015-07-29,-0.011976191046715767
696,2015-07-30,-0.0024125464053841306
697,2015-07-31,0.04948005726336979
698,2015-08-03,0.0
699,2015-08-04,0.004587164006906175
700,2015-08-05,-0.0022909517465556917
701,2015-08-06,-0.032636929313022645
702,2015-08-07,-0.04855322541699092
703,2015-08-10,
704,2015-08-11,
705,2015-08-12,
706,2015-08-13,
707,2015-08-14,-0.04520543676804678
708,2015-08-17,-0.011628037995119023
709,2015-08-18,-0.041797128678461526
710,2015-08-19,-0.053220696204909546
711,2015-08-20,0.012779726646398926
712,2015-08-21,
713,2015-08-24,
714,2015-08-25,-0.03584613177313578
715,2015-08-26,0.1234441910911217
716,2015-08-27,0.11563018229528232
717,2015-08-28,-0.047067510857985884
718,2015-08-31,0.05279818556697102
719,2015-09-01,0.008534902449837345
720,2015-09-02,0.04973400567413844
721,2015-09-03,0.037041271680348986
722,2015-09-04,0.04569322765889883
723,2015-09-08,0.055502784322687404
724,2015-09-09,0.016298381733119482
725,2015-09-10,0.0734479061231561
726,2015-09-11,0.09609021104512361
727,2015-09-14,-0.041797128678461526
728,2015-09-15,0.0
729,2015-09-16,0.04568818417142806
730,2015-09-17,
731,2015-09-18,
732,2015-09-21,-0.01577596259416758
733,2015-09-22,-0.10026945316367519
734,2015-09-23,-0.22951143959691267
735,2015-09-24,0.03144152583481907
736,2015-09-25,-0.04629328397084498
737,2015-09-28,-0.012547216052088528
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,
741,2015-10-02,
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,
745,2015-10-08,
746,2015-10-09,
747,2015-10-13,
748,2015-10-14,
749,2015-10-15,0.054778206014054476
750,2015-10-16,0.0679973512454497
751,2015-10-19,0.02167572547904051
752,2015-10-20,
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,0.15349213518706062
762,2015-11-04,
763,2015-11-05,
764,2015-11-06,0.010050335853501347
765,2015-11-09,0.01192857086527388
766,2015-11-10,0.01957009619409722
767,2015-11-11,0.03428907347863208
768,2015-11-12,0.014870162479451388
769,2015-11-13,-0.10086061033497384
770,2015-11-16,0.004073325387635718
771,2015-11-17,-0.0020345886977874983
