,Time,Returns_QUAL3
172,2013-06-19,-0.02657381129692027
173,2013-06-20,-0.01994626538803601
174,2013-06-21,-0.007968108599113677
175,2013-06-24,0.0
176,2013-06-25,0.0
177,2013-06-26,-0.013630879771254989
178,2013-06-27,0.0522596426085844
179,2013-06-28,-0.001777659727387082
180,2013-07-01,0.004733736370094999
181,2013-07-02,-0.06335863902959771
182,2013-07-03,-0.01840737469884557
183,2013-07-04,-0.01354422510775688
184,2013-07-05,-0.00978800636616306
185,2013-07-08,0.0006555228028903848
186,2013-07-10,-0.020523726019615385
187,2013-07-11,0.01064547644795244
188,2013-07-12,-0.0073065751824379355
189,2013-07-15,0.009950330853168321
190,2013-07-16,0.029270382300112807
191,2013-07-17,-0.005785937067043889
192,2013-07-18,0.010263079179482215
193,2013-07-19,-0.002555911934544408
194,2013-07-22,0.007648220838257114
195,2013-07-23,-0.009569451016151032
196,2013-07-24,0.023441047971429985
197,2013-07-25,0.02778814179736111
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.006006083940449436
201,2013-07-31,0.006006083940449436
202,2013-08-01,-0.016299847253770317
203,2013-08-02,-0.027145405203313988
204,2013-08-05,-0.0056444176196768225
205,2013-08-06,0.01001253702592697
206,2013-08-07,-0.029060731996621847
207,2013-08-08,0.030305349495328926
208,2013-08-09,0.01051664502492633
209,2013-08-12,0.0
210,2013-08-13,0.05681653318319402
211,2013-08-14,0.013857033861341073
212,2013-08-15,0.007426426378724482
213,2013-08-16,0.026952727178220393
214,2013-08-19,-0.025246727333120056
215,2013-08-20,-0.013154264220570422
216,2013-08-21,0.0017255683969472635
217,2013-08-22,0.025533302005165126
218,2013-08-23,-0.002243467072311045
219,2013-08-26,-0.009024257774031597
220,2013-08-27,-0.011396077424280726
221,2013-08-28,0.0028611749744436032
222,2013-08-29,0.027615167032973176
223,2013-08-30,0.027954684121837214
224,2013-09-02,-0.0037909604025472277
225,2013-09-03,0.02359364069289649
226,2013-09-04,0.009493636704641872
227,2013-09-05,0.01562537039652101
228,2013-09-06,0.01028281580468704
229,2013-09-09,0.01673891564613772
230,2013-09-10,-0.02444108485733354
231,2013-09-11,0.009235571033082035
232,2013-09-12,0.010162739648317931
233,2013-09-13,0.01604843831434799
234,2013-09-16,-0.006488717712420655
235,2013-09-17,-0.00351136562216281
236,2013-09-18,0.02039359462501622
237,2013-09-19,0.004421574494707592
238,2013-09-20,-0.006392940386262147
239,2013-09-23,0.011770611620380844
240,2013-09-24,-0.000487685939926763
241,2013-09-25,-0.0024419547557976706
242,2013-09-26,-0.009334432568027573
243,2013-09-27,-0.001976334684197667
244,2013-09-30,0.0014826294162086917
245,2013-10-01,0.012270092591814219
246,2013-10-02,0.004866189651172803
247,2013-10-03,0.0019398163682131653
248,2013-10-04,0.0053153545129589475
249,2013-10-07,0.004327970208458876
250,2013-10-08,-0.0019212782548181373
251,2013-10-09,-0.0009619048360725024
252,2013-10-10,0.005758125176489326
253,2013-10-11,0.002389535130077558
254,2013-10-14,-0.0014330549041203788
255,2013-10-15,0.0009556140011595105
256,2013-10-16,-0.0019120942271166896
257,2013-10-17,0.004773278752657983
258,2013-10-18,-0.0023837436225804254
259,2013-10-21,-0.0009551576429340791
260,2013-10-22,-0.0047892811850278605
261,2013-10-23,-0.006743715182902399
262,2013-10-24,-0.004845019050280008
263,2013-10-25,0.017333173061144347
264,2013-10-28,-0.016847618305307233
265,2013-10-29,-0.004866189651172803
266,2013-10-30,0.012121360532344916
267,2013-10-31,0.011023356291443687
268,2013-11-01,0.008070302524135542
269,2013-11-04,0.0018895139799917082
270,2013-11-05,0.007522320202355104
271,2013-11-06,-0.01891304557379092
272,2013-11-07,-0.002389535130077558
273,2013-11-08,-0.007202912294057562
274,2013-11-11,0.0024066919536407383
275,2013-11-12,0.0
276,2013-11-13,0.00527457481019411
277,2013-11-14,0.05081493991777375
278,2013-11-18,0.005439768503773479
279,2013-11-19,-0.02378890717197013
280,2013-11-21,0.0
281,2013-11-22,-0.0046403795565024275
282,2013-11-25,-0.011225562219815188
283,2013-11-26,0.021866421354536314
284,2013-11-27,-0.006000479578218698
285,2013-11-28,-0.0046403795565024275
286,2013-11-29,0.013398259715521554
287,2013-12-02,-0.009220950322422539
288,2013-12-03,0.00415993204472942
289,2013-12-04,-0.0092679069307815
290,2013-12-05,-0.010294896726862124
291,2013-12-06,-0.012304935190378785
292,2013-12-09,0.0009519277253819958
293,2013-12-10,-0.005725206478039979
294,2013-12-11,-0.0014363899659883828
295,2013-12-12,-0.003359830374428441
296,2013-12-13,0.01432010185167254
297,2013-12-16,0.004256378990257659
298,2013-12-17,0.0009433019567395284
299,2013-12-18,0.0014134749447198836
300,2013-12-19,0.006101919751889451
301,2013-12-20,0.011630742338903044
302,2013-12-23,0.015148326614735641
303,2013-12-26,0.0022752682790501133
304,2013-12-27,0.010850016024065656
305,2013-12-30,0.011622839827992504
306,2014-01-02,0.012806577926112173
307,2014-01-03,-0.03164966572759198
308,2014-01-06,0.0013578186888629773
309,2014-01-07,-0.005897091122282205
310,2014-01-08,-0.004560017125534888
311,2014-01-09,-0.0320435123776619
312,2014-01-10,-0.016175471227467764
313,2014-01-13,-0.03167129433270244
314,2014-01-14,0.034066505058656826
315,2014-01-15,0.007151353651686065
316,2014-01-16,-0.024526259436548514
317,2014-01-17,0.0004866390945394983
318,2014-01-20,0.002430183515093276
319,2014-01-21,0.019707439061373844
320,2014-01-22,-0.00429287566018699
321,2014-01-23,0.0014330549041203788
322,2014-01-24,-0.0014330549041203788
323,2014-01-27,-0.003351690951911568
324,2014-01-28,-0.00915448455331802
325,2014-01-29,0.010113305313284027
326,2014-01-30,-0.019841057357152803
327,2014-01-31,0.0014652506031844759
328,2014-02-03,-0.011288463430271012
329,2014-02-04,0.035873938902885705
330,2014-02-05,-0.011494379425735168
331,2014-02-06,-0.010653805111785264
332,2014-02-07,0.023575784079822082
333,2014-02-10,-0.02552515112136211
334,2014-02-11,0.012603172153325293
335,2014-02-12,0.004325889947122796
336,2014-02-13,-0.005772021797122218
337,2014-02-14,-0.018009685649454266
338,2014-02-17,-0.02789035360279657
339,2014-02-18,-0.010152320958965788
340,2014-02-19,0.008636070946053565
341,2014-02-20,0.01006546017008425
342,2014-02-21,0.003000102250228398
343,2014-02-24,0.02124051204478583
344,2014-02-25,0.019841057357152803
345,2014-02-26,-0.006248566203395534
346,2014-02-27,0.029923913324246154
347,2014-02-28,-0.006101919751889451
348,2014-03-05,-0.026235656283759567
349,2014-03-06,0.02905648567704322
350,2014-03-07,-0.021353077522210828
351,2014-03-10,-0.014493055964368562
352,2014-03-11,-0.005856483450911387
353,2014-03-12,-0.020772260233888673
354,2014-03-13,0.016848763292962143
355,2014-03-14,-0.004926118336055829
356,2014-03-17,-0.012922645040239544
357,2014-03-18,0.018831130818206088
358,2014-03-19,0.03993794951726226
359,2014-03-20,0.03704122451053893
360,2014-03-21,0.002270103183064087
361,2014-03-24,0.023752002180135623
362,2014-03-25,0.0035366968783443475
363,2014-03-26,-0.007085946389485898
364,2014-03-27,0.011049836186585171
365,2014-03-28,-0.001759833312958925
366,2014-03-31,0.010512667995537406
367,2014-04-01,0.000435547817819959
368,2014-04-02,0.02324689325275564
369,2014-04-03,-0.005119507877791918
370,2014-04-04,-0.016386697343171885
371,2014-04-07,-0.0069808311413401825
372,2014-04-08,0.003932712082003409
373,2014-04-09,-0.009640784785812428
374,2014-04-10,0.019189468448242764
375,2014-04-11,0.008602203582662948
376,2014-04-14,-0.003861837024387693
377,2014-04-15,-0.031000125487730124
378,2014-04-16,0.004424830326254625
379,2014-04-17,0.01446442049156671
380,2014-04-22,-0.022443230727155594
381,2014-04-23,0.0008897242777701209
382,2014-04-24,-0.019304797476784596
383,2014-04-25,-0.025713033360822646
384,2014-04-28,-0.010755305921471336
385,2014-04-29,0.020014677417216298
386,2014-04-30,-0.004618991939242534
387,2014-05-02,0.027849278191451887
388,2014-05-05,-0.032489657747954315
389,2014-05-06,0.015690215743087155
390,2014-05-07,-0.01012429241217383
391,2014-05-08,0.011954073385409991
392,2014-05-09,-0.008260625220578355
393,2014-05-12,0.023680432577620536
394,2014-05-13,0.016957167071257828
395,2014-05-14,0.035640451891330915
396,2014-05-15,-0.02551489762786696
397,2014-05-16,0.009590265517004148
398,2014-05-19,-0.0008679688044912481
399,2014-05-20,-0.005660846694023114
400,2014-05-21,0.00392242821489619
401,2014-05-22,0.014252022707201384
402,2014-05-23,0.011935350549272972
403,2014-05-26,0.008018654317769158
404,2014-05-27,0.0008402521502768323
405,2014-05-28,-0.0025230880189601734
406,2014-05-29,0.0016828358686833411
407,2014-05-30,-0.008018654317769158
408,2014-06-02,-0.00893817418879106
409,2014-06-03,-0.020298645996234654
410,2014-06-04,0.00348432408261079
411,2014-06-05,-0.004357305368955622
412,2014-06-06,0.013015411215517414
413,2014-06-09,0.012848099374402011
414,2014-06-10,0.033064363033172395
415,2014-06-11,-0.0020606229821722444
416,2014-06-13,-0.001651486716159667
417,2014-06-16,0.024894082912426896
418,2014-06-17,0.0028174702806706975
419,2014-06-18,0.010793668867696393
420,2014-06-20,-0.002388536167416966
421,2014-06-23,0.016209091786049346
422,2014-06-24,0.011696001003500545
423,2014-06-25,-0.019570096960098926
424,2014-06-26,0.0249818612310162
425,2014-06-27,-0.005411764270917274
426,2014-06-30,0.011560861160766933
427,2014-07-01,-0.01350068721890274
428,2014-07-02,-0.009756174945364737
429,2014-07-03,0.02133927764727872
430,2014-07-04,0.029130148041873305
431,2014-07-07,0.003721626922994936
432,2014-07-08,-0.027491808074394886
433,2014-07-10,0.02302415350124498
434,2014-07-11,0.0007460276501549679
435,2014-07-14,0.011123622091818053
436,2014-07-15,-0.008889021492783478
437,2014-07-16,0.027881484267451295
438,2014-07-17,-0.0234270967156891
439,2014-07-18,0.002589237621880791
440,2014-07-21,-0.003330252846600157
441,2014-07-22,0.011790814781266867
442,2014-07-23,-0.007722009463873025
443,2014-07-24,-0.014501053237617079
444,2014-07-25,0.013023365464526648
445,2014-07-28,0.009932066378675941
446,2014-07-29,0.004747169682822516
447,2014-07-30,-0.015048916228400433
448,2014-07-31,-0.02965129911937847
449,2014-08-01,0.010610216805192252
450,2014-08-04,0.02420520288017247
451,2014-08-05,-0.005904076190944796
452,2014-08-06,-0.016418279246953382
453,2014-08-07,0.0026300973267541217
454,2014-08-08,-0.007532954500362177
455,2014-08-11,0.010156115131803478
456,2014-08-12,0.0026164096405829618
457,2014-08-13,0.00037312931949973205
458,2014-08-14,0.007435015800951739
459,2014-08-15,0.041710488581370164
460,2014-08-18,-0.011792168090402289
461,2014-08-19,-0.0032403268676102215
462,2014-08-20,0.01325471671201317
463,2014-08-21,-0.013976253552868467
464,2014-08-22,-0.011250309392806912
465,2014-08-25,0.01413326634455414
466,2014-08-26,0.0003597049867889446
467,2014-08-27,0.0068113188019944815
468,2014-08-28,-0.0032206147000422014
469,2014-08-29,0.003934900444697131
470,2014-09-01,-0.0035765417237860753
471,2014-09-02,-0.03314818154390187
472,2014-09-03,-0.015301660749400536
473,2014-09-04,-0.01668601474399667
474,2014-09-05,0.03124666026867784
475,2014-09-08,-0.03316053645096195
476,2014-09-09,0.019727536204057206
477,2014-09-10,-0.006784797727737324
478,2014-09-11,0.004151657218196103
479,2014-09-12,-0.0442805359986731
480,2014-09-15,-0.0039448178167087455
481,2014-09-16,0.026522655034671327
482,2014-09-17,-0.026522655034671327
483,2014-09-18,-0.018751756687706678
484,2014-09-19,0.01280529702567268
485,2014-09-22,-0.031915412653149566
486,2014-09-23,-0.0016434267946321413
487,2014-09-24,0.0065574005461592755
488,2014-09-25,-0.019802627296179764
489,2014-09-26,-0.0025030884470251813
490,2014-09-29,0.010801932584033391
491,2014-09-30,0.0008260223517995158
492,2014-10-01,-0.0217036065015761
493,2014-10-02,0.020464275626154382
494,2014-10-03,0.008233805266086414
495,2014-10-06,0.03821100366557495
496,2014-10-07,0.01953950402140814
497,2014-10-08,-0.003877476746420694
498,2014-10-09,0.005424228824842281
499,2014-10-10,-0.04707208713350797
500,2014-10-13,0.004445268989039963
501,2014-10-14,-0.021190605470896795
502,2014-10-15,-0.01577454843999293
503,2014-10-16,-0.0041929202768438145
504,2014-10-17,0.008368291687324447
505,2014-10-20,-0.006269613013595521
506,2014-10-21,-0.036290001405200556
507,2014-10-22,0.009519717274272477
508,2014-10-23,-0.03595297434242806
509,2014-10-24,0.02294893298554479
510,2014-10-27,0.02626635339166894
511,2014-10-28,0.05458150730442979
512,2014-10-29,-0.006054468422877157
513,2014-10-30,0.0008093080166542421
514,2014-10-31,0.019231442063501802
515,2014-11-03,0.022366990464357084
516,2014-11-04,-0.0050574316133649155
517,2014-11-05,-0.00547514088652834
518,2014-11-06,-0.027834839316025484
519,2014-11-07,-0.0028265313150299676
520,2014-11-10,0.0028265313150299676
521,2014-11-11,-0.010131799341023484
522,2014-11-12,0.0012212906305575366
523,2014-11-13,0.0048701799818715585
524,2014-11-14,-0.006091470612429095
525,2014-11-17,0.016162048770355764
526,2014-11-18,0.01787531174680357
527,2014-11-19,0.003929278139889636
528,2014-11-21,0.04185675309054826
529,2014-11-24,-0.00339047226275202
530,2014-11-25,0.02386388456856192
531,2014-11-26,0.00624428130825061
532,2014-11-27,0.007296676067494179
533,2014-11-28,0.0003634381286596877
534,2014-12-01,-0.028004777805115122
535,2014-12-02,0.03271749270831581
536,2014-12-03,0.0025284102783218465
537,2014-12-04,-0.01161112485264093
538,2014-12-05,0.012692826798418988
539,2014-12-08,0.005390848634876377
540,2014-12-09,-0.0017937224540269803
541,2014-12-10,-0.01665501960798199
542,2014-12-11,0.01665501960798199
543,2014-12-12,-0.023248450329333092
544,2014-12-15,-0.015182665840582477
545,2014-12-16,-0.01997424650592894
546,2014-12-17,0.015861397186200055
547,2014-12-18,-0.00037477983622569155
548,2014-12-19,0.014511882578787105
549,2014-12-22,-0.002589237621880791
550,2014-12-23,0.005171751556409365
551,2014-12-26,0.015356792300248223
552,2014-12-29,-0.012413449375360486
553,2014-12-30,0.009142503218206421
554,2015-01-02,-0.02655999036181722
555,2015-01-05,0.008931953687898009
556,2015-01-06,0.014711519735397527
557,2015-01-07,-0.01434108076098184
558,2015-01-08,-0.017183799421293333
559,2015-01-09,0.009002311021289344
560,2015-01-12,0.008181488400003989
561,2015-01-13,-0.025127892496111137
562,2015-01-14,0.025498194296306398
563,2015-01-15,-0.012292946757101575
564,2015-01-16,0.012663111484629841
565,2015-01-19,-0.005194854079485722
566,2015-01-20,0.0007438081552262332
567,2015-01-21,0.012927234501459939
568,2015-01-22,-0.02226437049739971
569,2015-01-23,-0.00488998529419149
570,2015-01-26,-0.004914052695571325
571,2015-01-27,0.026548615263564557
572,2015-01-28,-0.008151249433088203
573,2015-01-29,-0.003353757568689275
574,2015-01-30,-0.017319747375659666
575,2015-02-02,0.0176928766951594
576,2015-02-03,0.007064576826536051
577,2015-02-04,-0.01832169403773687
578,2015-02-05,-0.04042895070291452
579,2015-02-06,-0.09041065025589656
580,2015-02-09,-0.04396312342111619
581,2015-02-10,0.045682118220882195
582,2015-02-11,0.020400154538970927
583,2015-02-12,-0.030758555313393998
584,2015-02-13,0.02018539697171784
585,2015-02-18,0.0533956343669546
586,2015-02-19,-0.04114113889777027
587,2015-02-20,0.011691198127169233
588,2015-02-23,0.018914996880551538
589,2015-02-24,0.010131799341023484
590,2015-02-25,0.02351174348264662
591,2015-02-26,0.014079270778743602
592,2015-02-27,-0.0019435962980658417
593,2015-03-02,-0.007812578647298896
594,2015-03-03,0.011696001003500545
595,2015-03-04,-0.0007754168670808248
596,2015-03-05,-0.027129675922469065
597,2015-03-06,-0.01526138084725881
598,2015-03-09,-0.04131112163005568
599,2015-03-10,0.003788680759604812
600,2015-03-11,0.0020986786737289265
601,2015-03-12,-0.0008389262236994099
602,2015-03-13,-0.025070359126940556
603,2015-03-16,0.02381060667691104
604,2015-03-17,0.03427963287093094
605,2015-03-18,0.008892581011085365
606,2015-03-19,-0.01296085350583187
607,2015-03-20,0.011752880739655414
608,2015-03-23,0.03289379184031738
609,2015-03-24,-0.0260678267699177
610,2015-03-25,-0.012482545809673784
611,2015-03-26,-0.017576581653695023
612,2015-03-27,-0.028017722274267243
613,2015-03-30,-0.024904679180075107
614,2015-03-31,-0.010050335853501569
615,2015-04-01,0.023009437577550695
616,2015-04-02,0.010672460346381918
617,2015-04-06,0.01600712392070136
618,2015-04-07,-0.017707039368303867
619,2015-04-08,-0.01889279036631608
620,2015-04-09,-0.0034737334105718887
621,2015-04-10,-0.010494193378130845
622,2015-04-13,0.0026338470589153395
623,2015-04-14,0.007860346319215505
624,2015-04-15,0.03672487855925999
625,2015-04-16,-0.0033599359622478175
626,2015-04-17,0.0004206519426772637
627,2015-04-20,-0.006751080208561522
628,2015-04-22,0.025910308094895473
629,2015-04-23,-0.001238431556393138
630,2015-04-24,0.009864527175955207
631,2015-04-27,0.02782990656417761
632,2015-04-28,-0.015230715568457676
633,2015-04-29,-0.013826979133837014
634,2015-04-30,0.015441144165796228
635,2015-05-04,-0.012987155204229328
636,2015-05-05,-0.0016352824242011899
637,2015-05-06,-0.02695580887059057
638,2015-05-07,-0.010139588349753037
639,2015-05-08,0.04889130353374416
640,2015-05-11,-0.02539034786368033
641,2015-05-12,0.024176550450115908
642,2015-05-13,0.006859013904639166
643,2015-05-14,0.024623920363624485
644,2015-05-15,-0.01462183697910957
645,2015-05-18,-0.04519397117575252
646,2015-05-19,-0.0008333333815588873
647,2015-05-20,0.014894772676995682
648,2015-05-21,-0.0090760113338475
649,2015-05-22,-0.02263294477516764
650,2015-05-25,-0.0038224722694701896
651,2015-05-26,-0.025863510589919425
652,2015-05-27,0.00043658590521022944
653,2015-05-28,0.029673215566160316
654,2015-05-29,-0.19700515716853317
655,2015-06-01,0.09540404443461226
656,2015-06-02,0.013047715392475734
657,2015-06-03,-0.01351691550592049
658,2015-06-05,0.01675241636406888
659,2015-06-08,-0.013472956724054796
660,2015-06-09,-0.0037488330571915363
661,2015-06-10,-0.009433985285000723
662,2015-06-11,-0.009523881511255716
663,2015-06-12,
664,2015-06-15,
665,2015-06-16,-0.009992992746002294
666,2015-06-17,-0.05101640654969186
667,2015-06-18,-0.018796641321149554
668,2015-06-19,
669,2015-06-22,
670,2015-06-23,-0.022803066148096462
671,2015-06-24,0.0005124263499265425
672,2015-06-25,-0.016529249867878626
673,2015-06-26,
674,2015-06-29,
675,2015-06-30,
676,2015-07-01,0.03734564121866368
677,2015-07-02,0.03505770782465456
678,2015-07-03,0.009394056871216527
679,2015-07-06,0.051036178575146085
680,2015-07-07,-0.03664734828927907
681,2015-07-08,0.0
682,2015-07-10,0.013730146728954118
683,2015-07-13,-0.010969031370573923
684,2015-07-14,0.032107619705711965
685,2015-07-15,-0.015698819831364563
686,2015-07-16,0.008104411760933239
687,2015-07-17,-0.04447210113976352
688,2015-07-20,0.022254001879749907
689,2015-07-21,0.010944022178370982
690,2015-07-22,-0.013698799006687246
691,2015-07-23,-0.05675286525425083
692,2015-07-24,-0.029631698819257757
693,2015-07-27,-0.01923141205319956
694,2015-07-28,0.0015317848284870372
695,2015-07-29,0.026681623738128213
696,2015-07-30,-0.004979990371762
697,2015-07-31,0.018303701247332604
698,2015-08-03,0.011211377759891228
699,2015-08-04,-0.0038853863296197666
700,2015-08-05,-0.02513056616357945
701,2015-08-06,-0.04281999499979472
702,2015-08-07,-0.02638675378059263
703,2015-08-10,0.008519752891104293
704,2015-08-11,0.01682473922771255
705,2015-08-12,-0.026414636654595647
706,2015-08-13,0.05468688723382753
707,2015-08-14,-0.011725854464823104
708,2015-08-17,
709,2015-08-18,
710,2015-08-19,-0.031128865314595355
711,2015-08-20,0.031128865314595355
712,2015-08-21,-0.03974032864951438
713,2015-08-24,-0.047601738194977816
714,2015-08-25,0.011274133262562103
715,2015-08-26,0.0061470434927293205
716,2015-08-27,0.004446922033749079
717,2015-08-28,-0.017907697348874763
718,2015-08-31,-0.036806858523117825
719,2015-09-01,-0.01060086519327319
720,2015-09-02,-0.036784249613622144
721,2015-09-03,0.020067561830444003
722,2015-09-04,0.025558596256716193
723,2015-09-08,-0.037063476062331624
724,2015-09-09,0.03176778879922537
725,2015-09-10,0.009395253525946501
726,2015-09-11,-0.0230575985015129
727,2015-09-14,
728,2015-09-15,
729,2015-09-16,0.038409448114871125
730,2015-09-17,0.021222533784352127
731,2015-09-18,
732,2015-09-21,
733,2015-09-22,
734,2015-09-23,-0.043017385083690574
735,2015-09-24,-0.00453515516539138
736,2015-09-25,-0.009132483563272675
737,2015-09-28,-0.03738753207162038
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,-0.00269905696916517
741,2015-10-02,0.0449216873915117
742,2015-10-05,0.034289073478632304
743,2015-10-06,
744,2015-10-07,
745,2015-10-08,
746,2015-10-09,
747,2015-10-13,-0.04662992995228654
748,2015-10-14,0.011415023661219603
749,2015-10-15,
750,2015-10-16,
751,2015-10-19,
752,2015-10-20,
753,2015-10-21,
754,2015-10-22,-0.03972335201784727
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,0.008183866891345648
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,-0.01869219474054562
762,2015-11-04,0.00938967804454105
763,2015-11-05,0.05160483465830046
764,2015-11-06,-0.030032287098874733
765,2015-11-09,-0.0012203174552927187
