,Time,Returns_SBSP3
171,2013-06-18,0.009242581366932345
172,2013-06-19,-0.020202707317519053
173,2013-06-20,-0.05711043900036383
174,2013-06-21,-0.060111483701179136
175,2013-06-24,-0.06591629399896792
176,2013-06-25,0.06177740577919133
177,2013-06-26,-0.015792245720889664
178,2013-06-27,0.0430665727145505
179,2013-06-28,0.015573218306020209
180,2013-07-01,0.002205116611176283
181,2013-07-02,-0.015538647480641377
182,2013-07-03,-0.047649921875378975
183,2013-07-04,0.008876535949418063
184,2013-07-05,0.0009298001599664651
185,2013-07-08,-0.0009298001599664651
186,2013-07-10,0.04768208646917138
187,2013-07-11,0.01190232283114101
188,2013-07-12,-0.022154206920819153
189,2013-07-15,0.021715854942764512
190,2013-07-16,-0.01146397085308637
191,2013-07-17,0.030570110430577113
192,2013-07-18,0.020013399937642173
193,2013-07-19,-0.0004216740699911625
194,2013-07-22,0.003788680759604812
195,2013-07-23,0.006700192850399578
196,2013-07-24,-0.027503321363398836
197,2013-07-25,0.005561597223305181
198,2013-07-26,0.00637888604865644
199,2013-07-29,-0.0046738984596879085
200,2013-07-30,-0.0034129725962399604
201,2013-07-31,0.0
202,2013-08-01,0.0008543358059154293
203,2013-08-02,-0.06984720729286709
204,2013-08-05,0.012286889221053254
205,2013-08-06,-0.02937347478368757
206,2013-08-07,-0.01501665982178313
207,2013-08-08,0.023365548956212123
208,2013-08-09,-0.0023121397583794057
209,2013-08-12,-0.004175371410480633
210,2013-08-13,0.012474220138857017
211,2013-08-14,-0.02228513765147433
212,2013-08-15,-0.020873528255757723
213,2013-08-16,0.048196368340546414
214,2013-08-19,-0.03202863700403302
215,2013-08-20,-0.0365074145885953
216,2013-08-21,0.0004891171293830432
217,2013-08-22,0.0024419547557976706
218,2013-08-23,0.0014623935956845635
219,2013-08-26,-0.019676089765447102
220,2013-08-27,-0.02923595469412188
221,2013-08-28,0.00967179872485735
222,2013-08-29,0.000506457341795219
223,2013-08-30,-0.008134259390681464
224,2013-09-02,0.031158249978624042
225,2013-09-03,-0.02555879542971029
226,2013-09-04,-0.0020325717863425297
227,2013-09-05,0.10102764281567245
228,2013-09-06,0.031231367683081768
229,2013-09-09,-0.024358488395319622
230,2013-09-10,-0.01379332213233564
231,2013-09-11,0.0013878790427619414
232,2013-09-12,-0.015374167965859886
233,2013-09-13,-0.01656833166617888
234,2013-09-16,0.004761818521608507
235,2013-09-17,0.0248664472075375
236,2013-09-18,0.0395236989017036
237,2013-09-19,0.005773899989823583
238,2013-09-20,-0.03149162687157547
239,2013-09-23,0.02080586179111421
240,2013-09-24,0.008025009630435065
241,2013-09-25,-0.010714343329103926
242,2013-09-26,0.009825849267988573
243,2013-09-27,-0.005794489005610082
244,2013-09-30,-0.03317741243720551
245,2013-10-01,0.0073665161559239856
246,2013-10-02,-0.006904469474983799
247,2013-10-03,0.020572154075208182
248,2013-10-04,0.003613373398513975
249,2013-10-07,-0.009058032946745787
250,2013-10-08,-0.024408256981403476
251,2013-10-09,-0.002333769966265997
252,2013-10-10,0.02765153133051035
253,2013-10-11,-0.005469521508375763
254,2013-10-14,0.02571772688175189
255,2013-10-15,0.015469833369052832
256,2013-10-16,0.01868405468157297
257,2013-10-17,-0.0008613695808503685
258,2013-10-18,0.025102361459153677
259,2013-10-21,-0.005054728644816375
260,2013-10-22,0.021721864469149033
261,2013-10-23,0.007410408550943437
262,2013-10-24,-0.009892908791533372
263,2013-10-25,-0.022623462212799428
264,2013-10-28,0.017223698201597415
265,2013-10-29,0.005813969865419821
266,2013-10-30,-0.032831188757914465
267,2013-10-31,0.01570819784085442
268,2013-11-01,0.014220231259098437
269,2013-11-04,0.004971054044333734
270,2013-11-05,0.03212307036190687
271,2013-11-06,-0.015322839810008482
272,2013-11-07,-0.026349898309375508
273,2013-11-08,-0.013439891789535086
274,2013-11-11,0.011769786982340324
275,2013-11-12,-0.0008361204500486608
276,2013-11-13,0.010401591596380655
277,2013-11-14,0.03337713163081757
278,2013-11-18,0.020602947466948685
279,2013-11-19,0.0
280,2013-11-21,-0.033495954428182095
281,2013-11-22,-0.003249393598309336
282,2013-11-25,0.0004067520902122368
283,2013-11-26,-0.03475732574745072
284,2013-11-27,0.018770144004303546
285,2013-11-28,-0.012055893014720542
286,2013-11-29,0.018645702422364963
287,2013-12-02,-0.025359953411947966
288,2013-12-03,-0.03426455040111254
289,2013-12-04,0.007812452929913505
290,2013-12-05,-0.009556936544047101
291,2013-12-06,0.006959575720257849
292,2013-12-09,0.016337465350548364
293,2013-12-10,-0.022424440666397594
294,2013-12-11,-0.015824506040368558
295,2013-12-12,0.022778032536959536
296,2013-12-13,0.028182907114246536
297,2013-12-16,0.0004209640137937676
298,2013-12-17,0.017522350692202426
299,2013-12-18,0.0192510553020524
300,2013-12-19,0.011294997046767286
301,2013-12-20,0.026911041723213902
302,2013-12-23,0.01895237506996761
303,2013-12-26,0.003824134606341456
304,2013-12-27,0.013270261088174529
305,2013-12-30,-0.003395589129249643
306,2014-01-02,-0.019077267578826884
307,2014-01-03,0.013772253142029012
308,2014-01-06,-0.04269181557141444
309,2014-01-07,-0.003574979123277977
310,2014-01-08,0.0007955847833240881
311,2014-01-09,-0.021298735172056826
312,2014-01-10,-0.028844232291259875
313,2014-01-13,-0.033584496072979864
314,2014-01-14,0.015869988140662095
315,2014-01-15,-0.001703620550530971
316,2014-01-16,0.0012779980712389616
317,2014-01-17,0.005519054435396686
318,2014-01-20,0.003381237228959222
319,2014-01-21,0.014244060929166302
320,2014-01-22,0.021399911297984797
321,2014-01-23,-0.014353332917607986
322,2014-01-24,-0.029765308494607012
323,2014-01-27,-0.0346354526098942
324,2014-01-28,-0.017778334917196492
325,2014-01-29,-0.023594470204526985
326,2014-01-30,0.01413285401353015
327,2014-01-31,0.007666328415373069
328,2014-02-03,-0.05351830536537827
329,2014-02-04,0.009433985285000723
330,2014-02-05,-0.021832808881855126
331,2014-02-06,0.05234835421882167
332,2014-02-07,0.01041921090585829
333,2014-02-10,0.0
334,2014-02-11,0.07882862822331571
335,2014-02-12,-0.03216527819979653
336,2014-02-13,-0.04576253915179418
337,2014-02-14,0.03799047930409083
338,2014-02-17,-0.04840012321018694
339,2014-02-18,-0.040859908493454444
340,2014-02-19,0.004728188365756392
341,2014-02-20,0.028825751557147505
342,2014-02-21,0.015010516086219727
343,2014-02-24,-0.012721616077731923
344,2014-02-25,-0.007342942584935841
345,2014-02-26,-0.00972000269485962
346,2014-02-27,0.03832585850743753
347,2014-02-28,-0.03832585850743753
348,2014-03-05,-0.00046522447919805643
349,2014-03-06,0.00046522447919805643
350,2014-03-07,-0.026391681935735267
351,2014-03-10,-0.009597050396500606
352,2014-03-11,0.01910273033701948
353,2014-03-12,-0.002842209465239165
354,2014-03-13,-0.01867418358318318
355,2014-03-14,-0.03042437728173164
356,2014-03-17,0.007940488371407373
357,2014-03-18,0.03592614604700106
358,2014-03-19,0.010908431621122094
359,2014-03-20,-0.07796153764513303
360,2014-03-21,0.014680040527802696
361,2014-03-24,-0.0015086248395963509
362,2014-03-25,-0.006057615543719752
363,2014-03-26,-0.005585239337309034
364,2014-03-27,0.0315737084540868
365,2014-03-28,0.015177769941995045
366,2014-03-31,0.02495331007611723
367,2014-04-01,0.019244902797618035
368,2014-04-02,0.00787223329180664
369,2014-04-03,0.013287664308458513
370,2014-04-04,0.0036347156614762177
371,2014-04-07,-0.06608166437763163
372,2014-04-08,-0.029001788286483254
373,2014-04-09,0.01681543166544852
374,2014-04-10,0.024704623428051242
375,2014-04-11,-0.057102124965429546
376,2014-04-14,0.021053409197832273
377,2014-04-15,-0.028170876966695957
378,2014-04-16,0.03755134565213236
379,2014-04-17,0.026668247082160867
380,2014-04-22,0.030626611175278207
381,2014-04-23,-0.008855709237570952
382,2014-04-24,0.009319638750133752
383,2014-04-25,-0.011663300474407112
384,2014-04-28,-0.011326171368101434
385,2014-04-29,-0.0009497151936463943
386,2014-04-30,0.0
387,2014-05-02,0.03730040891914799
388,2014-05-05,-0.009195467093100262
389,2014-05-06,0.009195467093100262
390,2014-05-07,-0.013825151395555846
391,2014-05-08,-0.02300031092359589
392,2014-05-09,0.008039816492717566
393,2014-05-12,0.029243252778880624
394,2014-05-13,-0.0032073336449069956
395,2014-05-14,-0.014794629535068715
396,2014-05-15,-0.015489632175669232
397,2014-05-16,0.04847484887144571
398,2014-05-19,0.02536282724828398
399,2014-05-20,-0.01773091624851375
400,2014-05-21,0.001340692938250232
401,2014-05-22,0.004900923262507462
402,2014-05-23,0.0
403,2014-05-26,0.009290002873626246
404,2014-05-27,-0.0313084165456301
405,2014-05-28,0.01532942552120753
406,2014-05-29,-0.013513764518197746
407,2014-05-30,-0.010944022178370982
408,2014-06-02,0.005942966062925326
409,2014-06-03,0.00045568465333145625
410,2014-06-04,0.015371007181677943
411,2014-06-05,-0.03515545696736044
412,2014-06-06,0.015675793200462085
413,2014-06-09,0.033291377784194776
414,2014-06-10,0.014496190591572589
415,2014-06-11,0.0047857823606545224
416,2014-06-13,0.010792247602664062
417,2014-06-16,0.005566231336439742
418,2014-06-17,0.016935205757582672
419,2014-06-18,0.022006285601444908
420,2014-06-20,-0.003702946012694497
421,2014-06-23,-0.01704468618155408
422,2014-06-24,0.009182034460630373
423,2014-06-25,-0.007087792857515485
424,2014-06-26,-0.0041929202768438145
425,2014-06-27,0.0012597524500295165
426,2014-06-30,-0.011819513111070101
427,2014-07-01,0.012658439334769511
428,2014-07-02,-0.010537505302785632
429,2014-07-03,0.007177569340537815
430,2014-07-04,0.005454177565362706
431,2014-07-07,-0.013055565517881451
432,2014-07-08,-0.005952355883373173
433,2014-07-10,0.009337885989681993
434,2014-07-11,0.012594583201584353
435,2014-07-14,-0.011327916392299464
436,2014-07-15,-0.018739943244658885
437,2014-07-16,-0.009503267860051068
438,2014-07-17,-0.002607606809857721
439,2014-07-18,-0.008741270503417997
440,2014-07-21,0.00087749018355332
441,2014-07-22,-0.008810585822504713
442,2014-07-23,-0.016957167071257828
443,2014-07-24,0.009852386010792191
444,2014-07-25,-0.020712176242299485
445,2014-07-28,-0.010519191440782283
446,2014-07-29,-0.033188322136668
447,2014-07-30,-0.020648991975522613
448,2014-07-31,-0.025554264595659237
449,2014-08-01,0.0059553031082302255
450,2014-08-04,-0.009945333339431262
451,2014-08-05,-0.01459885013109341
452,2014-08-06,-0.021528254367181532
453,2014-08-07,0.017463207912454592
454,2014-08-08,-0.004593016729343535
455,2014-08-11,0.02275703827351272
456,2014-08-12,-0.009545463323088477
457,2014-08-13,-0.020398413049983688
458,2014-08-14,0.00616339891094464
459,2014-08-15,0.02328035242044546
460,2014-08-18,0.013909811951599682
461,2014-08-19,0.00884097092465641
462,2014-08-20,-0.0068696050331018554
463,2014-08-21,-0.006421311430000021
464,2014-08-22,-0.000991571722295248
465,2014-08-25,0.024499020488324863
466,2014-08-26,-0.011195054861961928
467,2014-08-27,0.02751802889389232
468,2014-08-28,0.0038022859497384154
469,2014-08-29,0.018331841640908397
470,2014-09-01,-0.016436059127525215
471,2014-09-02,0.00047327811534270126
472,2014-09-03,0.031216139621595307
473,2014-09-04,-0.0045976172941206706
474,2014-09-05,-0.001845065056517381
475,2014-09-08,-0.05017616577730921
476,2014-09-09,-0.009266098973781833
477,2014-09-10,0.006835915458688557
478,2014-09-11,0.013053170906380807
479,2014-09-12,-0.0009611245564746795
480,2014-09-15,0.002401009614462435
481,2014-09-16,0.0023952107259543887
482,2014-09-17,0.006676276427259875
483,2014-09-18,-0.011472496767676699
484,2014-09-19,-0.0243321018436915
485,2014-09-22,-0.02241682965345726
486,2014-09-23,-0.0010080646014949401
487,2014-09-24,0.0010080646014949401
488,2014-09-25,0.00852776675387501
489,2014-09-26,0.02418079819721486
490,2014-09-29,-0.02418079819721486
491,2014-09-30,-0.012060397136392176
492,2014-10-01,-0.006594038435411953
493,2014-10-02,-0.01590184829012209
494,2014-10-03,0.014374015080467206
495,2014-10-06,0.03505611760466554
496,2014-10-07,-0.012379459902034373
497,2014-10-08,0.008928630744301724
498,2014-10-09,-0.007932614725705278
499,2014-10-10,-0.03237505734850732
500,2014-10-13,0.0417881065543102
501,2014-10-14,0.002462399607609189
502,2014-10-15,-0.028944136293124423
503,2014-10-16,-0.030328718804416344
504,2014-10-17,0.02474347946710731
505,2014-10-20,0.0005090863054486583
506,2014-10-21,-0.015384918839479234
507,2014-10-22,0.0
508,2014-10-23,-0.05962383078521949
509,2014-10-24,0.0038324165119933973
510,2014-10-27,-0.032207116459040286
511,2014-10-28,0.05275954405717176
512,2014-10-29,0.011708489264900201
513,2014-10-30,0.005277057100843585
514,2014-10-31,0.020318438515142923
515,2014-11-03,-0.010368055551501776
516,2014-11-04,0.03431834683941126
517,2014-11-05,-0.00808902246412968
518,2014-11-06,-0.019477857720990865
519,2014-11-07,0.016936509530898203
520,2014-11-10,-0.010230216836934591
521,2014-11-11,-0.0202552757181782
522,2014-11-12,0.021796452454231563
523,2014-11-13,-0.027056854130130592
524,2014-11-14,0.020360975391532588
525,2014-11-17,-0.009345862418237871
526,2014-11-18,0.03586454983329723
527,2014-11-19,0.011508708174179816
528,2014-11-21,0.01970507107933228
529,2014-11-24,-0.02719569268317823
530,2014-11-25,-0.027956127391902008
531,2014-11-26,0.006166514915664223
532,2014-11-27,-0.005651183804027848
533,2014-11-28,-0.0062015184229506914
534,2014-12-01,-0.06810462657777627
535,2014-12-02,0.014872264897266785
536,2014-12-03,0.024305759732817567
537,2014-12-04,-0.026495196781775476
538,2014-12-05,0.001095290361414758
539,2014-12-08,-0.03169567431295839
540,2014-12-09,0.012352711469827415
541,2014-12-10,-0.010659287460667688
542,2014-12-11,0.0033784378029801942
543,2014-12-12,-0.02793011418883351
544,2014-12-15,-0.019259423381649654
545,2014-12-16,-0.06010907998048509
546,2014-12-17,0.03504810106198075
547,2014-12-18,0.030350442046774617
548,2014-12-19,0.01800815437665193
549,2014-12-22,-0.00983519586459547
550,2014-12-23,0.006952461175348645
551,2014-12-26,0.005182850645808479
552,2014-12-29,0.017649134963427127
553,2014-12-30,-0.040892482335754377
554,2015-01-02,-0.012422579522368249
555,2015-01-05,0.0
556,2015-01-06,-0.0029805686143267174
557,2015-01-07,0.020680205237538996
558,2015-01-08,0.003502630551202035
559,2015-01-09,-0.023585999005879543
560,2015-01-12,-0.013818122724937876
561,2015-01-13,-0.05790605807350779
562,2015-01-14,-0.012254264923466707
563,2015-01-15,0.016731407035905033
564,2015-01-16,0.01582812404830758
565,2015-01-19,-0.05155780966485013
566,2015-01-20,-0.0013236269305081372
567,2015-01-21,0.025499910607898357
568,2015-01-22,-0.01364987069040291
569,2015-01-23,-0.12385509829399055
570,2015-01-26,-0.018692133012152556
571,2015-01-27,0.03849476030833232
572,2015-01-28,-0.03472827751285523
573,2015-01-29,0.014184634991956102
574,2015-01-30,-0.014184634991956102
575,2015-02-02,-0.0022581868835920282
576,2015-02-03,0.014959142078156518
577,2015-02-04,0.045709806961849786
578,2015-02-05,-0.003552401604367539
579,2015-02-06,-0.004994658974090793
580,2015-02-09,0.0028571448007799205
581,2015-02-10,0.01627202510821535
582,2015-02-11,0.013245226750020489
583,2015-02-12,0.03135907948673333
584,2015-02-13,0.029754261081792688
585,2015-02-18,0.02254523832105626
586,2015-02-19,0.002544530634994935
587,2015-02-20,-0.008934328733765984
588,2015-02-23,0.030927046748800535
589,2015-02-24,0.014193388531669182
590,2015-02-25,0.01761363429393681
591,2015-02-26,0.03024244529491149
592,2015-02-27,-0.010569680869025433
593,2015-03-02,-0.025105980162951624
594,2015-03-03,0.004228336109521003
595,2015-03-04,-0.025024192572007387
596,2015-03-05,0.004316997145400681
597,2015-03-06,0.001844513223707267
598,2015-03-09,-0.006161510369107948
599,2015-03-10,0.007389134832675559
600,2015-03-11,-0.0129670854587296
601,2015-03-12,0.05501538305192444
602,2015-03-13,0.009950330853167877
603,2015-03-16,-0.009950330853167877
604,2015-03-17,0.016915013475881313
605,2015-03-18,0.022305699677399815
606,2015-03-19,0.010129574229895688
607,2015-03-20,0.06712470361319145
608,2015-03-23,0.015584731016697884
609,2015-03-24,-0.03248053904103054
610,2015-03-25,-0.0161034608147137
611,2015-03-26,-0.03749066509527532
612,2015-03-27,-0.05484774431989203
613,2015-03-30,-0.007147141799638046
614,2015-03-31,0.0569258803307342
615,2015-04-01,0.02729225369833621
616,2015-04-02,0.0
617,2015-04-06,0.03243516761660947
618,2015-04-07,-0.026955811441847555
619,2015-04-08,-0.016529247306400485
620,2015-04-09,-0.005571045049455492
621,2015-04-10,-0.01974681991489291
622,2015-04-13,0.003980784329904896
623,2015-04-14,-0.022963236334147208
624,2015-04-15,0.03424998111508959
625,2015-04-16,0.01559051622911678
626,2015-04-17,0.0
627,2015-04-20,-0.012788553140735903
628,2015-04-22,0.001677327715664756
629,2015-04-23,0.002789457797883532
630,2015-04-24,0.011080390066267043
631,2015-04-27,-0.018349138668196208
632,2015-04-28,-0.0011230209244006417
633,2015-04-29,0.002805107107385574
634,2015-04-30,-0.002805107107385574
635,2015-05-04,0.04019269314554519
636,2015-05-05,-0.0005398650457748566
637,2015-05-06,0.02978943680210744
638,2015-05-07,0.029436672295129807
639,2015-05-08,-0.01849045955730233
640,2015-05-11,0.007231384631380511
641,2015-05-12,0.004621317595598029
642,2015-05-13,-0.022798914964806016
643,2015-05-14,0.024334569260337613
644,2015-05-15,0.0035742698251373106
645,2015-05-18,-0.002040868003251095
646,2015-05-19,-0.009235571033082035
647,2015-05-20,-0.047502333985003364
648,2015-05-21,0.03086993393586157
649,2015-05-22,-0.04119336194868728
650,2015-05-25,0.018398842018371386
651,2015-05-26,-0.02552405734049179
652,2015-05-27,0.036721241478246736
653,2015-05-28,-0.004250803199327802
654,2015-05-29,-0.012322791883164985
655,2015-06-01,0.004303395791543263
656,2015-06-02,-0.01459869127805602
657,2015-06-03,0.0065146265549640425
658,2015-06-05,-0.03188835336682905
659,2015-06-08,-0.0033575856948457883
660,2015-06-09,0.0
661,2015-06-10,0.022173857494322213
662,2015-06-11,-0.02385694349284817
663,2015-06-12,-0.022141069728980334
664,2015-06-15,-0.049421821717208214
665,2015-06-16,-0.0048367688006139
666,2015-06-17,-0.012195334443513506
667,2015-06-18,0.0006133088578206269
668,2015-06-19,-0.015446709068728914
669,2015-06-22,0.017896251091149562
670,2015-06-23,-0.020389955703049356
671,2015-06-24,-0.009407407101895693
672,2015-06-25,-0.008225291549060376
673,2015-06-26,0.03924520948113974
674,2015-06-29,-0.023486925624534027
675,2015-06-30,0.03139685406067194
676,2015-07-01,-0.015883046173002846
677,2015-07-02,0.020116496704939646
678,2015-07-03,-0.022582527471739944
679,2015-07-06,0.017742832604775938
680,2015-07-07,0.021596520226863092
681,2015-07-08,0.014727806710243652
682,2015-07-10,-0.017699636623212278
683,2015-07-13,0.028749530646695387
684,2015-07-14,0.0296316836212398
685,2015-07-15,0.013385588223889133
686,2015-07-16,0.04971310185488198
687,2015-07-17,-0.023467636968300454
688,2015-07-20,0.0037704864553478323
689,2015-07-21,0.0
690,2015-07-22,0.020750944105038638
691,2015-07-23,-0.015388947487719129
692,2015-07-24,-0.02162257213391028
693,2015-07-27,-0.03559881002675125
694,2015-07-28,0.023504159788216406
695,2015-07-29,-0.026907452919923802
696,2015-07-30,-0.020086758566737473
697,2015-07-31,0.012672923427610172
698,2015-08-03,0.006845491844487572
699,2015-08-04,0.005669005951338235
700,2015-08-05,-0.02518742122343598
701,2015-08-06,-0.023461486678998167
702,2015-08-07,-0.011940440371918104
703,2015-08-10,
704,2015-08-11,
705,2015-08-12,-0.026406201157113784
706,2015-08-13,-0.03805151516444605
707,2015-08-14,0.017937700686667224
708,2015-08-17,-0.027028672387919617
709,2015-08-18,0.0045558165358610125
710,2015-08-19,0.007762005335488986
711,2015-08-20,-0.03674954220874138
712,2015-08-21,-0.014136889760502314
713,2015-08-24,-0.017094433359300165
714,2015-08-25,0.0
715,2015-08-26,0.0458301225409552
716,2015-08-27,0.048225351954473084
717,2015-08-28,-0.001885014695770959
718,2015-08-31,-0.010749392155999793
719,2015-09-01,-0.042863704431782335
720,2015-09-02,0.04222777436265668
721,2015-09-03,0.0006359300691256564
722,2015-09-04,-0.05018974452385505
723,2015-09-08,0.0
724,2015-09-09,0.04509094443983086
725,2015-09-10,-0.026547366727661892
726,2015-09-11,0.00979439759228784
727,2015-09-14,0.043858315900032085
728,2015-09-15,0.004343785917845455
729,2015-09-16,0.03945877721673652
730,2015-09-17,0.028749530646695387
731,2015-09-18,-0.046767976625562646
732,2015-09-21,-0.025784117155714714
733,2015-09-22,-0.004987541511038973
734,2015-09-23,-0.02211780525361906
735,2015-09-24,-0.02917548913393153
736,2015-09-25,0.013072081567353067
737,2015-09-28,-0.026317308317373556
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,0.010050335853501569
741,2015-10-02,0.06238783115472035
742,2015-10-05,0.009932888564438969
743,2015-10-06,-0.012873261075739162
744,2015-10-07,0.02155632550966713
745,2015-10-08,0.021101382350656284
746,2015-10-09,-0.012493007814056156
747,2015-10-13,0.0
748,2015-10-14,-0.014388737452099676
749,2015-10-15,
750,2015-10-16,
751,2015-10-19,
752,2015-10-20,
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,-0.02881351790474529
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,0.05293471831797669
