,Time,Returns_CMIG4
171,2013-06-18,0.012179041557565995
172,2013-06-19,-0.020546068695404873
173,2013-06-20,-0.05538620244303605
174,2013-06-21,-0.013674783856936656
175,2013-06-24,-0.020333224255923543
176,2013-06-25,0.019804343041748496
177,2013-06-26,0.006860833751521689
178,2013-06-27,0.0331346885520456
179,2013-06-28,0.0086172644936795
180,2013-07-01,0.017510201273787995
181,2013-07-02,-0.025619314739544485
182,2013-07-03,-0.002550223925149364
183,2013-07-04,-0.0020393547276347235
184,2013-07-05,0.0121946461170781
185,2013-07-08,0.013541017117478127
186,2013-07-10,0.014341205614762043
187,2013-07-11,0.01511135190384083
188,2013-07-12,-0.030945848079618976
189,2013-07-15,0.001990558955073496
190,2013-07-16,-0.003991833160720493
191,2013-07-17,0.0049923402124769645
192,2013-07-18,0.03181748835649367
193,2013-07-19,0.00048747673263971336
194,2013-07-22,0.025679362203575806
195,2013-07-23,-0.002352442456128756
196,2013-07-24,-0.0023579894932881373
197,2013-07-25,0.0279106562301612
198,2013-07-26,-0.007366110329207309
199,2013-07-29,0.009202233029687257
200,2013-07-30,-0.016158497022475515
201,2013-07-31,-0.029753671260548398
202,2013-08-01,-0.0076993869013008975
203,2013-08-02,-0.004356280870697837
204,2013-08-05,0.001452024586336087
205,2013-08-06,-0.028997917482120883
206,2013-08-07,0.03141980310090986
207,2013-08-08,-0.004849651010546907
208,2013-08-09,-0.00584157181870415
209,2013-08-12,0.00584157181870415
210,2013-08-13,0.002911305436987366
211,2013-08-14,-0.025995600584765022
212,2013-08-15,-0.02160663642658278
213,2013-08-16,-0.009693373892798451
214,2013-08-19,0.007663348026083927
215,2013-08-20,-0.020572233349591684
216,2013-08-21,-0.006249471140321816
217,2013-08-22,0.014012000258710966
218,2013-08-23,0.0020631096354577494
219,2013-08-26,-0.01921808969309602
220,2013-08-27,-0.012664479617951141
221,2013-08-28,-0.020387822561060087
222,2013-08-29,0.011320011388772144
223,2013-08-30,0.006944972657421555
224,2013-09-02,0.006889942437866559
225,2013-09-03,-0.01598435630843653
226,2013-09-04,-0.01569189387925851
227,2013-09-05,0.02265175851852863
228,2013-09-06,0.006382878321467889
229,2013-09-09,0.019931439981898613
230,2013-09-10,-0.006771439678881386
231,2013-09-11,-0.006299166551495539
232,2013-09-12,-0.022887810996132796
233,2013-09-13,0.008045596278619893
234,2013-09-16,0.007445067145201101
235,2013-09-17,-0.011734749614348505
236,2013-09-18,-0.010242249701223116
237,2013-09-19,0.008097740920767205
238,2013-09-20,-0.0026943917065591627
239,2013-09-23,0.01657365010136358
240,2013-09-24,0.01787147974972214
241,2013-09-25,0.0015585731682503656
242,2013-09-26,-0.00469007402607069
243,2013-09-27,0.008324315483921207
244,2013-09-30,-0.003115256412607792
245,2013-10-01,0.009316805069448986
246,2013-10-02,-0.012955369393925942
247,2013-10-03,0.00415728016395045
248,2013-10-04,0.030694994032759215
249,2013-10-07,-0.017786108709251458
250,2013-10-08,0.0061312439692970955
251,2013-10-09,-0.0061312439692970955
252,2013-10-10,0.014764115298414815
253,2013-10-11,-0.0050707414056163636
254,2013-10-14,0.013122708273039407
255,2013-10-15,-0.009068154342551704
256,2013-10-16,-0.003547690717904839
257,2013-10-17,0.0055722243864591015
258,2013-10-18,0.024425337041062978
259,2013-10-21,-0.009394066139340573
260,2013-10-22,0.006439146447428268
261,2013-10-23,-0.011928010999798122
262,2013-10-24,-0.01765151981510904
263,2013-10-25,-0.007663348026083927
264,2013-10-28,0.020304258013332355
265,2013-10-29,0.001002778050017028
266,2013-10-30,-0.005534574571508966
267,2013-10-31,0.007543877573102709
268,2013-11-01,-0.0025105663311304482
269,2013-11-04,-0.003522695821339017
270,2013-11-05,-0.009619728886389733
271,2013-11-06,-0.007663348026083927
272,2013-11-07,-0.010312344750373459
273,2013-11-08,-0.016192688869624217
274,2013-11-11,0.005779953475281818
275,2013-11-12,-0.012115245160690513
276,2013-11-13,-0.008521993601381173
277,2013-11-14,0.03208391257549881
278,2013-11-18,0.00722165451121537
279,2013-11-19,-0.03663418491274317
280,2013-11-21,0.008492224775108692
281,2013-11-22,0.00894377807554747
282,2013-11-25,0.02023054928847312
283,2013-11-26,-0.009287960156686204
284,2013-11-27,0.006201548656841194
285,2013-11-28,0.0005139067441826128
286,2013-11-29,0.01023680480345579
287,2013-12-02,-0.0071519765804812785
288,2013-12-03,-0.019168263876014002
289,2013-12-04,-0.007876622059689975
290,2013-12-05,-0.009000575076257622
291,2013-12-06,0.0010614189584816636
292,2013-12-09,0.005824877548246565
293,2013-12-10,-0.005824877548246565
294,2013-12-11,-0.021482052654654638
295,2013-12-12,-0.005448924434024782
296,2013-12-13,-0.028229156359171892
297,2013-12-16,0.010608340460519283
298,2013-12-17,-0.00501137433770138
299,2013-12-18,-0.00841103833162915
300,2013-12-19,0.01840879830995812
301,2013-12-20,-0.0005519875420807452
302,2013-12-23,0.007166997207457726
303,2013-12-26,0.009833848736195527
304,2013-12-27,0.01321897277524453
305,2013-12-30,-0.016989220249300274
306,2014-01-02,-0.017275357953026038
307,2014-01-03,0.030747367456458896
308,2014-01-06,0.00561439044726475
309,2014-01-07,-0.03419155320246414
310,2014-01-08,-0.013857695273972848
311,2014-01-09,-0.02228820476629556
312,2014-01-10,0.023023161857428587
313,2014-01-13,-0.029055706038850104
314,2014-01-14,0.01575079365034293
315,2014-01-15,-0.010470330325922372
316,2014-01-16,0.012701421610569419
317,2014-01-17,0.0022184831620277734
318,2014-01-20,-0.014167823915596234
319,2014-01-21,0.01786708256275471
320,2014-01-22,0.025503744256262895
321,2014-01-23,-0.0093951314800087
322,2014-01-24,-0.00583043839571884
323,2014-01-27,-0.016195916189721604
324,2014-01-28,0.007393622089562513
325,2014-01-29,-0.016348010230101462
326,2014-01-30,0.018557754502894763
327,2014-01-31,0.02397545789620903
328,2014-02-03,-0.013006895431436405
329,2014-02-04,-0.01909494237571696
330,2014-02-05,-0.040848122558477584
331,2014-02-06,0.02966691702985802
332,2014-02-07,-0.014346822607144372
333,2014-02-10,-0.008397783697409178
334,2014-02-11,0.01219532103937393
335,2014-02-12,0.046623027890955626
336,2014-02-13,-0.014561285118820155
337,2014-02-14,-0.020762626570286713
338,2014-02-17,-0.024262100456809765
339,2014-02-18,-0.0399287517971012
340,2014-02-19,0.014275730731611258
341,2014-02-20,0.01717758552009263
342,2014-02-21,-0.0007747944586422584
343,2014-02-24,0.019936422845812984
344,2014-02-25,-0.02226441458523798
345,2014-02-26,0.0031027861980672533
346,2014-02-27,0.029742583389177568
347,2014-02-28,0.008973444830523203
348,2014-03-05,0.0014890549556820787
349,2014-03-06,0.0037053241293909522
350,2014-03-07,-0.032367848417103495
351,2014-03-10,-0.022436621166814774
352,2014-03-11,0.017062965990753298
353,2014-03-12,0.021315738099774606
354,2014-03-13,0.032593598523702916
355,2014-03-14,-0.06162843002432883
356,2014-03-17,0.006949065697375634
357,2014-03-18,0.03480620716724969
358,2014-03-19,0.002963827418774656
359,2014-03-20,0.027060789821494513
360,2014-03-21,0.0028837097925431543
361,2014-03-24,0.0021573381931156987
362,2014-03-25,0.024809288230599247
363,2014-03-26,-0.0020971797013973337
364,2014-03-27,0.07043870902473737
365,2014-03-28,-0.0019652674124337466
366,2014-03-31,-0.0006559483591352944
367,2014-04-01,-0.013861533898892109
368,2014-04-02,0.04039554861109007
369,2014-04-03,-0.007697330726598395
370,2014-04-04,-0.0019269749143591142
371,2014-04-07,0.02231646776035312
372,2014-04-08,0.0006242238044960047
373,2014-04-09,-0.02423184732846906
374,2014-04-10,0.012192609194055404
375,2014-04-11,0.014558180212781213
376,2014-04-14,0.0012570956270447908
377,2014-04-15,-0.00819298299714566
378,2014-04-16,-0.0038071610059651206
379,2014-04-17,0.028805319576655997
380,2014-04-22,0.012271723390425038
381,2014-04-23,0.012122952032038725
382,2014-04-24,-0.013955082820956921
383,2014-04-25,-0.02661681247384573
384,2014-04-28,0.017411827214065312
385,2014-04-29,0.0018490577300509514
386,2014-04-30,-0.009894975389823646
387,2014-05-02,0.0006217131923329511
388,2014-05-05,0.00988885577287224
389,2014-05-06,-0.003081764444396562
390,2014-05-07,0.01104389181575538
391,2014-05-08,-0.01785098314423106
392,2014-05-09,-0.0024891753028843944
393,2014-05-12,0.012378031075756635
394,2014-05-13,0.011618576400556524
395,2014-05-14,0.028761813203683317
396,2014-05-15,-0.06591620748443949
397,2014-05-16,0.011910871793028743
398,2014-05-19,0.0006236518553253134
399,2014-05-20,0.006215219694527985
400,2014-05-21,0.015358539280583727
401,2014-05-22,0.011519971299827514
402,2014-05-23,0.02028795356114621
403,2014-05-26,-0.00473966681744864
404,2014-05-27,-0.040569739173763164
405,2014-05-28,-0.004959839385900278
406,2014-05-29,-0.0024891753028843944
407,2014-05-30,-0.030343791761350047
408,2014-06-02,0.020960292989357754
409,2014-06-03,0.018062271200590008
410,2014-06-04,-0.002467413242683403
411,2014-06-05,0.002467413242683403
412,2014-06-06,0.027998752360439916
413,2014-06-09,0.018442240482415162
414,2014-06-10,0.020409917327103955
415,2014-06-11,0.014334424818603697
416,2014-06-13,-0.005138916291738127
417,2014-06-16,0.010245717671443
418,2014-06-17,0.0011325371016779329
419,2014-06-18,0.050726281257663874
420,2014-06-20,-0.028904673263443925
421,2014-06-23,-0.014496632650222718
422,2014-06-24,0.008386697278554678
423,2014-06-25,-0.012885783282245988
424,2014-06-26,-0.005659786967051161
425,2014-06-27,-0.07904700694187472
426,2014-06-30,-0.009250371336398722
427,2014-07-01,-0.014984809684642997
428,2014-07-02,0.003141753867673014
429,2014-07-03,0.03389810224158252
430,2014-07-04,0.009650308370900529
431,2014-07-07,0.016080895890958846
432,2014-07-08,0.0052991597772833465
433,2014-07-10,0.05875933881512152
434,2014-07-11,-0.021846010475536026
435,2014-07-14,0.024614047993400057
436,2014-07-15,0.011531595177786791
437,2014-07-16,-0.007674790579489166
438,2014-07-17,0.0005504488357237491
439,2014-07-18,0.04095277947442977
440,2014-07-21,0.030161612567479512
441,2014-07-22,0.02028736664121178
442,2014-07-23,-0.024391463993016504
443,2014-07-24,0.02288332832739748
444,2014-07-25,-0.0045328919649918475
445,2014-07-28,-0.011686477798040773
446,2014-07-29,-0.026926717364148978
447,2014-07-30,0.004187984192357774
448,2014-07-31,-0.035110715848802876
449,2014-08-01,0.017709362997717637
450,2014-08-04,0.030899128398270914
451,2014-08-05,-0.011407705508176935
452,2014-08-06,0.015527616405510258
453,2014-08-07,0.004609545707420004
454,2014-08-08,-0.010790516779631165
455,2014-08-11,0.004638059235118508
456,2014-08-12,-0.011898886410967702
457,2014-08-13,-0.024775852279103283
458,2014-08-14,0.008501686031535893
459,2014-08-15,0.028687603478676937
460,2014-08-18,-0.012413437231109548
461,2014-08-19,-0.0005210333767227127
462,2014-08-20,0.019083878352055272
463,2014-08-21,0.006619896401177883
464,2014-08-22,-0.012769304145400895
465,2014-08-25,0.025884229166114103
466,2014-08-26,-0.058279348156352384
467,2014-08-27,0.01580579356267009
468,2014-08-28,-0.011569028517468105
469,2014-08-29,0.017820980771471095
470,2014-09-01,-0.047879558768219255
471,2014-09-02,0.02688401534737661
472,2014-09-03,0.014220430846997534
473,2014-09-04,-0.006294642087218971
474,2014-09-05,-0.013248394653283313
475,2014-09-08,-0.031419771858057555
476,2014-09-09,-0.021137665090017244
477,2014-09-10,-0.010732829548265155
478,2014-09-11,-0.032338405694438244
479,2014-09-12,-0.022555336266804726
480,2014-09-15,0.024901459720996666
481,2014-09-16,-0.007639164110468499
482,2014-09-17,-0.06709760720400881
483,2014-09-18,-0.013979825196367646
484,2014-09-19,-0.003206179760539385
485,2014-09-22,-0.012271400501561835
486,2014-09-23,0.010342746812745496
487,2014-09-24,-0.03667408692948326
488,2014-09-25,0.00399725806961726
489,2014-09-26,-0.0066710011778265965
490,2014-09-29,-0.007382918539472261
491,2014-09-30,0.010056661647681597
492,2014-10-01,-0.01817404822665525
493,2014-10-02,-0.008190883877129629
494,2014-10-03,-0.006870247912322824
495,2014-10-06,0.03390250026858599
496,2014-10-07,0.07695798455576908
497,2014-10-08,0.03219435098027468
498,2014-10-09,-0.024809467779946637
499,2014-10-10,-0.004301218128550666
500,2014-10-13,0.04394073354024908
501,2014-10-14,-0.0023539369345786376
502,2014-10-15,-0.018468960476411223
503,2014-10-16,-0.04175115945307972
504,2014-10-17,0.03208334463938245
505,2014-10-20,-0.045339005963995316
506,2014-10-21,-0.03820274267822432
507,2014-10-22,-0.003307930105583168
508,2014-10-23,-0.052338381628728836
509,2014-10-24,0.05630658669133659
510,2014-10-27,-0.09109945570679123
511,2014-10-28,0.04105064884287035
512,2014-10-29,-0.01889934894667933
513,2014-10-30,-0.006377553979254547
514,2014-10-31,0.012018989764961852
515,2014-11-03,-0.002111810591334251
516,2014-11-04,0.007014880125576717
517,2014-11-05,-0.011959851112106179
518,2014-11-06,-0.019290974782463888
519,2014-11-07,-0.05258881795725845
520,2014-11-10,0.02032978597545787
521,2014-11-11,0.010377209936069498
522,2014-11-12,-0.005921014711767203
523,2014-11-13,-0.025539371491547946
524,2014-11-14,-0.042761706895908524
525,2014-11-17,-0.01601527525760682
526,2014-11-18,0.0168097548947852
527,2014-11-19,-0.003978725249334403
528,2014-11-21,0.054280050734982765
529,2014-11-24,-0.007580707935130437
530,2014-11-25,0.0518665892921053
531,2014-11-26,-0.006516141482205917
532,2014-11-27,0.020855186593199182
533,2014-11-28,0.00920877388341923
534,2014-12-01,-0.059568485631221524
535,2014-12-02,-0.003000450771667662
536,2014-12-03,0.011940509316131553
537,2014-12-04,-0.003710835438452964
538,2014-12-05,-0.0074787167591976456
539,2014-12-08,-0.025068407748894295
540,2014-12-09,0.02282159882056778
541,2014-12-10,-0.03364829954391446
542,2014-12-11,0.005431991628650934
543,2014-12-12,-0.01010352592824626
544,2014-12-15,-0.026119928270909476
545,2014-12-16,-0.015355420085511273
546,2014-12-17,0.026518793515956762
547,2014-12-18,-0.020830986829370346
548,2014-12-19,-0.017152905808351715
549,2014-12-22,0.045092193269426595
550,2014-12-23,0.014074799322025378
551,2014-12-26,0.02226441458523798
552,2014-12-29,0.027709279786582552
553,2014-12-30,-0.02998341600714749
554,2015-01-02,-0.026216823477938966
555,2015-01-05,-0.026119928270909476
556,2015-01-06,-0.008857704072842143
557,2015-01-07,0.0
558,2015-01-08,-0.008128763439216868
559,2015-01-09,-0.03570064216118407
560,2015-01-12,-0.03352665574850189
561,2015-01-13,0.013889174350029343
562,2015-01-14,0.005162423429139196
563,2015-01-15,0.01952867082960097
564,2015-01-16,0.04119326640830856
565,2015-01-19,-0.06588436066704872
566,2015-01-20,0.008589292348918587
567,2015-01-21,0.005109612506374539
568,2015-01-22,0.005092364599480259
569,2015-01-23,-0.0353079729574457
570,2015-01-26,-0.014122123626233218
571,2015-01-27,0.018497511196878147
572,2015-01-28,0.023284280791087575
573,2015-01-29,0.054741395807988535
574,2015-01-30,-0.03951150102557888
575,2015-02-02,0.0467538517168653
576,2015-02-03,-0.020240157904257927
577,2015-02-04,-0.01151227343406358
578,2015-02-05,-0.018367784244083918
579,2015-02-06,-0.03427502679402039
580,2015-02-09,0.005220772905309978
581,2015-02-10,-0.028146081234321496
582,2015-02-11,0.007106568382502232
583,2015-02-12,0.043335599638282485
584,2015-02-13,0.014316611924650502
585,2015-02-18,0.03531942006871569
586,2015-02-19,-0.004849172166072169
587,2015-02-20,-0.013883963545902045
588,2015-02-23,0.011446337473418389
589,2015-02-24,0.00405941524429787
590,2015-02-25,0.008061440050578295
591,2015-02-26,0.04706560605236154
592,2015-02-27,-0.005373970638965275
593,2015-03-02,-0.03369466282426581
594,2015-03-03,-0.02419378917049997
595,2015-03-04,-0.02563138469199755
596,2015-03-05,0.029707345978490896
597,2015-03-06,0.004869324570380584
598,2015-03-09,-0.05830446356973429
599,2015-03-10,0.0102368192739144
600,2015-03-11,0.005928517383874787
601,2015-03-12,0.025000227461953184
602,2015-03-13,-0.03348033702868847
603,2015-03-16,-0.018895408632973787
604,2015-03-17,0.026530735985693887
605,2015-03-18,0.019234598096100175
606,2015-03-19,-0.018389815882084992
607,2015-03-20,0.054201458959609816
608,2015-03-23,0.03841353531902891
609,2015-03-24,0.0076678399140996945
610,2015-03-25,-0.006129561055476795
611,2015-03-26,-0.028823959953637512
612,2015-03-27,0.009439430517932834
613,2015-03-30,0.01477053555269725
614,2015-03-31,-0.010860233589168988
615,2015-04-01,0.03975474996748263
616,2015-04-02,0.03679701602854335
617,2015-04-06,0.013636373042591465
618,2015-04-07,-0.005722096503631313
619,2015-04-08,-0.029828089459288165
620,2015-04-09,0.027681244495615598
621,2015-04-10,-0.0028795578850346892
622,2015-04-13,0.038863616190514705
623,2015-04-14,-0.026689694113356754
624,2015-04-15,0.008502849548111424
625,2015-04-16,0.014713586920920285
626,2015-04-17,-0.002089759863713958
627,2015-04-20,-0.006990336536297104
628,2015-04-22,0.014624398733581678
629,2015-04-23,0.019184003683859974
630,2015-04-24,-0.002038665275705398
631,2015-04-27,-0.016453565838232098
632,2015-04-28,0.029288547910084617
633,2015-04-29,-0.011475410197584246
634,2015-04-30,-0.012296117689953423
635,2015-05-04,0.0047954937956928845
636,2015-05-05,0.04350027486347807
637,2015-05-06,0.030950361853212538
638,2015-05-07,-0.01278143254898323
639,2015-05-08,0.004494419337037314
640,2015-05-11,0.013356798805611803
641,2015-05-12,-0.01399762331100085
642,2015-05-13,-0.03123229845190778
643,2015-05-14,0.034432322296174434
644,2015-05-15,-0.0006391860809165095
645,2015-05-18,-0.03115116273243501
646,2015-05-19,0.0013183738343571783
647,2015-05-20,0.005249426998850115
648,2015-05-21,-0.05865811257068465
649,2015-05-22,0.0006946508584708688
650,2015-05-25,0.03074931408928805
651,2015-05-26,-0.027982665079221203
652,2015-05-27,0.025960475909643677
653,2015-05-28,-0.010165715974562062
654,2015-05-29,-0.03465447340375816
655,2015-06-01,0.030556251307345406
656,2015-06-02,-0.020732484692342013
657,2015-06-03,-0.026890229235707608
658,2015-06-05,0.020588628651772467
659,2015-06-08,-0.030688973346533643
660,2015-06-09,-0.0036246304595715095
661,2015-06-10,0.011569187216369237
662,2015-06-11,-0.02253774968114186
663,2015-06-12,-0.020057979044598717
664,2015-06-15,-0.015874030181464605
665,2015-06-16,-0.0130424932433586
666,2015-06-17,0.003078087972453236
667,2015-06-18,0.034061956849965824
668,2015-06-19,-0.027152960766138268
669,2015-06-22,0.03898741841314113
670,2015-06-23,-0.03745854687939332
671,2015-06-24,-0.0843746639731835
672,2015-06-25,-0.042416203400523766
673,2015-06-26,0.026508033180968837
674,2015-06-29,-0.003383419257014353
675,2015-06-30,0.00422748841637377
676,2015-07-01,-0.027352102340328255
677,2015-07-02,0.019729708266769563
678,2015-07-03,-0.013687178406815104
679,2015-07-06,-0.0069100148786946924
680,2015-07-07,-0.03351628680286112
681,2015-07-08,-0.017189031328769033
682,2015-07-10,0.020772370805216767
683,2015-07-13,-0.006279295787653183
684,2015-07-14,0.005384663979624449
685,2015-07-15,-0.007186014550751185
686,2015-07-16,-0.01543448636284861
687,2015-07-17,-0.044909621827235124
688,2015-07-20,-0.0038276896163051966
689,2015-07-21,-0.04720949122790685
690,2015-07-22,0.004020633165043197
691,2015-07-23,-0.03573625583748674
692,2015-07-24,-0.058872540860510636
693,2015-07-27,0.018569247326669647
694,2015-07-28,0.004320228991502528
695,2015-07-29,-0.032861451565579625
696,2015-07-30,0.027458801531758947
697,2015-07-31,0.022497121075572224
698,2015-08-03,0.00422780124117228
699,2015-08-04,0.012579353501577462
700,2015-08-05,-0.02852800759938745
701,2015-08-06,-0.041581282439179024
702,2015-08-07,-0.011236385841754348
703,2015-08-10,-0.0033954502340272086
704,2015-08-11,0.020201888591285577
705,2015-08-12,0.04667151323164287
706,2015-08-13,-0.017112766631711462
707,2015-08-14,-0.029558746599931407
708,2015-08-17,0.015436698516980929
709,2015-08-18,0.01735404867428958
710,2015-08-19,-0.047339552565008436
711,2015-08-20,0.02339844589779494
712,2015-08-21,-0.04045448044119304
713,2015-08-24,-0.09875705049150252
714,2015-08-25,0.018809867261279756
715,2015-08-26,-0.02515796378686508
716,2015-08-27,0.028877594219800518
717,2015-08-28,-0.028877594219800518
718,2015-08-31,-0.04294833050225488
719,2015-09-01,-0.01608548521883746
720,2015-09-02,0.012088305959241374
721,2015-09-03,0.01720778545156132
722,2015-09-04,-0.02525039800045703
723,2015-09-08,-0.05249799770143837
724,2015-09-09,0.012684643084330594
725,2015-09-10,0.018043737778289604
726,2015-09-11,0.0041178894419735546
727,2015-09-14,-0.011019422651293853
728,2015-09-15,0.004146348447108039
729,2015-09-16,0.023178518368426104
730,2015-09-17,0.00537567493733726
731,2015-09-18,-0.0607916131023325
732,2015-09-21,0.02253620595577477
733,2015-09-22,-0.015440207820876184
734,2015-09-23,-0.009949440792193842
735,2015-09-24,-0.018746272350388615
736,2015-09-25,-0.01024208806527116
737,2015-09-28,-0.016308595180494656
738,2015-09-29,-0.002992862917702732
739,2015-09-30,0.046859300156894435
740,2015-10-01,-0.011509461872591942
741,2015-10-02,0.017216363002960033
742,2015-10-05,0.00990864659073143
743,2015-10-06,-0.018479778155398252
744,2015-10-07,0.014244189583455302
745,2015-10-08,-0.002831774438737389
746,2015-10-09,0.02105255563219921
747,2015-10-13,0.0069206404682087275
748,2015-10-14,-0.011095844022628754
749,2015-10-15,0.01247509574850203
