,Time,Returns_RADL3
173,2013-06-20,-0.014521020267432405
174,2013-06-21,-0.012757778531740982
175,2013-06-24,-0.0024721396404401297
176,2013-06-25,0.04501113038977911
177,2013-06-26,0.024311670146611508
178,2013-06-27,0.007363079914510351
179,2013-06-28,-0.014315599229392184
180,2013-07-01,-0.023530497410193973
181,2013-07-02,-0.016807118316381153
182,2013-07-03,-0.007290433262679308
183,2013-07-04,0.02409755157906046
184,2013-07-05,-0.011012799835401932
185,2013-07-08,-0.023381434764936593
186,2013-07-10,0.005406697727086129
187,2013-07-11,-0.0024539889615664556
188,2013-07-12,-0.006408747752264521
189,2013-07-15,0.023461584444161243
190,2013-07-16,0.0
191,2013-07-17,-0.02197895502795255
192,2013-07-18,-0.03262522731607653
193,2013-07-19,-0.04700598889999652
194,2013-07-22,0.017493156520189235
195,2013-07-23,0.0036716011959199157
196,2013-07-24,-0.004197277935340082
197,2013-07-25,0.013058425309030675
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.002595433520407475
201,2013-07-31,0.0031135988598065545
202,2013-08-01,0.005168021971915238
203,2013-08-02,-0.005168021971915238
204,2013-08-05,0.005168021971915238
205,2013-08-06,0.01788042527784839
206,2013-08-07,-0.010178256066652569
207,2013-08-08,0.0
208,2013-08-09,-0.03911841863606558
209,2013-08-12,-0.002663064227992784
210,2013-08-13,0.002663064227992784
211,2013-08-14,-0.016086084560133607
212,2013-08-15,-0.0251791620174302
213,2013-08-16,-0.007790857220139724
214,2013-08-19,-0.010106824103184309
215,2013-08-20,-0.006794986699418359
216,2013-08-21,-0.017192458343842976
217,2013-08-22,-0.005797001741322916
218,2013-08-23,0.0
219,2013-08-26,-0.00817295851205646
220,2013-08-27,-0.04925914871335202
221,2013-08-28,0.009804000096620857
222,2013-08-29,0.02884809509595021
223,2013-08-30,0.0
224,2013-09-02,0.015868743685845565
225,2013-09-03,-0.011730280788440961
226,2013-09-04,0.04329680325344931
227,2013-09-05,0.005633705041305781
228,2013-09-06,-0.0039402810321460535
229,2013-09-09,0.020653818185663475
230,2013-09-10,-0.04231943187891174
231,2013-09-11,-0.013929360043414274
232,2013-09-12,-0.005861739941683819
233,2013-09-13,0.011108035551170126
234,2013-09-16,0.005797001741322916
235,2013-09-17,-0.017493099644047216
236,2013-09-18,0.0431721718652085
237,2013-09-19,-0.017045809966399705
238,2013-09-20,0.0085591960890814
239,2013-09-23,0.009612740122453722
240,2013-09-24,0.008963645450481561
241,2013-09-25,0.0038964702791228767
242,2013-09-26,0.018712708932154154
243,2013-09-27,0.014614657560390487
244,2013-09-30,-0.015160062537095786
245,2013-10-01,-0.017056809671421647
246,2013-10-02,-0.014533514616167587
247,2013-10-03,-0.009049835519917782
248,2013-10-04,0.014104606181541968
249,2013-10-07,-0.008438812148691355
250,2013-10-08,-0.01136381514748841
251,2013-10-09,-0.012072523397371082
252,2013-10-10,0.03187515069355085
253,2013-10-11,0.005586662418944233
254,2013-10-14,-0.014025474567635587
255,2013-10-15,-0.03156652246500835
256,2013-10-16,-0.005848028533451011
257,2013-10-17,0.002928318430116761
258,2013-10-18,0.005830978450326096
259,2013-10-21,0.01328341757298901
260,2013-10-22,-0.0005738881075725288
261,2013-10-23,-0.04221019212140975
262,2013-10-24,0.01780456475326897
263,2013-10-25,-0.008269332170527388
264,2013-10-28,0.01996543007325169
265,2013-10-29,-0.014641549135432808
266,2013-10-30,-0.011869634552432284
267,2013-10-31,-0.02111692344092253
268,2013-11-01,0.010312496608318789
269,2013-11-04,0.03382102338810311
270,2013-11-05,-0.008201510770358578
271,2013-11-06,-0.005899722127188589
272,2013-11-07,-0.030032287098874733
273,2013-11-08,-0.0030534374868902425
274,2013-11-11,-0.009834067887198206
275,2013-11-12,-0.01180510721628325
276,2013-11-13,0.003120065030945973
277,2013-11-14,-0.003120065030945973
278,2013-11-18,0.03440136633085711
279,2013-11-19,0.006020548168058415
280,2013-11-21,-0.027382362681428685
281,2013-11-22,0.018337983874768593
282,2013-11-25,-0.00546615390775429
283,2013-11-26,0.015110592738420525
284,2013-11-27,0.025467766745911558
285,2013-11-28,-0.01117330059812538
286,2013-11-29,-0.0005915409814614137
287,2013-12-02,-0.023953241022492744
288,2013-12-03,-0.014037459675588337
289,2013-12-04,0.004293168200910191
290,2013-12-05,0.015786605930641073
291,2013-12-06,-0.012731363619574054
292,2013-12-09,-0.015370730858991433
293,2013-12-10,0.011090748652028637
294,2013-12-11,0.0006125574464128647
295,2013-12-12,-0.0489432683571307
296,2013-12-13,-0.022765210773012523
297,2013-12-16,-0.009917436657345569
298,2013-12-17,-0.02557339903999445
299,2013-12-18,-0.005468229620196219
300,2013-12-19,0.032369650103709624
301,2013-12-20,0.028134011286796934
302,2013-12-23,-0.006472514505617255
303,2013-12-26,-0.03704127168034921
304,2013-12-27,0.00938974034983886
305,2013-12-30,-0.013441062569017781
306,2014-01-02,0.024725616435322895
307,2014-01-03,-0.015297937179763466
308,2014-01-06,0.01661719858482602
309,2014-01-07,0.005259709692979619
310,2014-01-08,0.0
311,2014-01-09,-0.03673200926872999
312,2014-01-10,0.009478743954543845
313,2014-01-13,-0.037066700473372904
314,2014-01-14,0.030983545519967404
315,2014-01-15,-0.0027155481724827624
316,2014-01-16,-0.02338483452241258
317,2014-01-17,-0.007684285104783584
318,2014-01-20,0.014619125657242549
319,2014-01-21,-0.02590274325927
320,2014-01-22,0.011283617602027451
321,2014-01-23,-0.03933292141192668
322,2014-01-24,0.02449690220553169
323,2014-01-27,0.023215956513145564
324,2014-01-28,0.02811292442980795
325,2014-01-29,-0.02741775582343209
326,2014-01-30,0.021313972885414145
327,2014-01-31,-0.011632016202498985
328,2014-02-03,-0.033593081802436586
329,2014-02-04,0.02112754642587511
330,2014-02-05,-0.010507977598415152
331,2014-02-06,0.020906684819313792
332,2014-02-07,-0.0069204428445739374
333,2014-02-10,-0.010471299867295336
334,2014-02-11,-0.0021074823395648146
335,2014-02-12,0.0021074823395648146
336,2014-02-13,-0.004219415542708216
337,2014-02-14,-0.009203604789432163
338,2014-02-17,0.010612055726490155
339,2014-02-18,-0.010612055726490155
340,2014-02-19,0.020416055823111012
341,2014-02-20,-0.0034904049397685988
342,2014-02-21,0.04445176257083405
343,2014-02-24,0.05782708654958402
344,2014-02-25,0.007547205635383136
345,2014-02-26,0.025975425353197412
346,2014-02-27,0.01874878021499926
347,2014-02-28,-0.0096328252608604
348,2014-03-05,-0.0018165914224641533
349,2014-03-06,0.0
350,2014-03-07,0.005439723295818322
351,2014-03-10,-0.0036231318733541684
352,2014-03-11,0.016201854556403106
353,2014-03-12,-0.0363675229186704
354,2014-03-13,-0.012422581726950543
355,2014-03-14,0.0
356,2014-03-17,0.0246926125903717
357,2014-03-18,0.034165685488460884
358,2014-03-19,0.029610349908775646
359,2014-03-20,0.029314387668775144
360,2014-03-21,-0.005571045049455492
361,2014-03-24,0.012215642955760941
362,2014-03-25,0.0016542049083896337
363,2014-03-26,0.008230444491705402
364,2014-03-27,0.01626057551659077
365,2014-03-28,0.022855153137508744
366,2014-03-31,0.03104222348926866
367,2014-04-01,-0.013849823844610754
368,2014-04-02,-0.010906417874667618
369,2014-04-03,0.018111749943046096
370,2014-04-04,0.020305266160745905
371,2014-04-07,-0.006554094547921441
372,2014-04-08,-0.013751171612824464
373,2014-04-09,-0.0010261673553118023
374,2014-04-10,-0.012916738613700574
375,2014-04-11,-0.012559034776494116
376,2014-04-14,-0.020750944105038638
377,2014-04-15,-0.022289533213865287
378,2014-04-16,0.009302392153283545
379,2014-04-17,0.0005445140050404085
380,2014-04-22,0.02950060996011805
381,2014-04-23,-0.021368334405699407
382,2014-04-24,-0.020180668507173483
383,2014-04-25,0.01041390611745907
384,2014-04-28,-0.0038240964384033127
385,2014-04-29,0.039178608776524904
386,2014-04-30,0.0
387,2014-05-02,-0.009518845009206522
388,2014-05-05,0.02051079056700944
389,2014-05-06,-0.010991945557802918
390,2014-05-07,-0.007926065272420235
391,2014-05-08,0.010029167990206478
392,2014-05-09,-0.03419141726928654
393,2014-05-12,0.022037925534786673
394,2014-05-13,-0.003728313339450562
395,2014-05-14,0.03203214266551502
396,2014-05-15,-0.0031055407178230965
397,2014-05-16,0.004654676105063427
398,2014-05-19,-0.0025832616427918786
399,2014-05-20,-0.023025664644885424
400,2014-05-21,0.007909453308872383
401,2014-05-22,-0.007380159818629828
402,2014-05-23,0.007380159818629828
403,2014-05-26,0.0031462531683579265
404,2014-05-27,-0.007884350753701863
405,2014-05-28,0.002634994867557694
406,2014-05-29,0.0
407,2014-05-30,0.0
408,2014-06-02,-0.0299167068080588
409,2014-06-03,-0.0048926978578021085
410,2014-06-04,-0.015376469896442035
411,2014-06-05,0.012647900598427686
412,2014-06-06,0.020552427598131473
413,2014-06-09,0.010119979573931737
414,2014-06-10,0.0173369187424397
415,2014-06-11,-0.030674005562455253
416,2014-06-13,0.020728830945725196
417,2014-06-16,0.02030790956894446
418,2014-06-17,-0.0010315112062508902
419,2014-06-18,-0.009331223745963513
420,2014-06-20,-0.016807223365816526
421,2014-06-23,-0.027384154087636947
422,2014-06-24,0.028442968401982238
423,2014-06-25,-0.01653812033224389
424,2014-06-26,-0.00918677090619191
425,2014-06-27,-0.01091719388009249
426,2014-06-30,0.0010971476991170626
427,2014-07-01,0.024371690325832418
428,2014-07-02,-0.010217942887738918
429,2014-07-03,0.025615061097502778
430,2014-07-04,0.0010531859846585334
431,2014-07-07,-0.014846561535799108
432,2014-07-08,0.014846561535799108
433,2014-07-10,-0.018592833076615634
434,2014-07-11,-0.007535019504418372
435,2014-07-14,0.017140216083654902
436,2014-07-15,-0.012289761949905387
437,2014-07-16,-0.008097156032079056
438,2014-07-17,-0.020258069723046557
439,2014-07-18,0.026741020400584237
440,2014-07-21,0.022891603801825866
441,2014-07-22,0.02443578885659825
442,2014-07-23,0.0005135301913505863
443,2014-07-24,-0.003084835351210291
444,2014-07-25,0.0015436586151569287
445,2014-07-28,-0.011375561877647211
446,2014-07-29,0.0036334844966785518
447,2014-07-30,-0.006236974642074955
448,2014-07-31,-0.011009338223183729
449,2014-08-01,0.006829603820476038
450,2014-08-04,0.041031396677862375
451,2014-08-05,0.02775197991717704
452,2014-08-06,-0.024741490864507387
453,2014-08-07,0.009474067609575254
454,2014-08-08,-0.0019870348816279915
455,2014-08-11,0.027949796129164817
456,2014-08-12,0.030478549657415144
457,2014-08-13,0.024555322243955402
458,2014-08-14,-0.021745062717386077
459,2014-08-15,-0.003279459640014082
460,2014-08-18,0.01351691550592049
461,2014-08-19,0.0023121397583794057
462,2014-08-20,0.016036998909817246
463,2014-08-21,0.00045444218005430415
464,2014-08-22,0.006340600952774
465,2014-08-25,0.002254837432133616
466,2014-08-26,0.008968624937716108
467,2014-08-27,0.02860476719771432
468,2014-08-28,-0.025039701033218176
469,2014-08-29,-0.02659615917368008
470,2014-09-01,-0.042460262883659006
471,2014-09-02,-0.003342089527608838
472,2014-09-03,0.009519395790599905
473,2014-09-04,0.008490616644653226
474,2014-09-05,-0.0009398966636497974
475,2014-09-08,0.009824640428518272
476,2014-09-09,-0.020221757018212827
477,2014-09-10,0.013682733251155987
478,2014-09-11,-0.0037558729598052842
479,2014-09-12,-0.03202185187410356
480,2014-09-15,0.0019407575703636049
481,2014-09-16,-0.008274566962438001
482,2014-09-17,0.014556346650064
483,2014-09-18,-0.0028943097171869603
484,2014-09-19,-0.010196786329692564
485,2014-09-22,-0.003911985429054798
486,2014-09-23,0.017003081475934323
487,2014-09-24,0.04336211827375758
488,2014-09-25,0.00781074497015366
489,2014-09-26,0.0013720103083412205
490,2014-09-29,-0.010567477401441483
491,2014-09-30,-0.0333442012506171
492,2014-10-01,-0.0019120942271166896
493,2014-10-02,-0.014458083175229675
494,2014-10-03,0.025402708506351956
495,2014-10-06,0.012697137725918406
496,2014-10-07,-0.0004674456843107855
497,2014-10-08,0.009769838346624482
498,2014-10-09,0.009216609233363204
499,2014-10-10,-0.026965837862999997
500,2014-10-13,0.013108849073134365
501,2014-10-14,0.01156082240107592
502,2014-10-15,0.015963850989014094
503,2014-10-16,0.017937700686667224
504,2014-10-17,0.0
505,2014-10-20,0.006644542718668767
506,2014-10-21,0.00044140367081713094
507,2014-10-22,-0.02728869905847997
508,2014-10-23,-0.039311327693603015
509,2014-10-24,0.02331107778158481
510,2014-10-27,0.013730146728954118
511,2014-10-28,-0.011428695823623158
512,2014-10-29,0.0018374373144456335
513,2014-10-30,0.023135438773884243
514,2014-10-31,0.008484132348201445
515,2014-11-03,0.01325112116526217
516,2014-11-04,-0.006162035207443406
517,2014-11-05,0.022698486515241978
518,2014-11-06,-0.006929434397010326
519,2014-11-07,0.08494488356343854
520,2014-11-10,-0.0019979627425126267
521,2014-11-11,-0.012072540748440108
522,2014-11-12,0.0012137974135644214
523,2014-11-13,0.007252247740764162
524,2014-11-14,-0.04979423893891166
525,2014-11-17,0.0
526,2014-11-18,0.020877584149776585
527,2014-11-19,-0.006633523220610282
528,2014-11-21,0.01895396628633783
529,2014-11-24,0.01055633026571412
530,2014-11-25,-0.01628696392379725
531,2014-11-26,0.0057306336580831285
532,2014-11-27,-0.008196808356442986
533,2014-11-28,0.005335576075410575
534,2014-12-01,-0.007395267886157075
535,2014-12-02,0.02444113515914559
536,2014-12-03,0.006018072325562951
537,2014-12-04,-0.004008021397538641
538,2014-12-05,-0.010902631939109675
539,2014-12-08,-0.01678647469479877
540,2014-12-09,-0.017493158176132173
541,2014-12-10,-0.013536543700725545
542,2014-12-11,0.01059107548777627
543,2014-12-12,0.006719849031527225
544,2014-12-15,0.0029258120318216285
545,2014-12-16,-0.021515193974810387
546,2014-12-17,-0.012012199091925524
547,2014-12-18,-0.0034587150778810916
548,2014-12-19,0.028182907114246536
549,2014-12-22,0.01670184961793142
550,2014-12-23,-0.008733638197661264
551,2014-12-26,0.019442142503947935
552,2014-12-29,0.042900946299094134
553,2014-12-30,-0.005115100666770456
554,2015-01-02,-0.014302985190331352
555,2015-01-05,-0.0068259650703996755
556,2015-01-06,0.02859610998219919
557,2015-01-07,0.017081121483792927
558,2015-01-08,0.0026907185692057745
559,2015-01-09,-0.015474158194880516
560,2015-01-12,0.04460430623675382
561,2015-01-13,-0.02148188881589963
562,2015-01-14,-0.00918490957707263
563,2015-01-15,-0.0003845414390779567
564,2015-01-16,0.032913921822143255
565,2015-01-19,-0.028692038833086464
566,2015-01-20,0.01595778483228605
567,2015-01-21,-0.010610216805192252
568,2015-01-22,-0.0057306747089849175
569,2015-01-23,-0.0069204428445739374
570,2015-01-26,0.00883431902685805
571,2015-01-27,-0.017358159699252695
572,2015-01-28,0.008523840672394645
573,2015-01-29,-0.0007719027785819677
574,2015-01-30,-0.001932367751053654
575,2015-02-02,0.001932367751053654
576,2015-02-03,0.01912104144677862
577,2015-02-04,-0.03940258726713308
578,2015-02-05,0.00471702927924289
579,2015-02-06,0.010532572499893256
580,2015-02-09,0.02035787649663101
581,2015-02-10,-0.011472363139422459
582,2015-02-11,-0.006947152602985618
583,2015-02-12,0.02599534757368005
584,2015-02-13,-0.011385284057187306
585,2015-02-18,0.035617597444955074
586,2015-02-19,0.017163137806849083
587,2015-02-20,0.0003619185559866622
588,2015-02-23,0.004333737449663477
589,2015-02-24,-0.005420067469338985
590,2015-02-25,0.01581632510662212
591,2015-02-26,0.00675314443567121
592,2015-02-27,0.009518845009206967
593,2015-03-02,-0.021277398447284934
594,2015-03-03,0.005005409002406758
595,2015-03-04,-0.0014275876545228883
596,2015-03-05,0.000357079096813262
597,2015-03-06,-0.016922059660688493
598,2015-03-09,-0.008752864050451947
599,2015-03-10,-0.01848481535749924
600,2015-03-11,0.007435015800951739
601,2015-03-12,-0.0037105793965359624
602,2015-03-13,-0.01347322002475737
603,2015-03-16,-0.017100967434398928
604,2015-03-17,-0.010402713730140345
605,2015-03-18,0.0030935832869953828
606,2015-03-19,0.017225306281879682
607,2015-03-20,0.009442940800282074
608,2015-03-23,-0.017444545847125514
609,2015-03-24,0.022319860210299414
610,2015-03-25,0.030578879710159157
611,2015-03-26,0.003260318107356941
612,2015-03-27,-0.00362322866706144
613,2015-03-30,0.017986097016798652
614,2015-03-31,0.020815710858162362
615,2015-04-01,-0.0013975893504363235
616,2015-04-02,0.057080743768539666
617,2015-04-06,0.00395514681782938
618,2015-04-07,0.007537279784776363
619,2015-04-08,0.01651324609586169
620,2015-04-09,-0.007413378148788841
621,2015-04-10,-0.011387824568219074
622,2015-04-13,0.012357945889734268
623,2015-04-14,0.048882533772868886
624,2015-04-15,-0.01895358868402397
625,2015-04-16,-0.0025125642147956206
626,2015-04-17,-0.020331037337042
627,2015-04-20,0.008945778365073487
628,2015-04-22,0.004759615446372489
629,2015-04-23,0.004421990781110718
630,2015-04-24,0.02582196625176536
631,2015-04-27,0.007343913055422924
632,2015-04-28,-0.024067777333724116
633,2015-04-29,0.024067777333724116
634,2015-04-30,0.03916214084517744
635,2015-05-04,0.004095938960764212
636,2015-05-05,0.007562514447459812
637,2015-05-06,0.028001943856612144
638,2015-05-07,0.01426791544380368
639,2015-05-08,0.016529247306400485
640,2015-05-11,0.018945114077607794
641,2015-05-12,-0.028553918539434342
642,2015-05-13,0.008241777535322292
643,2015-05-14,0.01196650107702224
644,2015-05-15,0.031402154446937836
645,2015-05-18,0.010684244957947175
646,2015-05-19,-0.045878494956653526
647,2015-05-20,0.009453223799561261
648,2015-05-21,0.018642376698006835
649,2015-05-22,-0.015689750823296045
650,2015-05-25,0.017271533362675395
651,2015-05-26,-0.008199940031456077
652,2015-05-27,-0.023922764286230525
653,2015-05-28,-0.009017632060048353
654,2015-05-29,-0.022766085648787016
655,2015-06-01,0.015603465297876706
656,2015-06-02,-0.00498881300763232
657,2015-06-03,
658,2015-06-05,
659,2015-06-08,-0.0016425133498003675
660,2015-06-09,0.0046466669542906125
661,2015-06-10,-0.016220176915942908
662,2015-06-11,0.0019382533030132265
663,2015-06-12,0.019721181193923965
664,2015-06-15,0.01347003161422844
665,2015-06-16,0.0034727162384058374
666,2015-06-17,-0.0010672626555647824
667,2015-06-18,
668,2015-06-19,
669,2015-06-22,0.03926178278618231
670,2015-06-23,0.0023073975705174554
671,2015-06-24,-0.0012812045478538536
672,2015-06-25,-0.0012828481389481894
673,2015-06-26,0.012755274649727255
674,2015-06-29,-0.03481984300120988
675,2015-06-30,0.05960513978506299
676,2015-07-01,0.015215066521111709
677,2015-07-02,0.021205565684797367
678,2015-07-03,
679,2015-07-06,
680,2015-07-07,0.037305799214726765
681,2015-07-08,-0.05005678646406464
682,2015-07-10,-0.015326042138017026
683,2015-07-13,0.01103930084083471
684,2015-07-14,-0.00047746478070642695
685,2015-07-15,0.026391705813480826
686,2015-07-16,-0.005129435414712447
687,2015-07-17,-0.01863913795236094
688,2015-07-20,-0.008130125694430834
689,2015-07-21,0.04115807055724918
690,2015-07-22,0.008032125614315877
691,2015-07-23,-0.04919019617156506
692,2015-07-24,0.00479033251369998
693,2015-07-27,-0.01686777342000756
694,2015-07-28,-0.004628019408561279
695,2015-07-29,0.024835586009299693
696,2015-07-30,0.010895393987992996
697,2015-07-31,0.020056642001408775
698,2015-08-03,-0.03071396003252236
699,2015-08-04,-0.008368201651310248
700,2015-08-05,0.010508766150421067
701,2015-08-06,-0.020401475137115987
702,2015-08-07,-0.00534895500112853
703,2015-08-10,0.03072730976733551
704,2015-08-11,-0.013087611114705577
705,2015-08-12,-0.030397477184371358
706,2015-08-13,0.0007404418546417268
707,2015-08-14,-0.0032125814950814124
708,2015-08-17,0.0076439034788444715
709,2015-08-18,-0.0002456209323242753
710,2015-08-19,-0.04961362349191312
711,2015-08-20,
712,2015-08-21,
713,2015-08-24,
714,2015-08-25,-0.03274573260465896
715,2015-08-26,0.07993772997914306
716,2015-08-27,-0.02267324173469154
717,2015-08-28,0.02769840287376013
718,2015-08-31,-0.00502516113906859
719,2015-09-01,-0.01548453307719777
720,2015-09-02,-0.022246132096542137
721,2015-09-03,0.019684706581387434
722,2015-09-04,-0.017594269474306312
723,2015-09-08,0.014769020497000351
724,2015-09-09,0.0007712816840594883
725,2015-09-10,0.025125087024667536
726,2015-09-11,
727,2015-09-14,
728,2015-09-15,
729,2015-09-16,
730,2015-09-17,-0.019764852956585255
731,2015-09-18,
732,2015-09-21,
733,2015-09-22,
734,2015-09-23,-0.02512063706422607
735,2015-09-24,
736,2015-09-25,
737,2015-09-28,
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,
741,2015-10-02,
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,0.03564828194444081
745,2015-10-08,0.01310641884035224
746,2015-10-09,-0.021779009831850882
747,2015-10-13,0.0
748,2015-10-14,-0.033709748159311825
749,2015-10-15,0.009712416394334511
750,2015-10-16,0.007407540044648719
751,2015-10-19,0.0007376859860488416
752,2015-10-20,0.024764581605211333
753,2015-10-21,-0.005048670236408537
754,2015-10-22,0.047308455545476136
755,2015-10-23,-0.0246696479115327
756,2015-10-26,-0.010421671899737195
757,2015-10-27,-0.004773302676102986
758,2015-10-28,0.0004783783932222896
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,
762,2015-11-04,0.021609412555071206
763,2015-11-05,0.0035566606207861895
764,2015-11-06,-0.009751534046515076
765,2015-11-09,-0.02052463644803426
766,2015-11-10,-0.018963774100875685
767,2015-11-11,0.03132901802889476
768,2015-11-12,0.0007226063270304728
