,Time,Returns_UGPA3
171,2013-06-18,0.009205843006137027
172,2013-06-19,-0.01117549105309612
173,2013-06-20,0.007855460662404834
174,2013-06-21,-0.02395440702594609
175,2013-06-24,-0.013718189711408257
176,2013-06-25,0.0014208669945592334
177,2013-06-26,0.02997227413472814
178,2013-06-27,0.042018148944527045
179,2013-06-28,0.000377429708198207
180,2013-07-01,0.009202844381202446
181,2013-07-02,-0.0207790436008084
182,2013-07-03,0.0001909151624186478
183,2013-07-04,-0.0019102775445163367
184,2013-07-05,0.0028640019576644526
185,2013-07-08,-0.008616635326655242
186,2013-07-10,0.01071167462080247
187,2013-07-11,0.023318055378148017
188,2013-07-12,-0.0018604284435852492
189,2013-07-15,0.0018604284435852492
190,2013-07-16,-0.010275643990843353
191,2013-07-17,0.009159835814036121
192,2013-07-18,0.002416077725663879
193,2013-07-19,-0.005957939909613241
194,2013-07-22,0.007256520952844792
195,2013-07-23,0.0037009665430569605
196,2013-07-24,0.0029509428081602174
197,2013-07-25,0.0
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.0033327193717958004
201,2013-07-31,0.004256580869377746
202,2013-08-01,0.0027661981422428816
203,2013-08-02,0.012808976708787778
204,2013-08-05,0.011569163850089659
205,2013-08-06,-0.017953097863490974
206,2013-08-07,-0.019400220455747075
207,2013-08-08,0.007435015800951739
208,2013-08-09,0.009950349188334595
209,2013-08-12,-0.005515715247313313
210,2013-08-13,-0.0016606701238552901
211,2013-08-14,-0.006484561801062494
212,2013-08-15,-0.018762276807556155
213,2013-08-16,-0.0022752948977413645
214,2013-08-19,-0.022654069205390037
215,2013-08-20,-0.0027221288175800495
216,2013-08-21,0.02499647521605297
217,2013-08-22,0.00907376744528765
218,2013-08-23,0.013086763823021208
219,2013-08-26,-0.008205901917140324
220,2013-08-27,-0.028299333580194208
221,2013-08-28,0.003077517335670077
222,2013-08-29,0.006317662320126871
223,2013-08-30,-0.004015743000371774
224,2013-09-02,0.030382562085815135
225,2013-09-03,-0.029042226758099865
226,2013-09-04,0.010848027211223688
227,2013-09-05,0.009794691225974983
228,2013-09-06,0.015806986636308196
229,2013-09-09,0.02980953155833177
230,2013-09-10,0.016693674978872863
231,2013-09-11,-0.01741028196687111
232,2013-09-12,-0.01626046652076152
233,2013-09-13,0.024648148499830214
234,2013-09-16,-0.00785013829988479
235,2013-09-17,-0.0034090460627416164
236,2013-09-18,0.021865594652183518
237,2013-09-19,0.014489247110331505
238,2013-09-20,-0.029013059168120137
239,2013-09-23,0.019085258563353413
240,2013-09-24,0.0005249628213572777
241,2013-09-25,-0.019788613748463746
242,2013-09-26,-0.009682718560814152
243,2013-09-27,0.0018001445329245414
244,2013-09-30,-0.017050984785391243
245,2013-10-01,0.04174366844086208
246,2013-10-02,0.011687843269472253
247,2013-10-03,-0.008884266973811172
248,2013-10-04,0.007843107743177313
249,2013-10-07,0.0027739269789091026
250,2013-10-08,-0.008868817524182226
251,2013-10-09,0.012498010167593776
252,2013-10-10,-0.002417945847691172
253,2013-10-11,0.008780257685323534
254,2013-10-14,0.011249479466144408
255,2013-10-15,0.003721895653912455
256,2013-10-16,-0.0021976342020488815
257,2013-10-17,-0.010034951119772373
258,2013-10-18,0.010542505487385334
259,2013-10-21,0.014775302496904175
260,2013-10-22,0.003327806703970815
261,2013-10-23,-0.0024948370528683483
262,2013-10-24,-0.0025009933628181713
263,2013-10-25,-0.013784046994802956
264,2013-10-28,-0.0020332605951525196
265,2013-10-29,0.006087286349302445
266,2013-10-30,0.007891922348286506
267,2013-10-31,-0.00100403287380324
268,2013-11-01,0.0031758990869112935
269,2013-11-04,-0.00133597216490422
270,2013-11-05,-0.007716847489921186
271,2013-11-06,0.0005050761913487634
272,2013-11-07,-0.0240195518212305
273,2013-11-08,-0.019147634264749414
274,2013-11-11,0.01845772391753364
275,2013-11-12,0.0008622748019542215
276,2013-11-13,-0.0010347879591412479
277,2013-11-14,0.008933232248350187
278,2013-11-18,0.0037555182411983523
279,2013-11-19,-0.0015346750782914143
280,2013-11-21,-0.001707908215462517
281,2013-11-22,-0.010309335116547302
282,2013-11-25,-0.000864000053748093
283,2013-11-26,-0.0022496678368284506
284,2013-11-27,0.006217653721114935
285,2013-11-28,-0.007431123544627383
286,2013-11-29,0.006569819562876056
287,2013-12-02,-0.0179088331355004
288,2013-12-03,-0.017878128753084255
289,2013-12-04,-0.008790118329077501
290,2013-12-05,0.0
291,2013-12-06,0.01057452276785753
292,2013-12-09,0.0010691732830832024
293,2013-12-10,-0.002675026068179598
294,2013-12-11,-0.01149436136215165
295,2013-12-12,0.0021652660736330986
296,2013-12-13,-0.014158867737160463
297,2013-12-16,0.01919300287479153
298,2013-12-17,0.014952219289185109
299,2013-12-18,-0.01872545178960827
300,2013-12-19,0.014121264364387542
301,2013-12-20,0.0007097409745258076
302,2013-12-23,-0.013571672596078166
303,2013-12-26,0.0010781851994901004
304,2013-12-27,-0.00035925992841967513
305,2013-12-30,0.005196696533290357
306,2014-01-02,-0.026808342876722513
307,2014-01-03,-0.0058920993728719395
308,2014-01-06,-0.01563406078856433
309,2014-01-07,0.004118276131300114
310,2014-01-08,0.015202351044513396
311,2014-01-09,-0.018008414058703792
312,2014-01-10,0.010065266802076867
313,2014-01-13,-0.007819775610101942
314,2014-01-14,0.012814717222472627
315,2014-01-15,-0.004994941612370685
316,2014-01-16,0.0014826170522117543
317,2014-01-17,-0.018692133012152556
318,2014-01-20,0.009950312172054332
319,2014-01-21,0.0048453691517909014
320,2014-01-22,0.008699675495252635
321,2014-01-23,-0.015976486951887914
322,2014-01-24,-0.011678471290724968
323,2014-01-27,-0.017777416025877457
324,2014-01-28,0.01815627567009237
325,2014-01-29,0.012609595889894187
326,2014-01-30,-0.0029968180698398683
327,2014-01-31,-0.00018763718280379038
328,2014-02-03,-0.03125252474237783
329,2014-02-04,0.014985852158391655
330,2014-02-05,-0.028824860530267227
331,2014-02-06,0.03377069522682952
332,2014-02-07,-0.014333737728134288
333,2014-02-10,-0.012396052351262732
334,2014-02-11,0.019684174159859236
335,2014-02-12,-0.006326140021683191
336,2014-02-13,-0.009467793831346771
337,2014-02-14,0.0015519305064777278
338,2014-02-17,0.016723100120026313
339,2014-02-18,-0.011503155983382474
340,2014-02-19,0.018531449640299513
341,2014-02-20,-0.01583553045207431
342,2014-02-21,0.013371755941220975
343,2014-02-24,-0.000759320454485124
344,2014-02-25,-0.014344704229025673
345,2014-02-26,0.013204631881711837
346,2014-02-27,0.007575831831272417
347,2014-02-28,-0.016167693754430612
348,2014-03-05,-0.010021301537549654
349,2014-03-06,0.011936972584778882
350,2014-03-07,-0.004796172263493048
351,2014-03-10,-0.001732268742289822
352,2014-03-11,-0.008123796938594552
353,2014-03-12,-0.0027227554743700644
354,2014-03-13,-0.012936264669672237
355,2014-03-14,-0.012706146975291599
356,2014-03-17,0.009742635965146462
357,2014-03-18,0.02693891212867694
358,2014-03-19,0.013962242691655913
359,2014-03-20,-0.0009501948458390252
360,2014-03-21,0.00795311914002994
361,2014-03-24,0.0062047393985973365
362,2014-03-25,0.003928599234144681
363,2014-03-26,-0.0029917560742895866
364,2014-03-27,0.02038991824986658
365,2014-03-28,0.004028589919950587
366,2014-03-31,0.0034661897016317056
367,2014-04-01,0.013566274806963818
368,2014-04-02,0.018512472272646185
369,2014-04-03,-0.02319459851607064
370,2014-04-04,0.0037834293275293973
371,2014-04-07,0.014992249128613189
372,2014-04-08,-0.011581456844344196
373,2014-04-09,0.0071429232271214005
374,2014-04-10,0.0030203096603109714
375,2014-04-11,0.014616831514718598
376,2014-04-14,-0.008779687497878719
377,2014-04-15,-0.011708489057188132
378,2014-04-16,0.016107968139250417
379,2014-04-17,0.006126898816233961
380,2014-04-22,-0.00946878921292793
381,2014-04-23,-0.006894732702208195
382,2014-04-24,-0.004801307475524652
383,2014-04-25,-0.0023199261080435463
384,2014-04-28,-0.0069923904714590535
385,2014-04-29,0.007528230436625982
386,2014-04-30,-0.008248190851454673
387,2014-05-02,0.02190451729893983
388,2014-05-05,0.009990443272589467
389,2014-05-06,0.018317463625531438
390,2014-05-07,-0.010673246349693244
391,2014-05-08,-0.013591409896512197
392,2014-05-09,-0.0063358361044532074
393,2014-05-12,0.010886833011474195
394,2014-05-13,-0.003148437094393941
395,2014-05-14,0.015989182899241783
396,2014-05-15,-0.010747182565525648
397,2014-05-16,-0.01935661350300677
398,2014-05-19,-0.041355167913612156
399,2014-05-20,-0.011173263144942602
400,2014-05-21,0.0014969688144104154
401,2014-05-22,0.019259854594589676
402,2014-05-23,-0.011993888699097344
403,2014-05-26,0.002039889460623723
404,2014-05-27,-0.019454429680211938
405,2014-05-28,0.0048992372349445645
406,2014-05-29,0.011215033435787003
407,2014-05-30,0.0009289178818145949
408,2014-06-02,-0.008204372110513614
409,2014-06-03,0.012836154532179567
410,2014-06-04,-0.011339390950534156
411,2014-06-05,-0.014120539086303285
412,2014-06-06,0.010937276463486967
413,2014-06-09,0.019317112368314238
414,2014-06-10,0.0016542600656199724
415,2014-06-11,-0.02115891815156612
416,2014-06-13,-0.0111290404304909
417,2014-06-16,-0.0007590322873047839
418,2014-06-17,0.003032602779044158
419,2014-06-18,0.020974533153184094
420,2014-06-20,0.0014815187895003135
421,2014-06-23,0.0011096172870495025
422,2014-06-24,-0.001850102319584046
423,2014-06-25,-0.01098605221259552
424,2014-06-26,-0.009594617680242834
425,2014-06-27,0.0005669091984601415
426,2014-06-30,-0.00625420414904676
427,2014-07-01,-0.015325951760431611
428,2014-07-02,-0.013605671889703075
429,2014-07-03,0.004880439355458233
430,2014-07-04,0.020241732068761564
431,2014-07-07,-0.013642309633088878
432,2014-07-08,0.0003868472076646867
433,2014-07-10,0.007897566000640843
434,2014-07-11,0.004212164031848431
435,2014-07-14,0.012531016450122223
436,2014-07-15,0.011257117211200818
437,2014-07-16,-0.01598525840714693
438,2014-07-17,-0.004750602758597733
439,2014-07-18,0.0028531069691104527
440,2014-07-21,0.021607172013689446
441,2014-07-22,0.01256021326087886
442,2014-07-23,-0.020959721581780055
443,2014-07-24,0.015806986636308196
444,2014-07-25,-0.0036968803315104992
445,2014-07-28,0.002589219151248656
446,2014-07-29,-0.009651151557467763
447,2014-07-30,-0.017496448915794716
448,2014-07-31,-0.008385774397340118
449,2014-08-01,-0.017180211992810168
450,2014-08-04,0.018327897647212765
451,2014-08-05,-0.023403118428608316
452,2014-08-06,0.006048247996698564
453,2014-08-07,0.023833570499275147
454,2014-08-08,0.0037913979066055425
455,2014-08-11,0.021526372090980406
456,2014-08-12,0.01762158315476814
457,2014-08-13,-0.015956303835706898
458,2014-08-14,0.012858387918494252
459,2014-08-15,0.01736969653839804
460,2014-08-18,0.001792079364775212
461,2014-08-19,0.014222533073512622
462,2014-08-20,-0.0003531249943176107
463,2014-08-21,0.003525492717511014
464,2014-08-22,-0.003525492717511014
465,2014-08-25,0.019584451617705056
466,2014-08-26,-0.01482797312023365
467,2014-08-27,-0.008826182316663989
468,2014-08-28,-0.005868283829424392
469,2014-08-29,0.028656280709494553
470,2014-09-01,-0.028834627270403423
471,2014-09-02,-0.00393210512055564
472,2014-09-03,0.01634135860164232
473,2014-09-04,0.004219450778791156
474,2014-09-05,0.0
475,2014-09-08,-0.01769957709940062
476,2014-09-09,0.0
477,2014-09-10,-0.0014296285749741955
478,2014-09-11,0.005883978924353883
479,2014-09-12,-0.031605339415330835
480,2014-09-15,-0.008291176085368779
481,2014-09-16,0.027554010300873344
482,2014-09-17,-0.014138390304609061
483,2014-09-18,-0.01434109901581948
484,2014-09-19,0.0012954568296388302
485,2014-09-22,-0.014906182465005635
486,2014-09-23,-0.011707044362219143
487,2014-09-24,0.010016109248184968
488,2014-09-25,-0.017259793090043107
489,2014-09-26,0.02120085105716507
490,2014-09-29,-0.02637972520056797
491,2014-09-30,-0.0036605184534375113
492,2014-10-01,-0.030572653188805088
493,2014-10-02,-0.00919636620073927
494,2014-10-03,0.016335024246481922
495,2014-10-06,0.05571930996209362
496,2014-10-07,-0.021534625750526892
497,2014-10-08,0.006471282698888636
498,2014-10-09,-0.00608945756286694
499,2014-10-10,-0.029835631169314425
500,2014-10-13,0.022363635418225947
501,2014-10-14,-0.00966191091173707
502,2014-10-15,-0.029558802241544502
503,2014-10-16,-0.009646377051805377
504,2014-10-17,0.04501350158407735
505,2014-10-20,-0.025614793477790165
506,2014-10-21,-0.02405409547725057
507,2014-10-22,0.011698358500518147
508,2014-10-23,-0.0382185885980042
509,2014-10-24,0.035809452696710764
510,2014-10-27,-0.01784677278499025
511,2014-10-28,0.05144679089679283
512,2014-10-29,-0.03420319496126334
513,2014-10-30,0.028746096976457025
514,2014-10-31,0.054756141852231544
515,2014-11-03,-0.02529405106118121
516,2014-11-04,0.0028421999506456075
517,2014-11-05,0.00904138764156004
518,2014-11-06,-0.04545807047418027
519,2014-11-07,0.00840258990442555
520,2014-11-10,0.005820738316746343
521,2014-11-11,0.002125810098572156
522,2014-11-12,0.016276146606270636
523,2014-11-13,-0.01242255798526104
524,2014-11-14,-0.0013470607251999667
525,2014-11-17,0.0032682525153768793
526,2014-11-18,0.0212693739678671
527,2014-11-19,0.014549762224802976
528,2014-11-21,0.036367644170875124
529,2014-11-24,-0.036367644170875124
530,2014-11-25,0.015800457173400062
531,2014-11-26,-0.010628687193998232
532,2014-11-27,0.0009207808318292265
533,2014-11-28,0.00989013547048323
534,2014-12-01,-0.053723014264561275
535,2014-12-02,-0.008497521115561124
536,2014-12-03,0.013676395258964025
537,2014-12-04,-0.015812111008425944
538,2014-12-05,0.0
539,2014-12-08,-0.03058943887877197
540,2014-12-09,0.009970171922229376
541,2014-12-10,-0.017816585782410854
542,2014-12-11,0.014039561152811686
543,2014-12-12,-0.019304822512165032
544,2014-12-15,-0.00020302568446162184
545,2014-12-16,-0.004477963833669385
546,2014-12-17,0.03763458474924031
547,2014-12-18,-0.007295763335613881
548,2014-12-19,0.009258433210732608
549,2014-12-22,0.011696001003500545
550,2014-12-23,-0.00038759449990921624
551,2014-12-26,-0.006808741276806085
552,2014-12-29,0.014918420630316565
553,2014-12-30,-0.015308912634405036
554,2015-01-02,-0.010798161373493542
555,2015-01-05,-0.027009724057632134
556,2015-01-06,0.001418583652250227
557,2015-01-07,0.026774825676911806
558,2015-01-08,-0.010305283227056705
559,2015-01-09,-0.012225846116959538
560,2015-01-12,-0.01934298340234175
561,2015-01-13,0.009616483314903945
562,2015-01-14,0.008111928563846238
563,2015-01-15,0.003025151102569623
564,2015-01-16,0.013798799362603642
565,2015-01-19,-0.006975574014478347
566,2015-01-20,0.014494446150452589
567,2015-01-21,0.0291395908696086
568,2015-01-22,0.004584554308922684
569,2015-01-23,-0.0005719569310436157
570,2015-01-26,-0.008618208961526097
571,2015-01-27,0.009952158697223545
572,2015-01-28,-0.008606670786758919
573,2015-01-29,0.009368159518439612
574,2015-01-30,0.007016223160394741
575,2015-02-02,0.028685167429653546
576,2015-02-03,0.0016512250637612524
577,2015-02-04,0.0005498579763769662
578,2015-02-05,0.023896864015577446
579,2015-02-06,0.001965794574602775
580,2015-02-09,0.008002194599857404
581,2015-02-10,-0.005505688310359247
582,2015-02-11,-0.008944603142872154
583,2015-02-12,0.023267135887083512
584,2015-02-13,0.016368169573723
585,2015-02-18,0.0008631679207526943
586,2015-02-19,0.0013795139280343705
587,2015-02-20,-0.017032042190449737
588,2015-02-23,0.005941995916031395
589,2015-02-24,0.010228068797877299
590,2015-02-25,0.007046501675715966
591,2015-02-26,0.014114714390406569
592,2015-02-27,0.00454892525927697
593,2015-03-02,-0.008440292899874358
594,2015-03-03,0.019140929763076464
595,2015-03-04,-0.020837621706443876
596,2015-03-05,-0.006986464534143977
597,2015-03-06,-0.004799443522000679
598,2015-03-09,-0.01733145605125319
599,2015-03-10,-0.007722098812510403
600,2015-03-11,0.012431272864273701
601,2015-03-12,0.01947157253324061
602,2015-03-13,-0.010291651906854327
603,2015-03-16,0.018787880024685677
604,2015-03-17,0.012777628559094367
605,2015-03-18,0.026866073360793052
606,2015-03-19,-0.0016276533408854377
607,2015-03-20,0.010209974522195964
608,2015-03-23,-0.00032252862721104947
609,2015-03-24,0.003059813990950566
610,2015-03-25,0.010556704178415366
611,2015-03-26,-0.015877119791999128
612,2015-03-27,0.007087626319584928
613,2015-03-30,0.029106768932070537
614,2015-03-31,0.012549518253116787
615,2015-04-01,0.026137349704237423
616,2015-04-02,-0.014656166803004744
617,2015-04-06,0.010899306008724352
618,2015-04-07,-0.014711739317796457
619,2015-04-08,0.011393971106349987
620,2015-04-09,0.001056843205040181
621,2015-04-10,-0.007877589772907534
622,2015-04-13,0.01254459112805506
623,2015-04-14,-0.0015030665123836329
624,2015-04-15,0.012853158659321906
625,2015-04-16,-0.005509581478849057
626,2015-04-17,-0.014438496854899618
627,2015-04-20,-0.0036425142993614656
628,2015-04-22,0.014341011338743215
629,2015-04-23,0.016352363658992175
630,2015-04-24,0.006173737177607386
631,2015-04-27,-0.02057960024487482
632,2015-04-28,-0.0017966017574204685
633,2015-04-29,0.018853033303302347
634,2015-04-30,0.019658412745512166
635,2015-05-04,0.00932912412774023
636,2015-05-05,0.0028530262473625
637,2015-05-06,0.01484655085203812
638,2015-05-07,-0.018557058917591185
639,2015-05-08,0.023736646226858227
640,2015-05-11,-0.00869452941671156
641,2015-05-12,0.00841516899232353
642,2015-05-13,0.0025108257543653423
643,2015-05-14,0.006941580100937372
644,2015-05-15,0.018097546671975273
645,2015-05-18,-0.01395556922019292
646,2015-05-19,-0.003312258111217048
647,2015-05-20,-0.002629858289600051
648,2015-05-21,0.01772146060544344
649,2015-05-22,-0.011641657352611468
650,2015-05-25,-0.018211347059366112
651,2015-05-26,-0.0037950287743235833
652,2015-05-27,-0.01289797484917532
653,2015-05-28,-0.004432018152113137
654,2015-05-29,-0.013996346988426112
655,2015-06-01,0.009832352201411432
656,2015-06-02,0.011160496519351248
657,2015-06-03,-0.00972271048535589
658,2015-06-05,0.0
659,2015-06-08,-0.007933615302663455
660,2015-06-09,-0.005081767741897281
661,2015-06-10,-0.007304634699035084
662,2015-06-11,-0.0016142201120494803
663,2015-06-12,0.00307950975151261
664,2015-06-15,-0.004402105324501804
665,2015-06-16,0.011550694898811997
666,2015-06-17,
667,2015-06-18,
668,2015-06-19,-0.012444432612189082
669,2015-06-22,-0.0038375545250746157
670,2015-06-23,-0.003258794053459191
671,2015-06-24,-0.007296555015331663
672,2015-06-25,-0.0017951088666743331
673,2015-06-26,-0.009175081216379333
674,2015-06-29,-0.0060624769347450425
675,2015-06-30,0.0
676,2015-07-01,-0.009623491289479702
677,2015-07-02,0.011901238855966945
678,2015-07-03,-0.007001535398037717
679,2015-07-06,0.008062704299254264
680,2015-07-07,-0.0003030307576672442
681,2015-07-08,-0.014656842532649428
682,2015-07-10,0.02655896420330972
683,2015-07-13,0.005079246131638904
684,2015-07-14,0.01008162712325511
685,2015-07-15,0.010419039073867431
686,2015-07-16,-0.0043892244070340425
687,2015-07-17,-0.013432868799870157
688,2015-07-20,-0.004319032670309753
689,2015-07-21,0.0014913947804107153
690,2015-07-22,0.018603858704451248
691,2015-07-23,-0.021588875846279443
692,2015-07-24,0.012330260490781342
693,2015-07-27,-0.016824710004016197
694,2015-07-28,-0.0018033518427680306
695,2015-07-29,0.02039816113054549
696,2015-07-30,0.017096917400103884
697,2015-07-31,0.01809097488590261
698,2015-08-03,-0.012744498589938758
699,2015-08-04,0.015728076912806088
700,2015-08-05,-0.0008515186556454779
701,2015-08-06,-0.006266962631381823
702,2015-08-07,-0.05476591907006512
703,2015-08-10,0.006618480888193723
704,2015-08-11,0.008212110537882289
705,2015-08-12,0.007850132943342025
706,2015-08-13,-0.029191459564220423
707,2015-08-14,-0.007012208343821769
708,2015-08-17,-0.0038317157541678526
709,2015-08-18,-0.01859949759417301
710,2015-08-19,-0.002035816238604937
711,2015-08-20,
712,2015-08-21,
713,2015-08-24,-0.014764080759466225
714,2015-08-25,-0.00846404535974088
715,2015-08-26,0.040021690362296525
716,2015-08-27,0.03539490255460542
717,2015-08-28,-0.010409447225971036
718,2015-08-31,-0.008784338839177508
719,2015-09-01,-0.01077152802173309
720,2015-09-02,0.01721049794904239
721,2015-09-03,0.016149372838079934
722,2015-09-04,0.0004619850879876708
723,2015-09-08,-0.0009241837048490353
724,2015-09-09,
725,2015-09-10,
726,2015-09-11,0.0037517319487667677
727,2015-09-14,0.03163663769137948
728,2015-09-15,-0.004697425179808867
729,2015-09-16,0.019701457137839995
730,2015-09-17,0.0004466314308357866
731,2015-09-18,
732,2015-09-21,
733,2015-09-22,0.006963379477461729
734,2015-09-23,-0.02582469150972866
735,2015-09-24,-0.007614006231446702
736,2015-09-25,
737,2015-09-28,
738,2015-09-29,-0.008030875506700674
739,2015-09-30,
740,2015-10-01,
741,2015-10-02,0.026047799847375153
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,0.0014534595793262994
745,2015-10-08,-0.002035461636944902
746,2015-10-09,0.0015996658802723829
747,2015-10-13,-0.011986695193227703
748,2015-10-14,
749,2015-10-15,
750,2015-10-16,
751,2015-10-19,0.007914463178986253
752,2015-10-20,0.0036429912785012064
753,2015-10-21,0.0036297680505787966
754,2015-10-22,0.012816058583579704
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,0.035770479762971874
