,Time,Returns_VALE3
173,2013-06-20,0.007784729550734948
174,2013-06-21,-0.016287004444154096
175,2013-06-24,-0.05259054713253786
176,2013-06-25,0.01749919448054582
177,2013-06-26,-0.03284647862291168
178,2013-06-27,0.0
179,2013-06-28,0.016039360306530526
180,2013-07-01,0.019863666798929813
181,2013-07-02,-0.034147135552579755
182,2013-07-03,-0.003867152013396158
183,2013-07-04,0.03733582755558107
184,2013-07-05,-0.02647560520800951
185,2013-07-08,-0.011212521112966112
186,2013-07-10,0.023333812378697694
187,2013-07-11,0.04805228194393374
188,2013-07-12,-0.021220955482885273
189,2013-07-15,0.009671544617136707
190,2013-07-16,0.035857851342290026
191,2013-07-17,0.019344189681195
192,2013-07-18,-0.005985212385996697
193,2013-07-19,-0.023011561893206967
194,2013-07-22,0.015399726853576823
195,2013-07-23,0.0192343940180133
196,2013-07-24,-0.0034412672784163156
197,2013-07-25,0.010908570410628204
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.02480257545139164
201,2013-07-31,-0.0012886277763977105
202,2013-08-01,0.00994394721570746
203,2013-08-02,-0.0025567287816894435
204,2013-08-05,0.00955418110909001
205,2013-08-06,-0.007636053891864503
206,2013-08-07,0.021798399400090318
207,2013-08-08,0.03621138196257201
208,2013-08-09,0.04623228724850259
209,2013-08-12,0.02135312447056892
210,2013-08-13,0.0030938288903152866
211,2013-08-14,0.00476252476031247
212,2013-08-15,0.010287953797809113
213,2013-08-16,0.01237118183270347
214,2013-08-19,-0.005204723575168213
215,2013-08-20,-0.028696745191147066
216,2013-08-21,-0.010513039156157866
217,2013-08-22,0.0350814723294679
218,2013-08-23,-0.0038684493062137726
219,2013-08-26,-0.006109349658753427
220,2013-08-27,-0.017704606956577162
221,2013-08-28,-0.012266592263658449
222,2013-08-29,-0.023817565016586606
223,2013-08-30,0.009362268501613702
224,2013-09-02,0.03659639431807005
225,2013-09-03,0.006436261470222693
226,2013-09-04,0.004175427198487736
227,2013-09-05,-0.00027776079418018185
228,2013-09-06,-0.002503826457391778
229,2013-09-09,0.028828323253272004
230,2013-09-10,0.024065252585487862
231,2013-09-11,-0.018936398043886804
232,2013-09-12,-0.005128854541601058
233,2013-09-13,-0.01225341386936396
234,2013-09-16,-0.0030182764444548482
235,2013-09-17,0.0027443211139006607
236,2013-09-18,0.0010955081745382955
237,2013-09-19,-0.004114612854823729
238,2013-09-20,-0.016909647306679876
239,2013-09-23,0.006687068849728028
240,2013-09-24,-0.015673340933773705
241,2013-09-25,0.00842698795313579
242,2013-09-26,0.006968669316093301
243,2013-09-27,-0.023609865639133698
244,2013-09-30,-0.020109870736345847
245,2013-10-01,0.0011601219566839127
246,2013-10-02,0.0002897551183798086
247,2013-10-03,-0.013712746073317739
248,2013-10-04,0.010229462283577462
249,2013-10-07,-0.008761709216142055
250,2013-10-08,-0.014180414659747953
251,2013-10-09,-0.012273765447139429
252,2013-10-10,0.007501910426678915
253,2013-10-11,0.009521017927873299
254,2013-10-14,0.04544263249407399
255,2013-10-15,0.008172540792430016
256,2013-10-16,-0.005346910163805063
257,2013-10-17,0.022046407386810074
258,2013-10-18,-0.03625522882156762
259,2013-10-21,0.012514440910777136
260,2013-10-22,0.014311960300405602
261,2013-10-23,-0.02368309234667265
262,2013-10-24,0.0
263,2013-10-25,0.0005704792021585803
264,2013-10-28,0.006820174108796984
265,2013-10-29,-0.004826183959531161
266,2013-10-30,-0.0034207274436464097
267,2013-10-31,0.02063094228231055
268,2013-11-01,0.0316613361070055
269,2013-11-04,0.026739559611805852
270,2013-11-05,-0.0018486733457971916
271,2013-11-06,0.0167762512454539
272,2013-11-07,-0.032763854873859355
273,2013-11-08,-0.012976662225779645
274,2013-11-11,0.005427448798964285
275,2013-11-12,-0.03189712173911019
276,2013-11-13,-0.007291170830993732
277,2013-11-14,0.009802683173568916
278,2013-11-18,0.0102593162394089
279,2013-11-19,-0.018093799622476148
280,2013-11-21,-0.01642625482050164
281,2013-11-22,0.00881319112246004
282,2013-11-25,-0.01943473462419787
283,2013-11-26,-0.032558997145759605
284,2013-11-27,0.020655823474545976
285,2013-11-28,0.02765150132838734
286,2013-11-29,0.01885515265259885
287,2013-12-02,-0.0129069975419287
288,2013-12-03,-0.009363041607288736
289,2013-12-04,0.010492056670357464
290,2013-12-05,0.00506472649709977
291,2013-12-06,-0.001966568916792255
292,2013-12-09,-0.0005625879033734904
293,2013-12-10,-0.003382274974403021
294,2013-12-11,-0.02053686011815481
295,2013-12-12,-0.004332194501138531
296,2013-12-13,-0.01135215234974929
297,2013-12-16,0.006710426445584616
298,2013-12-17,-0.0034954594794363025
299,2013-12-18,0.0029137258800835397
300,2013-12-19,0.021301956895653618
301,2013-12-20,-0.018976992175011365
302,2013-12-23,0.0031879463837962696
303,2013-12-26,0.004330828192513625
304,2013-12-27,0.02250489541781686
305,2013-12-30,0.005898037121625954
306,2014-01-02,-0.02552600305227193
307,2014-01-03,-0.02178102595622944
308,2014-01-06,0.0008803815553171113
309,2014-01-07,-0.024949319047948393
310,2014-01-08,0.006893478519411023
311,2014-01-09,-0.0361906298817507
312,2014-01-10,-0.0012395724977420919
313,2014-01-13,-0.006532889830637156
314,2014-01-14,-0.000624445842575927
315,2014-01-15,0.013339766398170916
316,2014-01-16,0.011642318466650536
317,2014-01-17,-0.010410381194980722
318,2014-01-20,-0.021780604859265473
319,2014-01-21,-0.02258728087969697
320,2014-01-22,0.023216148824950267
321,2014-01-23,-0.028054087627418678
322,2014-01-24,0.01029278948543233
323,2014-01-27,-0.00416864473854428
324,2014-01-28,0.02004199389483441
325,2014-01-29,0.04164049662135394
326,2014-01-30,-0.01829313262436294
327,2014-01-31,0.01678144670481707
328,2014-02-03,-0.0282313317891818
329,2014-02-04,0.01666696014340685
330,2014-02-05,0.025088274436286806
331,2014-02-06,0.022432995687835078
332,2014-02-07,-0.006148431291910672
333,2014-02-10,-0.012114197848714703
334,2014-02-11,0.02495367955834027
335,2014-02-12,-0.0008702828559403741
336,2014-02-13,-0.004070927460869012
337,2014-02-14,0.015037877364540986
338,2014-02-17,-0.0100966670477316
339,2014-02-18,0.002316768996962537
340,2014-02-19,0.010073419764097924
341,2014-02-20,-0.011520807482404027
342,2014-02-21,0.0026038203254086234
343,2014-02-24,-0.027535512767713932
344,2014-02-25,-0.035059500976642344
345,2014-02-26,0.00030761188333050526
346,2014-02-27,0.014955200597789098
347,2014-02-28,-0.0003029238109188981
348,2014-03-05,-0.03547017944830788
349,2014-03-06,-0.0031446566794715025
350,2014-03-07,-0.038528072454321105
351,2014-03-10,-0.01683479269949828
352,2014-03-11,-0.01644615017372253
353,2014-03-12,0.01877366569404071
354,2014-03-13,-0.027269893811871615
355,2014-03-14,-0.0013660863013496005
356,2014-03-17,0.0017073250127737083
357,2014-03-18,0.016915153539437178
358,2014-03-19,-0.006731698258315877
359,2014-03-20,0.009077150911540155
360,2014-03-21,0.018239637111466145
361,2014-03-24,0.004917236592036467
362,2014-03-25,0.007817629391053682
363,2014-03-26,-0.011421269713519422
364,2014-03-27,0.02078678287510005
365,2014-03-28,-0.003219609941192747
366,2014-03-31,0.013134899715117498
367,2014-04-01,-0.0019114054575135597
368,2014-04-02,0.03662948237444308
369,2014-04-03,0.01161385321084385
370,2014-04-04,-0.013152047661771693
371,2014-04-07,0.02613336202917127
372,2014-04-08,-0.0024024636901596175
373,2014-04-09,-0.008454096501036013
374,2014-04-10,-0.005472832229159952
375,2014-04-11,0.005169602511950089
376,2014-04-14,-0.006389889479437194
377,2014-04-15,-0.05715832046926517
378,2014-04-16,0.004514648033906443
379,2014-04-17,0.018173623090738555
380,2014-04-22,-0.030149846700138205
381,2014-04-23,-0.013770643836705787
382,2014-04-24,0.016372336361144324
383,2014-04-25,-0.015382433640314552
384,2014-04-28,-0.02437109436205276
385,2014-04-29,0.006400594423327632
386,2014-04-30,-0.007753350824287075
387,2014-05-02,0.021758247482247306
388,2014-05-05,-0.0029845817882065973
389,2014-05-06,-0.00967806636860713
390,2014-05-07,0.00501753862527865
391,2014-05-08,-0.01682408514508138
392,2014-05-09,-0.008519390717371955
393,2014-05-12,0.0461466368589174
394,2014-05-13,0.0016326534238850776
395,2014-05-14,0.02385667661436175
396,2014-05-15,-0.00928151981139358
397,2014-05-16,-0.022765210773012523
398,2014-05-19,-0.03106984559538617
399,2014-05-20,-0.020916174821030697
400,2014-05-21,0.00103889186833106
401,2014-05-22,0.015456292850745346
402,2014-05-23,-0.002730377122857064
403,2014-05-26,0.011552965738036214
404,2014-05-27,-0.0173798888229042
405,2014-05-28,0.0
406,2014-05-29,0.00855730020772505
407,2014-05-30,-0.030452215190164278
408,2014-06-02,0.02361220892529703
409,2014-06-03,-0.010001773495859734
410,2014-06-04,0.0024234043364552704
411,2014-06-05,-0.004852661084990828
412,2014-06-06,0.020293043053303705
413,2014-06-09,0.008813548577018437
414,2014-06-10,-0.00643300000782876
415,2014-06-11,0.006770438861627426
416,2014-06-13,-0.03571804886388685
417,2014-06-16,-0.006313595156852259
418,2014-06-17,0.0010550730527696395
419,2014-06-18,0.013961797232384221
420,2014-06-20,-0.0027768153906517767
421,2014-06-23,0.011748614546530867
422,2014-06-24,-0.01383633280808505
423,2014-06-25,-0.0017430369018769376
424,2014-06-26,0.02344935031480988
425,2014-06-27,-0.009589148984261442
426,2014-06-30,0.0061750111510034955
427,2014-07-01,0.013924490562156944
428,2014-07-02,0.026295440401261416
429,2014-07-03,0.019519161686516462
430,2014-07-04,0.00578215552502348
431,2014-07-07,-0.013544225544539934
432,2014-07-08,0.00032462263958565885
433,2014-07-10,-0.00032462263958565885
434,2014-07-11,-0.002926355621948762
435,2014-07-14,0.004872577449374305
436,2014-07-15,0.006459906185368958
437,2014-07-16,0.0273119870568177
438,2014-07-17,-0.013880349032405537
439,2014-07-18,-0.0009534086062510383
440,2014-07-21,0.0034914493490432186
441,2014-07-22,0.009774695514720655
442,2014-07-23,-0.004402554211611065
443,2014-07-24,0.01904224855385639
444,2014-07-25,0.0012361249837891108
445,2014-07-28,0.013497106529194891
446,2014-07-29,0.0030422293935812306
447,2014-07-30,-0.02149290627007483
448,2014-07-31,0.010189929147160548
449,2014-08-01,-0.02425488965118694
450,2014-08-04,0.011578880914064449
451,2014-08-05,-0.016311465788610313
452,2014-08-06,0.005676394932710771
453,2014-08-07,-0.006309137746723259
454,2014-08-08,0.0003164372702180174
455,2014-08-11,0.0072498031130976415
456,2014-08-12,0.005324930525112848
457,2014-08-13,-0.021153054573419983
458,2014-08-14,-0.024222078765062882
459,2014-08-15,0.013314046322334239
460,2014-08-18,0.007712120486338847
461,2014-08-19,0.0003200512109255982
462,2014-08-20,0.016503072099014027
463,2014-08-21,-0.00663198398942999
464,2014-08-22,-0.006038410211818501
465,2014-08-25,-0.006395960300930703
466,2014-08-26,-0.004823936030852849
467,2014-08-27,-0.011021181249337264
468,2014-08-28,-0.045000093509695915
469,2014-08-29,-0.004442139468548767
470,2014-09-01,-0.008598504959492548
471,2014-09-02,-0.0069324713179588215
472,2014-09-03,0.008658062743114758
473,2014-09-04,-0.01109581425505457
474,2014-09-05,-0.01510655813896955
475,2014-09-08,-0.005323881252750073
476,2014-09-09,0.017986765675132244
477,2014-09-10,-0.007367196847671842
478,2014-09-11,-0.0014094082423032894
479,2014-09-12,0.009126072144048258
480,2014-09-15,0.016975983041082277
481,2014-09-16,0.0013731206865137402
482,2014-09-17,-0.0030922890659272895
483,2014-09-18,0.0010318487765363926
484,2014-09-19,-0.026826203681591387
485,2014-09-22,-0.037414399193366865
486,2014-09-23,0.009848629669130027
487,2014-09-24,0.0032614634187360103
488,2014-09-25,-0.010547433852027943
489,2014-09-26,-0.013991428794587701
490,2014-09-29,-0.01607203349036679
491,2014-09-30,0.011612754371837841
492,2014-10-01,-0.0007451565173410835
493,2014-10-02,0.028657397723291123
494,2014-10-03,-0.01496105209416676
495,2014-10-06,0.00513382122914674
496,2014-10-07,0.0021921820982209184
497,2014-10-08,-0.0010954538050835794
498,2014-10-09,-0.01732127298114783
499,2014-10-10,-0.018762276455522642
500,2014-10-13,0.040458292024883935
501,2014-10-14,0.02939276162344573
502,2014-10-15,-0.00035329448709786604
503,2014-10-16,-0.03304898597620953
504,2014-10-17,-0.028149932804587774
505,2014-10-20,-0.0048955472487266505
506,2014-10-21,0.008645007959316331
507,2014-10-22,0.0014959240167331522
508,2014-10-23,0.018145285849225257
509,2014-10-24,0.007312683276158527
510,2014-10-27,-0.03673208349149748
511,2014-10-28,-0.012167450953386005
512,2014-10-29,-0.05423722212413251
513,2014-10-30,-0.04375435748121825
514,2014-10-31,0.053400734533023186
515,2014-11-03,-0.004008021397538641
516,2014-11-04,-0.032241069801017375
517,2014-11-05,-0.004572903321698796
518,2014-11-06,-0.014690715410003996
519,2014-11-07,0.015523701713895832
520,2014-11-10,-0.030433498998638786
521,2014-11-11,-0.03183172682375446
522,2014-11-12,-0.0022177875579547646
523,2014-11-13,-0.002667898484790765
524,2014-11-14,0.02375831114245086
525,2014-11-17,-0.0030481190593367735
526,2014-11-18,-0.04004089066291572
527,2014-11-19,0.005883655672185739
528,2014-11-21,0.06253403154050075
529,2014-11-24,0.004652196915593709
530,2014-11-25,0.010910641175843505
531,2014-11-26,-0.03915385228055346
532,2014-11-27,-0.002607606809857721
533,2014-11-28,0.013399854412521783
534,2014-12-01,-0.05109001795770274
535,2014-12-02,-0.03027754356135892
536,2014-12-03,0.022110619765196127
537,2014-12-04,-0.01283836953099815
538,2014-12-05,0.0096441163016725
539,2014-12-08,-0.03251559167667972
540,2014-12-09,-0.022923591592759696
541,2014-12-10,-0.03790761435579748
542,2014-12-11,-0.0285006051795742
543,2014-12-12,-0.024034646374762936
544,2014-12-15,-0.0117022076983484
545,2014-12-16,0.034703744503773226
546,2014-12-17,0.018433650953169067
547,2014-12-18,0.012604150354156296
548,2014-12-19,0.07757323961794871
549,2014-12-22,-0.009315344275437898
550,2014-12-23,0.039004623081355216
551,2014-12-26,-0.024602562635537062
552,2014-12-29,0.019639863526311974
553,2014-12-30,-0.009086886490382362
554,2015-01-02,-0.029175442141451402
555,2015-01-05,-0.015151899723007123
556,2015-01-06,0.03929411218056611
557,2015-01-07,0.036039982354757694
558,2015-01-08,0.01056347850956918
559,2015-01-09,-0.021687063728231593
560,2015-01-12,0.012891888105791782
561,2015-01-13,-0.005758554246728664
562,2015-01-14,-0.08382590633814013
563,2015-01-15,0.011527504617380835
564,2015-01-16,0.04391167865205858
565,2015-01-19,-0.010567477401441483
566,2015-01-20,0.004148427244564434
567,2015-01-21,0.015518339715831164
568,2015-01-22,-0.007729067801519385
569,2015-01-23,-0.06554313330480621
570,2015-01-26,-0.04689138320020447
571,2015-01-27,-0.030069657935924088
572,2015-01-28,-0.00580635059108614
573,2015-01-29,-0.04548699919812771
574,2015-01-30,0.030553495011482745
575,2015-02-02,0.058947909616626326
576,2015-02-03,0.05566573499944116
577,2015-02-04,-0.015451876724334568
578,2015-02-05,-0.004877960891877198
579,2015-02-06,-0.0014681186520451028
580,2015-02-09,0.055715431790196224
581,2015-02-10,-0.056695343676545384
582,2015-02-11,0.03373813963185013
583,2015-02-12,0.02249391934796785
584,2015-02-13,0.04085906519550164
585,2015-02-18,0.010179287058510234
586,2015-02-19,-0.02722770356029347
587,2015-02-20,0.02325690637293132
588,2015-02-23,-0.04521565643210801
589,2015-02-24,0.019240171192233202
590,2015-02-25,0.004526852456607777
591,2015-02-26,-0.04102898674294542
592,2015-02-27,0.0
593,2015-03-02,-0.03300950342159492
594,2015-03-03,0.011124758021137549
595,2015-03-04,-0.019427614427254714
596,2015-03-05,-0.04463006997301289
597,2015-03-06,0.004604766386748338
598,2015-03-09,-0.002555534164740969
599,2015-03-10,-0.02277536273912384
600,2015-03-11,-0.012645004825004857
601,2015-03-12,0.0
602,2015-03-13,0.001059777523671812
603,2015-03-16,0.001058814314345291
604,2015-03-17,0.05055222886101918
605,2015-03-18,-0.014694918970166615
606,2015-03-19,-0.022716516329794434
607,2015-03-20,0.05585207792589353
608,2015-03-23,0.00639918517431548
609,2015-03-24,-0.040045341624499464
610,2015-03-25,0.009151055217357484
611,2015-03-26,-0.043440128695989344
612,2015-03-27,-0.03058998912315314
613,2015-03-30,0.014606751054033307
614,2015-03-31,-0.037203413182604006
615,2015-04-01,-0.02254886841543069
616,2015-04-02,0.025887713939586554
617,2015-04-06,0.007196211713395684
618,2015-04-07,0.04687100955688006
619,2015-04-08,-0.013245226750020489
620,2015-04-09,0.002663064227992784
621,2015-04-10,-0.02041978581725168
622,2015-04-13,-0.009820046180975428
623,2015-04-14,0.027576767770234323
624,2015-04-15,-0.008032171697264001
625,2015-04-16,-0.029462088101303685
626,2015-04-17,-0.014501091499589336
627,2015-04-20,-0.0039402810321460535
628,2015-04-22,0.09258900139221904
629,2015-04-23,0.08095187301234752
630,2015-04-24,0.09535332728502821
631,2015-04-27,0.01114447882387104
632,2015-04-28,-0.03956177899679414
633,2015-04-29,-0.06598811237164615
634,2015-04-30,0.07041294269790077
635,2015-05-04,0.0898770646270779
636,2015-05-05,0.08801966923160531
637,2015-05-06,-0.08198468825225991
638,2015-05-07,-0.043030650887113
639,2015-05-08,-0.0484761012513939
640,2015-05-11,0.023029520421603333
641,2015-05-12,-0.04166359996649627
642,2015-05-13,-0.03323775116194705
643,2015-05-14,-0.01257878220686015
644,2015-05-15,-0.002346821017335632
645,2015-05-18,-0.0501068670466589
646,2015-05-19,-0.005946449485938032
647,2015-05-20,-0.013510387800127255
648,2015-05-21,0.019950786419348887
649,2015-05-22,0.0004937052679889753
650,2015-05-25,0.015185204844328393
651,2015-05-26,0.0106384463051028
652,2015-05-27,0.007666544130874087
653,2015-05-28,-0.019764440914940007
654,2015-05-29,-0.024145149308637315
655,2015-06-01,-0.0004987777604026356
656,2015-06-02,0.06332141355777088
657,2015-06-03,-0.021781211975954395
658,2015-06-05,-0.013979451903143758
659,2015-06-08,-0.024571260730505085
660,2015-06-09,-0.00598804184462276
661,2015-06-10,0.05974094820861042
662,2015-06-11,0.00564181105424133
663,2015-06-12,
664,2015-06-15,
665,2015-06-16,-0.029435899273283272
666,2015-06-17,-0.01427872332409219
667,2015-06-18,0.046660132827132106
668,2015-06-19,-0.003929278139889636
669,2015-06-22,-0.03149467927204652
670,2015-06-23,0.006075866792667917
671,2015-06-24,-0.0005049230354647882
672,2015-06-25,-0.024541058411065464
673,2015-06-26,0.01540867632124332
674,2015-06-29,-0.021639173988547533
675,2015-06-30,-0.0485558140396094
676,2015-07-01,-0.009890189964026241
677,2015-07-02,-0.0022112225092949522
678,2015-07-03,-0.021819047394640023
679,2015-07-06,-0.00169827383019161
680,2015-07-07,0.015739504237735957
681,2015-07-08,-0.043894193557225236
682,2015-07-10,-0.0029179477103622453
683,2015-07-13,
684,2015-07-14,
685,2015-07-15,-0.040658275693209234
686,2015-07-16,0.030505847539846975
687,2015-07-17,
688,2015-07-20,
689,2015-07-21,0.013769581513775275
690,2015-07-22,-0.014925535399718637
691,2015-07-23,0.001733545602191633
692,2015-07-24,-0.031078372485580097
693,2015-07-27,-0.001788435594772153
694,2015-07-28,0.07636420435326707
695,2015-07-29,0.014270275093375417
696,2015-07-30,-0.050289868545554395
697,2015-07-31,0.023783679176019312
698,2015-08-03,-0.01579282638157764
699,2015-08-04,0.028581379522313544
700,2015-08-05,0.04905321822855768
701,2015-08-06,
702,2015-08-07,
703,2015-08-10,0.049255388648630216
704,2015-08-11,-0.03953083875663532
705,2015-08-12,0.01705798290457672
706,2015-08-13,-0.023530497410194418
707,2015-08-14,-0.015267417185734988
708,2015-08-17,-0.010494489839938392
709,2015-08-18,-0.033308187763507746
710,2015-08-19,-0.03386196261017638
711,2015-08-20,0.019406666095203473
712,2015-08-21,-0.027754895606436847
713,2015-08-24,-0.08104126988336358
714,2015-08-25,-0.0032520353863776386
715,2015-08-26,0.03520363519298009
716,2015-08-27,0.1066804554746188
717,2015-08-28,-0.021715253282764024
718,2015-08-31,0.034633096128743546
719,2015-09-01,-0.046838944038170016
720,2015-09-02,0.0573858636048179
721,2015-09-03,0.03366218934256482
722,2015-09-04,-0.026509531809811637
723,2015-09-08,0.037130980575045935
724,2015-09-09,0.00684388053892615
725,2015-09-10,0.04513596892398475
726,2015-09-11,-0.024880693205806548
727,2015-09-14,-0.015544405851680931
728,2015-09-15,-0.029141134907499033
729,2015-09-16,0.023380501165070733
730,2015-09-17,
731,2015-09-18,
732,2015-09-21,0.0010040161485984633
733,2015-09-22,-0.02386510885430715
734,2015-09-23,-0.02919910330479958
735,2015-09-24,-0.02409749737851996
736,2015-09-25,-0.028589137070035076
737,2015-09-28,
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,
741,2015-10-02,
742,2015-10-05,0.01779796751753393
743,2015-10-06,0.00932791451125592
744,2015-10-07,0.09575698432123847
745,2015-10-08,-0.004476555709352237
746,2015-10-09,0.03574441728662903
747,2015-10-13,0.0
748,2015-10-14,-0.10594857263349322
749,2015-10-15,0.014335153895633113
750,2015-10-16,-0.029421700404947515
751,2015-10-19,-0.03423862970889813
752,2015-10-20,-0.010731421824232257
753,2015-10-21,0.02689232011317344
754,2015-10-22,0.022951827178202322
755,2015-10-23,0.0048504541337495155
756,2015-10-26,-0.04059794927976279
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,-0.02629323055453936
760,2015-10-30,
761,2015-11-03,
762,2015-11-04,
