,Time,Returns_BBAS3
173,2013-06-20,-0.034389960359523464
174,2013-06-21,-0.0014193993057420862
175,2013-06-24,-0.002370278370447121
176,2013-06-25,0.008506667554328384
177,2013-06-26,0.0023501303965955955
178,2013-06-27,0.010275709526561982
179,2013-06-28,0.02478323320085618
180,2013-07-01,0.004071527996704738
181,2013-07-02,-0.05808833752037934
182,2013-07-03,-0.029128322184108324
183,2013-07-04,0.015155606635845587
184,2013-07-05,-0.008282629163320454
185,2013-07-08,-0.0014688374374283164
186,2013-07-10,0.006349276364149059
187,2013-07-11,0.030210831960871154
188,2013-07-12,-0.008062647423350722
189,2013-07-15,0.02770780680329299
190,2013-07-16,0.027862089396561984
191,2013-07-17,0.008968624937716108
192,2013-07-18,0.008446371618917592
193,2013-07-19,-0.012024192966801461
194,2013-07-22,0.019521471745020058
195,2013-07-23,0.01222726997233714
196,2013-07-24,-0.00784317711927196
197,2013-07-25,-0.011881371631283777
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,0.010957812429174485
201,2013-07-31,-0.01183969077376501
202,2013-08-01,0.02095231601280556
203,2013-08-02,-0.014795788076368499
204,2013-08-05,-0.026656399574303435
205,2013-08-06,-0.036217527861968524
206,2013-08-07,-0.004679465721959097
207,2013-08-08,0.036384440800113715
208,2013-08-09,0.021919866180482916
209,2013-08-12,0.015368073801297566
210,2013-08-13,0.016850646778872047
211,2013-08-14,0.005554340396936919
212,2013-08-15,-0.011570645479635377
213,2013-08-16,-0.0021575412434682306
214,2013-08-19,-0.027590977260753657
215,2013-08-20,-0.009817169648466795
216,2013-08-21,-0.014453684647547593
217,2013-08-22,-0.0013657638962092378
218,2013-08-23,0.01312528430311577
219,2013-08-26,-0.019982545458899104
220,2013-08-27,0.0
221,2013-08-28,0.013667684600224383
222,2013-08-29,0.02325690637293132
223,2013-08-30,0.018831211162070094
224,2013-09-02,0.008639405974657066
225,2013-09-03,-0.009507374779148314
226,2013-09-04,0.00778541994725046
227,2013-09-05,0.015391539746572036
228,2013-09-06,0.009710821712581641
229,2013-09-09,0.018318622540492324
230,2013-09-10,0.01677273928758538
231,2013-09-11,-0.01883753452736725
232,2013-09-12,-0.017094432646552082
233,2013-09-13,0.009208897033166075
234,2013-09-16,0.0058163438964182745
235,2013-09-17,0.016026724792441716
236,2013-09-18,0.03288183100038644
237,2013-09-19,0.00981362144832465
238,2013-09-20,-0.003129893008927631
239,2013-09-23,0.023621582785743556
240,2013-09-24,-0.0072978238235346105
241,2013-09-25,-0.0073515903290530815
242,2013-09-26,-0.0019435962980658417
243,2013-09-27,0.026115078569982852
244,2013-09-30,-0.02029550842722383
245,2013-10-01,0.009241498194198616
246,2013-10-02,0.001914570791891279
247,2013-10-03,0.00038252057040377707
248,2013-10-04,0.0038167985267008042
249,2013-10-07,0.0026631174194835516
250,2013-10-08,-0.011079349033431996
251,2013-10-09,0.017139973645122986
252,2013-10-10,0.01201211913457012
253,2013-10-11,-0.0044876291559545756
254,2013-10-14,0.014142364740303393
255,2013-10-15,-0.0003696174638130323
256,2013-10-16,0.021938759644430483
257,2013-10-17,0.004690645354973544
258,2013-10-18,0.020310656850444087
259,2013-10-21,-0.008857453834061335
260,2013-10-22,0.0017777782459993396
261,2013-10-23,-0.005342844410495484
262,2013-10-24,0.012069724087330425
263,2013-10-25,0.011577045632744198
264,2013-10-28,-0.0038441774379012195
265,2013-10-29,0.0031463407033713864
266,2013-10-30,0.02106795243122983
267,2013-10-31,0.0166077363996604
268,2013-11-01,-0.0016820525129519481
269,2013-11-04,0.006376863361153617
270,2013-11-05,-0.014490565749688322
271,2013-11-06,-0.025091504098953887
272,2013-11-07,-0.004884866656977849
273,2013-11-08,-0.02658317086800155
274,2013-11-11,0.008939805649933241
275,2013-11-12,-0.05450242532849847
276,2013-11-13,-0.0064114871714560095
277,2013-11-14,0.016882749836369282
278,2013-11-18,0.004824689351957456
279,2013-11-19,-0.03427185347587658
280,2013-11-21,-0.023256862164267478
281,2013-11-22,-0.03390155167568132
282,2013-11-25,-0.026723070140753258
283,2013-11-26,0.030771658666753687
284,2013-11-27,0.025923685009791253
285,2013-11-28,0.00275207570499747
286,2013-11-29,0.00976761075968069
287,2013-12-02,-0.03199953121507981
288,2013-12-03,-0.021096158046670865
289,2013-12-04,-0.021550688983090094
290,2013-12-05,0.038221130604026765
291,2013-12-06,0.0012089866717204245
292,2013-12-09,0.00922031004361612
293,2013-12-10,-0.018526466625374383
294,2013-12-11,-0.027613541018034926
295,2013-12-12,-0.005027283420671491
296,2013-12-13,0.007948211848335163
297,2013-12-16,0.0016653209163979277
298,2013-12-17,0.0008315177194284651
299,2013-12-18,0.005802005501181817
300,2013-12-19,0.008230457814202286
301,2013-12-20,0.004089985251525263
302,2013-12-23,0.0008159935173290833
303,2013-12-26,-0.0028588542473348966
304,2013-12-27,-0.006977249443217648
305,2013-12-30,0.004930124921698198
306,2014-01-02,-0.016529301951210496
307,2014-01-03,0.010362787035546273
308,2014-01-06,-0.01495669790429277
309,2014-01-07,-0.017310924519303494
310,2014-01-08,-0.020220090912621114
311,2014-01-09,-0.038091407556130275
312,2014-01-10,0.03548048358839351
313,2014-01-13,-0.010953011539318602
314,2014-01-14,0.03122538962935195
315,2014-01-15,-0.010732019725286257
316,2014-01-16,-0.007364122515135296
317,2014-01-17,-0.02643325706815558
318,2014-01-20,-0.0044743252379713105
319,2014-01-21,0.0044743252379713105
320,2014-01-22,0.0026749459257047192
321,2014-01-23,-0.04321796150706003
322,2014-01-24,-0.015932858132865046
323,2014-01-27,0.01220672433871206
324,2014-01-28,-0.01126239001320739
325,2014-01-29,-0.04537462591973007
326,2014-01-30,-0.0074349784875180625
327,2014-01-31,0.03855071263364884
328,2014-02-03,-0.03755613276535241
329,2014-02-04,0.032276638860949
330,2014-02-05,-0.006760141630527183
331,2014-02-06,0.045462422526370894
332,2014-02-07,-0.005105604035700484
333,2014-02-10,0.026631509614226
334,2014-02-11,-0.010018298727045849
335,2014-02-12,0.002285715280855971
336,2014-02-13,-0.05731958718222652
337,2014-02-14,-0.010206698819010374
338,2014-02-17,0.0004884493500889597
339,2014-02-18,-0.02973464924469127
340,2014-02-19,-0.011636812611345526
341,2014-02-20,0.039905593073294554
342,2014-02-21,-0.0108162802089109
343,2014-02-24,-0.025533352715105373
344,2014-02-25,0.0035435116804953815
345,2014-02-26,-0.01476234457534309
346,2014-02-27,0.03971373755338359
347,2014-02-28,0.020005545457416396
348,2014-03-05,0.0
349,2014-03-06,-0.02197895502795255
350,2014-03-07,-0.01844064262593248
351,2014-03-10,-0.009095464421252863
352,2014-03-11,0.02258560188732872
353,2014-03-12,-0.04569322765889838
354,2014-03-13,-0.006253329555548692
355,2014-03-14,-0.015275462030027498
356,2014-03-17,-0.007458691811741858
357,2014-03-18,0.013280406962407287
358,2014-03-19,0.044887544602959295
359,2014-03-20,0.05305763006892317
360,2014-03-21,-0.011065785277088125
361,2014-03-24,0.005788776276291596
362,2014-03-25,0.0024020669151978424
363,2014-03-26,0.012872692345975878
364,2014-03-27,0.0642127456874988
365,2014-03-28,-0.012966915711658533
366,2014-03-31,0.02576775289376254
367,2014-04-01,-0.00087749018355332
368,2014-04-02,0.04085706853048032
369,2014-04-03,-0.01571486967942759
370,2014-04-04,0.008949516179795225
371,2014-04-07,0.05489308652262226
372,2014-04-08,-0.028928437509330163
373,2014-04-09,-0.03277608445851232
374,2014-04-10,0.001707256033391058
375,2014-04-11,0.016074753574440326
376,2014-04-14,-0.015222323855303976
377,2014-04-15,-0.012864628811061873
378,2014-04-16,-0.002592870886685361
379,2014-04-17,0.04236126611204494
380,2014-04-22,0.006202169846259764
381,2014-04-23,-0.01704468618155408
382,2014-04-24,-0.007153407318545302
383,2014-04-25,-0.015319448533513302
384,2014-04-28,0.005559176053918868
385,2014-04-29,0.019007921401254624
386,2014-04-30,-0.02156992109469158
387,2014-05-02,0.019475679491576692
388,2014-05-05,0.01951483976361601
389,2014-05-06,0.015504227021794215
390,2014-05-07,0.01247246076976749
391,2014-05-08,-0.043725002988607375
392,2014-05-09,-0.015151846791695789
393,2014-05-12,0.008025386262877632
394,2014-05-13,0.005872500098131006
395,2014-05-14,0.004173628762928594
396,2014-05-15,-0.0008333333815588873
397,2014-05-16,0.002497878120124586
398,2014-05-19,-0.010449416311106408
399,2014-05-20,-0.002945468212949276
400,2014-05-21,-0.07524317490930166
401,2014-05-22,0.03482499159811603
402,2014-05-23,-0.017260928275492304
403,2014-05-26,0.001784166356780581
404,2014-05-27,0.006219433503741101
405,2014-05-28,0.03310406813689415
406,2014-05-29,-0.006016305082698459
407,2014-05-30,-0.013452231498436884
408,2014-06-02,-0.0017489729370607776
409,2014-06-03,0.013043663192029431
410,2014-06-04,-0.002595157165839357
411,2014-06-05,0.0034587150778810916
412,2014-06-06,0.051724793854871276
413,2014-06-09,0.0286830806951075
414,2014-06-10,0.0294311990192071
415,2014-06-11,0.010003930679598039
416,2014-06-13,0.009146404877503844
417,2014-06-16,0.00831130571452654
418,2014-06-17,-0.016692383344571127
419,2014-06-18,-0.010382635087778702
420,2014-06-20,-0.00971069935215585
421,2014-06-23,-0.00823053816852104
422,2014-06-24,0.014844061335899106
423,2014-06-25,-0.01287830481600949
424,2014-06-26,-0.005909018805005495
425,2014-06-27,-0.005149506430755402
426,2014-06-30,-0.013192276073563658
427,2014-07-01,0.0036152278054828457
428,2014-07-02,-0.016983869280109865
429,2014-07-03,0.005287789420688416
430,2014-07-04,-0.0016239954518466604
431,2014-07-07,0.009704847505785263
432,2014-07-08,0.016364364379707563
433,2014-07-10,0.03882475195230484
434,2014-07-11,-0.005345526181581128
435,2014-07-14,0.032023757380333695
436,2014-07-15,0.006651946306541756
437,2014-07-16,0.007339482488045945
438,2014-07-17,0.005469475804535495
439,2014-07-18,0.026199237592872127
440,2014-07-21,0.022764037133188086
441,2014-07-22,0.00690137326673268
442,2014-07-23,0.007878067939433464
443,2014-07-24,0.0101834552811213
444,2014-07-25,-0.010865980904886552
445,2014-07-28,-0.006164402870999286
446,2014-07-29,-0.015579369709961988
447,2014-07-30,-0.006651556234772649
448,2014-07-31,-0.02669672791858746
449,2014-08-01,-0.0171006171374124
450,2014-08-04,0.012399867119941455
451,2014-08-05,0.0093795781440984
452,2014-08-06,0.012134374226299816
453,2014-08-07,-0.008192458999363161
454,2014-08-08,-0.029397835220285273
455,2014-08-11,0.020777091866721165
456,2014-08-12,-0.00506326588150996
457,2014-08-13,0.002534855603188113
458,2014-08-14,0.035876694431681955
459,2014-08-15,0.018666321120785145
460,2014-08-18,0.0010268356023437342
461,2014-08-19,0.019983730213438022
462,2014-08-20,0.014977813697034659
463,2014-08-21,0.003298188951260439
464,2014-08-22,-0.0046205031935206975
465,2014-08-25,0.03286451618011821
466,2014-08-26,0.0060635258379910795
467,2014-08-27,0.04570986775212171
468,2014-08-28,0.01088269507089068
469,2014-08-29,0.056690697380653354
470,2014-09-01,0.006512807864238468
471,2014-09-02,0.055714751443419974
472,2014-09-03,-0.015062065073778275
473,2014-09-04,-0.05945665922725185
474,2014-09-05,-0.01652927271144522
475,2014-09-08,-0.0512932620699158
476,2014-09-09,-0.004318452115303906
477,2014-09-10,-0.015890598146923285
478,2014-09-11,0.0071976527288812875
479,2014-09-12,-0.03522499728327899
480,2014-09-15,0.026770241917805304
481,2014-09-16,0.043083647703334726
482,2014-09-17,0.0
483,2014-09-18,-0.015786636051122294
484,2014-09-19,-0.018842256286738746
485,2014-09-22,-0.0485563608206836
486,2014-09-23,-0.013511492864531238
487,2014-09-24,-0.004655778357693041
488,2014-09-25,-0.026344009562737636
489,2014-09-26,0.02066122642723922
490,2014-09-29,-0.08936072889450486
491,2014-09-30,-0.07534951342437024
492,2014-10-01,0.015686674603897277
493,2014-10-02,-0.00977524852241718
494,2014-10-03,0.021765297171298048
495,2014-10-06,0.1126007126494275
496,2014-10-07,0.03808375920134477
497,2014-10-08,0.006263412597547369
498,2014-10-09,0.03772815668398666
499,2014-10-10,-0.048631948838036454
500,2014-10-13,0.10642307386644445
501,2014-10-14,-0.005991659716344078
502,2014-10-15,-0.03922068310520377
503,2014-10-16,-0.026600681797178893
504,2014-10-17,0.026288132958879107
505,2014-10-20,-0.06689620085515013
506,2014-10-21,-0.06275757676657667
507,2014-10-22,-0.02340337195428832
508,2014-10-23,-0.0954923421077245
509,2014-10-24,0.03156076483205794
510,2014-10-27,-0.05303215842718645
511,2014-10-28,0.0684467218283733
512,2014-10-29,-0.026740636658969752
513,2014-10-30,0.06794496725729093
514,2014-10-31,0.017461338518433678
515,2014-11-03,-0.013067300038745788
516,2014-11-04,0.049190207654418394
517,2014-11-05,-0.08262578878296756
518,2014-11-06,-0.043233248423199644
519,2014-11-07,0.024933118616206507
520,2014-11-10,-0.038836023785198126
521,2014-11-11,-0.014504726787297972
522,2014-11-12,0.026433258126879355
523,2014-11-13,-0.015535026933692908
524,2014-11-14,-0.017412871629963522
525,2014-11-17,0.024214258120594412
526,2014-11-18,0.03602582225676221
527,2014-11-19,0.05754299158984644
528,2014-11-21,0.07987506891532847
529,2014-11-24,-0.035486459168290185
530,2014-11-25,0.014482942806431254
531,2014-11-26,-0.012747769748049809
532,2014-11-27,0.010348454033219934
533,2014-11-28,0.019035313028718637
534,2014-12-01,-0.07587072400016126
535,2014-12-02,-0.020922106526408246
536,2014-12-03,0.0014826170522117543
537,2014-12-04,-0.01342305786967879
538,2014-12-05,0.021905498551018088
539,2014-12-08,-0.053557331699819244
540,2014-12-09,-0.02550654315360923
541,2014-12-10,-0.05012252991195787
542,2014-12-11,0.041740960357405044
543,2014-12-12,-0.07142931549536913
544,2014-12-15,-0.0494145066845606
545,2014-12-16,-0.028442329443338465
546,2014-12-17,0.07570212725718672
547,2014-12-18,0.005163479741593147
548,2014-12-19,0.04407853187540001
549,2014-12-22,0.00899433700448915
550,2014-12-23,-0.0036697288889624424
551,2014-12-26,0.002855355863205844
552,2014-12-29,-0.010235504313092836
553,2014-12-30,-0.02205202782213611
554,2015-01-02,-0.04826442944305942
555,2015-01-05,-0.020968870006822016
556,2015-01-06,0.013879784049003252
557,2015-01-07,0.04307822898867153
558,2015-01-08,0.0034013213786674434
559,2015-01-09,-0.04425876336136181
560,2015-01-12,-0.017454056486057024
561,2015-01-13,-0.005886365196610566
562,2015-01-14,0.007239850627687172
563,2015-01-15,-0.006331952265457463
564,2015-01-16,0.01172760396625927
565,2015-01-19,-0.004494299699744797
566,2015-01-20,-0.004514725399570985
567,2015-01-21,0.02502364707615312
568,2015-01-22,0.008349861740353681
569,2015-01-23,-0.0026292302037274062
570,2015-01-26,-0.011474088307070307
571,2015-01-27,0.020646417099733583
572,2015-01-28,-0.043997320390779304
573,2015-01-29,-0.021121125392327134
574,2015-01-30,-0.042176306454550616
575,2015-02-02,-0.022516809779384417
576,2015-02-03,0.03167129433270244
577,2015-02-04,0.06723268537821214
578,2015-02-05,0.021735253513463615
579,2015-02-06,-0.039835250314031345
580,2015-02-09,0.02524926796424376
581,2015-02-10,-0.03396296695822221
582,2015-02-11,0.010994247250789346
583,2015-02-12,0.05149828247833366
584,2015-02-13,0.062480975380717396
585,2015-02-18,-0.026778077327739958
586,2015-02-19,0.01656348391802176
587,2015-02-20,-0.015728842801121967
588,2015-02-23,-0.003761760079123544
589,2015-02-24,-0.009678131710411542
590,2015-02-25,-0.02136833440569852
591,2015-02-26,-0.006065876484968591
592,2015-02-27,0.03038962792373301
593,2015-03-02,-0.0021101084451151664
594,2015-03-03,-0.0016913746461630907
595,2015-03-04,-0.05167192366195472
596,2015-03-05,0.004446427759426719
597,2015-03-06,-0.024249099618885328
598,2015-03-09,-0.03987552021991547
599,2015-03-10,0.006130696073745057
600,2015-03-11,0.015858587581520478
601,2015-03-12,0.013330420028788925
602,2015-03-13,-0.024498520696827786
603,2015-03-16,0.0
604,2015-03-17,0.049302542606064925
605,2015-03-18,0.06842849253265149
606,2015-03-19,-0.045530178098383445
607,2015-03-20,0.041361768734960336
608,2015-03-23,0.0008349896101003118
609,2015-03-24,-0.018109486272813058
610,2015-03-25,-0.02321690646311758
611,2015-03-26,-0.039934321343064294
612,2015-03-27,0.0031638444470569738
613,2015-03-30,0.029348482554846456
614,2015-03-31,0.003936152031474904
615,2015-04-01,0.03685078490669813
616,2015-04-02,0.03432216156621459
617,2015-04-06,0.03514738776564563
618,2015-04-07,-0.03190063166677559
619,2015-04-08,-0.013461349508588238
620,2015-04-09,-0.0372350489290163
621,2015-04-10,0.03517950859465602
622,2015-04-13,-0.0020596918107465
623,2015-04-14,-0.007450365588511421
624,2015-04-15,0.039108893600758865
625,2015-04-16,0.029911713272232188
626,2015-04-17,-0.049275045160640296
627,2015-04-20,-0.004899928237682261
628,2015-04-22,0.03972438049165916
629,2015-04-23,0.03365241101775718
630,2015-04-24,0.03366061864354064
631,2015-04-27,-0.02948528527033556
632,2015-04-28,0.0037807228399060477
633,2015-04-29,-0.019048194970694432
634,2015-04-30,0.023566312511222876
635,2015-05-04,-0.006784797727737324
636,2015-05-05,0.027235370633288625
637,2015-05-06,-0.0022107230409251777
638,2015-05-07,0.02728930384808237
639,2015-05-08,0.005012505929790301
640,2015-05-11,0.0021405288611915374
641,2015-05-12,-0.019795464099912063
642,2015-05-13,-0.018712708932154154
643,2015-05-14,-0.03928001268924186
644,2015-05-15,0.009965586881640398
645,2015-05-18,-0.006888584453902169
646,2015-05-19,-0.030015934342722872
647,2015-05-20,-0.009542776004363152
648,2015-05-21,-0.01610997386418722
649,2015-05-22,-0.05336818741664606
650,2015-05-25,0.03575569037004778
651,2015-05-26,-0.027226896485373242
652,2015-05-27,0.01642496390133985
653,2015-05-28,-0.02281471953726477
654,2015-05-29,-0.0286105340412659
655,2015-06-01,0.006137634482912713
656,2015-06-02,0.024607414730907884
657,2015-06-03,-0.03692063125797018
658,2015-06-05,-0.012018840426173849
659,2015-06-08,-0.004488337875961257
660,2015-06-09,0.012961075295384372
661,2015-06-10,0.03017937392997805
662,2015-06-11,-0.006050105015805496
663,2015-06-12,-0.025017762975287905
664,2015-06-15,-0.0017794044236754125
665,2015-06-16,0.03284727241476881
666,2015-06-17,-0.02884815559867926
667,2015-06-18,0.03185964421577436
668,2015-06-19,-0.006896578761791616
669,2015-06-22,0.018852229281792088
670,2015-06-23,-0.0059599581689919745
671,2015-06-24,0.01945088847878207
672,2015-06-25,-0.012642351539128516
673,2015-06-26,0.03827422244145673
674,2015-06-29,-0.028987578890060206
675,2015-06-30,0.019967468716836745
676,2015-07-01,-0.012850000649981208
677,2015-07-02,-0.0029245477900117223
678,2015-07-03,-0.00967003541157263
679,2015-07-06,0.0075757938084577425
680,2015-07-07,-0.018193859164779003
681,2015-07-08,-0.01116370546477663
682,2015-07-10,0.025576841789649585
683,2015-07-13,0.005874964443020936
684,2015-07-14,0.0012544429828169612
685,2015-07-15,0.0
686,2015-07-16,-0.033138121388038844
687,2015-07-17,-0.024044874254002924
688,2015-07-20,-0.02554470007134313
689,2015-07-21,-0.001362752848581117
690,2015-07-22,-0.049381200160434346
691,2015-07-23,-0.015884809775379427
692,2015-07-24,-0.00975146660074877
693,2015-07-27,0.02992506044397114
694,2015-07-28,-0.0014275995423016496
695,2015-07-29,0.04333312470637374
696,2015-07-30,-0.017479792283753515
697,2015-07-31,0.022936786395336917
698,2015-08-03,0.008579912841001569
699,2015-08-04,-0.03616777738831001
700,2015-08-05,0.011587614635290233
701,2015-08-06,-0.028039266147341202
702,2015-08-07,-0.029824240310713623
703,2015-08-10,0.026025565277497886
704,2015-08-11,0.012293346017118623
705,2015-08-12,-0.045178320845509656
706,2015-08-13,
707,2015-08-14,
708,2015-08-17,-0.01671925091558535
709,2015-08-18,0.033163711923833716
710,2015-08-19,-0.06365550986062907
711,2015-08-20,0.010267585474169394
712,2015-08-21,-0.002152907240413171
713,2015-08-24,-0.03453338586170096
714,2015-08-25,-0.01291059154008467
715,2015-08-26,0.047982679287657426
716,2015-08-27,0.03492418423607413
717,2015-08-28,-0.023679032572436753
718,2015-08-31,-0.051910095153202995
719,2015-09-01,-0.02613779405151284
720,2015-09-02,0.0017255683969472635
721,2015-09-03,0.024412225654565578
722,2015-09-04,-0.045318851788434866
723,2015-09-08,0.0035148834220004588
724,2015-09-09,0.00291971010333425
725,2015-09-10,-0.0176475168135779
726,2015-09-11,-0.027069321968217874
727,2015-09-14,0.04062685353027096
728,2015-09-15,0.03565650771653317
729,2015-09-16,0.0095586890540873
730,2015-09-17,-0.0022409532559954926
731,2015-09-18,-0.05771942367233418
732,2015-09-21,-0.03261152420140867
733,2015-09-22,-0.0006140620018522114
734,2015-09-23,-0.036276709645191474
735,2015-09-24,0.0019090047159240342
736,2015-09-25,
737,2015-09-28,
738,2015-09-29,-0.011103514492510236
739,2015-09-30,0.0589401860121499
740,2015-10-01,
741,2015-10-02,
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,0.08129831528804266
745,2015-10-08,
746,2015-10-09,
747,2015-10-13,0.0
748,2015-10-14,
749,2015-10-15,
750,2015-10-16,
751,2015-10-19,
752,2015-10-20,-0.03288780605456365
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,-0.013702925166324764
756,2015-10-26,-0.019994607330846126
757,2015-10-27,0.013373999138781567
758,2015-10-28,-0.017052666571184538
759,2015-10-29,-0.04909739807425284
760,2015-10-30,0.029871938301720302
