,Time,Returns_RAIL3
173,2015-12-15,0.008297982120396119
174,2015-12-16,0.00494549255446608
175,2015-12-17,0.0065576480145879135
176,2015-12-18,-0.019801122689450112
177,2015-12-21,0.0
178,2015-12-22,0.008297982120396119
179,2015-12-23,0.013136959879264998
180,2015-12-28,0.2933344807367695
181,2015-12-29,0.040360603087359115
182,2015-12-30,-0.012739025777429802
183,2016-01-04,-0.04088877025397819
184,2016-01-05,-0.051381163989118406
185,2016-01-06,-0.08621284624369241
186,2016-01-07,-0.13737016893168819
187,2016-01-08,-0.05651221026334241
188,2016-01-11,-0.04762804898925466
189,2016-01-12,-0.037271394797231405
190,2016-01-13,-0.1707432749206781
191,2016-01-14,-0.24362208265775054
192,2016-01-15,0.13926206733350777
193,2016-01-18,0.0
194,2016-01-19,-0.20661424936299932
195,2016-01-20,-0.10354067894084018
196,2016-01-21,-0.08535984895115689
197,2016-01-22,-0.297632403304949
198,2016-01-26,0.0
199,2016-01-27,0.10735851832049936
200,2016-01-28,
201,2016-01-29,
202,2016-02-01,0.05155780966485002
203,2016-02-02,-0.07294899964616752
204,2016-02-03,
205,2016-02-04,
206,2016-02-05,0.1963322938635529
207,2016-02-10,-0.05818195538273574
208,2016-02-11,
209,2016-02-12,
210,2016-02-15,
211,2016-02-16,0.03991660740544245
212,2016-02-17,
213,2016-02-18,
214,2016-02-19,
215,2016-02-22,
216,2016-02-23,
217,2016-02-24,
218,2016-02-25,
219,2016-02-26,
220,2016-02-29,
221,2016-03-01,0.0977268908027551
222,2016-03-02,
223,2016-03-03,
224,2016-03-04,
225,2016-03-07,
226,2016-03-08,
227,2016-03-09,
228,2016-03-10,
229,2016-03-11,
230,2016-03-14,
231,2016-03-15,
232,2016-03-16,
233,2016-03-17,0.08620719520121622
234,2016-03-18,
235,2016-03-21,
236,2016-03-22,
237,2016-03-23,
238,2016-03-24,
239,2016-03-28,
240,2016-03-29,
241,2016-03-30,
242,2016-03-31,
243,2016-04-01,0.038296285077280334
244,2016-04-04,0.03966525639243135
245,2016-04-05,-0.10845170822749917
246,2016-04-06,0.0
247,2016-04-07,-0.17923036422428162
248,2016-04-08,
249,2016-04-11,
250,2016-04-12,0.08302333581167431
251,2016-04-13,-0.07707093728437897
252,2016-04-14,
253,2016-04-15,
254,2016-04-18,
255,2016-04-19,
256,2016-04-20,
257,2016-04-22,
258,2016-04-25,
259,2016-04-26,
260,2016-04-27,0.009324076875123266
261,2016-04-28,-0.009324076875123266
262,2016-04-29,0.002339182353172431
263,2016-05-02,0.025376217493374487
264,2016-05-03,-0.023042494147154313
265,2016-05-04,0.0522252609042142
266,2016-05-05,-0.015607897665991022
267,2016-05-06,0.01117330059812538
268,2016-05-09,-0.022472855852058604
269,2016-05-10,0.011299555253933224
270,2016-05-11,-0.011299555253933224
271,2016-05-12,0.0
272,2016-05-13,0.01801850550267825
273,2016-05-16,-0.04567003683318838
274,2016-05-17,-0.0701617786919333
275,2016-05-18,
276,2016-05-19,
277,2016-05-20,0.058318170421086446
278,2016-05-23,-0.035091319811270116
279,2016-05-24,
280,2016-05-25,
281,2016-05-27,0.024860037319395012
282,2016-05-30,
283,2016-05-31,
284,2016-06-01,
285,2016-06-02,
286,2016-06-03,
287,2016-06-06,0.024049255232669653
288,2016-06-07,
289,2016-06-08,
290,2016-06-09,
291,2016-06-10,-0.05826890812397556
292,2016-06-13,
293,2016-06-14,
294,2016-06-15,
295,2016-06-16,
296,2016-06-17,
297,2016-06-20,0.05275948762376159
298,2016-06-21,0.014878064026179194
299,2016-06-22,
300,2016-06-23,
301,2016-06-24,
302,2016-06-27,
303,2016-06-28,
304,2016-06-29,
305,2016-06-30,
306,2016-07-01,
307,2016-07-04,
308,2016-07-05,
309,2016-07-06,
310,2016-07-07,
311,2016-07-08,
312,2016-07-11,
313,2016-07-12,
314,2016-07-13,
315,2016-07-14,
316,2016-07-15,
317,2016-07-18,
318,2016-07-19,
319,2016-07-20,
320,2016-07-21,
321,2016-07-22,
322,2016-07-25,
323,2016-07-26,
324,2016-07-27,
325,2016-07-28,
326,2016-07-29,
327,2016-08-01,
328,2016-08-02,0.022618088587772478
329,2016-08-03,0.02989994569567389
330,2016-08-04,0.003095977705128039
331,2016-08-05,0.0289433760394886
332,2016-08-08,-0.035144946302769764
333,2016-08-09,0.010827638652063376
334,2016-08-10,-0.0170679085121479
335,2016-08-11,0.09117588066586979
336,2016-08-12,-0.021661496781179457
337,2016-08-15,0.004369999671118396
338,2016-08-16,-0.011696039763191113
339,2016-08-17,0.03468555798788997
340,2016-08-18,0.011299555253933447
341,2016-08-19,0.06128534202547309
342,2016-08-22,-0.03631871929501207
343,2016-08-23,0.020339684237122846
344,2016-08-24,
345,2016-08-25,
346,2016-08-26,-0.002773926882725153
347,2016-08-29,-0.0013898542890542487
348,2016-08-30,
349,2016-08-31,
350,2016-09-01,-0.013986241974739855
351,2016-09-02,0.015374167249587956
352,2016-09-05,0.011034594723709157
353,2016-09-06,0.0
354,2016-09-08,
355,2016-09-09,
356,2016-09-12,-0.005763704716750029
357,2016-09-13,
358,2016-09-14,
359,2016-09-15,0.006024114603380815
360,2016-09-16,
361,2016-09-19,
362,2016-09-20,-0.049854560225218725
363,2016-09-21,-0.01286191364240774
364,2016-09-22,
365,2016-09-23,
366,2016-09-26,
367,2016-09-27,
368,2016-09-28,
369,2016-09-29,
370,2016-09-30,
371,2016-10-03,
372,2016-10-04,
373,2016-10-05,
374,2016-10-06,
375,2016-10-07,
376,2016-10-10,
377,2016-10-11,
378,2016-10-13,
379,2016-10-14,
380,2016-10-17,
381,2016-10-18,
382,2016-10-19,
383,2016-10-20,
384,2016-10-21,
385,2016-10-24,
386,2016-10-25,
387,2016-10-26,
388,2016-10-27,
389,2016-10-28,
390,2016-10-31,
391,2016-11-01,
392,2016-11-03,
393,2016-11-04,
394,2016-11-07,
395,2016-11-08,
396,2016-11-09,
397,2016-11-10,
398,2016-11-11,-0.1017241480144424
399,2016-11-14,-0.048336546561290605
400,2016-11-16,0.03922071315328113
401,2016-11-17,0.058683501828090234
402,2016-11-18,-0.006932436775644701
403,2016-11-21,0.040891557318099014
404,2016-11-22,0.03445787992368787
405,2016-11-23,-0.003231020581446531
406,2016-11-24,-0.0016194335523029846
407,2016-11-25,0.0016194335523029846
408,2016-11-28,0.06575137756278027
409,2016-11-29,
410,2016-11-30,
411,2016-12-01,-0.07338254593402382
412,2016-12-02,-0.013628831055605861
413,2016-12-05,0.0017137964777345083
414,2016-12-06,0.018660422717402758
415,2016-12-07,
416,2016-12-08,
417,2016-12-09,0.0167508104248153
418,2016-12-12,
419,2016-12-13,
420,2016-12-14,
421,2016-12-15,
422,2016-12-16,0.03774032798284721
423,2016-12-19,
424,2016-12-20,
425,2016-12-21,
426,2016-12-22,0.0016877641137196253
427,2016-12-23,
428,2016-12-26,
429,2016-12-27,0.0016680571006968403
430,2016-12-28,
431,2016-12-29,
432,2017-01-02,0.0
433,2017-01-03,0.006493529310548363
434,2017-01-04,
435,2017-01-05,
436,2017-01-06,
437,2017-01-09,
438,2017-01-10,
439,2017-01-11,
440,2017-01-12,
441,2017-01-13,
442,2017-01-16,
443,2017-01-17,
444,2017-01-18,
445,2017-01-19,
446,2017-01-20,
447,2017-01-23,0.013680103904080143
448,2017-01-24,
449,2017-01-26,
450,2017-01-27,
451,2017-01-30,
452,2017-01-31,
453,2017-02-01,
454,2017-02-02,
455,2017-02-03,
456,2017-02-06,
457,2017-02-07,
458,2017-02-08,
459,2017-02-09,
460,2017-02-10,
461,2017-02-13,
462,2017-02-14,
463,2017-02-15,
464,2017-02-16,
465,2017-02-17,
466,2017-02-20,
467,2017-02-21,
468,2017-02-22,
469,2017-02-23,-0.02202987641730081
470,2017-02-24,0.005844551996283531
471,2017-03-01,-0.0105449131766151
472,2017-03-02,-0.03475484605304846
473,2017-03-03,
474,2017-03-06,
475,2017-03-07,-0.02701279924606892
476,2017-03-08,-0.02409755157906046
477,2017-03-09,-0.01846206283973517
478,2017-03-10,
479,2017-03-13,
480,2017-03-14,-0.009195467093100262
481,2017-03-15,0.03293880971242036
482,2017-03-16,-0.00785197528268533
483,2017-03-17,0.013423020332140823
484,2017-03-20,-0.06780310335136308
485,2017-03-21,0.02117726201130754
486,2017-03-22,0.01845496437335914
487,2017-03-23,-0.005730674708985362
488,2017-03-24,-0.01739174271186883
489,2017-03-27,0.0
490,2017-03-28,0.0
491,2017-03-29,-0.0023419214450814962
492,2017-03-30,0.0023419214450814962
493,2017-03-31,0.0
494,2017-04-03,0.03674351337281889
495,2017-04-04,0.010095430665351124
496,2017-04-05,-0.027150989065950704
497,2017-04-06,-0.013857034661426404
498,2017-04-07,0.017291497110061282
499,2017-04-10,0.0068337395785649235
500,2017-04-11,0.009039609577725205
501,2017-04-12,-0.004509590505975325
502,2017-04-13,-0.027493140580198805
503,2017-04-17,0.027493140580198805
504,2017-04-18,0.010118130165584827
505,2017-04-19,-0.010118130165584827
506,2017-04-20,-0.018244519742537157
507,2017-04-24,-0.008087854601699362
508,2017-04-25,-0.002322881416139566
509,2017-04-26,-0.0023282897595908736
510,2017-04-27,0.01158761517238771
511,2017-04-28,0.005743841179252307
512,2017-05-02,0.0600180097262526
513,2017-05-03,0.011796383440369596
514,2017-05-04,-0.01937627896313865
515,2017-05-05,0.003255564459766269
516,2017-05-08,0.005402498283348489
517,2017-05-09,0.04426433871122759
518,2017-05-10,0.0
519,2017-05-11,0.02141846283255955
520,2017-05-12,0.0010085729548849898
521,2017-05-15,0.020948396963810456
522,2017-05-16,0.03301270662185374
523,2017-05-17,-0.013461741750898426
524,2017-05-18,-0.18561836963167622
525,2017-05-19,0.03324088282161686
526,2017-05-22,-0.11581203684851182
527,2017-05-23,0.011328000305207198
528,2017-05-24,0.07007697283150538
529,2017-05-25,0.017351505311199666
530,2017-05-26,0.006857169726136814
531,2017-05-29,0.0
532,2017-05-30,-0.025376217493374487
533,2017-05-31,-0.00938974034983886
534,2017-06-01,-0.026285862270924998
535,2017-06-02,-0.009732436918231002
536,2017-06-05,-0.037364246744867824
537,2017-06-06,-0.012771565679487562
538,2017-06-07,0.031628189768369896
539,2017-06-08,-0.01379332213233564
540,2017-06-09,-0.005063301956546695
541,2017-06-12,-0.01792621626815194
542,2017-06-13,0.020461071871340053
543,2017-06-14,0.026235108654345307
544,2017-06-15,0.0
545,2017-06-16,0.023157646675231014
546,2017-06-19,0.004807701568103173
547,2017-06-20,-0.026733062197068946
548,2017-06-21,0.0012307693861326463
549,2017-06-22,0.03267078228954867
550,2017-06-23,-0.018018505502678472
551,2017-06-26,0.013245226750020933
552,2017-06-27,-0.010823918061010573
553,2017-06-28,0.0
554,2017-06-29,0.019162262978164257
555,2017-06-30,0.025762548930023943
556,2017-07-03,0.005763704716749807
557,2017-07-04,0.005730674708985362
558,2017-07-05,0.02259983191724091
559,2017-07-06,-0.004479290804046077
560,2017-07-07,-0.012422519998557036
561,2017-07-10,0.0011357184639271267
562,2017-07-11,0.019112442366020055
563,2017-07-12,0.008869237740779745
564,2017-07-13,0.04214562145076339
565,2017-07-14,0.014706147389695445
566,2017-07-17,-0.015764908737937677
567,2017-07-18,0.016807118316381597
568,2017-07-19,0.0051948168771041026
569,2017-07-20,0.0
570,2017-07-21,0.03061463581960666
571,2017-07-24,0.02088589097983462
572,2017-07-25,0.003929278139889192
573,2017-07-26,-0.01183445764700286
574,2017-07-27,0.010853584591410836
575,2017-07-28,0.02232018909058775
576,2017-07-31,-0.007707167244937807
577,2017-08-01,-0.0038759738446931813
578,2017-08-02,0.06302037905154911
579,2017-08-03,-0.013768000868803476
580,2017-08-04,0.0009237875945635743
581,2017-08-07,0.004606180414897576
582,2017-08-08,-0.002761161441328319
583,2017-08-09,-0.010189990905749902
584,2017-08-10,-0.02737311066989845
585,2017-08-11,-0.006721100673077629
586,2017-08-14,-0.0038610086574593083
587,2017-08-15,-0.02645916234981227
588,2017-08-16,0.01966631720999601
589,2017-08-17,-0.0166916000932531
590,2017-08-18,0.012789156116321365
591,2017-08-21,-0.014771317320312782
592,2017-08-22,0.024499020488324863
593,2017-08-23,0.008674753193673723
594,2017-08-24,0.004786988557224703
595,2017-08-25,-0.014430264829028872
596,2017-08-28,0.01633866235478898
597,2017-08-29,0.0009528347552718586
598,2017-08-30,-0.0124582349220419
599,2017-08-31,-0.003864739109888493
600,2017-09-01,0.001934236579830717
601,2017-09-04,-0.024451095864164163
602,2017-09-05,0.0039525743158232984
603,2017-09-06,-0.03922071315328113
604,2017-09-07,0.0
605,2017-09-08,0.011218883604787955
606,2017-09-11,0.0040485885260004295
607,2017-09-12,-0.008113634774169931
608,2017-09-13,0.0020345886977874983
609,2017-09-14,0.01111684010633951
610,2017-09-15,0.024815169119723812
611,2017-09-18,0.028987536873252395
612,2017-09-19,0.006644542718668767
613,2017-09-20,-0.007597377473940625
614,2017-09-21,-0.00957861729706977
615,2017-09-22,0.04239919090036404
616,2017-09-25,0.027299238487637822
617,2017-09-26,0.018675509428273784
618,2017-09-27,0.020924913424248626
619,2017-09-28,0.009446184452050144
620,2017-09-29,0.03278982282299081
621,2017-10-02,0.013147272364034901
622,2017-10-03,0.04391923393483532
623,2017-10-04,-0.013370234563171657
624,2017-10-05,-0.028103013643403507
625,2017-10-06,-0.010642752932438881
626,2017-10-09,0.027599154350928856
627,2017-10-10,0.03616746400806026
628,2017-10-11,0.007692345623155905
629,2017-10-12,0.0
630,2017-10-13,0.002296212260350039
631,2017-10-16,0.01667968919865581
632,2017-10-17,-0.018209911379423183
633,2017-10-18,0.015951724495831154
634,2017-10-19,-0.01289361813701051
635,2017-10-20,0.031557840407712145
636,2017-10-23,-0.016406035387109608
637,2017-10-24,0.003752349618550088
638,2017-10-25,-0.0007493443587804904
639,2017-10-26,-0.024280403707054532
640,2017-10-27,0.019019211563692906
641,2017-10-30,-0.036060677418544795
642,2017-10-31,-0.007843177461025697
643,,
