,Time,Returns_WEGE3
173,2013-06-20,-0.021527630751279503
174,2013-06-21,0.028729105904055974
175,2013-06-24,-0.016262659653997424
176,2013-06-25,-0.005480194361810131
177,2013-06-26,0.018503931881914237
178,2013-06-27,0.006811018955436676
179,2013-06-28,0.005343570116441931
180,2013-07-01,0.0010708319355705598
181,2013-07-02,-0.01971608769997024
182,2013-07-03,0.006135333891565065
183,2013-07-04,0.010734986811346658
184,2013-07-05,0.0024858738537525404
185,2013-07-08,-0.015018159584703206
186,2013-07-10,0.007179197248839753
187,2013-07-11,0.008909033653055065
188,2013-07-12,0.01267950365601589
189,2013-07-15,0.0003549795013859658
190,2013-07-16,-0.005969458570580066
191,2013-07-17,-0.007065024586821789
192,2013-07-18,-0.0014208610592656434
193,2013-07-19,-0.005703719166632482
194,2013-07-22,0.01065873819236618
195,2013-07-23,-0.005315168075924248
196,2013-07-24,-0.008198363595058211
197,2013-07-25,-0.006108857197380413
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.007895219913185869
201,2013-07-31,0.008963650675996693
202,2013-08-01,0.006054508908706513
203,2013-08-02,-0.0031985827793610255
204,2013-08-05,0.0003610459261862431
205,2013-08-06,-0.02123480223183316
206,2013-08-07,-0.01650125379851808
207,2013-08-08,0.0
208,2013-08-09,-0.00927993526825599
209,2013-08-12,-0.003742064638156073
210,2013-08-13,0.0003797043219946339
211,2013-08-14,-0.01928315278093473
212,2013-08-15,0.007602343999301375
213,2013-08-16,0.026176477217950023
214,2013-08-19,0.024058032347638036
215,2013-08-20,0.010398222771756505
216,2013-08-21,0.007102676495911897
217,2013-08-22,-0.006750511604965315
218,2013-08-23,0.004981871338477273
219,2013-08-26,-0.008909033653055065
220,2013-08-27,-0.001433585231976675
221,2013-08-28,0.0017870111417748191
222,2013-08-29,-0.0060907833462713334
223,2013-08-30,0.0075218108636301295
224,2013-09-02,-0.003935602699894236
225,2013-09-03,-0.00972373001069915
226,2013-09-04,0.01044129405145977
227,2013-09-05,-0.0057456120168630775
228,2013-09-06,0.008963650675996693
229,2013-09-09,0.006414402052012491
230,2013-09-10,-0.011068084060579686
231,2013-09-11,0.004653682008567195
232,2013-09-12,0.0
233,2013-09-13,0.001428982603583151
234,2013-09-16,-0.009315738191496337
235,2013-09-17,-0.0014423664799587677
236,2013-09-18,0.0021627703114792673
237,2013-09-19,-0.010123741696157484
238,2013-09-20,-0.0018156033356282464
239,2013-09-23,0.0047212657573298955
240,2013-09-24,-0.002905662421701649
241,2013-09-25,-0.0003590766100174392
242,2013-09-26,0.008320047994695656
243,2013-09-27,-0.007960971384678217
244,2013-09-30,-0.019076175053964306
245,2013-10-01,-0.005939836951319499
246,2013-10-02,0.018818056247577264
247,2013-10-03,0.017041582677288503
248,2013-10-04,-0.0021612122423140256
249,2013-10-07,0.008607678775282235
250,2013-10-08,0.008893220492386167
251,2013-10-09,-0.0017686402664880418
252,2013-10-10,0.005296564106406887
253,2013-10-11,0.010527853475163162
254,2013-10-14,-0.01087641657319871
255,2013-10-15,0.005279616247738428
256,2013-10-16,-0.006693459289641712
257,2013-10-17,0.004939729882629695
258,2013-10-18,0.004560595308304105
259,2013-10-21,0.015621085139160051
260,2013-10-22,0.009602984093142641
261,2013-10-23,-0.02208026973591437
262,2013-10-24,0.012136771642563993
263,2013-10-25,0.008238286127348449
264,2013-10-28,0.0
265,2013-10-29,-0.0030802947962365046
266,2013-10-30,-0.002061791989641737
267,2013-10-31,0.0
268,2013-11-01,0.013656844242123434
269,2013-11-04,0.00033485782073716663
270,2013-11-05,0.00304382102290246
271,2013-11-06,0.0006761236422279104
272,2013-11-07,0.017739769644797843
273,2013-11-08,-0.011683865463746113
274,2013-11-11,-0.007742674855172105
275,2013-11-12,-0.019121075395340803
276,2013-11-13,0.020131722427233267
277,2013-11-14,0.016084829525883748
278,2013-11-18,0.003985409379623661
279,2013-11-19,-0.0016543456184816563
280,2013-11-21,0.004954848846665083
281,2013-11-22,0.009853642464391132
282,2013-11-25,0.003265911482905004
283,2013-11-26,0.043032005231306236
284,2013-11-27,-0.014141988172741815
285,2013-11-28,-0.003164507445251097
286,2013-11-29,0.0
287,2013-12-02,0.006327234296158668
288,2013-12-03,0.007232462236081538
289,2013-12-04,-0.003450346622027034
290,2013-12-05,0.008761602864475915
291,2013-12-06,-0.0028145384935904794
292,2013-12-09,0.0034380177709563142
293,2013-12-10,-0.0037467199245742044
294,2013-12-11,-0.00942047783132205
295,2013-12-12,-0.01110114493095038
296,2013-12-13,-0.009616740780362232
297,2013-12-16,0.005136547096900035
298,2013-12-17,-0.004818401048436893
299,2013-12-18,-0.0019271703382157668
300,2013-12-19,0.012816842117212346
301,2013-12-20,-0.006387887268919812
302,2013-12-23,-0.011280047868446275
303,2013-12-26,0.0115966644068064
304,2013-12-27,-0.002243471732074287
305,2013-12-30,0.0006426976829536635
306,2014-01-02,-0.024691986787453324
307,2014-01-03,-0.009253875607660333
308,2014-01-06,0.005294730135126713
309,2014-01-07,-0.000652791997276303
310,2014-01-08,-0.017333709546275777
311,2014-01-09,-0.018324854504626842
312,2014-01-10,-0.006189647445785429
313,2014-01-13,-0.014575083724917892
314,2014-01-14,0.017330769066180363
315,2014-01-15,-0.005510001352456495
316,2014-01-16,0.00206420650734751
317,2014-01-17,-0.008653229151586839
318,2014-01-20,-0.012247205054306765
319,2014-01-21,-0.004587963746510493
320,2014-01-22,0.006691379370312056
321,2014-01-23,-0.023459372192914163
322,2014-01-24,0.017475911891970952
323,2014-01-27,-0.006740925080624294
324,2014-01-28,-0.0032065567213859225
325,2014-01-29,0.004270047197033389
326,2014-01-30,-0.022281295593169048
327,2014-01-31,-0.004005819943296185
328,2014-02-03,-0.003659960831487119
329,2014-02-04,0.004750602758597733
330,2014-02-05,-0.008424008124906734
331,2014-02-06,0.020024705527663222
332,2014-02-07,-0.009054179500304738
333,2014-02-10,-0.0007282667102037621
334,2014-02-11,0.022314731941459165
335,2014-02-12,0.021130318996843922
336,2014-02-13,0.010391084966815622
337,2014-02-14,0.024531219589097653
338,2014-02-17,0.016020337247281802
339,2014-02-18,-0.01972772953804114
340,2014-02-19,0.006057918745979052
341,2014-02-20,0.00502327690473825
342,2014-02-21,0.0003299384434258812
343,2014-02-24,-0.010401853011473783
344,2014-02-25,-0.017360348929497782
345,2014-02-26,0.03142760614093332
346,2014-02-27,0.0010028270185902244
347,2014-02-28,0.016479581120913522
348,2014-03-05,-0.009530713667384116
349,2014-03-06,0.0072417308394210345
350,2014-03-07,-0.00790267790617305
351,2014-03-10,-0.013294114124339451
352,2014-03-11,0.001669289809374419
353,2014-03-12,0.008985268153533621
354,2014-03-13,-0.013669810792062087
355,2014-03-14,0.007027276898737611
356,2014-03-17,0.028906067159573112
357,2014-03-18,0.023046540967795348
358,2014-03-19,-0.0018942051239903002
359,2014-03-20,0.0006345465471495615
360,2014-03-21,0.01228164616863836
361,2014-03-24,0.0015612170904319989
362,2014-03-25,-0.012262368861037931
363,2014-03-26,-0.0015804943980324282
364,2014-03-27,0.0012596585768407387
365,2014-03-28,0.0
366,2014-03-31,0.0031627268509075712
367,2014-04-01,0.0
368,2014-04-02,0.017512642691463576
369,2014-04-03,0.0027847100490236976
370,2014-04-04,0.007701953143923301
371,2014-04-07,-0.01390166100180279
372,2014-04-08,0.016347127157572583
373,2014-04-09,0.009746133397300571
374,2014-04-10,0.020987914589172707
375,2014-04-11,0.01209338107967195
376,2014-04-14,-0.018044006274077873
377,2014-04-15,-0.0029847520098851277
378,2014-04-16,0.031817052768696286
379,2014-04-17,0.005212046861708064
380,2014-04-22,-0.004918005716448182
381,2014-04-23,0.0054954487099991844
382,2014-04-24,-0.028401171396463365
383,2014-04-25,0.01758455096465994
384,2014-04-28,0.009428695156955325
385,2014-04-29,0.004868011860073018
386,2014-04-30,0.0052161072065533
387,2014-05-02,0.0070357631468409565
388,2014-05-05,-0.01899852263072699
389,2014-05-06,0.0026291094956341077
390,2014-05-07,0.007846107876837483
391,2014-05-08,0.024992112971523373
392,2014-05-09,0.0028996033364014906
393,2014-05-12,0.004693996703278636
394,2014-05-13,0.0014398850579877553
395,2014-05-14,-0.0039646835137210346
396,2014-05-15,-0.009798663048701695
397,2014-05-16,-0.00585224786578209
398,2014-05-19,-0.015154605313512981
399,2014-05-20,-0.012366655637211732
400,2014-05-21,0.012366655637211732
401,2014-05-22,-0.0026104806918469947
402,2014-05-23,-0.023423813674028793
403,2014-05-26,0.0053374125947209805
404,2014-05-27,0.0
405,2014-05-28,0.003795070968551695
406,2014-05-29,-0.012195273093818404
407,2014-05-30,-0.0026876575978915795
408,2014-06-02,0.001536688738815517
409,2014-06-03,0.013346241952894466
410,2014-06-04,0.015783867701261833
411,2014-06-05,0.00260659242724115
412,2014-06-06,0.005932535011717199
413,2014-06-09,0.02734901540410073
414,2014-06-10,0.029768321395853725
415,2014-06-11,-0.01194253744325291
416,2014-06-13,0.0024704441715677206
417,2014-06-16,-0.02137594750205185
418,2014-06-17,0.007533667918627085
419,2014-06-18,0.007477335888685932
420,2014-06-20,-0.013931284429429702
421,2014-06-23,0.0014378147696274546
422,2014-06-24,0.006444705442642196
423,2014-06-25,-0.004650339269463455
424,2014-06-26,0.007501374700302765
425,2014-06-27,-0.0035650661644965886
426,2014-06-30,0.010303875138272023
427,2014-07-01,0.002118644860285457
428,2014-07-02,-0.0070796755880619955
429,2014-07-03,0.01235673268890558
430,2014-07-04,-0.005982773432179567
431,2014-07-07,-0.02610554111932073
432,2014-07-08,-0.02717758162801287
433,2014-07-10,0.005198674909237422
434,2014-07-11,0.019439453150186914
435,2014-07-14,0.016928191020687766
436,2014-07-15,-0.02898753687325195
437,2014-07-16,-0.0018399269220075176
438,2014-07-17,0.0007363770583119766
439,2014-07-18,-0.01371153592144525
440,2014-07-21,0.029051500712383937
441,2014-07-22,0.009738580122464757
442,2014-07-23,0.013901489240790266
443,2014-07-24,0.001061383435922103
444,2014-07-25,-0.009950330853168321
445,2014-07-28,0.01594365039713619
446,2014-07-29,-0.01309058141472974
447,2014-07-30,-0.021599111803461746
448,2014-07-31,-0.010241494052196654
449,2014-08-01,0.002570223555545592
450,2014-08-04,-0.002937938213118052
451,2014-08-05,0.01496651407872518
452,2014-08-06,0.0036166404701885035
453,2014-08-07,-0.01381337849070352
454,2014-08-08,-0.014749529926062266
455,2014-08-11,0.00592594326754714
456,2014-08-12,-0.02202814476009607
457,2014-08-13,-0.009101314246345638
458,2014-08-14,-0.00764822083825667
459,2014-08-15,0.017504252101558482
460,2014-08-18,0.017573830478675223
461,2014-08-19,-0.011931536029047063
462,2014-08-20,0.005983563102969658
463,2014-08-21,-0.005233656806109099
464,2014-08-22,-0.004884473359475283
465,2014-08-25,0.00937213982886309
466,2014-08-26,-0.010125719367162667
467,2014-08-27,0.025675829073671608
468,2014-08-28,-0.009968699868313724
469,2014-08-29,0.03643390224610199
470,2014-09-01,-0.0021489979617106414
471,2014-09-02,0.00035848718792230727
472,2014-09-03,0.010695289116747997
473,2014-09-04,-0.0014194466542263307
474,2014-09-05,0.00848661387731875
475,2014-09-08,0.010507977598415152
476,2014-09-09,-0.014742281737203378
477,2014-09-10,0.003529830703524528
478,2014-09-11,0.0063224657394869155
479,2014-09-12,-0.01801850550267803
480,2014-09-15,-0.00142704269668803
481,2014-09-16,0.0032079870676828826
482,2014-09-17,-0.0024942111630035235
483,2014-09-18,0.007109877088701033
484,2014-09-19,0.002476562383794345
485,2014-09-22,0.0024704441715677206
486,2014-09-23,0.0028159117515800247
487,2014-09-24,0.012227226569560212
488,2014-09-25,-0.0034782643763247023
489,2014-09-26,0.0069444723528109265
490,2014-09-29,-0.003466207976486224
491,2014-09-30,-0.008018170899218191
492,2014-10-01,0.00034995625903944116
493,2014-10-02,0.0006995453240854488
494,2014-10-03,0.005926459737649825
495,2014-10-06,-0.012944032396296379
496,2014-10-07,0.007367161894858754
497,2014-10-08,-0.003852219787414235
498,2014-10-09,-0.003867116789725067
499,2014-10-10,-0.014189666957517666
500,2014-10-13,-0.009693129205659456
501,2014-10-14,-0.007968169649176904
502,2014-10-15,-0.01391454160033101
503,2014-10-16,0.006615239118719529
504,2014-10-17,-0.006984038680339921
505,2014-10-20,-0.00406579750624525
506,2014-10-21,0.022341159937734112
507,2014-10-22,-0.00399202126953746
508,2014-10-23,0.006885332510344622
509,2014-10-24,0.00288496413583772
510,2014-10-27,0.029800005743310987
511,2014-10-28,0.01835549370503964
512,2014-10-29,-0.0003432297957153274
513,2014-10-30,-0.01452307683837084
514,2014-10-31,0.017950084990181914
515,2014-11-03,0.01561470965251388
516,2014-11-04,0.007048191620972588
517,2014-11-05,0.009983443984183271
518,2014-11-06,-0.0029845818871816476
519,2014-11-07,-0.005661963502160194
520,2014-11-10,0.0020020026706730754
521,2014-11-11,0.0033277900926749204
522,2014-11-12,-0.015063046311095896
523,2014-11-13,-0.0016877641137198474
524,2014-11-14,-0.005420067469338985
525,2014-11-17,0.004744163421978254
526,2014-11-18,0.015764203698562795
527,2014-11-19,-0.010706023971210232
528,2014-11-21,0.009040744652148991
529,2014-11-24,0.016529301951210496
530,2014-11-25,-0.0036130766846640405
531,2014-11-26,0.0013153569801778175
532,2014-11-27,-0.0009863554967037835
533,2014-11-28,0.0022999845854418943
534,2014-12-01,-0.01654571166904617
535,2014-12-02,0.015560651664913383
536,2014-12-03,0.008830801459246196
537,2014-12-04,-0.010474727524029337
538,2014-12-05,0.004923692861784623
539,2014-12-08,-0.021178819393845583
540,2014-12-09,0.0003343922452159198
541,2014-12-10,0.026395461810874377
542,2014-12-11,0.026033930536947025
543,2014-12-12,-0.02929551203235725
544,2014-12-15,-0.007213146028619111
545,2014-12-16,-0.015586453822425295
546,2014-12-17,-0.004690125850413729
547,2014-12-18,0.01565915722098765
548,2014-12-19,0.0013214405622954395
549,2014-12-22,0.006253105779299606
550,2014-12-23,-0.004274213312938091
551,2014-12-26,0.01146613708764388
552,2014-12-29,-0.002282733748467436
553,2014-12-30,-0.004253237231317986
554,2015-01-02,0.00978800636616306
555,2015-01-05,0.006795043132828749
556,2015-01-06,-0.01494504749475345
557,2015-01-07,-0.011522761236780088
558,2015-01-08,0.016746410071907025
559,2015-01-09,-0.004569198549988052
560,2015-01-12,-0.005576527490567251
561,2015-01-13,0.003611890316402633
562,2015-01-14,0.01593270575656769
563,2015-01-15,0.0
564,2015-01-16,0.0
565,2015-01-19,0.005148016517401377
566,2015-01-20,0.01243836798467468
567,2015-01-21,-0.010835032704534342
568,2015-01-22,0.008296154793627775
569,2015-01-23,0.011688649899866732
570,2015-01-26,-0.012006463346050822
571,2015-01-27,0.016706456331295083
572,2015-01-28,0.009643876267184215
573,2015-01-29,0.02234894862307124
574,2015-01-30,-0.029183333509230636
575,2015-02-02,0.026454818690586634
576,2015-02-03,-0.007924394041236127
577,2015-02-04,0.004884014592425601
578,2015-02-05,-0.002744322502966856
579,2015-02-06,-0.0021396920894587446
580,2015-02-09,0.0015288185212871674
581,2015-02-10,0.025936315111112496
582,2015-02-11,-0.007170691232585735
583,2015-02-12,-0.011459594646770821
584,2015-02-13,-0.016205950149915882
585,2015-02-18,-0.0012336830682522226
586,2015-02-19,0.018349076939803144
587,2015-02-20,-0.015267472130788384
588,2015-02-23,-0.004626130212586066
589,2015-02-24,0.004626130212586066
590,2015-02-25,-0.024923408452456997
591,2015-02-26,-0.004109378313334577
592,2015-02-27,-0.03186110206898407
593,2015-03-02,0.016218324998530598
594,2015-03-03,0.01975215538378805
595,2015-03-04,-0.001578532293049495
596,2015-03-05,-0.011120051044077872
597,2015-03-06,0.005098800084024191
598,2015-03-09,-0.012796079909590752
599,2015-03-10,-0.011658163127389543
600,2015-03-11,0.013909329860365638
601,2015-03-12,0.016566164136668338
602,2015-03-13,-0.004750602758597733
603,2015-03-16,-0.025724891238436243
604,2015-03-17,0.0029273073432576346
605,2015-03-18,0.014509363035076106
606,2015-03-19,-0.004813100900822764
607,2015-03-20,0.009603146783200067
608,2015-03-23,-0.017352620502465665
609,2015-03-24,-0.0032467560988695965
610,2015-03-25,0.007128999732584518
611,2015-03-26,-0.01824749229583844
612,2015-03-27,0.018893070110383547
613,2015-03-30,0.02705878917652571
614,2015-03-31,-0.001257071190051029
615,2015-04-01,0.01683856436282971
616,2015-04-02,-0.0006186204960663133
617,2015-04-06,0.0024722508737822224
618,2015-04-07,0.0043116172642148065
619,2015-04-08,-0.0012300124552000469
620,2015-04-09,-0.01300724399324027
621,2015-04-10,0.004975134330713615
622,2015-04-13,-0.0018628381089280666
623,2015-04-14,0.00989494777145472
624,2015-04-15,-0.0012315272492466889
625,2015-04-16,-0.018029708164430946
626,2015-04-17,-0.001883831012373438
627,2015-04-20,-0.0113781252795091
628,2015-04-22,-0.005098800084024191
629,2015-04-23,0.0057343260030950916
630,2015-04-24,0.011370937426979921
631,2015-04-27,-0.004406680092947646
632,2015-04-28,-0.00950878796902721
633,2015-04-29,0.00950878796902721
634,2015-04-30,0.011916164459216727
635,2015-05-04,0.03431703057999158
636,2015-05-05,0.012571192569625023
637,2015-05-06,-0.010765654859579588
638,2015-05-07,0.0018024036661534737
639,2015-05-08,0.014302985190330908
640,2015-05-11,0.007075501216200486
641,2015-05-12,0.007609050466720557
642,2015-05-13,-0.01114060221045765
643,2015-05-14,0.02618718237860662
644,2015-05-15,-0.005182850645808479
645,2015-05-18,-0.0040497596569202265
646,2015-05-19,-0.01459879942115272
647,2015-05-20,0.007034085068593043
648,2015-05-21,0.004662012834131257
649,2015-05-22,0.005797001741322916
650,2015-05-25,0.02511553318116988
651,2015-05-26,-0.03557454775662405
652,2015-05-27,0.015647841737068013
653,2015-05-28,
654,2015-05-29,
655,2015-06-01,0.006992977418959434
656,2015-06-02,0.02466434245173188
657,2015-06-03,0.0
658,2015-06-05,0.012387601751738586
659,2015-06-08,-0.0022409532559954926
660,2015-06-09,0.011709138191799973
661,2015-06-10,0.006078990644010851
662,2015-06-11,0.010959013789719751
663,2015-06-12,-0.012061604891019151
664,2015-06-15,-0.007196211713395684
665,2015-06-16,0.016529247306400485
666,2015-06-17,0.007621267155816458
667,2015-06-18,0.003788854227024796
668,2015-06-19,0.01234915022486982
669,2015-06-22,0.013252248013918333
670,2015-06-23,-0.008461182155133251
671,2015-06-24,-0.0015945260246486015
672,2015-06-25,0.015307821093243579
673,2015-06-26,0.006266286986587044
674,2015-06-29,-0.013099480639984673
675,2015-06-30,0.002633712416079348
676,2015-07-01,0.024423141714051244
677,2015-07-02,0.004609483193595665
678,2015-07-03,0.013198161123719743
679,2015-07-06,-0.0010091323008021291
680,2015-07-07,0.009545463323088477
681,2015-07-08,-0.011566636371465489
682,2015-07-10,-0.009146405226076126
683,2015-07-13,0.003566882762571222
684,2015-07-14,0.004567376628110242
685,2015-07-15,-0.000506457341795219
686,2015-07-16,0.002529776139708506
687,2015-07-17,-0.008117852799110814
688,2015-07-20,-0.0015293911094613755
689,2015-07-21,0.00964724390857219
690,2015-07-22,0.005542921585402816
691,2015-07-23,-0.006048354979764525
692,2015-07-24,0.008056437933460003
693,2015-07-27,-0.014650476368871956
694,2015-07-28,-0.033638359148830066
695,2015-07-29,-0.03808446208898175
696,2015-07-30,-0.0010941466875431516
697,2015-07-31,0.02379771644872708
698,2015-08-03,0.0032017637597752113
699,2015-08-04,0.015331995161739886
700,2015-08-05,-0.020673888206526048
701,2015-08-06,-0.010770217484336264
702,2015-08-07,-0.01472609104149214
703,2015-08-10,
704,2015-08-11,
705,2015-08-12,-0.03295191051278579
706,2015-08-13,-0.0033557078469721446
707,2015-08-14,
708,2015-08-17,
709,2015-08-18,0.021953451804659352
710,2015-08-19,-0.0011435107020791868
711,2015-08-20,-0.04984913715484618
712,2015-08-21,0.013735778813145583
713,2015-08-24,-0.020372243792856626
714,2015-08-25,-0.022651718424166578
715,2015-08-26,0.0018558619616801941
716,2015-08-27,0.028634304796106846
717,2015-08-28,0.005390848634876377
718,2015-08-31,0.0005971932097463828
719,2015-09-01,-0.02907533704012888
720,2015-09-02,0.03621403460375161
721,2015-09-03,0.0
722,2015-09-04,-0.022176574928163273
723,2015-09-08,-0.010356473924161058
724,2015-09-09,-0.015427643231553656
725,2015-09-10,-0.004987541511038973
726,2015-09-11,0.0024969425427250336
727,2015-09-14,0.0240232672666707
728,2015-09-15,0.004251448857357953
729,2015-09-16,0.007847852166008362
730,2015-09-17,0.0071900251985321795
731,2015-09-18,-0.018680807815792733
732,2015-09-21,-0.011624541679536193
733,2015-09-22,0.01587334915629013
734,2015-09-23,-0.014028835932582862
735,2015-09-24,-0.001844513223707267
736,2015-09-25,-0.029349593358018122
737,2015-09-28,-0.008911580300563049
738,2015-09-29,-0.008991711191964402
739,2015-09-30,
740,2015-10-01,
741,2015-10-02,0.027926108883232104
742,2015-10-05,0.024184975629472305
743,2015-10-06,-0.002392285758381796
744,2015-10-07,0.008348229511233374
745,2015-10-08,-0.03566410003843412
746,2015-10-09,
747,2015-10-13,
748,2015-10-14,-0.011696039763191113
749,2015-10-15,
750,2015-10-16,
751,2015-10-19,
752,2015-10-20,
753,2015-10-21,-0.018349138668196652
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,-0.0006946856826783865
762,2015-11-04,-0.001390820808342852
763,2015-11-05,0.06857524775985446
764,2015-11-06,-0.02167572547904051
