,Time,Returns_SANB11
191,2013-07-17,
192,2013-07-18,
193,2013-07-19,
194,2013-07-22,
195,2013-07-23,
196,2013-07-24,
197,2013-07-25,
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,
201,2013-07-31,
202,2013-08-01,
203,2013-08-02,
204,2013-08-05,
205,2013-08-06,
206,2013-08-07,
207,2013-08-08,
208,2013-08-09,
209,2013-08-12,
210,2013-08-13,
211,2013-08-14,
212,2013-08-15,
213,2013-08-16,
214,2013-08-19,
215,2013-08-20,
216,2013-08-21,
217,2013-08-22,
218,2013-08-23,
219,2013-08-26,
220,2013-08-27,
221,2013-08-28,
222,2013-08-29,
223,2013-08-30,
224,2013-09-02,
225,2013-09-03,
226,2013-09-04,
227,2013-09-05,
228,2013-09-06,
229,2013-09-09,
230,2013-09-10,
231,2013-09-11,
232,2013-09-12,
233,2013-09-13,
234,2013-09-16,
235,2013-09-17,
236,2013-09-18,
237,2013-09-19,
238,2013-09-20,
239,2013-09-23,
240,2013-09-24,
241,2013-09-25,
242,2013-09-26,
243,2013-09-27,
244,2013-09-30,
245,2013-10-01,
246,2013-10-02,
247,2013-10-03,
248,2013-10-04,
249,2013-10-07,
250,2013-10-08,
251,2013-10-09,
252,2013-10-10,
253,2013-10-11,
254,2013-10-14,
255,2013-10-15,
256,2013-10-16,
257,2013-10-17,
258,2013-10-18,
259,2013-10-21,
260,2013-10-22,
261,2013-10-23,
262,2013-10-24,
263,2013-10-25,
264,2013-10-28,
265,2013-10-29,
266,2013-10-30,
267,2013-10-31,
268,2013-11-01,
269,2013-11-04,
270,2013-11-05,
271,2013-11-06,
272,2013-11-07,
273,2013-11-08,
274,2013-11-11,
275,2013-11-12,
276,2013-11-13,
277,2013-11-14,
278,2013-11-18,
279,2013-11-19,
280,2013-11-21,
281,2013-11-22,
282,2013-11-25,
283,2013-11-26,
284,2013-11-27,
285,2013-11-28,
286,2013-11-29,
287,2013-12-02,
288,2013-12-03,
289,2013-12-04,
290,2013-12-05,
291,2013-12-06,
292,2013-12-09,
293,2013-12-10,
294,2013-12-11,
295,2013-12-12,
296,2013-12-13,
297,2013-12-16,
298,2013-12-17,
299,2013-12-18,
300,2013-12-19,
301,2013-12-20,
302,2013-12-23,
303,2013-12-26,
304,2013-12-27,
305,2013-12-30,
306,2014-01-02,
307,2014-01-03,
308,2014-01-06,
309,2014-01-07,
310,2014-01-08,
311,2014-01-09,
312,2014-01-10,
313,2014-01-13,
314,2014-01-14,
315,2014-01-15,
316,2014-01-16,
317,2014-01-17,
318,2014-01-20,
319,2014-01-21,
320,2014-01-22,
321,2014-01-23,
322,2014-01-24,
323,2014-01-27,
324,2014-01-28,
325,2014-01-29,
326,2014-01-30,
327,2014-01-31,
328,2014-02-03,
329,2014-02-04,
330,2014-02-05,
331,2014-02-06,
332,2014-02-07,
333,2014-02-10,
334,2014-02-11,
335,2014-02-12,
336,2014-02-13,
337,2014-02-14,
338,2014-02-17,
339,2014-02-18,
340,2014-02-19,
341,2014-02-20,
342,2014-02-21,
343,2014-02-24,
344,2014-02-25,
345,2014-02-26,
346,2014-02-27,
347,2014-02-28,
348,2014-03-05,
349,2014-03-06,
350,2014-03-07,
351,2014-03-10,
352,2014-03-11,
353,2014-03-12,
354,2014-03-13,
355,2014-03-14,
356,2014-03-17,
357,2014-03-18,
358,2014-03-19,
359,2014-03-20,
360,2014-03-21,
361,2014-03-24,
362,2014-03-25,
363,2014-03-26,
364,2014-03-27,
365,2014-03-28,
366,2014-03-31,
367,2014-04-01,
368,2014-04-02,
369,2014-04-03,
370,2014-04-04,
371,2014-04-07,
372,2014-04-08,
373,2014-04-09,
374,2014-04-10,
375,2014-04-11,
376,2014-04-14,
377,2014-04-15,
378,2014-04-16,
379,2014-04-17,
380,2014-04-22,
381,2014-04-23,
382,2014-04-24,
383,2014-04-25,
384,2014-04-28,
385,2014-04-29,
386,2014-04-30,
387,2014-05-02,
388,2014-05-05,
389,2014-05-06,
390,2014-05-07,
391,2014-05-08,
392,2014-05-09,
393,2014-05-12,
394,2014-05-13,
395,2014-05-14,
396,2014-05-15,
397,2014-05-16,
398,2014-05-19,
399,2014-05-20,
400,2014-05-21,
401,2014-05-22,
402,2014-05-23,
403,2014-05-26,
404,2014-05-27,
405,2014-05-28,
406,2014-05-29,
407,2014-05-30,
408,2014-06-02,
409,2014-06-03,
410,2014-06-04,
411,2014-06-05,
412,2014-06-06,
413,2014-06-09,
414,2014-06-10,
415,2014-06-11,
416,2014-06-13,
417,2014-06-16,
418,2014-06-17,
419,2014-06-18,
420,2014-06-20,
421,2014-06-23,
422,2014-06-24,
423,2014-06-25,
424,2014-06-26,
425,2014-06-27,
426,2014-06-30,
427,2014-07-01,
428,2014-07-02,
429,2014-07-03,
430,2014-07-04,
431,2014-07-07,
432,2014-07-08,
433,2014-07-10,
434,2014-07-11,
435,2014-07-14,
436,2014-07-15,
437,2014-07-16,
438,2014-07-17,
439,2014-07-18,
440,2014-07-21,
441,2014-07-22,
442,2014-07-23,
443,2014-07-24,
444,2014-07-25,
445,2014-07-28,
446,2014-07-29,
447,2014-07-30,
448,2014-07-31,
449,2014-08-01,
450,2014-08-04,
451,2014-08-05,
452,2014-08-06,
453,2014-08-07,
454,2014-08-08,
455,2014-08-11,
456,2014-08-12,
457,2014-08-13,
458,2014-08-14,
459,2014-08-15,
460,2014-08-18,
461,2014-08-19,
462,2014-08-20,
463,2014-08-21,
464,2014-08-22,
465,2014-08-25,
466,2014-08-26,
467,2014-08-27,
468,2014-08-28,
469,2014-08-29,
470,2014-09-01,
471,2014-09-02,
472,2014-09-03,
473,2014-09-04,
474,2014-09-05,
475,2014-09-08,
476,2014-09-09,
477,2014-09-10,
478,2014-09-11,
479,2014-09-12,
480,2014-09-15,
481,2014-09-16,
482,2014-09-17,
483,2014-09-18,
484,2014-09-19,
485,2014-09-22,
486,2014-09-23,
487,2014-09-24,
488,2014-09-25,
489,2014-09-26,
490,2014-09-29,
491,2014-09-30,
492,2014-10-01,
493,2014-10-02,
494,2014-10-03,
495,2014-10-06,
496,2014-10-07,
497,2014-10-08,
498,2014-10-09,
499,2014-10-10,
500,2014-10-13,
501,2014-10-14,
502,2014-10-15,
503,2014-10-16,
504,2014-10-17,
505,2014-10-20,
506,2014-10-21,
507,2014-10-22,
508,2014-10-23,
509,2014-10-24,
510,2014-10-27,
511,2014-10-28,
512,2014-10-29,
513,2014-10-30,
514,2014-10-31,
515,2014-11-03,
516,2014-11-04,
517,2014-11-05,
518,2014-11-06,
519,2014-11-07,
520,2014-11-10,
521,2014-11-11,
522,2014-11-12,
523,2014-11-13,
524,2014-11-14,
525,2014-11-17,
526,2014-11-18,
527,2014-11-19,
528,2014-11-21,
529,2014-11-24,
530,2014-11-25,
531,2014-11-26,
532,2014-11-27,
533,2014-11-28,
534,2014-12-01,
535,2014-12-02,
536,2014-12-03,
537,2014-12-04,
538,2014-12-05,
539,2014-12-08,
540,2014-12-09,
541,2014-12-10,
542,2014-12-11,
543,2014-12-12,
544,2014-12-15,
545,2014-12-16,
546,2014-12-17,
547,2014-12-18,
548,2014-12-19,
549,2014-12-22,
550,2014-12-23,
551,2014-12-26,
552,2014-12-29,
553,2014-12-30,
554,2015-01-02,
555,2015-01-05,
556,2015-01-06,
557,2015-01-07,
558,2015-01-08,
559,2015-01-09,
560,2015-01-12,
561,2015-01-13,
562,2015-01-14,
563,2015-01-15,
564,2015-01-16,
565,2015-01-19,
566,2015-01-20,
567,2015-01-21,
568,2015-01-22,
569,2015-01-23,
570,2015-01-26,
571,2015-01-27,
572,2015-01-28,
573,2015-01-29,
574,2015-01-30,
575,2015-02-02,
576,2015-02-03,
577,2015-02-04,
578,2015-02-05,
579,2015-02-06,
580,2015-02-09,
581,2015-02-10,
582,2015-02-11,
583,2015-02-12,
584,2015-02-13,
585,2015-02-18,
586,2015-02-19,
587,2015-02-20,
588,2015-02-23,
589,2015-02-24,
590,2015-02-25,
591,2015-02-26,
592,2015-02-27,
593,2015-03-02,
594,2015-03-03,
595,2015-03-04,
596,2015-03-05,
597,2015-03-06,
598,2015-03-09,
599,2015-03-10,
600,2015-03-11,
601,2015-03-12,
602,2015-03-13,
603,2015-03-16,
604,2015-03-17,
605,2015-03-18,
606,2015-03-19,
607,2015-03-20,
608,2015-03-23,
609,2015-03-24,
610,2015-03-25,
611,2015-03-26,
612,2015-03-27,
613,2015-03-30,
614,2015-03-31,
615,2015-04-01,
616,2015-04-02,
617,2015-04-06,
618,2015-04-07,
619,2015-04-08,
620,2015-04-09,
621,2015-04-10,
622,2015-04-13,
623,2015-04-14,
624,2015-04-15,
625,2015-04-16,
626,2015-04-17,
627,2015-04-20,
628,2015-04-22,
629,2015-04-23,
630,2015-04-24,
631,2015-04-27,
632,2015-04-28,
633,2015-04-29,
634,2015-04-30,
635,2015-05-04,
636,2015-05-05,
637,2015-05-06,
638,2015-05-07,
639,2015-05-08,
640,2015-05-11,
641,2015-05-12,
642,2015-05-13,
643,2015-05-14,
644,2015-05-15,
645,2015-05-18,
646,2015-05-19,
647,2015-05-20,
648,2015-05-21,
649,2015-05-22,
650,2015-05-25,
651,2015-05-26,
652,2015-05-27,
653,2015-05-28,
654,2015-05-29,
655,2015-06-01,
656,2015-06-02,
657,2015-06-03,
658,2015-06-05,
659,2015-06-08,
660,2015-06-09,
661,2015-06-10,
662,2015-06-11,
663,2015-06-12,
664,2015-06-15,
665,2015-06-16,
666,2015-06-17,
667,2015-06-18,
668,2015-06-19,
669,2015-06-22,
670,2015-06-23,
671,2015-06-24,
672,2015-06-25,
673,2015-06-26,
674,2015-06-29,
675,2015-06-30,
676,2015-07-01,
677,2015-07-02,
678,2015-07-03,
679,2015-07-06,
680,2015-07-07,
681,2015-07-08,
682,2015-07-10,
683,2015-07-13,
684,2015-07-14,
685,2015-07-15,
686,2015-07-16,
687,2015-07-17,
688,2015-07-20,
689,2015-07-21,
690,2015-07-22,
691,2015-07-23,
692,2015-07-24,
693,2015-07-27,
694,2015-07-28,
695,2015-07-29,
696,2015-07-30,
697,2015-07-31,
698,2015-08-03,
699,2015-08-04,
700,2015-08-05,
701,2015-08-06,
702,2015-08-07,
703,2015-08-10,
704,2015-08-11,
705,2015-08-12,
706,2015-08-13,
707,2015-08-14,
708,2015-08-17,
709,2015-08-18,
710,2015-08-19,
711,2015-08-20,
712,2015-08-21,
713,2015-08-24,
714,2015-08-25,
715,2015-08-26,
716,2015-08-27,
717,2015-08-28,
718,2015-08-31,
719,2015-09-01,
720,2015-09-02,
721,2015-09-03,
722,2015-09-04,
723,2015-09-08,
724,2015-09-09,
725,2015-09-10,
726,2015-09-11,
727,2015-09-14,
728,2015-09-15,
729,2015-09-16,
730,2015-09-17,
731,2015-09-18,
732,2015-09-21,
733,2015-09-22,
734,2015-09-23,
735,2015-09-24,
736,2015-09-25,
737,2015-09-28,
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,
741,2015-10-02,
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,
745,2015-10-08,
746,2015-10-09,
747,2015-10-13,
748,2015-10-14,
749,2015-10-15,
750,2015-10-16,
751,2015-10-19,
752,2015-10-20,
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,
762,2015-11-04,
763,2015-11-05,
764,2015-11-06,
765,2015-11-09,
766,2015-11-10,
767,2015-11-11,
768,2015-11-12,
769,2015-11-13,
770,2015-11-16,
771,2015-11-17,
772,2015-11-18,
773,2015-11-19,
774,2015-11-23,
775,2015-11-24,
776,2015-11-25,
777,2015-11-26,
778,2015-11-27,
779,2015-11-30,
780,2015-12-01,
781,2015-12-02,
782,2015-12-03,
783,2015-12-04,
784,2015-12-07,
785,2015-12-08,
786,2015-12-09,
787,2015-12-10,
788,2015-12-11,
789,2015-12-14,
790,2015-12-15,
791,2015-12-16,
792,2015-12-17,
793,2015-12-18,
794,2015-12-21,
795,2015-12-22,
796,2015-12-23,
797,2015-12-28,
798,2015-12-29,
799,2015-12-30,
800,2016-01-04,
801,2016-01-05,
802,2016-01-06,
803,2016-01-07,
804,2016-01-08,
805,2016-01-11,
806,2016-01-12,
807,2016-01-13,
808,2016-01-14,
809,2016-01-15,
810,2016-01-18,
811,2016-01-19,
812,2016-01-20,
813,2016-01-21,
814,2016-01-22,
815,2016-01-26,
816,2016-01-27,
817,2016-01-28,
818,2016-01-29,
819,2016-02-01,
820,2016-02-02,
821,2016-02-03,
822,2016-02-04,
823,2016-02-05,
824,2016-02-10,
825,2016-02-11,
826,2016-02-12,
827,2016-02-15,
828,2016-02-16,
829,2016-02-17,
830,2016-02-18,
831,2016-02-19,
832,2016-02-22,
833,2016-02-23,
834,2016-02-24,
835,2016-02-25,
836,2016-02-26,
837,2016-02-29,
838,2016-03-01,
839,2016-03-02,
840,2016-03-03,
841,2016-03-04,
842,2016-03-07,
843,2016-03-08,
844,2016-03-09,
845,2016-03-10,
846,2016-03-11,
847,2016-03-14,
848,2016-03-15,
849,2016-03-16,
850,2016-03-17,
851,2016-03-18,
852,2016-03-21,
853,2016-03-22,
854,2016-03-23,
855,2016-03-24,
856,2016-03-28,
857,2016-03-29,
858,2016-03-30,
859,2016-03-31,
860,2016-04-01,
861,2016-04-04,
862,2016-04-05,
863,2016-04-06,
864,2016-04-07,
865,2016-04-08,
866,2016-04-11,
867,2016-04-12,
868,2016-04-13,
869,2016-04-14,
870,2016-04-15,
871,2016-04-18,
872,2016-04-19,
873,2016-04-20,
874,2016-04-22,
875,2016-04-25,
876,2016-04-26,
877,2016-04-27,
878,2016-04-28,
879,2016-04-29,
880,2016-05-02,
881,2016-05-03,
882,2016-05-04,
883,2016-05-05,
884,2016-05-06,
885,2016-05-09,
886,2016-05-10,
887,2016-05-11,
888,2016-05-12,
889,2016-05-13,
890,2016-05-16,
891,2016-05-17,
892,2016-05-18,
893,2016-05-19,
894,2016-05-20,
895,2016-05-23,
896,2016-05-24,
897,2016-05-25,
898,2016-05-27,
899,2016-05-30,
900,2016-05-31,
901,2016-06-01,
902,2016-06-02,
903,2016-06-03,
904,2016-06-06,
905,2016-06-07,
906,2016-06-08,
907,2016-06-09,
908,2016-06-10,
909,2016-06-13,
910,2016-06-14,
911,2016-06-15,
912,2016-06-16,
913,2016-06-17,
914,2016-06-20,
915,2016-06-21,
916,2016-06-22,
917,2016-06-23,
918,2016-06-24,
919,2016-06-27,
920,2016-06-28,
921,2016-06-29,
922,2016-06-30,
923,2016-07-01,
924,2016-07-04,
925,2016-07-05,
926,2016-07-06,
927,2016-07-07,
928,2016-07-08,
929,2016-07-11,
930,2016-07-12,
931,2016-07-13,
932,2016-07-14,
933,2016-07-15,
934,2016-07-18,
935,2016-07-19,
936,2016-07-20,
937,2016-07-21,
938,2016-07-22,
939,2016-07-25,
940,2016-07-26,
941,2016-07-27,
942,2016-07-28,
943,2016-07-29,
944,2016-08-01,
945,2016-08-02,
946,2016-08-03,
947,2016-08-04,
948,2016-08-05,
949,2016-08-08,
950,2016-08-09,
951,2016-08-10,
952,2016-08-11,
953,2016-08-12,
954,2016-08-15,
955,2016-08-16,
956,2016-08-17,
957,2016-08-18,
958,2016-08-19,
959,2016-08-22,
960,2016-08-23,
961,2016-08-24,
962,2016-08-25,
963,2016-08-26,
964,2016-08-29,
965,2016-08-30,
966,2016-08-31,
967,2016-09-01,
968,2016-09-02,
969,2016-09-05,
970,2016-09-06,
971,2016-09-08,
972,2016-09-09,
973,2016-09-12,
974,2016-09-13,
975,2016-09-14,
976,2016-09-15,
977,2016-09-16,
978,2016-09-19,
979,2016-09-20,
980,2016-09-21,
981,2016-09-22,
982,2016-09-23,
983,2016-09-26,
984,2016-09-27,
985,2016-09-28,
986,2016-09-29,
987,2016-09-30,
988,2016-10-03,
989,2016-10-04,
990,2016-10-05,
991,2016-10-06,
992,2016-10-07,
993,2016-10-10,
994,2016-10-11,
995,2016-10-13,
996,2016-10-14,
997,2016-10-17,
998,2016-10-18,
999,2016-10-19,
1000,2016-10-20,
1001,2016-10-21,
1002,2016-10-24,
1003,2016-10-25,
1004,2016-10-26,
1005,2016-10-27,
1006,2016-10-28,
1007,2016-10-31,
1008,2016-11-01,
1009,2016-11-03,
1010,2016-11-04,
1011,2016-11-07,
1012,2016-11-08,
1013,2016-11-09,
1014,2016-11-10,
1015,2016-11-11,
1016,2016-11-14,
1017,2016-11-16,
1018,2016-11-17,
1019,2016-11-18,
1020,2016-11-21,
1021,2016-11-22,
1022,2016-11-23,
1023,2016-11-24,
1024,2016-11-25,
1025,2016-11-28,
1026,2016-11-29,
1027,2016-11-30,
1028,2016-12-01,
1029,2016-12-02,
1030,2016-12-05,
1031,2016-12-06,
1032,2016-12-07,
1033,2016-12-08,
1034,2016-12-09,
1035,2016-12-12,
1036,2016-12-13,
1037,2016-12-14,
1038,2016-12-15,
1039,2016-12-16,
1040,2016-12-19,
1041,2016-12-20,
1042,2016-12-21,
1043,2016-12-22,
1044,2016-12-23,
1045,2016-12-26,
1046,2016-12-27,
1047,2016-12-28,
1048,2016-12-29,
1049,2017-01-02,
1050,2017-01-03,
1051,2017-01-04,
1052,2017-01-05,
1053,2017-01-06,
1054,2017-01-09,
1055,2017-01-10,
1056,2017-01-11,
1057,2017-01-12,
1058,2017-01-13,
1059,2017-01-16,
1060,2017-01-17,
1061,2017-01-18,
1062,2017-01-19,
1063,2017-01-20,
1064,2017-01-23,
1065,2017-01-24,
1066,2017-01-26,
1067,2017-01-27,
1068,2017-01-30,
1069,2017-01-31,
1070,2017-02-01,
1071,2017-02-02,
1072,2017-02-03,
1073,2017-02-06,
1074,2017-02-07,
1075,2017-02-08,
1076,2017-02-09,
1077,2017-02-10,
1078,2017-02-13,
1079,2017-02-14,
1080,2017-02-15,
1081,2017-02-16,
1082,2017-02-17,
1083,2017-02-20,
1084,2017-02-21,
1085,2017-02-22,
1086,2017-02-23,
1087,2017-02-24,
1088,2017-03-01,
1089,2017-03-02,
1090,2017-03-03,
1091,2017-03-06,
1092,2017-03-07,
1093,2017-03-08,
1094,2017-03-09,
1095,2017-03-10,
1096,2017-03-13,
1097,2017-03-14,
1098,2017-03-15,
1099,2017-03-16,
1100,2017-03-17,
1101,2017-03-20,
1102,2017-03-21,
1103,2017-03-22,
1104,2017-03-23,
1105,2017-03-24,
1106,2017-03-27,
1107,2017-03-28,
1108,2017-03-29,
1109,2017-03-30,
1110,2017-03-31,
1111,2017-04-03,
1112,2017-04-04,
1113,2017-04-05,
1114,2017-04-06,
1115,2017-04-07,
1116,2017-04-10,
1117,2017-04-11,
1118,2017-04-12,
1119,2017-04-13,
1120,2017-04-17,
1121,2017-04-18,
1122,2017-04-19,
1123,2017-04-20,
1124,2017-04-24,
1125,2017-04-25,
1126,2017-04-26,
1127,2017-04-27,
1128,2017-04-28,
1129,2017-05-02,
1130,2017-05-03,
1131,2017-05-04,
1132,2017-05-05,
1133,2017-05-08,
1134,2017-05-09,
1135,2017-05-10,
1136,2017-05-11,
1137,2017-05-12,
1138,2017-05-15,
1139,2017-05-16,
1140,2017-05-17,
1141,2017-05-18,
1142,2017-05-19,
1143,2017-05-22,
1144,2017-05-23,
1145,2017-05-24,
1146,2017-05-25,
1147,2017-05-26,
1148,2017-05-29,
1149,2017-05-30,
1150,2017-05-31,
1151,2017-06-01,
1152,2017-06-02,
1153,2017-06-05,
1154,2017-06-06,
1155,2017-06-07,
1156,2017-06-08,
1157,2017-06-09,
1158,2017-06-12,
1159,2017-06-13,
1160,2017-06-14,
1161,2017-06-15,
1162,2017-06-16,
1163,2017-06-19,
1164,2017-06-20,
1165,2017-06-21,
1166,2017-06-22,
1167,2017-06-23,
1168,2017-06-26,
1169,2017-06-27,
1170,2017-06-28,
1171,2017-06-29,
1172,2017-06-30,
1173,2017-07-03,
1174,2017-07-04,
1175,2017-07-05,
1176,2017-07-06,
1177,2017-07-07,
1178,2017-07-10,
1179,2017-07-11,
1180,2017-07-12,
1181,2017-07-13,
1182,2017-07-14,
1183,2017-07-17,
1184,2017-07-18,
1185,2017-07-19,
1186,2017-07-20,
1187,2017-07-21,
1188,2017-07-24,
1189,2017-07-25,
1190,2017-07-26,
1191,2017-07-27,
1192,2017-07-28,
1193,2017-07-31,
1194,2017-08-01,
1195,2017-08-02,
1196,2017-08-03,
1197,2017-08-04,
1198,2017-08-07,
1199,2017-08-08,
1200,2017-08-09,
1201,2017-08-10,
1202,2017-08-11,
1203,2017-08-14,
1204,2017-08-15,
1205,2017-08-16,
1206,2017-08-17,
1207,2017-08-18,
1208,2017-08-21,
1209,2017-08-22,
1210,2017-08-23,
1211,2017-08-24,
1212,2017-08-25,
1213,2017-08-28,
1214,2017-08-29,
1215,2017-08-30,
1216,2017-08-31,
1217,2017-09-01,
1218,2017-09-04,
1219,2017-09-05,
1220,2017-09-06,
1221,2017-09-07,
1222,2017-09-08,
1223,2017-09-11,
1224,2017-09-12,
1225,2017-09-13,
1226,2017-09-14,
1227,2017-09-15,
1228,2017-09-18,
1229,2017-09-19,
1230,2017-09-20,
1231,2017-09-21,
1232,2017-09-22,
1233,2017-09-25,
1234,2017-09-26,
1235,2017-09-27,
1236,2017-09-28,
1237,2017-09-29,
1238,2017-10-02,
1239,2017-10-03,
1240,2017-10-04,
1241,2017-10-05,
1242,2017-10-06,
