,Time,Returns_JBSS3
171,2013-06-18,-0.006379606964038942
172,2013-06-19,-0.0508723303737566
173,2013-06-20,0.015037877364540542
174,2013-06-21,-0.04928780040761915
175,2013-06-24,0.03424992304307861
176,2013-06-25,0.00168208618298471
177,2013-06-26,0.045985113241823417
178,2013-06-27,-0.006441246102856901
179,2013-06-28,0.04578542366767846
180,2013-07-01,0.0467304312064214
181,2013-07-02,-0.03598589192344415
182,2013-07-03,0.022642476749759943
183,2013-07-04,-0.02876807017644256
184,2013-07-05,-0.006163347707668798
185,2013-07-08,0.003086422203189443
186,2013-07-10,0.009202518931161974
187,2013-07-11,-0.023167059281534286
188,2013-07-12,-0.017336919653277105
189,2013-07-15,0.03897609475675812
190,2013-07-16,0.03751377610149742
191,2013-07-17,-0.032937109074085535
192,2013-07-18,0.046104819448733014
193,2013-07-19,-0.014641549992947978
194,2013-07-22,0.017544309650909584
195,2013-07-23,-0.0029027596579616066
196,2013-07-24,-0.041549002912872446
197,2013-07-25,0.015037877364540764
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.02690745291992447
201,2013-07-31,-0.03547017944830766
202,2013-08-01,0.09288108666164696
203,2013-08-02,-0.02755794406365797
204,2013-08-05,0.0218190473946398
205,2013-08-06,-0.010123007631448688
206,2013-08-07,-0.005830920310793131
207,2013-08-08,0.05129329438755059
208,2013-08-09,0.021978906718775226
209,2013-08-12,-0.004084416842224714
210,2013-08-13,-0.017894489876550512
211,2013-08-14,0.038151765964376194
212,2013-08-15,-0.03123132311980248
213,2013-08-16,0.025869379978417317
214,2013-08-19,0.02127739844728449
215,2013-08-20,0.01954459607297032
216,2013-08-21,-0.05027513716401022
217,2013-08-22,-0.010914160180678367
218,2013-08-23,0.008196767204178279
219,2013-08-26,-0.031792587800860694
220,2013-08-27,-0.016997576368571243
221,2013-08-28,0.001427551991185494
222,2013-08-29,0.022567953565030274
223,2013-08-30,0.02615427812925586
224,2013-09-02,-0.016438726343159793
225,2013-09-03,0.015079106827120103
226,2013-09-04,-0.004089985251525041
227,2013-09-05,0.013568729206068886
228,2013-09-06,0.010723963362975653
229,2013-09-09,0.018494582636164214
230,2013-09-10,0.020726130517117358
231,2013-09-11,0.02531780798428951
232,2013-09-12,-0.05129329438755059
233,2013-09-13,0.0026281224062696396
234,2013-09-16,-0.02659731251926578
235,2013-09-17,0.03313755819987563
236,2013-09-18,0.016807118316381597
237,2013-09-19,-0.025975486403261083
238,2013-09-20,-0.022622388562617335
239,2013-09-23,0.01734533146177375
240,2013-09-24,0.01183445764700286
241,2013-09-25,-0.019802627296179764
242,2013-09-26,0.01718482475410088
243,2013-09-27,0.011726518740319047
244,2013-09-30,0.003878479328570883
245,2013-10-01,-0.009073296205674541
246,2013-10-02,0.0026007817000572864
247,2013-10-03,-0.006514681021193791
248,2013-10-04,0.003913899321136505
249,2013-10-07,-0.014426479710223372
250,2013-10-08,-0.007957601673314052
251,2013-10-09,0.011912781516241644
252,2013-10-10,0.0169606153070454
253,2013-10-11,0.04056322883114172
254,2013-10-14,0.02454110891611716
255,2013-10-15,-0.0048602768822525455
256,2013-10-16,0.002433091224641526
257,2013-10-17,0.008469500113573947
258,2013-10-18,-0.029341958284015313
259,2013-10-21,-0.0012414650880647748
260,2013-10-22,0.006191970247920953
261,2013-10-23,-0.01242251999855748
262,2013-10-24,0.025911381784501142
263,2013-10-25,-0.013488861785943662
264,2013-10-28,0.017136282242987022
265,2013-10-29,-0.012210163906931193
266,2013-10-30,-0.007398307481444988
267,2013-10-31,-0.006207344574333806
268,2013-11-01,0.009913340168651086
269,2013-11-04,0.011036286142886098
270,2013-11-05,-0.0024420036555516944
271,2013-11-06,0.0036607728496811376
272,2013-11-07,-0.013488861785943662
273,2013-11-08,0.006153865574378248
274,2013-11-11,0.006116227017435971
275,2013-11-12,-0.006116227017435971
276,2013-11-13,0.02304528911788406
277,2013-11-14,-0.0011997601919042644
278,2013-11-18,0.00239808268401287
279,2013-11-19,-0.02056938824810839
280,2013-11-21,0.021766276481954616
281,2013-11-22,-0.013245226750020933
282,2013-11-25,-0.018349138668196208
283,2013-11-26,0.017136282242987022
284,2013-11-27,0.010863112257371021
285,2013-11-28,0.00239808268401287
286,2013-11-29,0.0059701669865037665
287,2013-12-02,-0.016807118316381153
288,2013-12-03,-0.014634407518437698
289,2013-12-04,-0.05297581597776446
290,2013-12-05,0.034376395741498644
291,2013-12-06,-0.025349899895526384
292,2013-12-09,0.030343668076013408
293,2013-12-10,0.007444203111730108
294,2013-12-11,-0.0352237672188056
295,2013-12-12,-0.007712120486339291
296,2013-12-13,0.0
297,2013-12-16,0.0379792480652168
298,2013-12-17,0.016020059184183477
299,2013-12-18,0.004878058453432921
300,2013-12-19,0.02522656294567538
301,2013-12-20,0.03496859783774697
302,2013-12-23,-0.00920604890772303
303,2013-12-26,0.0
304,2013-12-27,0.018328119004300092
305,2013-12-30,-0.004550633563996431
306,2014-01-02,-0.019574603124629775
307,2014-01-03,-0.02472168278034692
308,2014-01-06,0.017720487321363443
309,2014-01-07,0.016260520871780315
310,2014-01-08,0.01600034134644135
311,2014-01-09,-0.02061928720273576
312,2014-01-10,-0.005803846819800285
313,2014-01-13,0.001163467263297857
314,2014-01-14,0.01156082240107592
315,2014-01-15,0.022728251077556383
316,2014-01-16,-0.00337648041660632
317,2014-01-17,-0.013621095951964701
318,2014-01-20,0.0
319,2014-01-21,-0.017291497110061282
320,2014-01-22,0.002322881416139566
321,2014-01-23,-0.06222102299720822
322,2014-01-24,0.018349138668196208
323,2014-01-27,0.020396627907645737
324,2014-01-28,-0.008348289391471031
325,2014-01-29,-0.012048338516174706
326,2014-01-30,0.0012113871862973191
327,2014-01-31,0.022741853836195425
328,2014-02-03,-0.04725288485054513
329,2014-02-04,0.01355535235337424
330,2014-02-05,-0.04634517517636505
331,2014-02-06,0.015267472130788384
332,2014-02-07,0.011299555253933224
333,2014-02-10,-0.020177229285951004
334,2014-02-11,0.030115199276083526
335,2014-02-12,-0.01871545581135603
336,2014-02-13,-0.002522069432709717
337,2014-02-14,0.007547205635382692
338,2014-02-17,-0.0037664827954766444
339,2014-02-18,-0.07575422246499541
340,2014-02-19,-0.01641623733466191
341,2014-02-20,0.05370417897186108
342,2014-02-21,-0.019802627296179764
343,2014-02-24,0.010610179112015672
344,2014-02-25,-0.02673956104189923
345,2014-02-26,-0.00407332538763594
346,2014-02-27,0.04000533461369926
347,2014-02-28,-0.019802627296179764
348,2014-03-05,0.001332445233778845
349,2014-03-06,0.02108114960312113
350,2014-03-07,-0.030445766534163976
351,2014-03-10,-0.03278982282299103
352,2014-03-11,0.013793322132335861
353,2014-03-12,0.010899290458035615
354,2014-03-13,0.0027063615977431787
355,2014-03-14,-0.027398974188114655
356,2014-03-17,0.0
357,2014-03-18,0.05931657715641925
358,2014-03-19,0.023286951378791
359,2014-03-20,0.006373507872091899
360,2014-03-21,-0.025741447050147137
361,2014-03-24,0.025741447050147137
362,2014-03-25,-0.05082527044292595
363,2014-03-26,-0.0216224640131657
364,2014-03-27,0.04931045554433244
365,2014-03-28,0.0
366,2014-03-31,0.009061550677574637
367,2014-04-01,-0.027434770934193775
368,2014-04-02,0.04784364256540119
369,2014-04-03,-0.021698362461079146
370,2014-04-04,-0.0012911557636194892
371,2014-04-07,0.01665637482767579
372,2014-04-08,0.010113866236928892
373,2014-04-09,-0.012658396871923827
374,2014-04-10,0.006349227678659197
375,2014-04-11,0.029927420541473015
376,2014-04-14,-0.012361096823574336
377,2014-04-15,-0.030305349495328482
378,2014-04-16,0.007662872745568983
379,2014-04-17,0.026366875840742043
380,2014-04-22,-0.008711940602021517
381,2014-04-23,0.0012492194004321
382,2014-04-24,-0.02656702738472161
383,2014-04-25,0.0
384,2014-04-28,0.0012812301560485295
385,2014-04-29,-0.00900327624995878
386,2014-04-30,-0.0038835000263977015
387,2014-05-02,0.03191081228105341
388,2014-05-05,-0.01646648985357979
389,2014-05-06,0.02147903167712384
390,2014-05-07,0.0
391,2014-05-08,0.0
392,2014-05-09,-0.026600681797178893
393,2014-05-12,0.0076726719116599895
394,2014-05-13,0.002544530634994935
395,2014-05-14,0.020126465529358484
396,2014-05-15,-0.020126465529358484
397,2014-05-16,0.01888035944911115
398,2014-05-19,-0.030382083688122563
399,2014-05-20,-0.015544354437800223
400,2014-05-21,-0.0013063359140557118
401,2014-05-22,0.02453318652387182
402,2014-05-23,-0.011545990997060773
403,2014-05-26,0.01790329149252745
404,2014-05-27,-0.04272494466634136
405,2014-05-28,0.04018687223787021
406,2014-05-29,-0.04283588040944686
407,2014-05-30,-0.005319161477600254
408,2014-06-02,0.021108963210235476
409,2014-06-03,-0.021108963210235476
410,2014-06-04,0.013245226750020489
411,2014-06-05,-0.02802051233217462
412,2014-06-06,0.006743113884890128
413,2014-06-09,0.0612569329345618
414,2014-06-10,0.0012634240467721547
415,2014-06-11,-0.006333143397022845
416,2014-06-13,-0.024438515269730843
417,2014-06-16,0.007782140442055052
418,2014-06-17,-0.005181358741997766
419,2014-06-18,0.03571808260207909
420,2014-06-20,-0.03571808260207909
421,2014-06-23,-0.006514681021193791
422,2014-06-24,0.010403214760886126
423,2014-06-25,-0.023561299338397124
424,2014-06-26,-0.006644542718668767
425,2014-06-27,-0.009377161812596846
426,2014-06-30,0.022622388562617335
427,2014-07-01,-0.007926065272420235
428,2014-07-02,0.010554187678689875
429,2014-07-03,0.01949379468100121
430,2014-07-04,0.016592595093420037
431,2014-07-07,-0.017880425277848833
432,2014-07-08,-0.005167970158442614
433,2014-07-10,0.012870190520535285
434,2014-07-11,0.020253856904497436
435,2014-07-14,0.01985176855273174
436,2014-07-15,-0.0036923118871277083
437,2014-07-16,0.0159024757940589
438,2014-07-17,0.02398196468648539
439,2014-07-18,0.023420274208098668
440,2014-07-21,-0.009302392662313697
441,2014-07-22,0.008144314941686215
442,2014-07-23,-0.015178341599066059
443,2014-07-24,0.004694844304207635
444,2014-07-25,-0.003519065215195738
445,2014-07-28,0.01631737835850533
446,2014-07-29,-0.011628037995119023
447,2014-07-30,0.016241656328631837
448,2014-07-31,-0.03991140041453667
449,2014-08-01,0.05021486878426096
450,2014-08-04,-0.005711037795514073
451,2014-08-05,-0.00920604890772303
452,2014-08-06,0.03409421134297608
453,2014-08-07,-0.0067264827609507805
454,2014-08-08,-0.02160402386527549
455,2014-08-11,0.026093369227869978
456,2014-08-12,-0.011261380272538979
457,2014-08-13,-0.0034032931317078408
458,2014-08-14,-0.011428695823623158
459,2014-08-15,0.03390155167568176
460,2014-08-18,0.047731402821189484
461,2014-08-19,0.010537505302786077
462,2014-08-20,0.02688890021633128
463,2014-08-21,-0.017499159866491976
464,2014-08-22,-0.05222284034397573
465,2014-08-25,0.030174703122213042
466,2014-08-26,0.04362062247589016
467,2014-08-27,0.05053080864721604
468,2014-08-28,0.006740516613843006
469,2014-08-29,-0.030202003292841173
470,2014-09-01,-0.000989609185165996
471,2014-09-02,0.000989609185165996
472,2014-09-03,0.020558727021037004
473,2014-09-04,-0.017595761890379702
474,2014-09-05,-0.03717153210834567
475,2014-09-08,-0.05577458040109873
476,2014-09-09,0.004319661144516651
477,2014-09-10,-0.0021574981400211968
478,2014-09-11,0.0668307084824562
479,2014-09-12,-0.03285716515777537
480,2014-09-15,-0.009438979360932631
481,2014-09-16,0.062296811225377446
482,2014-09-17,-0.06546304078342668
483,2014-09-18,0.004219415542708216
484,2014-09-19,0.01670184961793142
485,2014-09-22,-0.02409755157906046
486,2014-09-23,-0.014957543819619001
487,2014-09-24,0.017076188679904014
488,2014-09-25,-0.005305052229692908
489,2014-09-26,0.02831862018924447
490,2014-09-29,-0.03901390930599247
491,2014-09-30,-0.016260520871780315
492,2014-10-01,0.003273325344968825
493,2014-10-02,0.034264593974096424
494,2014-10-03,0.04124295853404902
495,2014-10-06,0.04251752599100289
496,2014-10-07,0.014416395761348788
497,2014-10-08,-0.009587801155153564
498,2014-10-09,0.011494379425735168
499,2014-10-10,-0.02117499713645854
500,2014-10-13,0.040043481440841244
501,2014-10-14,-0.0351914583363131
502,2014-10-15,-0.0009685230781304455
503,2014-10-16,-0.04661230486941914
504,2014-10-17,0.04370109466196048
505,2014-10-20,-0.017647516813578346
506,2014-10-21,-0.05384744104961081
507,2014-10-22,0.03487532931401249
508,2014-10-23,-0.053843232020823084
509,2014-10-24,0.022094533706242814
510,2014-10-27,-0.0031266309994322228
511,2014-10-28,0.029822261462621125
512,2014-10-29,0.00606062461169099
513,2014-10-30,0.0385232819963357
514,2014-10-31,0.06834666791034527
515,2014-11-03,-0.03218668649590173
516,2014-11-04,0.023095714794649336
517,2014-11-05,0.0027359798188748563
518,2014-11-06,-0.016529301951210496
519,2014-11-07,0.027398974188114433
520,2014-11-10,0.004494389587839542
521,2014-11-11,0.004474280394920704
522,2014-11-12,0.03077165866675413
523,2014-11-13,-0.050610000886418316
524,2014-11-14,0.007259560012804478
525,2014-11-17,-0.002716162828777957
526,2014-11-18,0.023298544896159346
527,2014-11-19,0.02536209398327882
528,2014-11-21,0.03395912054245409
529,2014-11-24,0.0025010434045888985
530,2014-11-25,-0.0033361165220102684
531,2014-11-26,-0.010075651988741718
532,2014-11-27,0.004210532536343514
533,2014-11-28,0.0008399832497252291
534,2014-12-01,-0.06235786104337526
535,2014-12-02,-0.03177752631233366
536,2014-12-03,0.08061024457866806
537,2014-12-04,-0.017167803622365252
538,2014-12-05,-0.016587023674797585
539,2014-12-08,-0.032203140494634575
540,2014-12-09,0.02602210536319971
541,2014-12-10,0.007940050536614507
542,2014-12-11,0.04468097141929883
543,2014-12-12,-0.017804624633506627
544,2014-12-15,0.00936575598764211
545,2014-12-16,-0.02836460033033994
546,2014-12-17,0.05677085449007313
547,2014-12-18,-0.01410226606147047
548,2014-12-19,0.020670434173567287
549,2014-12-22,-0.07915657558187883
550,2014-12-23,-0.022392337312621358
551,2014-12-26,-0.013680103904079921
552,2014-12-29,0.0431333708175754
553,2014-12-30,-0.019538809856316508
554,2015-01-02,-0.055313637984052644
555,2015-01-05,0.004728141195946112
556,2015-01-06,-0.02386748140664352
557,2015-01-07,0.02763396420212061
558,2015-01-08,0.008423072729108583
559,2015-01-09,-0.02357487774971112
560,2015-01-12,-0.006701796266018523
561,2015-01-13,-0.021360035392244292
562,2015-01-14,-0.005905528974041285
563,2015-01-15,0.05005857389484225
564,2015-01-16,0.048566575571519
565,2015-01-19,-0.03180640671405399
566,2015-01-20,-0.009276504370292038
567,2015-01-21,0.011121523343861295
568,2015-01-22,0.02368052366507012
569,2015-01-23,-0.0209193622237418
570,2015-01-26,0.014598799421152275
571,2015-01-27,0.04429422023100438
572,2015-01-28,-0.024562638368409218
573,2015-01-29,0.036621354688537
574,2015-01-30,-0.029541679100475005
575,2015-02-02,0.000881445627805455
576,2015-02-03,0.007898242024240165
577,2015-02-04,-0.02030974886758319
578,2015-02-05,-0.002679769357115447
579,2015-02-06,0.010676257991341753
580,2015-02-09,0.006175582044149586
581,2015-02-10,-0.017746694681335384
582,2015-02-11,0.009799632988803708
583,2015-02-12,0.0114589178040716
584,2015-02-13,0.021674017048361804
585,2015-02-18,0.017850027699230164
586,2015-02-19,0.02001734894342455
587,2015-02-20,-0.01581389592779736
588,2015-02-23,0.02730827535353253
589,2015-02-24,-0.011494379425735168
590,2015-02-25,0.003297612221556445
591,2015-02-26,0.003286773706622892
592,2015-02-27,0.017080529117810883
593,2015-03-02,0.022329476398088577
594,2015-03-03,-0.018305326098363217
595,2015-03-04,0.00560674276123585
596,2015-03-05,0.02133624991879879
597,2015-03-06,0.021655912045379644
598,2015-03-09,0.006862398261040514
599,2015-03-10,0.031416196233378546
600,2015-03-11,-0.03598589192344415
601,2015-03-12,-0.020826051579560634
602,2015-03-13,-0.002341007701973652
603,2015-03-16,-0.0015637219761828192
604,2015-03-17,0.02167267489889646
605,2015-03-18,0.01896150855873513
606,2015-03-19,0.044811022499253284
607,2015-03-20,0.012138671004315427
608,2015-03-23,0.007776638696626037
609,2015-03-24,-0.017762456339840416
610,2015-03-25,0.01282068842906181
611,2015-03-26,-0.014973541790162859
612,2015-03-27,0.004301081899390713
613,2015-03-30,0.012086887283582648
614,2015-03-31,0.0028228670827044056
615,2015-04-01,0.04748053823299481
616,2015-04-02,
617,2015-04-06,
618,2015-04-07,0.03372893699437407
619,2015-04-08,0.01859948166132508
620,2015-04-09,-0.006779748410437936
621,2015-04-10,0.016559776866266862
622,2015-04-13,-0.031513326533325614
623,2015-04-14,-0.0535093801010782
624,2015-04-15,
625,2015-04-16,
626,2015-04-17,-0.0025706955031008505
627,2015-04-20,0.007053572046660683
628,2015-04-22,-0.018704189266636195
629,2015-04-23,0.019342962843130973
630,2015-04-24,-0.015444322427473622
631,2015-04-27,
632,2015-04-28,
633,2015-04-29,0.0
634,2015-04-30,0.02946203273031589
635,2015-05-04,0.007712120486338847
636,2015-05-05,0.012090506809840917
637,2015-05-06,-0.012090506809840917
638,2015-05-07,
639,2015-05-08,
640,2015-05-11,-0.0024285985698551116
641,2015-05-12,0.004246230091179637
642,2015-05-13,0.004830927269665608
643,2015-05-14,0.0030075210639548544
644,2015-05-15,-0.013910112402170327
645,2015-05-18,-0.012871829967014303
646,2015-05-19,0.039315737828420794
647,2015-05-20,-0.008936729122792642
648,2015-05-21,-0.0005985034599489403
649,2015-05-22,-0.015083241301294681
650,2015-05-25,0.018669557052284347
651,2015-05-26,-0.034601265597872466
652,2015-05-27,0.021992211944044993
653,2015-05-28,0.00361894242978833
654,2015-05-29,-0.059534066843735634
655,2015-06-01,0.044979535484234834
656,2015-06-02,-0.012911399377447452
657,2015-06-03,-0.030790996725019948
658,2015-06-05,0.015199785981765856
659,2015-06-08,-0.003778342026405923
660,2015-06-09,0.004406680092947646
661,2015-06-10,0.016817649039827298
662,2015-06-11,-0.015562156093995583
663,2015-06-12,-0.0025125641358827444
664,2015-06-15,-0.0031496089028966168
665,2015-06-16,0.04623319503920831
666,2015-06-17,-0.006042314455962927
667,2015-06-18,0.0168273797272791
668,2015-06-19,-0.020470310178531292
669,2015-06-22,0.009685244907215118
670,2015-06-23,-0.03743916851663487
671,2015-06-24,0.0024985021586285683
672,2015-06-25,-0.04399823306538142
673,2015-06-26,0.04524499133161708
674,2015-06-29,-0.0056231952490644055
675,2015-06-30,0.024753800277630855
676,2015-07-01,-0.022875865453430677
677,2015-07-02,0.016129381929883557
678,2015-07-03,-0.015504186535965303
679,2015-07-06,0.003120065030945973
680,2015-07-07,0.0
681,2015-07-08,-0.012539286947437667
682,2015-07-10,
683,2015-07-13,
684,2015-07-14,-0.008844024796453187
685,2015-07-15,-0.015990107241285578
686,2015-07-16,0.02168452313484215
687,2015-07-17,-0.0025268491019088124
688,2015-07-20,-0.04661037844162319
689,2015-07-21,-0.012000144003110336
690,2015-07-22,0.009345862418237871
691,2015-07-23,0.013201511858535575
692,2015-07-24,-0.03062822633071205
693,2015-07-27,-0.029504713102630475
694,2015-07-28,0.01314442999742349
695,2015-07-29,-0.013841051411871419
696,2015-07-30,0.046298261559253095
697,2015-07-31,0.024968445567141284
698,2015-08-03,-0.03365543638061119
699,2015-08-04,0.006022099163093042
700,2015-08-05,0.021122897555085896
701,2015-08-06,-0.006553103398390547
702,2015-08-07,-0.030032287098875177
703,2015-08-10,0.003381809107380729
704,2015-08-11,0.022037619729595725
705,2015-08-12,0.003955179842927592
706,2015-08-13,0.03427428921795572
707,2015-08-14,-0.045521513305303074
708,2015-08-17,-0.05399329778105333
709,2015-08-18,0.042618133305783346
710,2015-08-19,-0.024524389863084473
711,2015-08-20,0.016416237334661687
712,2015-08-21,-0.04509956085060152
713,2015-08-24,0.004249298178657934
714,2015-08-25,-0.039644831347240395
715,2015-08-26,0.03539553316858246
716,2015-08-27,0.021762880671365892
717,2015-08-28,-0.011875794480193935
718,2015-08-31,-0.005637788012514022
719,2015-09-01,0.008444807399498266
720,2015-09-02,0.07425812606175919
721,2015-09-03,0.003247810584678934
722,2015-09-04,0.018632084132346627
723,2015-09-08,0.01829126997225128
724,2015-09-09,0.004365457509639903
725,2015-09-10,0.03244851561307671
726,2015-09-11,0.035506746596442706
727,2015-09-14,-0.0116960979027243
728,2015-09-15,-0.029852963149681333
729,2015-09-16,-0.005469475804535495
730,2015-09-17,0.007890844953036158
731,2015-09-18,
732,2015-09-21,
733,2015-09-22,-0.0054728017413547825
734,2015-09-23,0.0365200715776175
735,2015-09-24,-0.013613645773956407
736,2015-09-25,0.002975247568900663
737,2015-09-28,-0.005361943141385606
738,2015-09-29,-0.009000960858975837
739,2015-09-30,0.012578722683048937
740,2015-10-01,
741,2015-10-02,
742,2015-10-05,-0.0011898276593997892
743,2015-10-06,-0.0363675229186704
744,2015-10-07,-0.028170938695089465
745,2015-10-08,-0.009569451016151032
746,2015-10-09,-0.03922071315328113
747,2015-10-13,
748,2015-10-14,
749,2015-10-15,
750,2015-10-16,0.020040750883445924
751,2015-10-19,-0.024775287965558057
752,2015-10-20,
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,0.001319261405062555
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,-0.053995120617733594
760,2015-10-30,-0.02426462199963142
761,2015-11-03,0.0
762,2015-11-04,0.008385793376274098
763,2015-11-05,
764,2015-11-06,
765,2015-11-09,-0.0035778213478838694
766,2015-11-10,-0.005751273940634238
