,Time,Returns_CIEL3
172,2013-06-19,-0.026417110356721896
173,2013-06-20,-0.008254364790904578
174,2013-06-21,0.021553410769453052
175,2013-06-24,-0.024836894208776883
176,2013-06-25,0.004821407545316347
177,2013-06-26,0.01661240100958894
178,2013-06-27,0.038620090309997135
179,2013-06-28,0.018233302329703882
180,2013-07-01,0.008720894708499571
181,2013-07-02,-0.02349787828089811
182,2013-07-03,0.011011581695902883
183,2013-07-04,0.0017916050811899176
184,2013-07-05,0.0035795955803878954
185,2013-07-08,-0.014208289482669834
186,2013-07-10,0.00811721243146879
187,2013-07-11,0.010721318267653324
188,2013-07-12,-0.00892235010916087
189,2013-07-15,0.01688861837615674
190,2013-07-16,0.005105992003503257
191,2013-07-17,-0.029559956058118342
192,2013-07-18,0.0027068070211440087
193,2013-07-19,0.0025191676069704627
194,2013-07-22,0.007526060517733857
195,2013-07-23,-0.011123405758913574
196,2013-07-24,-0.003253597763428928
197,2013-07-25,0.004512313519431377
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,0.0173995418289441
201,2013-07-31,0.010725160086721086
202,2013-08-01,0.00017813089128315696
203,2013-08-02,0.00089060850619882
204,2013-08-05,-0.0017756769428682873
205,2013-08-06,-0.012537060183261062
206,2013-08-07,-0.012689929184663384
207,2013-08-08,0.02183905578319134
208,2013-08-09,0.004273002021402572
209,2013-08-12,-0.004273002021402572
210,2013-08-13,0.006231024980574595
211,2013-08-14,0.00389242655909694
212,2013-08-15,-0.00816321050513702
213,2013-08-16,0.00657388356941313
214,2013-08-19,-0.011395135884801455
215,2013-08-20,0.0026819941105555856
216,2013-08-21,0.009422504340628635
217,2013-08-22,0.0037041191614268776
218,2013-08-23,0.02712330096559512
219,2013-08-26,0.008881963937230175
220,2013-08-27,-0.008022837680146111
221,2013-08-28,-0.015543214401437133
222,2013-08-29,0.005381414042242572
223,2013-08-30,0.011700621898324659
224,2013-09-02,0.003589179725995706
225,2013-09-03,-0.01633132994773101
226,2013-09-04,-0.006086068909026299
227,2013-09-05,-0.011399890472481466
228,2013-09-06,0.006331233778990253
229,2013-09-09,0.009596155326657474
230,2013-09-10,-0.005395522633988126
231,2013-09-11,-0.0017506976307153366
232,2013-09-12,-0.003152830020098474
233,2013-09-13,0.0080349471679928
234,2013-09-16,0.006418727963438897
235,2013-09-17,0.006722083964914027
236,2013-09-18,0.0061582844288183836
237,2013-09-19,0.0017030195331639852
238,2013-09-20,-0.024308521604650135
239,2013-09-23,0.018160688966980754
240,2013-09-24,-0.01973640040056024
241,2013-09-25,0.006972235748886835
242,2013-09-26,0.019935912264402944
243,2013-09-27,0.035282959087119536
244,2013-09-30,-0.015396494284123374
245,2013-10-01,0.01687165322508344
246,2013-10-02,0.00865341196166769
247,2013-10-03,0.008261549284303005
248,2013-10-04,0.012821773089323862
249,2013-10-07,0.01579524986924996
250,2013-10-08,-0.016593640138508725
251,2013-10-09,0.003979612902925478
252,2013-10-10,-0.0031812226336667138
253,2013-10-11,0.030576638520798394
254,2013-10-14,0.013044753393776531
255,2013-10-15,0.004410248192975086
256,2013-10-16,0.003936612002489959
257,2013-10-17,0.004222913199591449
258,2013-10-18,-0.008615900920060149
259,2013-10-21,-0.0009082295137403662
260,2013-10-22,-0.009165057782380526
261,2013-10-23,0.009921150749525154
262,2013-10-24,-0.00915290831274529
263,2013-10-25,0.02018146790905151
264,2013-10-28,-0.006483435329241782
265,2013-10-29,0.008583423970008663
266,2013-10-30,-0.0024010965123402173
267,2013-10-31,0.024338891311828093
268,2013-11-01,-0.005880393749987167
269,2013-11-04,0.013186187150067585
270,2013-11-05,-0.028798220766929283
271,2013-11-06,-0.01250913101671669
272,2013-11-07,0.019824060503944363
273,2013-11-08,-0.019368048608284116
274,2013-11-11,-0.0016730612262136901
275,2013-11-12,-0.014380445436523281
276,2013-11-13,0.005379801801336015
277,2013-11-14,0.02482158312260907
278,2013-11-18,0.004623878260431535
279,2013-11-19,-0.01122281724768781
280,2013-11-21,0.0007537959392784899
281,2013-11-22,0.005994914571772814
282,2013-11-25,-0.007497974360977544
283,2013-11-26,0.009737478387358944
284,2013-11-27,-0.0022395040263814003
285,2013-11-28,0.005219493390139274
286,2013-11-29,0.007408673887365769
287,2013-12-02,-0.004883407642416238
288,2013-12-03,-0.014940848568113285
289,2013-12-04,-0.010750232348709421
290,2013-12-05,0.00667299921513953
291,2013-12-06,-0.009870608212684928
292,2013-12-09,-0.0006122406085640186
293,2013-12-10,-0.01214247896451326
294,2013-12-11,-0.010416227292784352
295,2013-12-12,0.010881051589558322
296,2013-12-13,0.005082914485543544
297,2013-12-16,-0.012061930805597587
298,2013-12-17,0.02155621700006405
299,2013-12-18,-0.0035122145169190766
300,2013-12-19,-0.0003064486488173479
301,2013-12-20,0.0074653539722246975
302,2013-12-23,0.00906434734147199
303,2013-12-26,-0.016529701313696687
304,2013-12-27,-0.001988860680261606
305,2013-12-30,0.0058075238459980305
306,2014-01-02,0.006977077483641292
307,2014-01-03,0.012628430067384677
308,2014-01-06,0.001196830438501273
309,2014-01-07,0.011421789838960361
310,2014-01-08,0.0014720454903058844
311,2014-01-09,-0.007392196673421836
312,2014-01-10,0.005032872552198864
313,2014-01-13,-0.005479022015153934
314,2014-01-14,-0.009991472892438402
315,2014-01-15,-0.0015037881035451228
316,2014-01-16,-0.0015008558826332674
317,2014-01-17,-0.005278407494821558
318,2014-01-20,-0.0013593448568265387
319,2014-01-21,-0.014793951111816028
320,2014-01-22,0.013883289920364916
321,2014-01-23,-0.022988056913284094
322,2014-01-24,-0.012009814895901805
323,2014-01-27,-0.011519151618909707
324,2014-01-28,0.0017429341604167092
325,2014-01-29,0.003476781250898231
326,2014-01-30,0.002213150061961322
327,2014-01-31,0.012058587931824682
328,2014-02-03,-0.012374452504793076
329,2014-02-04,-0.001580821156792478
330,2014-02-05,-0.013505721258553649
331,2014-02-06,0.02496708706504558
332,2014-02-07,0.01885915696482998
333,2014-02-10,-0.008151708441118455
334,2014-02-11,0.014256552345627949
335,2014-02-12,-0.0015213771384385844
336,2014-02-13,-0.006883049313880285
337,2014-02-14,-0.0024590320642086105
338,2014-02-17,-0.004471561915434297
339,2014-02-18,0.009230176527452283
340,2014-02-19,-0.0027611426615261614
341,2014-02-20,-0.00956659333849963
342,2014-02-21,0.0015473576704154723
343,2014-02-24,0.006633116287701579
344,2014-02-25,-0.013623105558017379
345,2014-02-26,-0.000781421429587148
346,2014-02-27,0.008546785263121137
347,2014-02-28,-0.017950665924011844
348,2014-03-05,0.019803961249285518
349,2014-03-06,0.012582330513459361
350,2014-03-07,0.0001528446937300032
351,2014-03-10,0.020369064937512782
352,2014-03-11,0.022595194989945444
353,2014-03-12,-0.009242776960954213
354,2014-03-13,-0.006356541069355792
355,2014-03-14,-0.02402001706572543
356,2014-03-17,0.014030726766689927
357,2014-03-18,0.034021319942306505
358,2014-03-19,0.009944187370364066
359,2014-03-20,0.007144019365653342
360,2014-03-21,0.0002852940761801648
361,2014-03-24,0.00920366024439101
362,2014-03-25,0.006048684698604312
363,2014-03-26,-0.010571391374879724
364,2014-03-27,0.007762938954508414
365,2014-03-28,0.00350570459726951
366,2014-03-31,0.01280268343039248
367,2014-04-01,0.006615774760589055
368,2014-04-02,0.009572029903179402
369,2014-04-03,0.0027139942373648474
370,2014-04-04,-0.030301767607132213
371,2014-04-07,0.022127895251871976
372,2014-04-08,-0.009619866731007676
373,2014-04-09,0.008252605558042081
374,2014-04-10,0.006827139290860984
375,2014-04-11,0.0016301815940584774
376,2014-04-14,0.0
377,2014-04-15,-0.00654178817147244
378,2014-04-16,0.02644382170052051
379,2014-04-17,0.014015258255679619
380,2014-04-22,0.023619516028518195
381,2014-04-23,0.0005094940507404111
382,2014-04-24,-0.004110282103380047
383,2014-04-25,-0.011127933706719162
384,2014-04-28,-0.010466705166638945
385,2014-04-29,0.015401884305648927
386,2014-04-30,0.02329457666486645
387,2014-05-02,-0.008130724843317783
388,2014-05-05,0.009393612931839268
389,2014-05-06,0.006047365368370361
390,2014-05-07,-0.02312297586294898
391,2014-05-08,0.0007681975489068904
392,2014-05-09,0.009462829258803485
393,2014-05-12,-0.0045920489666002595
394,2014-05-13,-0.006928077532210253
395,2014-05-14,-0.002061449297584783
396,2014-05-15,-0.01533337026251802
397,2014-05-16,0.024578972140749222
398,2014-05-19,-0.00025607504843616624
399,2014-05-20,-0.02014064251830039
400,2014-05-21,0.018093351796192092
401,2014-05-22,0.01550382154232377
402,2014-05-23,0.018245561065136418
403,2014-05-26,-0.0027296606045230654
404,2014-05-27,-0.006729437304854535
405,2014-05-28,0.014891911017338888
406,2014-05-29,-0.0024673110166184564
407,2014-05-30,-0.011673157640675225
408,2014-06-02,0.013152596065099331
409,2014-06-03,0.022911818844294274
410,2014-06-04,-0.004829223618751044
411,2014-06-05,0.0014508413930340858
412,2014-06-06,0.02010556449308787
413,2014-06-09,0.02457541394797058
414,2014-06-10,0.028267538326681496
415,2014-06-11,0.0033656618264075178
416,2014-06-13,0.00714342765757614
417,2014-06-16,0.0020004959723221027
418,2014-06-17,-0.0066811877313526224
419,2014-06-18,0.0037924675571558986
420,2014-06-20,0.0022210405225751018
421,2014-06-23,0.006202608442829494
422,2014-06-24,0.026143606615769865
423,2014-06-25,-0.007553661872699902
424,2014-06-26,-0.002605686464077994
425,2014-06-27,-0.0006496664829627186
426,2014-06-30,-0.010930887284872792
427,2014-07-01,0.0030715758938613114
428,2014-07-02,-0.036592111385779
429,2014-07-03,0.017792312113101172
430,2014-07-04,0.009113442349216516
431,2014-07-07,0.002432296892979302
432,2014-07-08,0.0015433660249635217
433,2014-07-10,0.018774280284064915
434,2014-07-11,0.001295942704133246
435,2014-07-14,-0.0032448646446274765
436,2014-07-15,-0.014186240231913505
437,2014-07-16,-0.0403615786920124
438,2014-07-17,-0.014987552119661629
439,2014-07-18,0.007637379328445881
440,2014-07-21,0.028408524759183873
441,2014-07-22,0.010694709578213946
442,2014-07-23,0.0030979760892009267
443,2014-07-24,-0.006651531384732845
444,2014-07-25,0.0006687188615068784
445,2014-07-28,-0.0031166337906500807
446,2014-07-29,-0.013247783553589354
447,2014-07-30,-0.048617494008791784
448,2014-07-31,-0.01554308836780649
449,2014-08-01,0.013404851874380341
450,2014-08-04,0.020007744948062012
451,2014-08-05,-0.021672996809231293
452,2014-08-06,-0.02385873542388106
453,2014-08-07,0.01740572572450283
454,2014-08-08,-0.010358516139967744
455,2014-08-11,0.030998513482125567
456,2014-08-12,0.0037500096085243406
457,2014-08-13,0.0055988184005699715
458,2014-08-14,0.009489171938931396
459,2014-08-15,0.005285481236192435
460,2014-08-18,0.004118475833961632
461,2014-08-19,-0.005033789571106784
462,2014-08-20,-0.03715658077393291
463,2014-08-21,-0.014629857864754126
464,2014-08-22,0.011527079904140702
465,2014-08-25,0.028720615823646156
466,2014-08-26,-0.010027530530170914
467,2014-08-27,-0.014401987218835455
468,2014-08-28,-0.009558699876641708
469,2014-08-29,0.007415452527891997
470,2014-09-01,-0.023142382505077386
471,2014-09-02,0.005832856096255945
472,2014-09-03,-0.003399764871614419
473,2014-09-04,-0.002433091224641526
474,2014-09-05,0.0004845645229258899
475,2014-09-08,0.011634570887744111
476,2014-09-09,0.004806097134153475
477,2014-09-10,-0.011092376448567531
478,2014-09-11,-0.013180589349473859
479,2014-09-12,-0.02437205042870838
480,2014-09-15,0.018461575800822416
481,2014-09-16,0.022241252644267906
482,2014-09-17,-0.021255166621212407
483,2014-09-18,-0.018943092801813055
484,2014-09-19,0.0010039441502964763
485,2014-09-22,-0.01775379972097557
486,2014-09-23,0.0010253543957974287
487,2014-09-24,-0.0056389778411101155
488,2014-09-25,-0.005157290632153089
489,2014-09-26,-0.0038832567901589954
490,2014-09-29,0.021305331083958823
491,2014-09-30,0.015617188155437667
492,2014-10-01,-0.03252144228196352
493,2014-10-02,-0.012213079322220821
494,2014-10-03,0.014535460613431805
495,2014-10-06,0.03643070013436578
496,2014-10-07,0.020898173939797093
497,2014-10-08,-0.0073256187263752715
498,2014-10-09,0.009756998566236241
499,2014-10-10,-0.029060197400156973
500,2014-10-13,0.03075743846204748
501,2014-10-14,-0.06532967213383412
502,2014-10-15,-0.02249703333755848
503,2014-10-16,-0.03856739518337804
504,2014-10-17,0.062096404220371326
505,2014-10-20,-0.027504902436585876
506,2014-10-21,-0.017416979610168415
507,2014-10-22,0.015289669150292617
508,2014-10-23,-0.01718296965874222
509,2014-10-24,-0.013079100285103173
510,2014-10-27,0.03927304214438365
511,2014-10-28,0.03549947117508889
512,2014-10-29,-0.008695328330645236
513,2014-10-30,0.0025660756026346654
514,2014-10-31,0.04139299193866908
515,2014-11-03,-0.0014747527959624307
516,2014-11-04,-0.0032033544439036277
517,2014-11-05,-0.03236893363149651
518,2014-11-06,-0.032663789603816884
519,2014-11-07,0.018277562241631795
520,2014-11-10,-0.024888030920349635
521,2014-11-11,0.0037057632512969008
522,2014-11-12,0.03198798839044237
523,2014-11-13,-0.007449159735637867
524,2014-11-14,0.008731006031235111
525,2014-11-17,0.024741113079114196
526,2014-11-18,0.046295912495429636
527,2014-11-19,0.02816908953972197
528,2014-11-21,0.001155332346488791
529,2014-11-24,0.011267187652068689
530,2014-11-25,0.014527016991572328
531,2014-11-26,-0.014985393635034594
532,2014-11-27,-0.0027467146724884373
533,2014-11-28,0.0004595578847226278
534,2014-12-01,-0.03737296374535415
535,2014-12-02,0.018861064015188056
536,2014-12-03,-0.007501807333372579
537,2014-12-04,-0.00471532700042232
538,2014-12-05,0.01151467096608938
539,2014-12-08,-0.03229763091409099
540,2014-12-09,-0.0007259982794782793
541,2014-12-10,0.00482175466376189
542,2014-12-11,0.004794482900616792
543,2014-12-12,-0.017132423874862024
544,2014-12-15,-0.02563395374627353
545,2014-12-16,-0.00425460818701362
546,2014-12-17,0.0092342719732037
547,2014-12-18,-0.00898298955422927
548,2014-12-19,0.012702536710742507
549,2014-12-22,-0.00995118630012648
550,2014-12-23,-0.003756815803226843
551,2014-12-26,0.003756815803226843
552,2014-12-29,0.01759520933093839
553,2014-12-30,0.023309511667465532
554,2015-01-02,-0.047927782821561404
555,2015-01-05,-0.0345766116279278
556,2015-01-06,-0.0202717779261663
557,2015-01-07,0.009263328142658622
558,2015-01-08,0.02729047032753673
559,2015-01-09,0.020810424442526898
560,2015-01-12,-0.02517543610525408
561,2015-01-13,-0.03538793520295114
562,2015-01-14,0.009822599202310212
563,2015-01-15,-0.012495579862658257
564,2015-01-16,0.042425927526026364
565,2015-01-19,-0.021248238161231114
566,2015-01-20,0.01094240669024682
567,2015-01-21,0.008509710109863011
568,2015-01-22,0.01327219467109586
569,2015-01-23,-0.022561060458932136
570,2015-01-26,-0.023875315235013517
571,2015-01-27,0.0323959834739429
572,2015-01-28,0.004357131545512871
573,2015-01-29,0.02901339878754161
574,2015-01-30,-0.005488558515970077
575,2015-02-02,0.0007514423600452069
576,2015-02-03,0.011673157640675225
577,2015-02-04,0.01421738562935726
578,2015-02-05,0.007760129784102343
579,2015-02-06,0.00626214141007031
580,2015-02-09,-0.0014403867463084197
581,2015-02-10,0.019045649367873452
582,2015-02-11,-0.015446599147306728
583,2015-02-12,0.029268352636015127
584,2015-02-13,0.00023310585522784422
585,2015-02-18,0.009256066083703551
586,2015-02-19,-0.0043853506430018285
587,2015-02-20,-0.00023197309216183015
588,2015-02-23,0.005309917403043762
589,2015-02-24,0.0006919950319490553
590,2015-02-25,-0.006233939351155904
591,2015-02-26,0.016534417879121133
592,2015-02-27,0.01805265786734278
593,2015-03-02,-0.021703419276872804
594,2015-03-03,0.014745653822446414
595,2015-03-04,-0.014745653822446414
596,2015-03-05,0.005243336175669633
597,2015-03-06,-0.00045591379149989564
598,2015-03-09,-0.007762065370268356
599,2015-03-10,0.022441643314130566
600,2015-03-11,0.006701964773551783
601,2015-03-12,-0.013675401567815992
602,2015-03-13,-0.007022446589227016
603,2015-03-16,0.014890277220300785
604,2015-03-17,0.01995506741393349
605,2015-03-18,0.034526169250472805
606,2015-03-19,-0.015389436047720473
607,2015-03-20,0.0023679012881312467
608,2015-03-23,-0.01276069524969703
609,2015-03-24,-0.011600834388935333
610,2015-03-25,0.004831469341247452
611,2015-03-26,-0.008582116950490715
612,2015-03-27,0.0015492283669140683
613,2015-03-30,0.007252461620148143
614,2015-03-31,0.0008777725203996667
615,2015-04-01,0.02954304988214629
616,2015-04-02,0.0033944188444179346
617,2015-04-06,0.009063477317865498
618,2015-04-07,-0.005469031813480019
619,2015-04-08,0.0104935589728119
620,2015-04-09,-0.005024527159331882
621,2015-04-10,0.029162420978478654
622,2015-04-13,0.0035827148292377764
623,2015-04-14,-0.0194450600726217
624,2015-04-15,0.017002893292583643
625,2015-04-16,-0.006370606258369715
626,2015-04-17,0.0007362627971647662
627,2015-04-20,-0.015352261778584175
628,2015-04-22,-0.0037471359930130177
629,2015-04-23,0.020326288533231374
630,2015-04-24,-0.001718840530960719
631,2015-04-27,-0.02539223780199862
632,2015-04-28,0.007534620401992154
633,2015-04-29,0.04190249165400939
634,2015-04-30,0.00550361777028785
635,2015-05-04,-0.0031081824223280208
636,2015-05-05,0.005493880357536174
637,2015-05-06,0.004750942365463917
638,2015-05-07,-0.0014238812707980664
639,2015-05-08,0.003789263817708388
640,2015-05-11,-0.002365382546910322
641,2015-05-12,-0.00023889073725680277
642,2015-05-13,-0.002371489572836616
643,2015-05-14,0.004740807597603869
644,2015-05-15,0.012452745082306205
645,2015-05-18,-0.010799221998099018
646,2015-05-19,-0.01235133890160478
647,2015-05-20,-0.015416481921014746
648,2015-05-21,0.011105104457547199
649,2015-05-22,-0.012077192727556696
650,2015-05-25,0.010153537645456012
651,2015-05-26,-0.017710929668479203
652,2015-05-27,0.0029321644746262976
653,2015-05-28,0.004138846326484202
654,2015-05-29,-0.03160447928585475
655,2015-06-01,0.015187260674178304
656,2015-06-02,0.016417218611676443
657,2015-06-03,-0.010015227564160067
658,2015-06-05,-0.006651095163648257
659,2015-06-08,0.005915480114996097
660,2015-06-09,-0.005171945833952307
661,2015-06-10,0.05197216564385654
662,2015-06-11,-0.021327791020734566
663,2015-06-12,-0.008180062928717202
664,2015-06-15,0.0021710329554984753
665,2015-06-16,-0.0038625266157366056
666,2015-06-17,-0.004850029587402105
667,2015-06-18,0.019260661911276067
668,2015-06-19,-0.007177628989918361
669,2015-06-22,0.005029400451628696
670,2015-06-23,0.004768004227738487
671,2015-06-24,-0.007158851424367452
672,2015-06-25,0.001196155341801397
673,2015-06-26,0.017782340067901803
674,2015-06-29,-0.012772175106606554
675,2015-06-30,0.04332417456375959
676,2015-07-01,0.018743130838738242
677,2015-07-02,0.004907161726692699
678,2015-07-03,-0.00222726879836177
679,2015-07-06,-0.0029054214715347193
680,2015-07-07,-0.00403588281330558
681,2015-07-08,-0.016308414035348218
682,2015-07-10,0.009093769090056103
683,2015-07-13,-0.016427474141947673
684,2015-07-14,0.018686460424941487
685,2015-07-15,0.011450244709507285
686,2015-07-16,-0.0011159156936906278
687,2015-07-17,0.014420975451409745
688,2015-07-20,-0.0008821504733722563
689,2015-07-21,0.009654797638574575
690,2015-07-22,-0.0006573015406781124
691,2015-07-23,-0.035807666592622134
692,2015-07-24,-0.006362582779629644
693,2015-07-27,-0.007090501867176968
694,2015-07-28,0.017744911241921457
695,2015-07-29,0.015215552836997048
696,2015-07-30,-0.03135227384583583
697,2015-07-31,-0.002064454703807783
698,2015-08-03,0.009824936723964672
699,2015-08-04,-0.005473061282581959
700,2015-08-05,0.007742753951675674
701,2015-08-06,-0.04619444600506872
702,2015-08-07,-0.02502201129308057
703,2015-08-10,0.03494890132183004
704,2015-08-11,-0.008265549977876763
705,2015-08-12,-0.01795177643596313
706,2015-08-13,-0.01019197161598262
707,2015-08-14,-0.021953378886938157
708,2015-08-17,0.021953378886938157
709,2015-08-18,-0.0021980697496175594
710,2015-08-19,-0.01726265579042474
711,2015-08-20,-0.003987672770751516
712,2015-08-21,-0.016115143219165518
713,2015-08-24,-0.020511476469335932
714,2015-08-25,-0.015667278521211525
715,2015-08-26,0.029302371854731835
716,2015-08-27,0.026979199125732656
717,2015-08-28,-0.03030777429445486
718,2015-08-31,-0.016807518838466873
719,2015-09-01,-0.019749309955237493
720,2015-09-02,-0.002661373590408189
721,2015-09-03,0.007966889649996034
722,2015-09-04,-0.02057984353620279
723,2015-09-08,-0.0125023394801822
724,2015-09-09,0.014390520084984537
725,2015-09-10,-0.018225307400108193
726,2015-09-11,0.015524089537950925
727,2015-09-14,0.014489142835911739
728,2015-09-15,-0.0005295731538632609
729,2015-09-16,0.021877105007158892
730,2015-09-17,-0.007065329456519276
731,2015-09-18,-0.01694791545528096
732,2015-09-21,0.0024009615375382154
733,2015-09-22,-0.013143067300209754
734,2015-09-23,-0.004055338387038976
735,2015-09-24,-0.021651075086336125
736,2015-09-25,-0.0044415865780891295
737,2015-09-28,-0.035397162357983625
738,2015-09-29,0.04756726903686648
739,2015-09-30,0.007665280607594305
740,2015-10-01,0.001091346774319213
741,2015-10-02,0.05435365013651161
742,2015-10-05,-0.009071220399663904
743,2015-10-06,0.010103771858976263
744,2015-10-07,0.0007718598121804199
745,2015-10-08,0.0056519735594240395
746,2015-10-09,0.010701996718455398
747,2015-10-13,-0.03901754287896253
748,2015-10-14,-0.025354546830989033
749,2015-10-15,0.024561189731250987
750,2015-10-16,0.024231900770893322
