,Time,Returns_ABEV3
171,2013-06-18,-0.005138559410086785
172,2013-06-19,-0.005812618086157073
173,2013-06-20,-0.012383171349850564
174,2013-06-21,0.020254382857570086
175,2013-06-24,-0.02340717766074718
176,2013-06-25,0.002365527498400688
177,2013-06-26,0.026041788788269127
178,2013-06-27,0.013963417136323208
179,2013-06-28,0.04415967519039121
180,2013-07-01,-0.0013281615538960345
181,2013-07-02,-0.019152120299177344
182,2013-07-03,-0.010524131521673308
183,2013-07-04,-0.0018688141400349245
184,2013-07-05,0.015835545703799525
185,2013-07-08,-0.0045516915566810034
186,2013-07-10,0.008471703926425267
187,2013-07-11,0.0015881870733398529
188,2013-07-12,0.00048808615277495804
189,2013-07-15,0.012608902235175634
190,2013-07-16,-0.014562922336042838
191,2013-07-17,-0.008470725541583679
192,2013-07-18,-0.011407085657207716
193,2013-07-19,-0.001497520012799125
194,2013-07-22,0.013890465674507357
195,2013-07-23,0.007240405476705902
196,2013-07-24,-0.009706787635605618
197,2013-07-25,0.0004936892707489982
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,0.011520732519409993
201,2013-07-31,0.046656819958122764
202,2013-08-01,0.02197081601388229
203,2013-08-02,-0.010177681138920924
204,2013-08-05,-0.007036027965640734
205,2013-08-06,-0.00930319967748039
206,2013-08-07,-0.005154043176228029
207,2013-08-08,0.009816432594012436
208,2013-08-09,-0.009581468641873148
209,2013-08-12,-0.006124005965334245
210,2013-08-13,0.017912603112265835
211,2013-08-14,-0.00570198316935322
212,2013-08-15,0.011025272445689183
213,2013-08-16,0.0063278971348537105
214,2013-08-19,-0.004022150404945801
215,2013-08-20,-0.04534025116050122
216,2013-08-21,-0.007862804226703712
217,2013-08-22,0.007862804226703712
218,2013-08-23,-0.008834889020364223
219,2013-08-26,-0.013338711548711135
220,2013-08-27,-0.002220023659600834
221,2013-08-28,-0.008057749362773592
222,2013-08-29,0.029434567278421753
223,2013-08-30,0.0090234317549025
224,2013-09-02,0.0
225,2013-09-03,-0.027933867511650945
226,2013-09-04,0.0
227,2013-09-05,0.009804839714798508
228,2013-09-06,-0.004400312676942519
229,2013-09-09,0.013384984104122921
230,2013-09-10,0.018081158140533127
231,2013-09-11,0.009921829341865696
232,2013-09-12,-0.007544609212906561
233,2013-09-13,0.00047358295986477117
234,2013-09-16,0.004010471842854191
235,2013-09-17,0.0017669062916598754
236,2013-09-18,0.0056330828427304525
237,2013-09-19,0.019239773743392252
238,2013-09-20,-0.004717637803782537
239,2013-09-23,-0.0016160312862223414
240,2013-09-24,-0.004051656832756212
241,2013-09-25,-0.0013928872964732442
242,2013-09-26,0.019098220284507583
243,2013-09-27,-0.0023959759086134014
244,2013-09-30,-0.03333365065653249
245,2013-10-01,0.007530155620756762
246,2013-10-02,-0.005878140944339805
247,2013-10-03,-0.0023609416954002427
248,2013-10-04,0.01022966844639761
249,2013-10-07,-0.008104511278522075
250,2013-10-08,-0.014247454545228688
251,2013-10-09,-0.0016761954297224158
252,2013-10-10,0.010608282086811638
253,2013-10-11,0.0041352563890497684
254,2013-10-14,0.006942266106445771
255,2013-10-15,0.0017572670430276993
256,2013-10-16,-0.00869953314947347
257,2013-10-17,0.01511682582744811
258,2013-10-18,0.00475710690932063
259,2013-10-21,-0.0015059602248999049
260,2013-10-22,0.006125332814590934
261,2013-10-23,-0.026851678492641806
262,2013-10-24,0.0058943613864061994
263,2013-10-25,0.005982691546244645
264,2013-10-28,0.001402375115879817
265,2013-10-29,-0.008562399601010462
266,2013-10-30,-0.009111675364437577
267,2013-10-31,-0.008110414139330224
268,2013-11-01,0.011320823122898283
269,2013-11-04,-0.010721727630720324
270,2013-11-05,-0.013262394108006337
271,2013-11-06,0.016849031649452506
272,2013-11-07,0.013742946096660269
273,2013-11-08,0.015070906884852686
274,2013-11-11,0.0
275,2013-11-12,-0.011076693144556504
276,2013-11-13,-0.0017601539965719226
277,2013-11-14,0.025510938719080833
278,2013-11-18,0.010251593919520019
279,2013-11-19,-0.015992550301804798
280,2013-11-21,-0.005774279088598178
281,2013-11-22,0.010942723802302545
282,2013-11-25,-0.004017705738494914
283,2013-11-26,0.012004729097541134
284,2013-11-27,-0.001706212002869023
285,2013-11-28,-0.006280811356177196
286,2013-11-29,0.005711445468051135
287,2013-12-02,-0.00285164516340064
288,2013-12-03,-0.02019291614687102
289,2013-12-04,-0.029567192919230045
290,2013-12-05,0.011335040099980542
291,2013-12-06,-0.006544181745962163
292,2013-12-09,0.015407706925576914
293,2013-12-10,-0.01182962527109277
294,2013-12-11,0.004158380661818839
295,2013-12-12,-0.01613570778307638
296,2013-12-13,-0.020081608297644937
297,2013-12-16,0.014644677912022175
298,2013-12-17,-0.0006058109071274131
299,2013-12-18,0.012049366734624645
300,2013-12-19,0.019563643381830698
301,2013-12-20,-0.0047091043204599
302,2013-12-23,0.007055308041720831
303,2013-12-26,-0.007645508372839949
304,2013-12-27,0.00940165811987459
305,2013-12-30,0.012784570492701874
306,2014-01-02,0.004033797351008062
307,2014-01-03,-0.02150814804741419
308,2014-01-06,-0.013005514967038945
309,2014-01-07,0.03105717730933577
310,2014-01-08,0.00976267416013643
311,2014-01-09,-0.02370957743467672
312,2014-01-10,0.006416485493145885
313,2014-01-13,-0.009346677266724779
314,2014-01-14,-0.0029389207636225656
315,2014-01-15,0.0005884637734987486
316,2014-01-16,-0.013020917069960447
317,2014-01-17,-0.008379017810795197
318,2014-01-20,0.0035996079302798023
319,2014-01-21,0.011905965564069643
320,2014-01-22,0.014096640978960018
321,2014-01-23,-0.03502603829793216
322,2014-01-24,-0.007277892671869068
323,2014-01-27,-0.02402548874658761
324,2014-01-28,0.0037339559746047968
325,2014-01-29,-0.003110650565949502
326,2014-01-30,-0.01127937515183186
327,2014-01-31,0.013768656783545996
328,2014-02-03,-0.037354971631122336
329,2014-02-04,0.004506368031848229
330,2014-02-05,-0.00838519838667029
331,2014-02-06,0.046194099845906944
332,2014-02-07,0.013514902592252742
333,2014-02-10,-0.01537214762862682
334,2014-02-11,0.028104547867526808
335,2014-02-12,-0.027485103489309104
336,2014-02-13,0.01108494242714686
337,2014-02-14,0.02120829634654342
338,2014-02-17,-0.007220839727465567
339,2014-02-18,-0.025072399046224714
340,2014-02-19,0.011697058649155156
341,2014-02-20,0.011561938866495147
342,2014-02-21,0.0030205718734119813
343,2014-02-24,0.001205534100246819
344,2014-02-25,0.0
345,2014-02-26,0.006006625441874469
346,2014-02-27,0.011314021899820226
347,2014-02-28,-0.0005922942690999022
348,2014-03-05,-0.004751025951337251
349,2014-03-06,0.004158380661818839
350,2014-03-07,-0.006542444799755742
351,2014-03-10,-0.004185733033624128
352,2014-03-11,0.000599095492177959
353,2014-03-12,0.0011969956841126894
354,2014-03-13,-0.007806266794791128
355,2014-03-14,-0.01396198398913695
356,2014-03-17,0.018773130774356606
357,2014-03-18,0.007173357502415989
358,2014-03-19,-0.0011920614455700473
359,2014-03-20,-0.0005965341899409893
360,2014-03-21,-0.00598487587056562
361,2014-03-24,0.010147278652853586
362,2014-03-25,-0.005356420298835207
363,2014-03-26,-0.005391392776230131
364,2014-03-27,0.023736294062417507
365,2014-03-28,-0.005882982249715507
366,2014-03-31,0.0
367,2014-04-01,0.008811457788755472
368,2014-04-02,0.0040855928986873735
369,2014-04-03,0.0005822958926340327
370,2014-04-04,-0.016427920077378033
371,2014-04-07,0.0
372,2014-04-08,-0.00474533011516165
373,2014-04-09,-0.0011899337695249201
374,2014-04-10,0.01065229233220677
375,2014-04-11,0.02443630145198572
376,2014-04-14,-0.00172566974494881
377,2014-04-15,-0.0017288258559089442
378,2014-04-16,0.008614109107629275
379,2014-04-17,-0.005734544276510878
380,2014-04-22,0.025550177307996247
381,2014-04-23,-0.011842142409092649
382,2014-04-24,-0.013133104129164241
383,2014-04-25,-0.007499948833546988
384,2014-04-28,-0.002319114763551955
385,2014-04-29,-0.003978032835997958
386,2014-04-30,-0.050189744523855495
387,2014-05-02,-0.014193388531669182
388,2014-05-05,0.025162419902243105
389,2014-05-06,0.009049835519917782
390,2014-05-07,-0.021245169963431287
391,2014-05-08,0.0
392,2014-05-09,0.014011925865977659
393,2014-05-12,0.009033424601601503
394,2014-05-13,-0.004807701568102729
395,2014-05-14,0.006006083940449436
396,2014-05-15,-0.012048398396412363
397,2014-05-16,0.0006058770255017443
398,2014-05-19,-0.0012121213605289505
399,2014-05-20,-0.0115890901084863
400,2014-05-21,0.012195334443513506
401,2014-05-22,0.013245166941406428
402,2014-05-23,-0.008408398140792528
403,2014-05-26,0.004213066719303882
404,2014-05-27,-0.03234941731323282
405,2014-05-28,0.0018592505554457794
406,2014-05-29,0.0
407,2014-05-30,-0.018119833461963886
408,2014-06-02,0.025522705024244807
409,2014-06-03,0.004904976112316106
410,2014-06-04,-0.008599623285994618
411,2014-06-05,-0.008052010306447865
412,2014-06-06,0.013588782712201208
413,2014-06-09,0.006116288367131517
414,2014-06-10,0.0006095702718464935
415,2014-06-11,-0.02031464135117922
416,2014-06-13,-0.014406763427530667
417,2014-06-16,-0.012698583337127367
418,2014-06-17,-0.006410278360919008
419,2014-06-18,0.026024953396419637
420,2014-06-20,0.0025031302181184323
421,2014-06-23,-0.02211780525361906
422,2014-06-24,-0.004482876543559833
423,2014-06-25,-0.004503063254154949
424,2014-06-26,0.010901037733814345
425,2014-06-27,-0.008968669982760247
426,2014-06-30,0.01405773949023148
427,2014-07-01,0.016986944574758578
428,2014-07-02,-0.001873306764710314
429,2014-07-03,0.016119381879883488
430,2014-07-04,0.003683245416296277
431,2014-07-07,-0.01792932053146945
432,2014-07-08,0.0024921507449295888
433,2014-07-10,-0.02520612338149153
434,2014-07-11,-0.000638365805272656
435,2014-07-14,-0.00383877630716567
436,2014-07-15,0.0070265380120386745
437,2014-07-16,0.01954048937268338
438,2014-07-17,0.011173362326518443
439,2014-07-18,0.026196929105811506
440,2014-07-21,0.010170593812858897
441,2014-07-22,-0.007768130122699279
442,2014-07-23,-0.014501764713525933
443,2014-07-24,0.01749661579876438
444,2014-07-25,-0.0072028524854435005
445,2014-07-28,-0.017624340041655806
446,2014-07-29,0.00550297950931089
447,2014-07-30,0.0
448,2014-07-31,-0.045533278462223326
449,2014-08-01,-0.0038363218405890187
450,2014-08-04,0.0012804099060446106
451,2014-08-05,-0.019380451549662503
452,2014-08-06,0.008444350275553347
453,2014-08-07,0.005804595465967122
454,2014-08-08,0.009600073729019165
455,2014-08-11,0.010769822184055311
456,2014-08-12,-0.0025236606453966637
457,2014-08-13,-0.008883307147979913
458,2014-08-14,0.0019102202561196435
459,2014-08-15,0.01138532222512545
460,2014-08-18,0.014981491657746204
461,2014-08-19,0.009864445579089054
462,2014-08-20,0.004895970911838798
463,2014-08-21,-0.0042826620540181715
464,2014-08-22,-0.0036854465450955054
465,2014-08-25,0.02251394082002589
466,2014-08-26,-0.004220808195662951
467,2014-08-27,0.0
468,2014-08-28,-0.013994691864148479
469,2014-08-29,0.0030591029344360088
470,2014-09-01,-0.025364860448734206
471,2014-09-02,0.0006263702052584641
472,2014-09-03,0.016149419299578582
473,2014-09-04,0.007366515816762842
474,2014-09-05,-0.021639175103481456
475,2014-09-08,-0.015113637810048264
476,2014-09-09,-0.00381437207547064
477,2014-09-10,0.014543411567694786
478,2014-09-11,-0.008194183889036033
479,2014-09-12,-0.021107275447945995
480,2014-09-15,0.03555936441951646
481,2014-09-16,0.0123993525220083
482,2014-09-17,-0.017402552295646245
483,2014-09-18,0.014317082399492254
484,2014-09-19,0.013505423199807076
485,2014-09-22,0.0024361156251297977
486,2014-09-23,-0.003046118712358936
487,2014-09-24,0.006689049163611127
488,2014-09-25,-0.008520988607241264
489,2014-09-26,0.003051512802705769
490,2014-09-29,-0.015351852009049871
491,2014-09-30,-0.007453388310443287
492,2014-10-01,-0.027814750527014986
493,2014-10-02,0.023441047971429985
494,2014-10-03,0.014299341739810512
495,2014-10-06,0.02559554562904065
496,2014-10-07,-0.010889399140489697
497,2014-10-08,-0.01841684957135037
498,2014-10-09,-0.0024813288935150446
499,2014-10-10,-0.025158559636154987
500,2014-10-13,0.023293467395158807
501,2014-10-14,0.003726650391413955
502,2014-10-15,-0.022571429165887835
503,2014-10-16,-0.014048762349704091
504,2014-10-17,0.03289354112417797
505,2014-10-20,-0.010006337399725673
506,2014-10-21,-0.015199785981765856
507,2014-10-22,-0.008974419207333995
508,2014-10-23,-0.022136320552914146
509,2014-10-24,0.033023395746580864
510,2014-10-27,-0.006389798098771049
511,2014-10-28,0.0012812301560485295
512,2014-10-29,0.0006400000218453883
513,2014-10-30,0.005105307834144757
514,2014-10-31,0.04298388256262298
515,2014-11-03,-0.012270030863421155
516,2014-11-04,0.009216593376530913
517,2014-11-05,0.0
518,2014-11-06,-0.0036764133419566747
519,2014-11-07,0.009165966453976715
520,2014-11-10,-0.007326100919321732
521,2014-11-11,-0.019802627296179764
522,2014-11-12,0.022861730230615773
523,2014-11-13,-0.022861730230615773
524,2014-11-14,-0.01131375990027328
525,2014-11-17,0.0031555721988096863
526,2014-11-18,0.019345377092028215
527,2014-11-19,0.022005838424689728
528,2014-11-21,0.03504950390387496
529,2014-11-24,-0.015294298124212347
530,2014-11-25,-0.0023739476319835084
531,2014-11-26,-0.011353632905807931
532,2014-11-27,-0.0048192867262684125
533,2014-11-28,0.012005006483298608
534,2014-12-01,-0.046406372814155716
535,2014-12-02,-0.024036577828241423
536,2014-12-03,0.003833870510721926
537,2014-12-04,0.0012746974320005933
538,2014-12-05,0.015798116876591273
539,2014-12-08,-0.010715513813125188
540,2014-12-09,-0.007633624855071464
541,2014-12-10,0.008900249470264132
542,2014-12-11,0.005680040515703588
543,2014-12-12,-0.02420500336017728
544,2014-12-15,0.004503063254154949
545,2014-12-16,0.0012828738128889405
546,2014-12-17,0.008298802814695083
547,2014-12-18,0.006968669316093301
548,2014-12-19,0.015037877364540542
549,2014-12-22,0.016039825681036568
550,2014-12-23,-0.004293168200910191
551,2014-12-26,-0.003077934195962584
552,2014-12-29,0.015902537446341736
553,2014-12-30,-0.01159604048001972
554,2015-01-02,-0.01671354236109268
555,2015-01-05,-0.01826822457002697
556,2015-01-06,0.0374341899121875
557,2015-01-07,0.013986181588264479
558,2015-01-08,-0.0012083385156027582
559,2015-01-09,-0.0024213691485006628
560,2015-01-12,0.012646901856361303
561,2015-01-13,0.0
562,2015-01-14,0.0029878122910407257
563,2015-01-15,0.001788435594772153
564,2015-01-16,0.0071216322617799754
565,2015-01-19,-0.01850246754799123
566,2015-01-20,0.017910926566529817
567,2015-01-21,0.011179875198471745
568,2015-01-22,0.011056324118778882
569,2015-01-23,-0.014573267851776706
570,2015-01-26,-0.002351617710660836
571,2015-01-27,-0.0017673642823496927
572,2015-01-28,0.004118981993010529
573,2015-01-29,0.03632564178131226
574,2015-01-30,0.0016973695249911103
575,2015-02-02,-0.011370275670294472
576,2015-02-03,0.003424603901305723
577,2015-02-04,-0.012037921579420185
578,2015-02-05,0.022806005529037332
579,2015-02-06,0.009537239191187208
580,2015-02-09,0.014412666335459345
581,2015-02-10,-0.007180312341231065
582,2015-02-11,0.0
583,2015-02-12,0.002767729340355185
584,2015-02-13,-0.004987541511039417
585,2015-02-18,0.011049891131638567
586,2015-02-19,0.0016469396627685207
587,2015-02-20,-0.0032967062824917903
588,2015-02-23,0.016917183805458258
589,2015-02-24,0.0
590,2015-02-25,-0.012523986185037472
591,2015-02-26,0.01306496537053281
592,2015-02-27,-0.009782741327580169
593,2015-03-02,-0.01153536579967307
594,2015-03-03,0.01806783340995155
595,2015-03-04,-0.006532467610278481
596,2015-03-05,0.002727135587120788
597,2015-03-06,-0.007105850968002425
598,2015-03-09,0.0005483959556138451
599,2015-03-10,-0.03005228856922848
600,2015-03-11,0.024554693483240353
601,2015-03-12,-0.005527819493348574
602,2015-03-13,0.005527819493348574
603,2015-03-16,-0.007747631664032806
604,2015-03-17,0.009400124511915298
605,2015-03-18,0.014207889273651908
606,2015-03-19,0.0037909604025472277
607,2015-03-20,0.009147225469352538
608,2015-03-23,0.00906431159458565
609,2015-03-24,-0.01013612305839251
610,2015-03-25,-0.01240911526266375
611,2015-03-26,-0.01863067586313072
612,2015-03-27,0.01100126576656768
613,2015-03-30,0.02003852535922679
614,2015-03-31,-0.009157079876286556
615,2015-04-01,0.025114918085344495
616,2015-04-02,-0.005291070404862541
617,2015-04-06,0.020478531343540496
618,2015-04-07,0.010341405235060552
619,2015-04-08,-0.0005145870832725663
620,2015-04-09,-0.005159970169108963
621,2015-04-10,0.009781287764706992
622,2015-04-13,-0.005651183804027848
623,2015-04-14,-0.015053437256409286
624,2015-04-15,0.0010453738536932988
625,2015-04-16,-0.0020919987256182715
626,2015-04-17,-0.0015719154402566993
627,2015-04-20,-0.00948379103697361
628,2015-04-22,0.003698815508904385
629,2015-04-23,-0.005288113856678933
630,2015-04-24,0.003704634993651812
631,2015-04-27,-0.0068911485768188285
632,2015-04-28,0.00530510542118412
633,2015-04-29,-0.00264900817157665
634,2015-04-30,0.005291070404862541
635,2015-05-04,0.02037150572626567
636,2015-05-05,0.011822291382836525
637,2015-05-06,0.013702320448742089
638,2015-05-07,-0.016772947221706858
639,2015-05-08,0.01878699629159586
640,2015-05-11,-0.0075738308920918485
641,2015-05-12,-0.01480746956190293
642,2015-05-13,0.003081615097079826
643,2015-05-14,-0.005141399500418586
644,2015-05-15,0.01382156633168563
645,2015-05-18,-0.020026291351349812
646,2015-05-19,-0.002076895812057611
647,2015-05-20,-0.04030237902402245
648,2015-05-21,0.019293202934679066
649,2015-05-22,-0.004788516731797365
650,2015-05-25,0.007968169649176904
651,2015-05-26,-0.019770827801788737
652,2015-05-27,-0.001620362179528989
653,2015-05-28,-0.0010816658707408777
654,2015-05-29,0.002702028050269867
655,2015-06-01,0.0037704864553478323
656,2015-06-02,-0.002691845574068985
657,2015-06-03,-0.0070327043179259086
658,2015-06-05,0.015086546509314402
659,2015-06-08,-0.012917402432951697
660,2015-06-09,0.0037849193602843556
661,2015-06-10,0.012335849314270675
662,2015-06-11,-0.004808986024447126
663,2015-06-12,0.0037423192566445884
664,2015-06-15,-0.023759271607711074
665,2015-06-16,0.023225511253432085
666,2015-06-17,-0.003744321036799114
667,2015-06-18,0.0005357621344335151
668,2015-06-19,0.010655454820996724
669,2015-06-22,0.004230571924254356
670,2015-06-23,-0.0021131016285163007
671,2015-06-24,-0.0005289606047695905
672,2015-06-25,0.0010576415581358134
673,2015-06-26,0.011560770154470212
674,2015-06-29,-0.009448889693944196
675,2015-06-30,0.0015810807399359028
676,2015-07-01,0.007345206354050227
677,2015-07-02,-0.004715649294018132
678,2015-07-03,0.0057606337424283005
679,2015-07-06,0.0036486358863538904
680,2015-07-07,0.004671693140773758
681,2015-07-08,-0.010934709601198023
682,2015-07-10,0.017129928336764078
683,2015-07-13,0.005645434402359761
684,2015-07-14,0.005613640523562058
685,2015-07-15,0.005076153031860375
686,2015-07-16,-0.0010131713126066977
687,2015-07-17,-0.001521633529161015
688,2015-07-20,0.0020283474999724938
689,2015-07-21,-0.006097528899720039
690,2015-07-22,-0.004597709013752116
691,2015-07-23,-0.01756243396178192
692,2015-07-24,-0.012057918045822902
693,2015-07-27,-0.014878011283562032
694,2015-07-28,0.005871433844473639
695,2015-07-29,-0.009625742256460956
696,2015-07-30,0.014933504186644964
697,2015-07-31,0.03024213944768439
698,2015-08-03,0.006654798213433288
699,2015-08-04,0.006610753798052205
700,2015-08-05,0.011088873426660317
701,2015-08-06,-0.003515042534568469
702,2015-08-07,-0.02547259606358443
703,2015-08-10,0.008222142928676845
704,2015-08-11,0.009676622242815736
705,2015-08-12,-0.04297839796892733
706,2015-08-13,-0.012779726646398704
707,2015-08-14,-0.0053735219404553725
708,2015-08-17,0.0016151282546101875
709,2015-08-18,0.004829631067343687
710,2015-08-19,-0.03043707699822651
711,2015-08-20,0.019672710411068106
712,2015-08-21,-0.022989573595685986
713,2015-08-24,0.0011068623461780724
714,2015-08-25,0.012640949107423083
715,2015-08-26,0.02959602615612633
716,2015-08-27,0.010548515532577962
717,2015-08-28,0.009399599477402987
718,2015-08-31,-0.007826807499904387
719,2015-09-01,-0.020106550899013698
720,2015-09-02,0.022722246939560264
721,2015-09-03,0.025278623567730474
722,2015-09-04,0.01114504978726627
723,2015-09-08,-0.012164315930555336
724,2015-09-09,-0.02060876647840093
725,2015-09-10,-0.002084367666689957
726,2015-09-11,-0.01630322682997365
727,2015-09-14,0.0
728,2015-09-15,0.010548515532577962
729,2015-09-16,0.0202552757181782
730,2015-09-17,0.002054392041133557
731,2015-09-18,-0.001026745496430781
732,2015-09-21,-0.007216474802798967
733,2015-09-22,0.003614772849042769
734,2015-09-23,-0.011926509011729092
735,2015-09-24,-0.0026115971330438192
736,2015-09-25,0.009370084172857673
737,2015-09-28,-0.0010367030477489436
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,0.014315223642184183
741,2015-10-02,
742,2015-10-05,
743,2015-10-06,-0.022863869299245554
744,2015-10-07,0.005515230964632245
745,2015-10-08,
746,2015-10-09,
747,2015-10-13,
748,2015-10-14,
749,2015-10-15,0.03786114596586421
750,2015-10-16,0.009375068177163826
751,2015-10-19,0.009287889265070515
752,2015-10-20,0.005633869079325837
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,0.0065839186067950806
758,2015-10-28,-0.008618558221080708
759,2015-10-29,
760,2015-10-30,
