,Time,Returns_EMBR3
174,2013-06-21,-0.03544432328613656
175,2013-06-24,-0.027182351301172858
176,2013-06-25,-0.013111534277753467
177,2013-06-26,0.014613462006945799
178,2013-06-27,0.017848763376295373
179,2013-06-28,0.0034339008479156163
180,2013-07-01,0.020839135508290862
181,2013-07-02,-0.0125484272051124
182,2013-07-03,0.0
183,2013-07-04,-0.01763886986004426
184,2013-07-05,0.018124424615881374
185,2013-07-08,0.00048536762696693714
186,2013-07-10,0.019222071434406907
187,2013-07-11,-0.0014289118887580443
188,2013-07-12,0.010431625879625983
189,2013-07-15,0.011723463146294577
190,2013-07-16,0.006505552532644288
191,2013-07-17,-0.006505552532644288
192,2013-07-18,0.003258043299511737
193,2013-07-19,0.0004646225295057427
194,2013-07-22,0.007864948806272754
195,2013-07-23,-0.025199699639263162
196,2013-07-24,-0.013320891868382478
197,2013-07-25,0.005730722601706706
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.021506105184391
201,2013-07-31,-0.019398310681399966
202,2013-08-01,0.010256500167189486
203,2013-08-02,-0.013354076211323562
204,2013-08-05,-0.009872774398493434
205,2013-08-06,-0.021108963210235032
206,2013-08-07,-0.002135665577777335
207,2013-08-08,0.022199644339602198
208,2013-08-09,-0.0020930934405885004
209,2013-08-12,0.001570322186853268
210,2013-08-13,0.0010453738536932988
211,2013-08-14,-0.018455467133032588
212,2013-08-15,-0.02097420203023015
213,2013-08-16,0.04360068689806873
214,2013-08-19,0.05565427119727229
215,2013-08-20,-0.028958588704945498
216,2013-08-21,0.02550775954721285
217,2013-08-22,-0.0039584415864277744
218,2013-08-23,-0.018009541735218182
219,2013-08-26,-0.0005049230354647882
220,2013-08-27,-0.025058842541655135
221,2013-08-28,-0.016184065487342192
222,2013-08-29,0.014629361883177872
223,2013-08-30,0.020534550574489163
224,2013-09-02,-0.01175577014577156
225,2013-09-03,-0.004637987977013314
226,2013-09-04,0.003609129888026086
227,2013-09-05,0.014307807039611653
228,2013-09-06,-0.001523178804852865
229,2013-09-09,0.021614361886956424
230,2013-09-10,0.02164363876937836
231,2013-09-11,-0.02214107721541181
232,2013-09-12,-0.05103148001244584
233,2013-09-13,-0.023842188962759803
234,2013-09-16,0.0032119407488178098
235,2013-09-17,-0.0032119407488178098
236,2013-09-18,-0.024424497062021544
237,2013-09-19,0.0010981879192653032
238,2013-09-20,-0.002747954538988573
239,2013-09-23,-0.00441258300087588
240,2013-09-24,-0.007212292212439131
241,2013-09-25,0.02854205901877327
242,2013-09-26,-0.008150004361924701
243,2013-09-27,0.0146225188675424
244,2013-09-30,-0.04284015867649238
245,2013-10-01,0.03636764417087468
246,2013-10-02,-0.010881445482940233
247,2013-10-03,0.0010933844719671626
248,2013-10-04,0.015184728183127216
249,2013-10-07,0.009108019030727554
250,2013-10-08,0.0031948377333068656
251,2013-10-09,-0.01986631779134518
252,2013-10-10,0.011323873731443168
253,2013-10-11,0.021220902989445456
254,2013-10-14,-0.0021018925789322296
255,2013-10-15,-0.04354350747253477
256,2013-10-16,-0.021100226985139692
257,2013-10-17,-0.023276668262565803
258,2013-10-18,0.010854148264008767
259,2013-10-21,-0.0005683432946397282
260,2013-10-22,0.008491418131966633
261,2013-10-23,0.03053254019602525
262,2013-10-24,-0.010442578805678338
263,2013-10-25,-0.02574294438247904
264,2013-10-28,0.009029407228961617
265,2013-10-29,-0.06678818469181014
266,2013-10-30,-0.009656079854944988
267,2013-10-31,-0.008526239228245025
268,2013-11-01,0.024170360927812773
269,2013-11-04,-0.013221285942076388
270,2013-11-05,0.03973246962994148
271,2013-11-06,-0.02950066265599327
272,2013-11-07,0.03471957822915028
273,2013-11-08,0.01777054451200888
274,2013-11-11,0.009049835519917782
275,2013-11-12,0.018963200707756034
276,2013-11-13,0.004410150477552666
277,2013-11-14,-0.014404681202548453
278,2013-11-18,0.013303965626362935
279,2013-11-19,-0.026787315963650027
280,2013-11-21,0.006764343908765458
281,2013-11-22,-0.008462617738957068
282,2013-11-25,0.004522336706811014
283,2013-11-26,-0.022242148733720768
284,2013-11-27,0.03568767379476734
285,2013-11-28,0.01161844360216957
286,2013-11-29,-0.002202699189135515
287,2013-12-02,-0.011644101943155682
288,2013-12-03,-0.003911656177648659
289,2013-12-04,-0.012961691751113502
290,2013-12-05,-0.023530498760705676
291,2013-12-06,0.010398765292909395
292,2013-12-09,0.011428695823623158
293,2013-12-10,-0.01257883974426166
294,2013-12-11,0.017679502400960168
295,2013-12-12,0.0033859512206197984
296,2013-12-13,0.03324405857915469
297,2013-12-16,0.004350197181152371
298,2013-12-17,0.005411322582076217
299,2013-12-18,-0.008128031743232622
300,2013-12-19,-0.009841413492772233
301,2013-12-20,0.032966941121923554
302,2013-12-23,-0.011227009430570867
303,2013-12-26,0.011227009430570867
304,2013-12-27,0.002124323744293388
305,2013-12-30,0.002119714681334095
306,2014-01-02,0.01627770254171379
307,2014-01-03,-0.004175371192558508
308,2014-01-06,-0.0010466248719249727
309,2014-01-07,0.010416709044782646
310,2014-01-08,0.005168021971915238
311,2014-01-09,-0.015584731016697884
312,2014-01-10,-0.0026212859733143468
313,2014-01-13,0.013037995018096993
314,2014-01-14,0.027595057759359776
315,2014-01-15,0.010529002020538414
316,2014-01-16,0.01239173290939144
317,2014-01-17,-0.0234248942549522
318,2014-01-20,-0.016781476962003605
319,2014-01-21,0.007662872745569427
320,2014-01-22,0.0060882988672550375
321,2014-01-23,-0.003546950677162375
322,2014-01-24,-0.02258828013538361
323,2014-01-27,-0.018339523699613114
324,2014-01-28,0.019377458379251866
325,2014-01-29,-0.014629361883177872
326,2014-01-30,-0.02343030568769766
327,2014-01-31,-0.009201689239893174
328,2014-02-03,-0.006546613848934069
329,2014-02-04,0.017901210329240413
330,2014-02-05,-0.002691845574068985
331,2014-02-06,0.010724017271332986
332,2014-02-07,0.021108963210235032
333,2014-02-10,-0.009971271542396298
334,2014-02-11,0.02551567739407723
335,2014-02-12,0.010230216836934591
336,2014-02-13,0.023637056618056373
337,2014-02-14,-0.005982121379335847
338,2014-02-17,-0.017654935238720526
339,2014-02-18,-0.009716312944874073
340,2014-02-19,0.01984298176280319
341,2014-02-20,-0.018302493613730153
342,2014-02-21,0.009701378104638003
343,2014-02-24,0.010614150965251312
344,2014-02-25,0.002009091635344795
345,2014-02-26,0.04080192407298444
346,2014-02-27,0.01861184719459885
347,2014-02-28,-0.009501211391444109
348,2014-03-05,-0.012004945520341703
349,2014-03-06,-0.014108771758747363
350,2014-03-07,0.0019579545668113596
351,2014-03-10,-0.007362094601908176
352,2014-03-11,-0.0019723379661193974
353,2014-03-12,0.0004934616433711625
354,2014-03-13,-0.03361239422743667
355,2014-03-14,-0.007682444758136064
356,2014-03-17,0.011247510922632209
357,2014-03-18,0.018635693715894686
358,2014-03-19,-0.0060060739604104185
359,2014-03-20,-0.006547442011408222
360,2014-03-21,0.0010100000858583869
361,2014-03-24,-0.0065839186067950806
362,2014-03-25,0.016129381929883557
363,2014-03-26,-0.002503080092806531
364,2014-03-27,0.009975094931507389
365,2014-03-28,-0.004975184515426445
366,2014-03-31,0.009431740541999467
367,2014-04-01,0.006402434911250143
368,2014-04-02,-0.004921318866606406
369,2014-04-03,-0.0004934616433711625
370,2014-04-04,-0.0184314562311787
371,2014-04-07,-0.02804155256421037
372,2014-04-08,-0.005703930424459713
373,2014-04-09,0.006220859875102569
374,2014-04-10,-0.004662013105811713
375,2014-04-11,0.003110422414392744
376,2014-04-14,-0.019336844485489557
377,2014-04-15,-0.004230571924254356
378,2014-04-16,0.02149492867498992
379,2014-04-17,0.010319957164770965
380,2014-04-22,-0.028640332993157713
381,2014-04-23,0.01155475040542342
382,2014-04-24,-0.00628598176999029
383,2014-04-25,0.005240997321580121
384,2014-04-28,-0.018465204149992864
385,2014-04-29,0.026794351729716226
386,2014-04-30,-0.0005185377083498643
387,2014-05-02,-0.004158009932550222
388,2014-05-05,0.006747962103171634
389,2014-05-06,0.0030991244613436386
390,2014-05-07,-0.0015482841802607616
391,2014-05-08,-0.003622254743354425
392,2014-05-09,-0.01725543467370949
393,2014-05-12,0.012057918045822902
394,2014-05-13,-0.007847280245854904
395,2014-05-14,-0.007380159818629828
396,2014-05-15,-0.009569504434955522
397,2014-05-16,0.0010678591796349224
398,2014-05-19,-0.006423951255663418
399,2014-05-20,0.0069574268618071144
400,2014-05-21,0.001598774611831999
401,2014-05-22,0.018465204149992864
402,2014-05-23,0.0165893903000911
403,2014-05-26,0.013278948950624425
404,2014-05-27,0.007581638540532509
405,2014-05-28,0.008024064917581786
406,2014-05-29,-0.0009995003330836028
407,2014-05-30,0.019802627296179764
408,2014-06-02,0.016047025597517806
409,2014-06-03,0.008645586992853893
410,2014-06-04,0.004294924282880697
411,2014-06-05,-0.009569499093074807
412,2014-06-06,-0.004819190049847322
413,2014-06-09,0.014388689142922129
414,2014-06-10,0.0033277900926744763
415,2014-06-11,-0.009058512694381182
416,2014-06-13,-0.0281708783350596
417,2014-06-16,0.004423698756057082
418,2014-06-17,0.01990840308763442
419,2014-06-18,0.005752700566374003
420,2014-06-20,-0.030084802410065503
421,2014-06-23,-0.005433354932441681
422,2014-06-24,-0.0004954669287520197
423,2014-06-25,-0.014977863998847152
424,2014-06-26,-0.0035273406957134767
425,2014-06-27,-0.009127852884969201
426,2014-06-30,0.02812852450828185
427,2014-07-01,0.012306332404966813
428,2014-07-02,0.003906206043386984
429,2014-07-03,0.027398974188114433
430,2014-07-04,0.007557900879742618
431,2014-07-07,-0.00518996223202528
432,2014-07-08,-0.023936040974652073
433,2014-07-10,0.031006633712046927
434,2014-07-11,0.004218332948417558
435,2014-07-14,0.031763361444431926
436,2014-07-15,-0.015985771243427038
437,2014-07-16,-0.016245332899590625
438,2014-07-17,0.016245332899590625
439,2014-07-18,-0.012975066180826555
440,2014-07-21,0.01205392378497061
441,2014-07-22,0.0036798567891338507
442,2014-07-23,0.0032087581231032836
443,2014-07-24,0.00911163499978107
444,2014-07-25,-0.01507910751616226
445,2014-07-28,-0.000921142395855945
446,2014-07-29,-0.01205392378497061
447,2014-07-30,0.007434931845728077
448,2014-07-31,-0.0023175445440761777
449,2014-08-01,0.013825151395555846
450,2014-08-04,-0.004587164006906175
451,2014-08-05,-0.024198481819527995
452,2014-08-06,-0.0014140468673877749
453,2014-08-07,0.009856873753814277
454,2014-08-08,0.019427067960260835
455,2014-08-11,0.007757282796463816
456,2014-08-12,0.0036297680505783525
457,2014-08-13,0.00856825986038201
458,2014-08-14,-0.007662872745569427
459,2014-08-15,-0.008634454916331968
460,2014-08-18,0.01674630633501062
461,2014-08-19,0.0008971736806371311
462,2014-08-20,0.005366784020991222
463,2014-08-21,0.014611727752945392
464,2014-08-22,-0.011049836186585171
465,2014-08-25,0.010610179112015672
466,2014-08-26,-0.019090524700899003
467,2014-08-27,-0.024042800202995096
468,2014-08-28,-0.013404452764076868
469,2014-08-29,0.012945164592037095
470,2014-09-01,-0.019949629372848943
471,2014-09-02,0.020408917544888716
472,2014-09-03,-0.00045928817203977346
473,2014-09-04,0.01050957811186004
474,2014-09-05,-0.0018198822543280535
475,2014-09-08,0.0031826351029091704
476,2014-09-09,-0.001362752848581117
477,2014-09-10,0.03132251518190321
478,2014-09-11,0.00571049200148499
479,2014-09-12,0.011757156986043515
480,2014-09-15,0.016742181143073687
481,2014-09-16,-0.008121481017622667
482,2014-09-17,0.012369575766384866
483,2014-09-18,-0.001272577081020465
484,2014-09-19,0.002966732541166195
485,2014-09-22,-0.016642116896019132
486,2014-09-23,-0.006042314455962483
487,2014-09-24,-0.006079089630389944
488,2014-09-25,-0.001743636050818953
489,2014-09-26,0.024564906824282584
490,2014-09-29,0.013110739989799836
491,2014-09-30,0.01459884143796053
492,2014-10-01,0.010298752200574413
493,2014-10-02,-0.024897593638534943
494,2014-10-03,-0.004632478278024266
495,2014-10-06,-0.01531297434925838
496,2014-10-07,-0.028697621513900984
497,2014-10-08,0.013581807901172027
498,2014-10-09,-0.01578975752397138
499,2014-10-10,-0.034175986402592784
500,2014-10-13,-0.03538548801202479
501,2014-10-14,0.030800381505721397
502,2014-10-15,-0.02465814627257723
503,2014-10-16,0.019590178733333907
504,2014-10-17,0.021928654426929928
505,2014-10-20,-0.003168140380989115
506,2014-10-21,0.019304797476784596
507,2014-10-22,-0.009381306028838576
508,2014-10-23,0.01426044633585466
509,2014-10-24,-0.00044257579832862604
510,2014-10-27,0.042042985858651516
511,2014-10-28,-0.009810230305224543
512,2014-10-29,-0.006881747589053688
513,2014-10-30,-0.016097846343539945
514,2014-10-31,0.0508765847508581
515,2014-11-03,-0.010897006403931098
516,2014-11-04,0.011313759900273723
517,2014-11-05,0.004158010148663571
518,2014-11-06,0.004553889148111168
519,2014-11-07,0.0028872777327375587
520,2014-11-10,-0.04205834155889532
521,2014-11-11,0.03129215083327486
522,2014-11-12,0.0029099999749422345
523,2014-11-13,0.004142549334551937
524,2014-11-14,-0.01206090702386664
525,2014-11-17,0.004175371410480633
526,2014-11-18,0.03198308620817514
527,2014-11-19,-0.010547805488110296
528,2014-11-21,-0.035280687542118105
529,2014-11-24,-0.017903291492527007
530,2014-11-25,-0.006472514505617699
531,2014-11-26,-0.0012995453420856506
532,2014-11-27,0.0056192495900493356
533,2014-11-28,0.0187878284610008
534,2014-12-01,-0.0472051286339239
535,2014-12-02,0.007950616261663601
536,2014-12-03,0.007014452412822614
537,2014-12-04,0.00435924849781566
538,2014-12-05,0.009092983000621224
539,2014-12-08,-0.019147712517581184
540,2014-12-09,0.02986592827808021
541,2014-12-10,0.005528357573014286
542,2014-12-11,0.023885484989357053
543,2014-12-12,-0.03540196995095979
544,2014-12-15,-0.010349337961959915
545,2014-12-16,0.023560780920556024
546,2014-12-17,0.009690364228132076
547,2014-12-18,0.006269613013595521
548,2014-12-19,0.00705836436744578
549,2014-12-22,0.016006867846936945
550,2014-12-23,0.0281030543600167
551,2014-12-26,-0.028917636889784326
552,2014-12-29,0.00852100898213859
553,2014-12-30,-0.012604313794775113
554,2015-01-02,0.016636577322713286
555,2015-01-05,-0.022381443348399088
556,2015-01-06,-0.01827285061332118
557,2015-01-07,-0.0075726485651124165
558,2015-01-08,-0.029136594086655254
559,2015-01-09,-0.00873372382840465
560,2015-01-12,0.004813004364659257
561,2015-01-13,-0.012738981568765961
562,2015-01-14,-0.0554435928688326
563,2015-01-15,0.007912538373259448
564,2015-01-16,-0.010251720726431657
565,2015-01-19,0.0
566,2015-01-20,-0.005636463959468596
567,2015-01-21,0.04061476438259248
568,2015-01-22,0.004962699109225088
569,2015-01-23,0.032325240872555394
570,2015-01-26,0.0008709930864223558
571,2015-01-27,0.0013052427631894403
572,2015-01-28,-0.0065430985889358695
573,2015-01-29,0.010881500187533977
574,2015-01-30,0.02732877165377401
575,2015-02-02,0.0
576,2015-02-03,0.021255228201970233
577,2015-02-04,0.01879136214758015
578,2015-02-05,-0.015908922433105932
579,2015-02-06,0.014694141939220806
580,2015-02-09,-0.006912001497165754
581,2015-02-10,0.01979462732817927
582,2015-02-11,0.019018005835762075
583,2015-02-12,0.010540796405782427
584,2015-02-13,-0.0058422756242282325
585,2015-02-18,0.00778210168236404
586,2015-02-19,0.003868515537611028
587,2015-02-20,0.013803900169158112
588,2015-02-23,-0.0007619047987619254
589,2015-02-24,-0.024692612590371255
590,2015-02-25,0.004287630896909089
591,2015-02-26,0.015055331946221884
592,2015-02-27,-0.047067510857985884
593,2015-03-02,0.026160786915040646
594,2015-03-03,0.0015637610998142648
595,2015-03-04,0.0019512201312616995
596,2015-03-05,-0.04587045406609702
597,2015-03-06,0.029360645102284977
598,2015-03-09,0.01064468951141384
599,2015-03-10,-0.027028672387919173
600,2015-03-11,0.015194254423455344
601,2015-03-12,-0.007968209331715936
602,2015-03-13,-0.006823225348125295
603,2015-03-16,0.004821262757611855
604,2015-03-17,-0.0020060588070252017
605,2015-03-18,0.013165959182304565
606,2015-03-19,0.01338602665012889
607,2015-03-20,0.002343712056106284
608,2015-03-23,-0.02608843711557851
609,2015-03-24,-0.03587824761684333
610,2015-03-25,0.004555857858174139
611,2015-03-26,-0.005802005501181817
612,2015-03-27,0.011981180544826664
613,2015-03-30,0.025143214715024342
614,2015-03-31,-0.01696325073629179
615,2015-04-01,-0.009824066314635616
616,2015-04-02,0.0020547366999026373
617,2015-04-06,0.0028694013770507176
618,2015-04-07,-0.007395267886157075
619,2015-04-08,-0.009113526020466889
620,2015-04-09,0.007049583121928826
621,2015-04-10,-0.0012404797695624303
622,2015-04-13,0.003304422668100493
623,2015-04-14,-0.0028907721968454148
624,2015-04-15,-0.006222753823621474
625,2015-04-16,-0.02999172988073351
626,2015-04-17,-0.004297428278869475
627,2015-04-20,0.0072946046393513875
628,2015-04-22,-0.016814321913623864
629,2015-04-23,0.001303541325067492
630,2015-04-24,-0.016637905325174174
631,2015-04-27,-0.0088691931973508
632,2015-04-28,0.01151465335230828
633,2015-04-29,-0.008401508812510894
634,2015-04-30,0.0425966178786239
635,2015-05-04,0.00424629088145112
636,2015-05-05,0.009278851895589302
637,2015-05-06,-0.019928579812247715
638,2015-05-07,-0.0042918520815407035
639,2015-05-08,0.006858149469453956
640,2015-05-11,0.010199833435122319
641,2015-05-12,-0.022232681928490372
642,2015-05-13,0.0008643475227918529
643,2015-05-14,-0.009984888685704352
644,2015-05-15,0.015584773972023847
645,2015-05-18,-0.014712510525360045
646,2015-05-19,0.038482686903946295
647,2015-05-20,-0.0033613477027047978
648,2015-05-21,0.027398974188114433
649,2015-05-22,0.029455427863189332
650,2015-05-25,0.0019861376541685516
651,2015-05-26,-0.031851149795047995
652,2015-05-27,-0.01444221542109636
653,2015-05-28,0.021382435154116752
654,2015-05-29,-0.02972964555697155
655,2015-06-01,-0.00884034364297559
656,2015-06-02,0.019678298380411796
657,2015-06-03,-0.0049875829704078
658,2015-06-05,-0.01850351400938255
659,2015-06-08,-0.009810230305224543
660,2015-06-09,-0.011207013847676528
661,2015-06-10,0.015057285983909097
662,2015-06-11,0.001280179366639267
663,2015-06-12,0.02899963670815353
664,2015-06-15,0.004958729271540285
665,2015-06-16,-0.00578749019755076
666,2015-06-17,-0.00290645834662584
667,2015-06-18,0.013217953699444784
668,2015-06-19,0.0008202625562456767
669,2015-06-22,-0.01611934087947242
670,2015-06-23,-0.007948211848335163
671,2015-06-24,-0.015235080963400094
672,2015-06-25,-0.0021345151725546962
673,2015-06-26,0.02323234324692125
674,2015-06-29,-0.027085955462955003
675,2015-06-30,0.01490344840261848
676,2015-07-01,
677,2015-07-02,
678,2015-07-03,-0.0042918520815407035
679,2015-07-06,0.0064308903302903175
680,2015-07-07,0.0004272591391636382
681,2015-07-08,0.02447379534878369
682,2015-07-10,-0.01469692661489086
683,2015-07-13,0.0025349400984651105
684,2015-07-14,0.024177917042280672
685,2015-07-15,-0.008686755582477446
686,2015-07-16,-0.0012471005306369243
687,2015-07-17,0.00828500993676995
688,2015-07-20,-0.007453492217341484
689,2015-07-21,0.0016611715128371785
690,2015-07-22,-0.01378755912450691
691,2015-07-23,-0.0029491910369250363
692,2015-07-24,0.004210448325443927
693,2015-07-27,-0.013536543700725545
694,2015-07-28,0.020654011767581082
695,2015-07-29,-0.007117468066855537
696,2015-07-30,-0.05617022945024708
697,2015-07-31,0.06036314972709089
698,2015-08-03,0.004175371410480633
699,2015-08-04,0.011187189390564178
700,2015-08-05,0.016752179298677117
701,2015-08-06,0.011281304399936687
702,2015-08-07,-0.018601385886442223
703,2015-08-10,
704,2015-08-11,
705,2015-08-12,-0.009929829211558161
706,2015-08-13,-0.0020811246237819603
707,2015-08-14,-0.014690715410003996
708,2015-08-17,-0.00849257740173126
709,2015-08-18,-0.01763865830574307
710,2015-08-19,0.0008675922453100782
711,2015-08-20,-0.01926495657913918
712,2015-08-21,-0.007098610109939507
713,2015-08-24,-0.030743741368203015
714,2015-08-25,0.005494473403959255
715,2015-08-26,0.05204643536320708
716,2015-08-27,-0.004344099019701897
717,2015-08-28,-0.0008709930864223558
718,2015-08-31,0.0013062923410718241
719,2015-09-01,-0.02288836763391089
720,2015-09-02,0.05120424545001345
721,2015-09-03,0.00042296470122948904
722,2015-09-04,0.010096804541257498
723,2015-09-08,-0.010519769242486987
724,2015-09-09,-0.01491602340358078
725,2015-09-10,0.021661411827489818
726,2015-09-11,-0.006322423722679549
727,2015-09-14,0.02711319425629677
728,2015-09-15,0.027999435652622306
729,2015-09-16,0.026457614340629654
730,2015-09-17,
731,2015-09-18,
732,2015-09-21,0.005366053504638479
733,2015-09-22,0.009889772505181416
734,2015-09-23,-0.015640219633619168
735,2015-09-24,
736,2015-09-25,
737,2015-09-28,
738,2015-09-29,
739,2015-09-30,0.0011772024348921661
740,2015-10-01,-0.005899722127188145
741,2015-10-02,
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,0.03405905764366901
745,2015-10-08,
746,2015-10-09,
747,2015-10-13,-0.03258866111344361
748,2015-10-14,-0.022862643422770557
749,2015-10-15,0.032558278809298624
750,2015-10-16,0.02062720153747266
751,2015-10-19,0.0
752,2015-10-20,-0.0018921859592206935
753,2015-10-21,0.00566569987089327
754,2015-10-22,0.01421119680034355
755,2015-10-23,0.010343609220452521
756,2015-10-26,-0.023425462758860593
757,2015-10-27,
758,2015-10-28,
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,0.039519838784241035
762,2015-11-04,-0.03881294585978923
