,Time,Returns_BRKM5
173,2013-06-20,0.014433824931219252
174,2013-06-21,-0.003120065030945973
175,2013-06-24,-0.025317807984289953
176,2013-06-25,0.025317807984289953
177,2013-06-26,0.0246926125903717
178,2013-06-27,0.01632936193254997
179,2013-06-28,-0.010856560191195186
180,2013-07-01,0.03924403704044099
181,2013-07-02,-0.026589394309001424
182,2013-07-03,0.01780456475326897
183,2013-07-04,0.0
184,2013-07-05,-0.04758506999894818
185,2013-07-08,-0.04414329686882068
186,2013-07-10,0.017891851079103294
187,2013-07-11,0.029331275852114036
188,2013-07-12,-0.01987643075759582
189,2013-07-15,0.061436219461438846
190,2013-07-16,-0.013662344975566398
191,2013-07-17,0.014841472470672468
192,2013-07-18,-0.0023598241735696135
193,2013-07-19,0.004126147911172051
194,2013-07-22,-0.0011771631730148613
195,2013-07-23,0.018670262817062078
196,2013-07-24,-0.005797001741322916
197,2013-07-25,0.002902701518428419
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.01447203260853458
201,2013-07-31,0.0247637186450822
202,2013-08-01,-0.020690451329457016
203,2013-08-02,-0.014624420608960076
204,2013-08-05,0.005875516487735322
205,2013-08-06,-0.025513161509442384
206,2013-08-07,-0.0024066799344089063
207,2013-08-08,0.04591736693734694
208,2013-08-09,0.014848931589456438
209,2013-08-12,0.01183451433634719
210,2013-08-13,0.005029404146360328
211,2013-08-14,0.008326387035195282
212,2013-08-15,-0.01335579118155561
213,2013-08-16,0.019967330598984923
214,2013-08-19,0.0038367819059645925
215,2013-08-20,-0.03224292465364087
216,2013-08-21,-0.008510803145140855
217,2013-08-22,0.015267529110847278
218,2013-08-23,-0.0011230209244006417
219,2013-08-26,-0.005633705041305781
220,2013-08-27,-0.03507119894945765
221,2013-08-28,-0.006457316244298017
222,2013-08-29,0.013454371234492779
223,2013-08-30,0.02467844177160705
224,2013-09-02,0.01686391848270752
225,2013-09-03,0.0
226,2013-09-04,0.016584072274176798
227,2013-09-05,0.0005480953823151502
228,2013-09-06,0.004373981823112771
229,2013-09-09,0.012469611627129229
230,2013-09-10,-0.000538938333655814
231,2013-09-11,-0.010840160644507435
232,2013-09-12,0.0005448651579946784
233,2013-09-13,0.011911293727118188
234,2013-09-16,0.002687397550937831
235,2013-09-17,-0.002687397550937831
236,2013-09-18,-0.006479558482168635
237,2013-09-19,-0.02412392272333186
238,2013-09-20,-0.02131325829089059
239,2013-09-23,0.01574841365748325
240,2013-09-24,0.006119685131557251
241,2013-09-25,0.0
242,2013-09-26,-0.007236379831632611
243,2013-09-27,-0.0033575856948457883
244,2013-09-30,-0.0050576112304385745
245,2013-10-01,0.013430532041017074
246,2013-10-02,0.017631256109011506
247,2013-10-03,-0.01930029687668844
248,2013-10-04,0.0022247507013997136
249,2013-10-07,0.0066445979063054494
250,2013-10-08,-0.012215642955760941
251,2013-10-09,0.021006907883888815
252,2013-10-10,0.003821953769981512
253,2013-10-11,0.007600470898454059
254,2013-10-14,0.01769008875820033
255,2013-10-15,0.004770748513132528
256,2013-10-16,0.015219448446701644
257,2013-10-17,0.009331223745963513
258,2013-10-18,0.025975487726327184
259,2013-10-21,0.005515230964632245
260,2013-10-22,0.00647891642060916
261,2013-10-23,0.0004966476633820882
262,2013-10-24,-0.015511895106277596
263,2013-10-25,-0.014220707251226372
264,2013-10-28,0.005610879438542327
265,2013-10-29,-0.006634318627157132
266,2013-10-30,0.006125542223406999
267,2013-10-31,0.011636812611345526
268,2013-11-01,-0.0075738308920918485
269,2013-11-04,-0.01121316539950401
270,2013-11-05,-0.010822110537652918
271,2013-11-06,0.004652373584216107
272,2013-11-07,0.016368652747376977
273,2013-11-08,-0.003557818419138492
274,2013-11-11,0.010635755123377777
275,2013-11-12,-0.010126668817929119
276,2013-11-13,0.016654434905137183
277,2013-11-14,0.02666824708216131
278,2013-11-18,0.015474196582597521
279,2013-11-19,-0.018891285496601462
280,2013-11-21,0.02176622758220015
281,2013-11-22,0.01330818120249555
282,2013-11-25,-0.0301964478928185
283,2013-11-26,-0.004877960891877198
284,2013-11-27,0.007308144406970474
285,2013-11-28,0.004842672784965529
286,2013-11-29,0.004819190049847322
287,2013-12-02,0.009569499093074807
288,2013-12-03,-0.013905810601783752
289,2013-12-04,0.0014475756797418526
290,2013-12-05,-0.0033808291077042085
291,2013-12-06,0.01821713892877419
292,2013-12-09,-0.04468932264785108
293,2013-12-10,0.0004966476633820882
294,2013-12-11,-0.013496730747131647
295,2013-12-12,-0.002015164359145949
296,2013-12-13,-0.006577256026341516
297,2013-12-16,0.0025348048417677127
298,2013-12-17,-0.008644854244766353
299,2013-12-18,0.018720556358819973
300,2013-12-19,0.02132478526567949
301,2013-12-20,0.001960834009655965
302,2013-12-23,0.005859440449382802
303,2013-12-26,-0.003413902364684418
304,2013-12-27,0.01262157562647026
305,2013-12-30,0.01294051127573459
306,2014-01-02,-0.02849746090166949
307,2014-01-03,0.026113717279089066
308,2014-01-06,-0.018791302152011635
309,2014-01-07,-0.014205431484922482
310,2014-01-08,-0.011910760861070457
311,2014-01-09,0.0024930952206903
312,2014-01-10,0.00595835908857989
313,2014-01-13,-0.013958401755655991
314,2014-01-14,0.013463229697762813
315,2014-01-15,-0.0009911298880944663
316,2014-01-16,-0.00796420337047854
317,2014-01-17,-0.03612710449827494
318,2014-01-20,0.004136510765664347
319,2014-01-21,0.0
320,2014-01-22,-0.004136510765664347
321,2014-01-23,-0.015666064930926815
322,2014-01-24,-0.0005264543422458523
323,2014-01-27,-0.01913939388756436
324,2014-01-28,0.014917751733736218
325,2014-01-29,-0.0031779687763462405
326,2014-01-30,-0.018742181809741076
327,2014-01-31,0.004315001301413268
328,2014-02-03,-0.0317139754895277
329,2014-02-04,-0.0005557099337227811
330,2014-02-05,-0.027615167032973176
331,2014-02-06,0.005698021114637797
332,2014-02-07,0.009612740122453722
333,2014-02-10,-0.0039469460896031094
334,2014-02-11,0.04095757628142449
335,2014-02-12,-0.0016282771133950824
336,2014-02-13,0.019898531783265394
337,2014-02-14,0.029899892447539322
338,2014-02-17,-0.004662013105811713
339,2014-02-18,-0.07883200525171663
340,2014-02-19,-0.014144508186446636
341,2014-02-20,0.033616667779043485
342,2014-02-21,-0.02906862102258012
343,2014-02-24,-0.03345179460978187
344,2014-02-25,-0.02614516124859989
345,2014-02-26,-0.00361894242978833
346,2014-02-27,0.014992785485292703
347,2014-02-28,-0.03945877721673652
348,2014-03-05,-0.03464913541317438
349,2014-03-06,0.010838486719455975
350,2014-03-07,-0.04407712819518972
351,2014-03-10,-0.000662910199947575
352,2014-03-11,0.00792606527242068
353,2014-03-12,0.009820046180975428
354,2014-03-13,-0.011136702065722037
355,2014-03-14,-0.00860078077259896
356,2014-03-17,0.019085804744225054
357,2014-03-18,0.042124926300671106
358,2014-03-19,0.031983045853051006
359,2014-03-20,0.01680705879256994
360,2014-03-21,0.010657353997799213
361,2014-03-24,0.01461586965663697
362,2014-03-25,0.0
363,2014-03-26,-0.010501905461340666
364,2014-03-27,0.032316834215532886
365,2014-03-28,0.001134960394248985
366,2014-03-31,0.009034618200817413
367,2014-04-01,-0.028508200356999414
368,2014-04-02,0.01720220121736915
369,2014-04-03,-0.006845491844487572
370,2014-04-04,0.0034286890732282416
371,2014-04-07,0.0
372,2014-04-08,-0.031877575095005994
373,2014-04-09,-0.045174799356701545
374,2014-04-10,-0.029386297096766878
375,2014-04-11,-0.00381437207547064
376,2014-04-14,0.0019090047159240342
377,2014-04-15,-0.01344020231511367
378,2014-04-16,0.01788042527784839
379,2014-04-17,0.0243838894231434
380,2014-04-22,-0.008685042185337277
381,2014-04-23,-0.020139070200540843
382,2014-04-24,-0.01731367391091032
383,2014-04-25,-0.007140569126069973
384,2014-04-28,-0.013114942077827596
385,2014-04-29,-0.001982161203991417
386,2014-04-30,0.006591981682152692
387,2014-05-02,0.018229671491661215
388,2014-05-05,0.014093763075859744
389,2014-05-06,0.008235713322228833
390,2014-05-07,0.015649771667127776
391,2014-05-08,-0.018809331957496234
392,2014-05-09,-0.02629199218213296
393,2014-05-12,0.007122076074412842
394,2014-05-13,-0.004526357550131532
395,2014-05-14,-0.0032457022975713734
396,2014-05-15,-0.015067432122119584
397,2014-05-16,0.003294895896852168
398,2014-05-19,-0.027344151129522043
399,2014-05-20,-0.012245050960100645
400,2014-05-21,0.008180004711931144
401,2014-05-22,0.008113634774169487
402,2014-05-23,-0.011513842062338853
403,2014-05-26,0.001361470598320924
404,2014-05-27,-0.012320484388040676
405,2014-05-28,-0.0020682530640590002
406,2014-05-29,0.010981579130485475
407,2014-05-30,-0.004103972928382049
408,2014-06-02,0.031041628660190668
409,2014-06-03,0.0
410,2014-06-04,-0.012704951905271766
411,2014-06-05,-0.010825545504922651
412,2014-06-06,0.020869151860679835
413,2014-06-09,0.01717347358517074
414,2014-06-10,-0.009871748479154174
415,2014-06-11,-0.004640379556501983
416,2014-06-13,-0.008675396419270065
417,2014-06-16,-0.009427679255559429
418,2014-06-17,-0.004747380906709342
419,2014-06-18,0.029472997342032237
420,2014-06-20,0.0026367846523029925
421,2014-06-23,-0.015926016770985818
422,2014-06-24,-0.008733679968754515
423,2014-06-25,-0.027361488011138135
424,2014-06-26,-0.0013879252748481008
425,2014-06-27,-0.01539568547797332
426,2014-06-30,-0.006367195193392572
427,2014-07-01,-0.0028429301308339205
428,2014-07-02,0.011323546329254253
429,2014-07-03,0.007711219423490512
430,2014-07-04,0.001395673638974415
431,2014-07-07,0.01591178503563917
432,2014-07-08,0.0
433,2014-07-10,0.0075214029792562975
434,2014-07-11,0.011513842062338853
435,2014-07-14,-0.000673627509474084
436,2014-07-15,0.000673627509474084
437,2014-07-16,-0.027305450690267463
438,2014-07-17,-0.012534983069695915
439,2014-07-18,-0.029152437726987834
440,2014-07-21,-0.002166848085090489
441,2014-07-22,-0.002171553513507618
442,2014-07-23,-0.005085372383279552
443,2014-07-24,0.029424440688547104
444,2014-07-25,0.0
445,2014-07-28,0.00282486063555476
446,2014-07-29,-0.020663364337729195
447,2014-07-30,0.0021574981400211968
448,2014-07-31,0.007871239208096181
449,2014-08-01,-0.0042857208454991635
450,2014-08-04,0.0
451,2014-08-05,0.008553152641718409
452,2014-08-06,0.0348710366241054
453,2014-08-07,-0.011720230677891408
454,2014-08-08,-0.018195043591229254
455,2014-08-11,0.009838449000287852
456,2014-08-12,0.009742596198818454
457,2014-08-13,0.02462504730538928
458,2014-08-14,0.010084119066626318
459,2014-08-15,0.006666691358189425
460,2014-08-18,0.009917436657345569
461,2014-08-19,0.009820046180975428
462,2014-08-20,-0.0026092643636137502
463,2014-08-21,-0.007210781817361678
464,2014-08-22,-0.003955179842927592
465,2014-08-25,0.01377522602390302
466,2014-08-26,-0.0006516780940959421
467,2014-08-27,0.007145207404644527
468,2014-08-28,-0.006493529310548585
469,2014-08-29,0.001952490044291988
470,2014-09-01,0.005188079081777985
471,2014-09-02,0.015404669194986287
472,2014-09-03,-0.0012746974320005933
473,2014-09-04,0.007623925110659346
474,2014-09-05,-0.015949301407677918
475,2014-09-08,-0.016207810226853248
476,2014-09-09,-0.021136850309316557
477,2014-09-10,-0.0026737983844018487
478,2014-09-11,0.004008021397538641
479,2014-09-12,0.006644542718668767
480,2014-09-15,0.025499910607898357
481,2014-09-16,0.01918217383877341
482,2014-09-17,0.002530045625370292
483,2014-09-18,0.0231044300738108
484,2014-09-19,-0.003091254298066115
485,2014-09-22,-0.003722088664373846
486,2014-09-23,0.006195868451772668
487,2014-09-24,0.000617474510667293
488,2014-09-25,-0.0049505048535118945
489,2014-09-26,0.0006200310276152088
490,2014-09-29,0.004330473825896686
491,2014-09-30,0.0
492,2014-10-01,0.01592183052884888
493,2014-10-02,0.013277262435019921
494,2014-10-03,-0.002401021633693823
495,2014-10-06,0.013134636588782111
496,2014-10-07,-0.006545753614613403
497,2014-10-08,-0.007791408675303035
498,2014-10-09,-0.016378952252509738
499,2014-10-10,-0.027908788117076533
500,2014-10-13,0.023003812004760427
501,2014-10-14,0.012824603250379152
502,2014-10-15,-0.00364742045704336
503,2014-10-16,-0.009791999904617654
504,2014-10-17,0.02849541087906804
505,2014-10-20,0.024794658613215947
506,2014-10-21,0.002329703956164497
507,2014-10-22,-0.010526471160342776
508,2014-10-23,0.03296048584926048
509,2014-10-24,0.003407101632270315
510,2014-10-27,0.006779743674723004
511,2014-10-28,0.007851975282684887
512,2014-10-29,-0.016901810802602668
513,2014-10-30,-0.011428695823623158
514,2014-10-31,0.041097763389077
515,2014-11-03,0.0065971104189403995
516,2014-11-04,0.02435849730797468
517,2014-11-05,-0.0016056197828437924
518,2014-11-06,-0.009687912154598077
519,2014-11-07,0.024573938899849157
520,2014-11-10,-0.013280406962407287
521,2014-11-11,-0.0026774312466506522
522,2014-11-12,0.013315775975772048
523,2014-11-13,0.018868484304382704
524,2014-11-14,-0.010438560609821845
525,2014-11-17,-0.011609576611940398
526,2014-11-18,0.027226864353105285
527,2014-11-19,-0.0010336434761741842
528,2014-11-21,0.005671631453187498
529,2014-11-24,-0.015022348935621377
530,2014-11-25,-0.008385793376274098
531,2014-11-26,-0.010582162522027705
532,2014-11-27,0.009528976537369171
533,2014-11-28,0.01620108557618627
534,2014-12-01,-0.013044796873741493
535,2014-12-02,0.008368249232841407
536,2014-12-03,0.0036391513092071115
537,2014-12-04,-0.000519076056295642
538,2014-12-05,0.002074637727387696
539,2014-12-08,-0.01830105979848451
540,2014-12-09,-0.013280406962407287
541,2014-12-10,-0.014543805654743558
542,2014-12-11,-0.013657682932398885
543,2014-12-12,-0.04040959561164703
544,2014-12-15,-0.02964460031417815
545,2014-12-16,0.011146962003067085
546,2014-12-17,-0.003506666466150943
547,2014-12-18,-0.017124657711714786
548,2014-12-19,0.013017875759061326
549,2014-12-22,0.020943231415765595
550,2014-12-23,0.01825492687726893
551,2014-12-26,-0.015380593276447918
552,2014-12-29,0.013116811954948737
553,2014-12-30,-0.008534902449837123
554,2015-01-02,-0.00515612714937097
555,2015-01-05,-0.06220536148080402
556,2015-01-06,-0.02162586529067001
557,2015-01-07,-0.000624804768842413
558,2015-01-08,0.0024969425427250336
559,2015-01-09,-0.022062098037565203
560,2015-01-12,0.018939960100921915
561,2015-01-13,-0.010688564506355025
562,2015-01-14,-0.06192920186744422
563,2015-01-15,0.00670243795947334
564,2015-01-16,0.01853130462188357
565,2015-01-19,-0.08053463192712274
566,2015-01-20,-0.0676231125025244
567,2015-01-21,-0.002283975107830294
568,2015-01-22,-0.018462062839735616
569,2015-01-23,-0.059993997720248604
570,2015-01-26,0.013104200621984585
571,2015-01-27,-0.004893973878862479
572,2015-01-28,-0.02232420117659517
573,2015-01-29,0.03451451873396438
574,2015-01-30,0.005638355654266292
575,2015-02-02,0.032401095898756616
576,2015-02-03,0.016197808826657667
577,2015-02-04,-0.02871753417158507
578,2015-02-05,-0.01587334915629013
579,2015-02-06,0.030723172642840524
580,2015-02-09,-0.030723172642840524
581,2015-02-10,0.002397124599721412
582,2015-02-11,-0.010429296296985857
583,2015-02-12,0.02547908530098475
584,2015-02-13,-0.0015735644474301758
585,2015-02-18,-0.003944778291016249
586,2015-02-19,-0.019960742562538325
587,2015-02-20,0.0246926125903717
588,2015-02-23,-0.00948623714510699
589,2015-02-24,-0.007974523918769627
590,2015-02-25,0.019818326006530995
591,2015-02-26,0.04301738508369102
592,2015-02-27,-0.038318864302136824
593,2015-03-02,-0.019724505347778365
594,2015-03-03,-0.03074675857835718
595,2015-03-04,0.006552029991300223
596,2015-03-05,0.044700178917906896
597,2015-03-06,0.029232850820580136
598,2015-03-09,0.04810398346030054
599,2015-03-10,-0.006524126076943304
600,2015-03-11,-0.22041999084716934
601,2015-03-12,-0.0636323135540331
602,2015-03-13,0.056352936551131716
603,2015-03-16,0.006372347462258787
604,2015-03-17,0.007233304593520007
605,2015-03-18,0.046642858212284644
606,2015-03-19,0.012815211692867479
607,2015-03-20,0.027628379341560372
608,2015-03-23,0.029294202126944224
609,2015-03-24,-0.028468779050776938
610,2015-03-25,0.026060106669865135
611,2015-03-26,-0.06646964500774155
612,2015-03-27,-0.030530064141721436
613,2015-03-30,-0.012477880255442386
614,2015-03-31,-0.013544225107757324
615,2015-04-01,0.0009086779362177388
616,2015-04-02,0.06674997053759713
617,2015-04-06,0.027651531330509904
618,2015-04-07,0.005768454396740452
619,2015-04-08,0.021138998523183794
620,2015-04-09,-0.030218714223580356
621,2015-04-10,-0.0328727450005748
622,2015-04-13,0.009381731924976044
623,2015-04-14,0.021000351763146963
624,2015-04-15,0.03029294262440363
625,2015-04-16,-0.03947881097378758
626,2015-04-17,
627,2015-04-20,
628,2015-04-22,0.012526259819180208
629,2015-04-23,0.02297065723958891
630,2015-04-24,0.00566115543473833
631,2015-04-27,-0.03947881097378758
632,2015-04-28,0.03543840143678256
633,2015-04-29,-0.0032441228776241005
634,2015-04-30,0.023284873761070024
635,2015-05-04,0.10821358464023279
636,2015-05-05,-0.0459097013040779
637,2015-05-06,0.012597424836962912
638,2015-05-07,0.001471670611456588
639,2015-05-08,0.08725644499722796
640,2015-05-11,-0.039867822753084425
641,2015-05-12,0.02287794754854433
642,2015-05-13,0.025711835896842672
643,2015-05-14,-0.006030169026590926
644,2015-05-15,-0.01899650069065517
645,2015-05-18,-0.027075586605281643
646,2015-05-19,0.012587578790267173
647,2015-05-20,-0.010478614915446549
648,2015-05-21,-0.024166065847183837
649,2015-05-22,-0.047891287704414864
650,2015-05-25,0.015724771784350722
651,2015-05-26,-0.034004031692167924
652,2015-05-27,0.03102783901912165
653,2015-05-28,-0.02566178551448317
654,2015-05-29,-0.008445347700699823
655,2015-06-01,-0.011632546835828705
656,2015-06-02,0.05759167063802595
657,2015-06-03,0.004408530284766066
658,2015-06-05,-0.03354768568609279
659,2015-06-08,-0.008374620700170698
660,2015-06-09,0.032345805943054806
661,2015-06-10,0.026298082354633046
662,2015-06-11,0.016446563057382235
663,2015-06-12,-0.0007094714735336183
664,2015-06-15,0.00707216526136234
665,2015-06-16,-0.00707216526136234
666,2015-06-17,-0.04129525529577105
667,2015-06-18,0.023392879574705816
668,2015-06-19,-0.10986647757853252
669,2015-06-22,0.00402415029972536
670,2015-06-23,0.03162318843051226
671,2015-06-24,0.021555876973476273
672,2015-06-25,0.0015220703090683685
673,2015-06-26,0.04388952817042968
674,2015-06-29,-0.0213321807463549
675,2015-06-30,
676,2015-07-01,
677,2015-07-02,
678,2015-07-03,-0.0332309058186091
679,2015-07-06,0.031673273104925403
680,2015-07-07,0.0007791196342701312
681,2015-07-08,
682,2015-07-10,
683,2015-07-13,-0.03053672386008177
684,2015-07-14,0.01156082240107592
685,2015-07-15,0.009912395305658794
686,2015-07-16,0.00151630051796392
687,2015-07-17,-0.02066663680855907
688,2015-07-20,-0.05320826227570086
689,2015-07-21,0.005693386668187639
690,2015-07-22,0.018481843863799696
691,2015-07-23,0.0007958615621035392
692,2015-07-24,-0.042248362665492145
693,2015-07-27,-0.10674459892376476
694,2015-07-28,0.11747520126885158
695,2015-07-29,-0.038498478132884095
696,2015-07-30,-0.021561853007587395
697,2015-07-31,0.08918860406349527
698,2015-08-03,-0.08137267196054321
699,2015-08-04,0.0331804151332884
700,2015-08-05,
701,2015-08-06,
702,2015-08-07,
703,2015-08-10,
704,2015-08-11,-0.0007465472537844242
705,2015-08-12,0.025075060076798383
706,2015-08-13,-0.018376114295718615
707,2015-08-14,0.005917177028088361
708,2015-08-17,-0.004434597067865642
709,2015-08-18,
710,2015-08-19,
711,2015-08-20,0.022197620179778
712,2015-08-21,-0.038585033332871
713,2015-08-24,-0.03197714500500082
714,2015-08-25,0.011308682714354479
715,2015-08-26,0.03550668845690996
716,2015-08-27,0.065265001372937
717,2015-08-28,-0.025746181197027873
718,2015-08-31,0.047298739582762206
719,2015-09-01,0.03697665758799307
720,2015-09-02,0.007506005899055257
721,2015-09-03,0.01014550467626707
722,2015-09-04,0.042811937898834085
723,2015-09-08,-0.018217810281377034
724,2015-09-09,0.011749482424954216
725,2015-09-10,0.01800691741291649
726,2015-09-11,-0.028444063691520416
727,2015-09-14,0.019481135571822517
728,2015-09-15,
729,2015-09-16,
730,2015-09-17,-0.03571808260207909
731,2015-09-18,0.0012978587155996202
732,2015-09-21,0.018632084132346627
733,2015-09-22,0.0
734,2015-09-23,0.03748090305331209
735,2015-09-24,-0.004301020587309967
736,2015-09-25,0.033901492151870105
737,2015-09-28,-0.029600471564560138
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,0.045729009192322145
741,2015-10-02,0.03047634200741678
742,2015-10-05,0.00443705664169558
743,2015-10-06,0.04649486061709407
744,2015-10-07,0.0005281753350101503
745,2015-10-08,0.005790908523028548
746,2015-10-09,-0.005263064780387516
747,2015-10-13,-0.005291070404862541
748,2015-10-14,0.0037066497297124634
749,2015-10-15,-0.012766130823036015
750,2015-10-16,0.0587333774302059
751,2015-10-19,0.05068740665426397
752,2015-10-20,-0.022810937554651467
753,2015-10-21,0.002451533406004902
754,2015-10-22,0.0145845563922129
755,2015-10-23,-0.0038684769649841577
756,2015-10-26,
757,2015-10-27,
758,2015-10-28,-0.011582247224247944
759,2015-10-29,
760,2015-10-30,
761,2015-11-03,
762,2015-11-04,
763,2015-11-05,
764,2015-11-06,
765,2015-11-09,
766,2015-11-10,-0.008097255399738934
767,2015-11-11,0.06428451133898383
768,2015-11-12,-0.0033941482141472967
769,2015-11-13,-0.008964883755916198
