,Time,Returns_ESTC3
878,2016-04-28,-0.03803397062186775
879,2016-04-29,0.04479646469416476
880,2016-05-02,0.029059745121872815
881,2016-05-03,0.008961363432803626
882,2016-05-04,-0.03465693380904389
883,2016-05-05,-0.06773421807975533
884,2016-05-06,-0.011748892489082952
885,2016-05-09,0.026907452919924246
886,2016-05-10,0.06509146558074441
887,2016-05-11,-0.019255513308743755
888,2016-05-12,0.003375530631280821
889,2016-05-13,-0.04921148290328148
890,2016-05-16,0.01580366517312548
891,2016-05-17,-0.011388646964008764
892,2016-05-18,0.001760563835032869
893,2016-05-19,0.007011422237804155
894,2016-05-20,-0.020291829905698222
895,2016-05-23,-0.024358443832040777
896,2016-05-24,0.015405832559926669
897,2016-05-25,0.028370697129215472
898,2016-05-27,0.00523104941755248
899,2016-05-30,-0.008733679968754515
900,2016-05-31,-0.048527040894660534
901,2016-06-01,0.02005536681334874
902,2016-06-02,0.21298381225508534
903,2016-06-03,0.013043663192028987
904,2016-06-06,0.04573431533912098
905,2016-06-07,0.017047804617335238
906,2016-06-08,0.04624337770606868
907,2016-06-09,0.003865984196465888
908,2016-06-10,-0.009693129205659456
909,2016-06-13,-0.01504771605914268
910,2016-06-14,-0.01661719858482602
911,2016-06-15,-0.014855100990924353
912,2016-06-16,0.0020387366898484416
913,2016-06-17,0.07012370955838199
914,2016-06-20,-0.02240093668916643
915,2016-06-21,0.02240093668916643
916,2016-06-22,-0.005076153031860375
917,2016-06-23,0.015151805020602094
918,2016-06-24,0.030847542473917855
919,2016-06-27,-0.009768088032559241
920,2016-06-28,
921,2016-06-29,
922,2016-06-30,0.005320615566792863
923,2016-07-01,0.014632980716203114
924,2016-07-04,-0.019953596282995978
925,2016-07-05,-0.012526319096001437
926,2016-07-06,-0.04042191449891552
927,2016-07-07,0.012422581726950543
928,2016-07-08,0.02559554562904065
929,2016-07-11,0.03430259236316813
930,2016-07-12,0.017291438970528095
931,2016-07-13,0.03371105734231161
932,2016-07-14,0.01098906693078483
933,2016-07-15,0.011410121382841254
934,2016-07-18,0.028755922493863828
935,2016-07-19,0.0005247966808874516
936,2016-07-20,-0.030361800361124125
937,2016-07-21,-0.0048793807840934456
938,2016-07-22,0.027340218055426302
939,2016-07-25,-0.051543875475601464
940,2016-07-26,-0.01571294998526751
941,2016-07-27,-0.028106179641384177
942,2016-07-28,0.021865024630892904
943,2016-07-29,0.004542881180299663
944,2016-08-01,0.010146648495743094
945,2016-08-02,-0.010713437985747643
946,2016-08-03,0.0033957021876558358
947,2016-08-04,-0.04684302446388111
948,2016-08-05,0.017024244943033562
949,2016-08-08,0.015593789398915536
950,2016-08-09,0.026019510117595512
951,2016-08-10,0.008340276545231617
952,2016-08-11,0.01919450262713429
953,2016-08-12,-0.04727046398562562
954,2016-08-15,0.012450755069365993
955,2016-08-16,-0.0045095902517697795
956,2016-08-17,0.008998935362436011
957,2016-08-18,0.007808126456771536
958,2016-08-19,-0.013986241974739855
959,2016-08-22,-0.018766544497067716
960,2016-08-23,-0.009227285769075166
961,2016-08-24,-0.012241540576784171
962,2016-08-25,-0.008244982168008619
963,2016-08-26,0.006483960234739072
964,2016-08-29,0.024377352675053476
965,2016-08-30,-0.04876149199038382
966,2016-08-31,-0.0018078341227489858
967,2016-09-01,0.020890046437895382
968,2016-09-02,0.004714210262726226
969,2016-09-05,-0.007079734794694481
970,2016-09-06,0.055281836612572466
971,2016-09-08,0.029259554294926993
972,2016-09-09,-0.01424670671810535
973,2016-09-12,0.029901601751161522
974,2016-09-13,-0.028798567993434165
975,2016-09-14,-0.007747631664032806
976,2016-09-15,0.01214807905090387
977,2016-09-16,-0.014372829752303584
978,2016-09-19,0.005552485423087283
979,2016-09-20,0.01973753820930879
980,2016-09-21,0.01882281977125677
981,2016-09-22,0.014807198480852435
982,2016-09-23,-0.042901969050769484
983,2016-09-26,0.0005477951383219271
984,2016-09-27,0.027014068411256087
985,2016-09-28,0.010077040720803954
986,2016-09-29,-0.04093193679359208
987,2016-09-30,-0.021112006351953205
988,2016-10-03,0.021661607874465805
989,2016-10-04,-0.018858017588410103
990,2016-10-05,0.02706594306118637
991,2016-10-06,0.022097369077499263
992,2016-10-07,0.007963939092287653
993,2016-10-10,0.0052742738299715874
994,2016-10-11,0.005769803424171549
995,2016-10-13,-0.006822435100314994
996,2016-10-14,0.0005264543422458523
997,2016-10-17,0.0005261773338975928
998,2016-10-18,0.04323885063286159
999,2016-10-19,0.007528266420791407
1000,2016-10-20,-0.021223636451626504
1001,2016-10-21,-0.0005108556943795861
1002,2016-10-24,-0.024309446355400333
1003,2016-10-25,-0.03029724078877649
1004,2016-10-26,0.0037704864553478323
1005,2016-10-27,-0.008097156032079056
1006,2016-10-28,-0.010351549520254189
1007,2016-10-31,0.013598251418583729
1008,2016-11-01,-0.022399188313626084
1009,2016-11-03,-0.03829296684742323
1010,2016-11-04,-0.010386706188810102
1011,2016-11-07,0.04867967303623333
1012,2016-11-08,-0.00498477908391548
1013,2016-11-09,-0.024165266930833873
1014,2016-11-10,-0.07559684579400949
1015,2016-11-11,-0.01857632422324018
1016,2016-11-14,0.04282005706316605
1017,2016-11-16,-0.002398142564250527
1018,2016-11-17,-0.032329806597861666
1019,2016-11-18,-0.013104649724597905
1020,2016-11-21,0.029705154413915746
1021,2016-11-22,0.03593200922606332
1022,2016-11-23,-0.03045920748470854
1023,2016-11-24,-0.0054728017413547825
1024,2016-11-25,-0.014742281737203378
1025,2016-11-28,0.03227074449690992
1026,2016-11-29,-0.029798493623127698
1027,2016-11-30,0.035176456667082245
1028,2016-12-01,-0.04012696152059414
1029,2016-12-02,0.01722053571693305
1030,2016-12-05,-0.025943394492024208
1031,2016-12-06,0.01613939439540335
1032,2016-12-07,-0.008658062743114758
1033,2016-12-08,-0.02452181972288736
1034,2016-12-09,-0.020579504416741834
1035,2016-12-12,-0.03909076708071879
1036,2016-12-13,0.042981822573685324
1037,2016-12-14,-0.07038079676179976
1038,2016-12-15,-0.00766821464017875
1039,2016-12-16,-0.004207579840015185
1040,2016-12-19,0.01534200245668016
1041,2016-12-20,0.011011811204166833
1042,2016-12-21,0.006141268022082702
1043,2016-12-22,0.0067796869853786745
1044,2016-12-23,0.041038187365114
1045,2016-12-26,0.0
1046,2016-12-27,-0.004549894101977259
1047,2016-12-28,0.005198192341863361
1048,2016-12-29,0.023696273657851652
1049,2017-01-02,-0.02240093668916643
1050,2017-01-03,0.05416935197708739
1051,2017-01-04,-0.004916973794342194
1052,2017-01-05,-0.016149419299578582
1053,2017-01-06,-0.007542461903631725
1054,2017-01-09,-0.005060099348342284
1055,2017-01-10,-0.0019041579856899915
1056,2017-01-11,-0.0121446043640141
1057,2017-01-12,0.03475863336517415
1058,2017-01-13,0.024541108916117604
1059,2017-01-16,0.005439723295818322
1060,2017-01-17,0.039591581452928626
1061,2017-01-18,-0.01753411425379081
1062,2017-01-19,-0.03296666629949163
1063,2017-01-20,0.006680862990832814
1064,2017-01-23,-0.028862980822105033
1065,2017-01-24,0.0012453924786939297
1066,2017-01-26,0.01849627272097587
1067,2017-01-27,0.020556830292499217
1068,2017-01-30,-0.018725947932743292
1069,2017-01-31,-0.030962225603966775
1070,2017-02-01,-0.023545472065590545
1071,2017-02-02,0.029189889685267367
1072,2017-02-03,-0.0317688724170857
1073,2017-02-06,-0.028152432057029664
1074,2017-02-07,-0.034451228754246
1075,2017-02-08,-0.027876369528254674
1076,2017-02-09,0.027876369528254674
1077,2017-02-10,0.010256500167189042
1078,2017-02-13,0.010152371464017929
1079,2017-02-14,0.01138278108727997
1080,2017-02-15,-0.001332445233778401
1081,2017-02-16,-0.010050335853501569
1082,2017-02-17,0.055660847105553746
1083,2017-02-20,-0.012820688429061367
1084,2017-02-21,0.007712120486338847
1085,2017-02-22,-0.02725671655930917
1086,2017-02-23,0.003939598004080391
1087,2017-02-24,-0.01785171374180461
1088,2017-03-01,0.016540238143993857
1089,2017-03-02,-0.013875346493616991
1090,2017-03-03,0.007952328190495184
1091,2017-03-06,-0.011952333523841396
1092,2017-03-07,0.012612181782688747
1093,2017-03-08,-0.024709103491517226
1094,2017-03-09,-0.026723070140753702
1095,2017-03-10,0.07038079676179976
1096,2017-03-13,-0.029558802241544502
1097,2017-03-14,-0.016807118316381153
1098,2017-03-15,0.06876685724709208
1099,2017-03-16,0.008821733329147818
1100,2017-03-17,-0.04753624550983826
1101,2017-03-20,0.02725671655930917
1102,2017-03-21,-0.04719093146012643
1103,2017-03-22,-0.010118130165584382
1104,2017-03-23,0.0020318327342265796
1105,2017-03-24,0.008086297431357803
1106,2017-03-27,0.004018759594917931
1107,2017-03-28,0.019199530507089335
1108,2017-03-29,
1109,2017-03-30,
1110,2017-03-31,0.019084548692410497
1111,2017-04-03,-0.020369895913074476
1112,2017-04-04,-0.009693129205659456
1113,2017-04-05,0.01801850550267803
1114,2017-04-06,0.03262528904447004
1115,2017-04-07,-0.012422581726950543
1116,2017-04-10,0.016119381879883488
1117,2017-04-11,-0.008647305006444839
1118,2017-04-12,0.022693337458287832
1119,2017-04-13,-0.04654889358225045
1120,2017-04-17,0.05920353631369002
1121,2017-04-18,-0.006006083940449436
1122,2017-04-19,0.0
1123,2017-04-20,0.006006083940449436
1124,2017-04-24,0.0
1125,2017-04-25,0.026589394309001424
1126,2017-04-26,0.01447203260853458
1127,2017-04-27,0.004587164006906175
1128,2017-04-28,0.019825061647659403
1129,2017-05-02,0.020539217152754308
1130,2017-05-03,0.016349083056475866
1131,2017-05-04,-0.005420067469338985
1132,2017-05-05,0.010810916104215806
1133,2017-05-08,-0.02559361110959557
1134,2017-05-09,0.009333035593004801
1135,2017-05-10,0.017335320352047656
1136,2017-05-11,-0.017335320352047656
1137,2017-05-12,0.008163419484511714
1138,2017-05-15,-0.0027137600721367505
1139,2017-05-16,0.00919671074967443
1140,2017-05-17,-0.011917800864035044
1141,2017-05-18,-0.1370408522607982
1142,2017-05-19,0.08560413729214833
1143,2017-05-22,-0.026745839213315747
1144,2017-05-23,0.019837291099427112
1145,2017-05-24,0.01091656951142772
1146,2017-05-25,0.005698021114637797
1147,2017-05-26,0.01354422510775688
1148,2017-05-29,0.0
1149,2017-05-30,-0.01354422510775688
1150,2017-05-31,-0.012003631182229135
1151,2017-06-01,-0.010985828902936756
1152,2017-06-02,-0.005830978450326096
1153,2017-06-05,-0.0727593542824283
1154,2017-06-06,0.040670979344452185
1155,2017-06-07,0.03733778899747486
1156,2017-06-08,-0.004080448443303908
1157,2017-06-09,-0.007034085068593043
1158,2017-06-12,0.0029368010222814434
1159,2017-06-13,-0.008836523149470032
1160,2017-06-14,0.007662931465473921
1161,2017-06-15,0.0
1162,2017-06-16,-0.004708660570993839
1163,2017-06-19,0.003533513584262682
1164,2017-06-20,-0.07379146637484935
1165,2017-06-21,-0.07556960456984463
1166,2017-06-22,0.03422004475114937
1167,2017-06-23,0.03372563470803591
1168,2017-06-26,-0.01801850550267803
1169,2017-06-27,-0.03974032864951438
1170,2017-06-28,-0.0067796869853786745
1171,2017-06-29,-0.02061928720273576
1172,2017-06-30,0.015162247739677781
1173,2017-07-03,0.0013670542115331585
1174,2017-07-04,0.018274620243481365
1175,2017-07-05,0.006018072325562951
1176,2017-07-06,-0.018163970627671056
1177,2017-07-07,0.018163970627671056
1178,2017-07-10,0.016529301951210496
1179,2017-07-11,-0.0019691506198808995
1180,2017-07-12,0.018874624754907643
1181,2017-07-13,0.005785937067043889
1182,2017-07-14,0.01715962028282636
1183,2017-07-17,0.008158187701463593
1184,2017-07-18,0.011187189390564622
1185,2017-07-19,0.01837161285097988
1186,2017-07-20,-0.0024300740260430054
1187,2017-07-21,-0.01903662031444764
1188,2017-07-24,0.03292986662186781
1189,2017-07-25,0.013702925166324764
1190,2017-07-26,-0.003556613114847007
1191,2017-07-27,0.019988907741928852
1192,2017-07-28,0.1378873819084392
1193,2017-07-31,0.03390160238562201
1194,2017-08-01,-0.005406697727086129
1195,2017-08-02,-0.03971373755338359
1196,2017-08-03,-0.055350040882624185
1197,2017-08-04,0.005405310458010071
1198,2017-08-07,0.023969244021353475
1199,2017-08-08,0.018253440309350832
1200,2017-08-09,-0.010912085697588392
1201,2017-08-10,0.003129997338865209
1202,2017-08-11,0.012936790361267825
1203,2017-08-14,0.026884651742071775
1204,2017-08-15,0.04166248205247314
1205,2017-08-16,0.013826250913663962
1206,2017-08-17,0.030312369059911415
1207,2017-08-18,0.0329824339639182
1208,2017-08-21,0.029343029233910745
1209,2017-08-22,0.04597056507161934
1210,2017-08-23,0.02603889995475761
1211,2017-08-24,0.02459465500592728
1212,2017-08-25,-0.017391742711869274
1213,2017-08-28,0.005169985768308738
1214,2017-08-29,0.0035636546747532805
1215,2017-08-30,0.038003875460377756
1216,2017-08-31,-0.018046256682310524
1217,2017-09-01,0.022223137636241397
1218,2017-09-04,0.004914052695571325
1219,2017-09-05,0.0
1220,2017-09-06,0.05751447579849023
1221,2017-09-07,0.0
1222,2017-09-08,-0.010377656390784473
1223,2017-09-11,0.024868102549237214
1224,2017-09-12,-0.014846508116994617
1225,2017-09-13,0.013090616564114033
1226,2017-09-14,-0.0017590505545639346
1227,2017-09-15,0.0035149421074445186
1228,2017-09-18,-0.022353209899873328
1229,2017-09-19,-0.00035887312931803805
1230,2017-09-20,0.0262147135803934
1231,2017-09-21,0.038749919184199566
1232,2017-09-22,0.02228597140216948
1233,2017-09-25,-0.061035890586369046
1234,2017-09-26,0.034367643504207734
1235,2017-09-27,-0.0013522990795133971
1236,2017-09-28,0.039467932002025474
1237,2017-09-29,0.007774577547130068
1238,2017-10-02,0.026430451109983988
1239,2017-10-03,0.021145066426051073
1240,2017-10-04,0.0246175928909107
1241,2017-10-05,-0.0479649568879017
1242,2017-10-06,0.022731789954776094
1243,2017-10-09,-0.025886366703291586
1244,2017-10-10,0.02125750500920187
1245,2017-10-11,-0.03750251930657322
1246,2017-10-12,0.0
1247,2017-10-13,0.00799620470376805
1248,2017-10-16,-0.016704468088604596
1249,2017-10-17,0.009029374325484785
1250,2017-10-18,0.01434287535940415
1251,2017-10-19,-0.024020370241469635
1252,2017-10-20,0.00323628108938534
1253,2017-10-23,-0.05137835709614613
1254,2017-10-24,0.018868450926544877
1255,2017-10-25,0.004994250434018799
1256,2017-10-26,-0.010684575411697761
1257,2017-10-27,-0.04778365512634153
1258,2017-10-30,-0.0035273758536580324
1259,2017-10-31,0.0357491136758572
1260,,
