,Time,Returns_KROT3
448,2014-07-31,-0.02742581298090707
449,2014-08-01,0.02258318850511909
450,2014-08-04,0.008379037098847686
451,2014-08-05,-0.006762221871942309
452,2014-08-06,0.005638355654266292
453,2014-08-07,-0.012121360532344472
454,2014-08-08,-0.03087837167745766
455,2014-08-11,0.02091015448546818
456,2014-08-12,0.003115522729948861
457,2014-08-13,0.0019627091678486863
458,2014-08-14,0.017814236275127016
459,2014-08-15,0.040886197916636835
460,2014-08-18,0.014379871905426889
461,2014-08-19,0.0007591893102572023
462,2014-08-20,-0.0013667858041852554
463,2014-08-21,-0.015777427683705714
464,2014-08-22,-0.008060747662508305
465,2014-08-25,0.01145162658299581
466,2014-08-26,0.007511463231962612
467,2014-08-27,0.016208791356015606
468,2014-08-28,-0.020034057816822326
469,2014-08-29,0.03049747135246772
470,2014-09-01,-0.002083954311800529
471,2014-09-02,-0.023519792938320627
472,2014-09-03,-0.020810122841209644
473,2014-09-04,-0.022844570378724338
474,2014-09-05,0.024245520141702226
475,2014-09-08,-0.014729191386447571
476,2014-09-09,-0.017355741753685816
477,2014-09-10,-0.012281990200989856
478,2014-09-11,0.007128999732584518
479,2014-09-12,-0.028493822230281296
480,2014-09-15,0.009917436657345569
481,2014-09-16,0.02917548913393153
482,2014-09-17,-0.012861913642407519
483,2014-09-18,-0.04908146873040842
484,2014-09-19,-0.0006800408286555815
485,2014-09-22,-0.009569451016150587
486,2014-09-23,0.002743485945750912
487,2014-09-24,0.026361783400215444
488,2014-09-25,-0.02294297665142997
489,2014-09-26,0.029591937316681083
490,2014-09-29,-0.026184778995066882
491,2014-09-30,0.0452204702928074
492,2014-10-01,-0.021689972882612985
493,2014-10-02,-0.007335811490213562
494,2014-10-03,0.030325329714912197
495,2014-10-06,0.03446416394248519
496,2014-10-07,0.0037570488777123323
497,2014-10-08,0.011187189390564622
498,2014-10-09,-0.0018558619616801941
499,2014-10-10,-0.03593200922606332
500,2014-10-13,-0.005148016517401377
501,2014-10-14,-0.006472514505617255
502,2014-10-15,-0.033677662723666124
503,2014-10-16,-0.00538721841621026
504,2014-10-17,0.019392115541171595
505,2014-10-20,-0.030254408357802465
506,2014-10-21,-0.016517925451645432
507,2014-10-22,-0.0048695748399567584
508,2014-10-23,-0.040560522430910684
509,2014-10-24,0.030045178431387765
510,2014-10-27,0.08312787696323198
511,2014-10-28,0.05242754064056321
512,2014-10-29,0.008578422967177257
513,2014-10-30,0.027679325055447013
514,2014-10-31,0.046951538377443036
515,2014-11-03,-0.007388439197606456
516,2014-11-04,0.003985146065899059
517,2014-11-05,0.011299499074156394
518,2014-11-06,-0.018141030890873378
519,2014-11-07,0.012507325849567597
520,2014-11-10,-0.02517301042167519
521,2014-11-11,-0.04140159708464353
522,2014-11-12,0.03150340855686107
523,2014-11-13,-0.007046476808885593
524,2014-11-14,0.0017663237376024377
525,2014-11-17,-0.023208360226318447
526,2014-11-18,0.04243411989761681
527,2014-11-19,0.015459798316591833
528,2014-11-21,0.02247285585205816
529,2014-11-24,-0.0022247507013997136
530,2014-11-25,-0.013453118451240087
531,2014-11-26,0.020112466220505443
532,2014-11-27,-0.003879195776165467
533,2014-11-28,-0.007244445370909958
534,2014-12-01,-0.04051903890757069
535,2014-12-02,-0.0029162457845748335
536,2014-12-03,-0.017678774580007328
537,2014-12-04,-0.0011898276593997892
538,2014-12-05,0.01652936147502171
539,2014-12-08,-0.025497971933971186
540,2014-12-09,0.0
541,2014-12-10,0.01371921349965044
542,2014-12-11,0.01645166413371335
543,2014-12-12,-0.02717231475686921
544,2014-12-15,-0.0035994040060405297
545,2014-12-16,-0.04927098891062709
546,2014-12-17,0.017522412726940217
547,2014-12-18,-0.02322043384157757
548,2014-12-19,0.026935546358703544
549,2014-12-22,0.001852362426922216
550,2014-12-23,0.005536772405753343
551,2014-12-26,0.020043186609521868
552,2014-12-29,-0.010275098576962627
553,2014-12-30,-0.07308030609719074
554,2015-01-02,-0.03322564762832059
555,2015-01-05,-0.07577255847232989
556,2015-01-06,-0.06940945137216792
557,2015-01-07,-0.014955020948743236
