,Time,Returns_GGBR3
173,2013-06-20,0.0035810244177056916
174,2013-06-21,0.027326513045370593
175,2013-06-24,-0.05175106505244509
176,2013-06-25,0.02173998663640564
177,2013-06-26,-0.024491020008295727
178,2013-06-27,0.0579743241350843
179,2013-06-28,-0.034379763173825406
180,2013-07-01,0.04900367970349784
181,2013-07-02,-0.009438079497306795
182,2013-07-03,0.03390155167568132
183,2013-07-04,0.0
184,2013-07-05,-0.04342955792733605
185,2013-07-08,-0.004361105909012508
186,2013-07-10,0.0008737440485968584
187,2013-07-11,0.03264894799004692
188,2013-07-12,-0.04142093406288394
189,2013-07-15,0.01919779727817339
190,2013-07-16,0.012027636404040809
191,2013-07-17,0.02112457091286002
192,2013-07-18,0.019868203216725
193,2013-07-19,-0.014864022632149254
194,2013-07-22,0.008285051534106636
195,2013-07-23,0.03486368493662484
196,2013-07-24,0.0015923570243630003
197,2013-07-25,0.010288970862389668
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,-0.020056829579014224
201,2013-07-31,0.014481347194710725
202,2013-08-01,0.047572322642752685
203,2013-08-02,-0.016123189960249196
204,2013-08-05,0.00077369442931019
205,2013-08-06,-0.007764014156220966
206,2013-08-07,0.029944655795995256
207,2013-08-08,0.006033200804167915
208,2013-08-09,0.017884232256420773
209,2013-08-12,-0.0029585820397453055
210,2013-08-13,-0.022472855852058604
211,2013-08-14,-0.015267472130788384
212,2013-08-15,0.0015372793188865863
213,2013-08-16,0.05090919605365585
214,2013-08-19,0.041464124077359
215,2013-08-20,-0.015526070528919078
216,2013-08-21,0.0014214643473771105
217,2013-08-22,0.02732218991349633
218,2013-08-23,-0.022362916554145684
219,2013-08-26,-0.004249298178657934
220,2013-08-27,-0.004267431796219245
221,2013-08-28,0.004976903269752864
222,2013-08-29,0.01757514482150757
223,2013-08-30,-0.0034904049397685988
224,2013-09-02,0.017331456351640018
225,2013-09-03,-0.01453815844602735
226,2013-09-04,0.008333381559144648
227,2013-09-05,-0.028763820950863828
228,2013-09-06,0.007092228309491855
229,2013-09-09,0.0035273405179681028
230,2013-09-10,0.04408427313201946
231,2013-09-11,-0.034970995899153756
232,2013-09-12,0.004872964741874153
233,2013-09-13,0.009675265523418464
234,2013-09-16,-0.012456908485295237
235,2013-09-17,-0.043407739507497656
236,2013-09-18,0.03571808260207909
237,2013-09-19,0.0028030852271165863
238,2013-09-20,-0.02050266232651765
239,2013-09-23,0.036469679781391484
240,2013-09-24,-0.002758622439079428
241,2013-09-25,0.013036205197320072
242,2013-09-26,-0.0034141378332579464
243,2013-09-27,-0.017943890701554555
244,2013-09-30,-0.04705073078599886
245,2013-10-01,0.0058224327514331264
246,2013-10-02,0.016553094763403386
247,2013-10-03,0.02328147482255849
248,2013-10-04,0.02479465861321639
249,2013-10-07,0.0054274217353649234
250,2013-10-08,-0.022580500961614458
251,2013-10-09,0.013745920904635334
252,2013-10-10,-0.009602268566979877
253,2013-10-11,0.02853454465500249
254,2013-10-14,0.0
255,2013-10-15,0.0
256,2013-10-16,0.008005379643786004
257,2013-10-17,-0.05672856681979033
258,2013-10-18,0.004210532536343514
259,2013-10-21,0.0007000350303378866
260,2013-10-22,0.025562704516729262
261,2013-10-23,-0.020676132838427286
262,2013-10-24,-0.009094151518317162
263,2013-10-25,-0.008468646237038246
264,2013-10-28,-0.011404257597348089
265,2013-10-29,0.007142887512380458
266,2013-10-30,0.01763714148610651
267,2013-10-31,0.03774032798284699
268,2013-11-01,0.022637451358972882
269,2013-11-04,-0.011920670962310975
270,2013-11-05,0.004652716934439471
271,2013-11-06,0.004631169375568511
272,2013-11-07,-0.001982161203991417
273,2013-11-08,-0.010638398205055744
274,2013-11-11,0.013939820814109716
275,2013-11-12,-0.011269592258230876
276,2013-11-13,-0.014775285582154574
277,2013-11-14,0.028020512332175063
278,2013-11-18,0.01566611674439944
279,2013-11-19,-0.01566611674439944
280,2013-11-21,-0.005277057100843585
281,2013-11-22,-0.007968169649176904
282,2013-11-25,-0.03045920748470854
283,2013-11-26,-0.003442344190972779
284,2013-11-27,0.03390155167568132
285,2013-11-28,-0.016807118316381153
286,2013-11-29,0.016807118316381153
287,2013-12-02,-0.006688988150796771
288,2013-12-03,-0.013513719166722726
289,2013-12-04,0.012842352911226929
290,2013-12-05,0.012016165942486445
291,2013-12-06,0.0
292,2013-12-09,0.005294519316974444
293,2013-12-10,-0.013289232118682826
294,2013-12-11,-0.0013386882855965787
295,2013-12-12,-0.016886588364729338
296,2013-12-13,0.0067888923336858475
297,2013-12-16,-0.012253386805764599
298,2013-12-17,0.026361783400215444
299,2013-12-18,0.0019993342214821297
300,2013-12-19,0.03145737758921241
301,2013-12-20,0.001933613235394649
302,2013-12-23,-0.009055689309807491
303,2013-12-26,-0.0032541519116779938
304,2013-12-27,-0.023080483824603704
305,2013-12-30,0.0066489606652511135
306,2014-01-02,-0.00798407434822046
307,2014-01-03,-0.01616196795699798
308,2014-01-06,0.007440007264695403
309,2014-01-07,-0.012885902276158046
310,2014-01-08,0.014232703826536852
311,2014-01-09,-0.01491553075644747
312,2014-01-10,0.0302747642465917
313,2014-01-13,-0.036441279162255924
314,2014-01-14,-0.03212566770691261
315,2014-01-15,0.008480616198420332
316,2014-01-16,0.009106893062464927
317,2014-01-17,-0.01687803778735164
318,2014-01-20,-0.0142859572474765
319,2014-01-21,-0.01961559442820482
320,2014-01-22,0.01239534645471796
321,2014-01-23,0.001448226176364642
322,2014-01-24,-0.005077994226943439
323,2014-01-27,-0.011704595949527885
324,2014-01-28,-0.006644542718668767
325,2014-01-29,0.034938051361280476
326,2014-01-30,-0.01804451702578458
327,2014-01-31,0.03295427139207163
328,2014-02-03,-0.07611573254817783
329,2014-02-04,0.01509462622248492
330,2014-02-05,-0.005257240797970741
331,2014-02-06,0.006754247065563934
332,2014-02-07,0.020726130517117358
333,2014-02-10,-0.03655759573379758
334,2014-02-11,0.00606062461169099
335,2014-02-12,-0.006820791885088884
336,2014-02-13,-0.006102230987642621
337,2014-02-14,0.011411306787409536
338,2014-02-17,-0.026831812815505174
339,2014-02-18,-0.06169356900533973
340,2014-02-19,0.006589809679055314
341,2014-02-20,0.018707336934765006
342,2014-02-21,-0.030268159335840927
343,2014-02-24,0.026231012148870025
344,2014-02-25,0.003231020581446309
345,2014-02-26,-0.01954459607297032
346,2014-02-27,-0.01993421490081726
347,2014-02-28,-0.018628819833493182
348,2014-03-05,-0.007722046093910251
349,2014-03-06,-0.0008616975974811147
350,2014-03-07,-0.02266879981271286
351,2014-03-10,-0.030441025501235508
352,2014-03-11,0.0009086779362177388
353,2014-03-12,0.012635547171539585
354,2014-03-13,-0.01172769418135955
355,2014-03-14,0.01530871859906524
356,2014-03-17,-0.008075414005545234
357,2014-03-18,0.02227263560912318
358,2014-03-19,-0.011519843832861199
359,2014-03-20,0.0017809443709944084
360,2014-03-21,0.031526253646774194
361,2014-03-24,0.011144564553065006
362,2014-03-25,-0.005985481743037813
363,2014-03-26,-0.0008580009106364805
364,2014-03-27,0.008547060578458332
365,2014-03-28,-0.01198644488036793
366,2014-03-31,0.01961683374605938
367,2014-04-01,-0.02220415731101033
368,2014-04-02,0.016274449127336332
369,2014-04-03,-0.009389740349839304
370,2014-04-04,-0.0051590828100271935
371,2014-04-07,-0.005185837032365637
372,2014-04-08,-0.006084329938674138
373,2014-04-09,-0.006121575740829499
374,2014-04-10,-0.0017559267022648761
375,2014-04-11,-0.011489300047755613
376,2014-04-14,0.026317308317373556
377,2014-04-15,-0.05334598070529317
378,2014-04-16,-0.0036596564175304103
379,2014-04-17,0.043933555555470516
380,2014-04-22,-0.02217385749432177
381,2014-04-23,-0.01172769418135955
382,2014-04-24,0.004526942995777272
383,2014-04-25,-0.008163310639161203
384,2014-04-28,-0.012832440069884488
385,2014-04-29,-0.003696861881326008
386,2014-04-30,0.0009254975209427307
387,2014-05-02,0.039007212814428094
388,2014-05-05,0.003552401604367983
389,2014-05-06,0.01233495815795127
390,2014-05-07,0.029337738242616762
391,2014-05-08,-0.004260764860855026
392,2014-05-09,-0.007715426185860519
393,2014-05-12,0.01621887878550554
394,2014-05-13,0.0008463817686812369
395,2014-05-14,-0.025708356710206992
396,2014-05-15,0.007782140442055052
397,2014-05-16,0.0025806465934916645
398,2014-05-19,-0.014712511162012554
399,2014-05-20,-0.02025608667573442
400,2014-05-21,-0.021583571667174173
401,2014-05-22,0.015336340282738448
402,2014-05-23,-0.012612779815698083
403,2014-05-26,0.014401689058422651
404,2014-05-27,0.0017857147602349244
405,2014-05-28,0.004450385627475573
406,2014-05-29,-0.008920665758379354
407,2014-05-30,-0.023573167718066834
408,2014-06-02,0.01998249958733833
409,2014-06-03,0.016942001305592758
410,2014-06-04,-0.016942001305592758
411,2014-06-05,-0.009033485097667882
412,2014-06-06,0.014414664002184718
413,2014-06-09,0.026479923164467234
414,2014-06-10,-0.00787061343232942
415,2014-06-11,-0.008818399297520596
416,2014-06-13,-0.008003599860521682
417,2014-06-16,-0.020749504013909625
418,2014-06-17,0.01896219343981409
419,2014-06-18,0.006241660923476111
420,2014-06-20,-0.021564177915840865
421,2014-06-23,0.006337730584549561
422,2014-06-24,0.015226447331291304
423,2014-06-25,-0.021564177915840865
424,2014-06-26,-0.01925781660441439
425,2014-06-27,-0.031032109247728368
426,2014-06-30,-0.010561788051108856
427,2014-07-01,0.015325970478226925
428,2014-07-02,0.024414358171287454
429,2014-07-03,0.03732795684298251
430,2014-07-04,-0.006275233501397359
431,2014-07-07,0.019591009477169852
432,2014-07-08,0.003521130398578709
433,2014-07-10,0.005258557253466911
434,2014-07-11,-0.004380208492560822
435,2014-07-14,-0.004399479159484798
436,2014-07-15,0.013140793561058128
437,2014-07-16,0.0
438,2014-07-17,-0.024670854776595696
439,2014-07-18,-0.01891096428569794
440,2014-07-21,0.0
441,2014-07-22,-0.0045558165358610125
442,2014-07-23,0.005464494472078751
443,2014-07-24,0.012635547171539585
444,2014-07-25,-0.006297816586990024
445,2014-07-28,0.008089931761971147
446,2014-07-29,-0.002689378581971269
447,2014-07-30,-0.02453553336601999
448,2014-07-31,-0.008314135652266685
449,2014-08-01,0.008314135652266685
450,2014-08-04,0.0027560881019801364
451,2014-08-05,-0.003676474729308765
452,2014-08-06,0.002758622439079872
453,2014-08-07,-0.0036798569584006735
454,2014-08-08,0.004597709248629567
455,2014-08-11,-0.007366515816762398
456,2014-08-12,-0.014897854680637312
457,2014-08-13,-0.025654613626562295
458,2014-08-14,-0.00967125526517787
459,2014-08-15,-0.008784829555732898
460,2014-08-18,-0.012827013559754352
461,2014-08-19,0.02645916234981227
462,2014-08-20,0.008666399932397706
463,2014-08-21,0.0009583134418118533
464,2014-08-22,0.017094433359300165
465,2014-08-25,0.015880763456250335
466,2014-08-26,0.02742402209223238
467,2014-08-27,-0.007239850627687172
468,2014-08-28,-0.04457562458870434
469,2014-08-29,0.013207739167778065
470,2014-09-01,-0.029483828482325336
471,2014-09-02,0.044367824181562376
472,2014-09-03,0.0228216203062388
473,2014-09-04,0.01700264673254681
474,2014-09-05,-0.013399039229248455
475,2014-09-08,-0.01723398663398923
476,2014-09-09,-0.036333759075231065
477,2014-09-10,-0.012410660486338543
478,2014-09-11,-0.015489177042460334
479,2014-09-12,0.002922554442601921
480,2014-09-15,0.0029140380018497503
481,2014-09-16,-0.0038872740884019485
482,2014-09-17,0.001945525905491241
483,2014-09-18,0.0
484,2014-09-19,0.02779287658419527
485,2014-09-22,-0.02973840248968651
486,2014-09-23,0.01353985868641061
487,2014-09-24,-0.018420297851319045
488,2014-09-25,-0.011811160928344666
489,2014-09-26,-0.004962789342128904
490,2014-09-29,-0.000995520241501957
491,2014-09-30,0.0
492,2014-10-01,0.010896591224213381
493,2014-10-02,0.009804000096620857
494,2014-10-03,-0.007835495523948577
495,2014-10-06,-0.020865138463961763
496,2014-10-07,0.0030075210639552985
497,2014-10-08,0.03540192705091583
498,2014-10-09,-0.05053080864721604
499,2014-10-10,-0.05107936776356636
500,2014-10-13,0.015915455305899773
501,2014-10-14,0.006295928456814703
502,2014-10-15,-0.007349114441473681
503,2014-10-16,-0.0063425159764700645
504,2014-10-17,0.012645057847272767
505,2014-10-20,-0.01689586127246745
506,2014-10-21,-0.04242071588395202
507,2014-10-22,0.04348511193973881
508,2014-10-23,0.023134575401656754
509,2014-10-24,0.03070865661916633
510,2014-10-27,-0.029669695486747028
511,2014-10-28,-0.01886848430438315
512,2014-10-29,-0.03664203023378443
513,2014-10-30,-0.02444566174605356
514,2014-10-31,0.03210015510658559
515,2014-11-03,-0.003273325344968825
516,2014-11-04,0.026955809988528312
517,2014-11-05,0.017923516188904642
518,2014-11-06,-0.023256862164267478
519,2014-11-07,0.02534454559475119
520,2014-11-10,-0.023207792645016045
521,2014-11-11,-0.02485271078427198
522,2014-11-12,0.0010934938213713608
523,2014-11-13,-0.02545793269551222
524,2014-11-14,0.0044742803949211485
525,2014-11-17,-0.021433420602747333
526,2014-11-18,-0.0022831060145684923
527,2014-11-19,0.01587334915629013
528,2014-11-21,0.012297527810406272
529,2014-11-24,0.0
530,2014-11-25,0.004434597067865642
531,2014-11-26,-0.015607897665991022
532,2014-11-27,-0.015855371789794237
533,2014-11-28,0.038078508574504344
534,2014-12-01,-0.07766458526856912
535,2014-12-02,0.010632114331047493
536,2014-12-03,-0.002352942262026758
537,2014-12-04,-0.010657294473988
538,2014-12-05,0.009478743954543845
539,2014-12-08,-0.028710105882431503
540,2014-12-09,-0.032061932459662934
541,2014-12-10,-0.010075651988741274
542,2014-12-11,-0.015306421282675675
543,2014-12-12,-0.09146155414303059
544,2014-12-15,-0.014184634991956546
545,2014-12-16,0.03922071315328135
546,2014-12-17,0.019048194970694432
547,2014-12-18,0.025284114694305693
548,2014-12-19,0.07100573699831658
549,2014-12-22,-0.04506394502031652
550,2014-12-23,0.04261296340117671
551,2014-12-26,-0.034959864823459696
552,2014-12-29,0.02633381010369229
553,2014-12-30,-0.004962789342129348
554,2015-01-02,0.025784117155714714
555,2015-01-05,-0.11143956173420833
556,2015-01-06,0.07439829005385956
557,2015-01-07,0.0704174328373468
558,2015-01-08,-0.03216477397070072
559,2015-01-09,-0.047096683663098826
560,2015-01-12,-0.042780340608854495
561,2015-01-13,-0.005312097484889922
562,2015-01-14,-0.053327740352159037
563,2015-01-15,0.018093743442698873
564,2015-01-16,0.07312226482896289
565,2015-01-19,-0.07726878079081145
566,2015-01-20,0.03671384462439353
567,2015-01-21,0.010624269920229246
568,2015-01-22,-0.02001401027006855
569,2015-01-23,-0.010840214552864769
570,2015-01-26,0.012187016103243575
571,2015-01-27,-0.028670905824933035
572,2015-01-28,0.0027662534928902804
573,2015-01-29,0.008253141756720428
574,2015-01-30,0.009543358046899764
575,2015-02-02,0.04898398140039073
576,2015-02-03,0.006439172281020866
577,2015-02-04,0.012755274975126074
578,2015-02-05,-0.01661380066265572
579,2015-02-06,0.024189594471113463
580,2015-02-09,0.014981553615616594
581,2015-02-10,-0.01750044663510053
582,2015-02-11,0.012531492311913528
583,2015-02-12,-0.010012599292429591
584,2015-02-13,0.06099451270284151
585,2015-02-18,0.010594566431396224
586,2015-02-19,-0.01533953381562192
587,2015-02-20,-0.011961865117499748
588,2015-02-23,-0.016990699995445446
589,2015-02-24,0.012165600163688506
590,2015-02-25,-0.0012099215027130406
591,2015-02-26,-0.0036385728439083387
592,2015-02-27,0.016867869812405623
593,2015-03-02,-0.03898179307091176
594,2015-03-03,0.020898117637616398
595,2015-03-04,0.021661496781179235
596,2015-03-05,-0.008368249670516636
597,2015-03-06,-0.010863112257371021
598,2015-03-09,0.019231361927887658
599,2015-03-10,-0.0059701669865037665
600,2015-03-11,-0.006006024060211779
601,2015-03-12,-0.015786605930641073
602,2015-03-13,0.006101300196177384
603,2015-03-16,-0.014706147389695445
604,2015-03-17,0.030397477184370914
605,2015-03-18,0.022499468937714262
606,2015-03-19,-0.014151179546243231
607,2015-03-20,-0.0011883542693786886
608,2015-03-23,-0.013165959182304121
609,2015-03-24,-0.013341616937574408
610,2015-03-25,0.016949558313773316
611,2015-03-26,-0.008438868645864517
612,2015-03-27,-0.09120240551302183
613,2015-03-30,0.027470661345390557
614,2015-03-31,0.012820688429061367
615,2015-04-01,-0.0038289772370969644
616,2015-04-02,-0.024596709260854333
617,2015-04-06,-0.010540282035432114
618,2015-04-07,-0.007978765731805115
619,2015-04-08,-0.02295846955590819
620,2015-04-09,0.0013651879253400168
621,2015-04-10,0.0
622,2015-04-13,-0.0013651879253400168
623,2015-04-14,0.009517406986890409
624,2015-04-15,0.03196011033625501
625,2015-04-16,-0.0401123293978054
626,2015-04-17,-0.034701608192931666
627,2015-04-20,0.009838449000287852
628,2015-04-22,0.046456440823211986
629,2015-04-23,0.021136850309316113
630,2015-04-24,0.020699316013150337
631,2015-04-27,-0.031211896402237205
632,2015-04-28,0.005270104424237143
633,2015-04-29,-0.01456015133133004
634,2015-04-30,0.03922071315328157
635,2015-05-04,-0.0051413995004190305
636,2015-05-05,-0.009061550677574637
637,2015-05-06,0.007772059847702906
638,2015-05-07,-0.005174655790017191
639,2015-05-08,0.030653741091002384
640,2015-05-11,0.022388994893478564
641,2015-05-12,-0.037598413557007326
642,2015-05-13,-0.0089801758075847
643,2015-05-14,0.0089801758075847
644,2015-05-15,-0.007692345623155905
645,2015-05-18,-0.010349380862003432
646,2015-05-19,-0.05204643536320708
647,2015-05-20,0.0013689256073416978
648,2015-05-21,0.004095568864737054
649,2015-05-22,0.02156417791584042
650,2015-05-25,0.01718482475410088
651,2015-05-26,-0.03060784508624126
652,2015-05-27,0.013423020332140378
653,2015-05-28,-0.02156417791584042
654,2015-05-29,
655,2015-06-01,
656,2015-06-02,0.006863444924982476
657,2015-06-03,-0.017943890701554333
658,2015-06-05,-0.011204599012863081
659,2015-06-08,-0.007067167223092419
660,2015-06-09,0.0
661,2015-06-10,
662,2015-06-11,
663,2015-06-12,-0.016760168857465008
664,2015-06-15,-0.02135312447056892
665,2015-06-16,
666,2015-06-17,
667,2015-06-18,-0.015151805020602316
668,2015-06-19,0.0015255533088369688
669,2015-06-22,
670,2015-06-23,
671,2015-06-24,-0.045096207833193125
672,2015-06-25,
673,2015-06-26,
674,2015-06-29,
675,2015-06-30,
676,2015-07-01,
677,2015-07-02,
678,2015-07-03,
679,2015-07-06,0.017857617400006687
680,2015-07-07,0.01231326023335666
681,2015-07-08,-0.003502630551201813
682,2015-07-10,-0.017699577099401065
683,2015-07-13,0.02294893298554479
684,2015-07-14,-0.0723642925488952
685,2015-07-15,0.044043815761439564
686,2015-07-16,0.052459579900812514
687,2015-07-17,-0.06510654160157991
688,2015-07-20,-0.05608946665104364
689,2015-07-21,0.0
690,2015-07-22,-0.03922071315328135
691,2015-07-23,0.019802627296179764
692,2015-07-24,-0.019802627296179764
693,2015-07-27,-0.06400532997591224
694,2015-07-28,0.04787594804602868
695,2015-07-29,0.016129381929883557
696,2015-07-30,-0.018163970627671056
697,2015-07-31,0.02613214027684796
698,2015-08-03,-0.007968169649176904
699,2015-08-04,0.0019980026626731373
700,2015-08-05,0.009930568202600742
701,2015-08-06,0.017630231376270622
702,2015-08-07,-0.05590277758114626
703,2015-08-10,
704,2015-08-11,
705,2015-08-12,
706,2015-08-13,
707,2015-08-14,
708,2015-08-17,
709,2015-08-18,-0.023086020034182697
710,2015-08-19,-0.012820688429061367
711,2015-08-20,
712,2015-08-21,
713,2015-08-24,
714,2015-08-25,
715,2015-08-26,0.053671416792517856
716,2015-08-27,0.08423635043180355
717,2015-08-28,-0.01318700428195374
718,2015-08-31,-0.013363227812167144
719,2015-09-01,0.030907537463076507
720,2015-09-02,0.07937358754151247
721,2015-09-03,0.0
722,2015-09-04,0.004008021397538641
723,2015-09-08,0.052592450119170575
724,2015-09-09,-0.0038022859497384154
725,2015-09-10,
726,2015-09-11,
727,2015-09-14,-0.06637506894487277
728,2015-09-15,0.023256862164267256
729,2015-09-16,0.03390155167568154
730,2015-09-17,
731,2015-09-18,
732,2015-09-21,-0.009871748479154174
733,2015-09-22,-0.020040750883445924
734,2015-09-23,-0.05834988306227662
735,2015-09-24,
736,2015-09-25,
737,2015-09-28,-0.04124295853404902
738,2015-09-29,
739,2015-09-30,
740,2015-10-01,
741,2015-10-02,0.07647036399183782
742,2015-10-05,
743,2015-10-06,
744,2015-10-07,
745,2015-10-08,
746,2015-10-09,0.011696039763191335
747,2015-10-13,0.0
748,2015-10-14,-0.0744061680706476
749,2015-10-15,
750,2015-10-16,
751,2015-10-19,
752,2015-10-20,
753,2015-10-21,
754,2015-10-22,
755,2015-10-23,
756,2015-10-26,
757,2015-10-27,-0.039311420214888315
758,2015-10-28,0.0
759,2015-10-29,-0.04831857727080768
760,2015-10-30,0.014742281737203378
761,2015-11-03,0.08640143491521535
762,2015-11-04,-0.034133006369458485
763,2015-11-05,-0.0046403795565022055
764,2015-11-06,-0.00934586241823765
765,2015-11-09,-0.009434032233358591
766,2015-11-10,-0.009523881511255494
767,2015-11-11,-0.014458083175229897
768,2015-11-12,-0.03960913809504585
769,2015-11-13,0.012547216052088528
770,2015-11-16,-0.02525386732120327
771,2015-11-17,0.04744959971298757
772,2015-11-18,-0.019705071079332503
773,2015-11-19,0.055637080305395825
774,2015-11-23,-0.011834457647002639
775,2015-11-24,0.06676817646484023
776,2015-11-25,0.0022246950221112005
777,2015-11-26,-0.03160533941533106
