,Time,Returns_ITUB4
173,2013-06-20,0.011318114332178997
174,2013-06-21,-0.026603122654315303
175,2013-06-24,-0.034193107316736526
176,2013-06-25,0.0039753922863461355
177,2013-06-26,0.005040472545493557
178,2013-06-27,0.019911182771384706
179,2013-06-28,0.011894368221532226
180,2013-07-01,-0.008732339832320246
181,2013-07-02,-0.04412087214252969
182,2013-07-03,-0.011432566837729752
183,2013-07-04,0.012535027485208072
184,2013-07-05,-0.018486875284262627
185,2013-07-08,0.0033565815882941052
186,2013-07-10,0.0037103960711695194
187,2013-07-11,0.024882635886837257
188,2013-07-12,-0.010536922059013243
189,2013-07-15,0.0180987999627078
190,2013-07-16,0.005722020051811327
191,2013-07-17,0.012753579668309367
192,2013-07-18,0.0014096812010970794
193,2013-07-19,0.00035103399101332755
194,2013-07-22,0.01638441416669778
195,2013-07-23,0.013394746124206325
196,2013-07-24,-0.012010395565168697
197,2013-07-25,0.0013777553377885
198,2013-07-26,
199,2013-07-29,
200,2013-07-30,0.007902359685371785
201,2013-07-31,-0.003426747011366693
202,2013-08-01,0.032100539038633524
203,2013-08-02,-0.005668434592292382
204,2013-08-05,-0.015843114974387174
205,2013-08-06,-0.023377063998136105
206,2013-08-07,-0.011543057947714708
207,2013-08-08,0.028440866108058405
208,2013-08-09,0.004777357980413122
209,2013-08-12,0.02587019323972406
210,2013-08-13,0.006942089381560379
211,2013-08-14,-0.009930866248809345
212,2013-08-15,-0.008350159416235403
213,2013-08-16,-0.02067510055397337
214,2013-08-19,-0.008946659372659926
215,2013-08-20,-0.010769320873414312
216,2013-08-21,-0.00735840024466361
217,2013-08-22,0.0007022037072936804
218,2013-08-23,0.03353934405250447
219,2013-08-26,-0.017149132196587757
220,2013-08-27,-0.028419698550917083
221,2013-08-28,0.0035555961607407482
222,2013-08-29,0.00812287372521725
223,2013-08-30,0.020192828008984698
224,2013-09-02,0.009947741082064976
225,2013-09-03,-0.009947741082064976
226,2013-09-04,0.002410377843411471
227,2013-09-05,0.010603500723065373
228,2013-09-06,0.02021004388162817
229,2013-09-09,0.02762409510460362
230,2013-09-10,0.0071110378310734745
231,2013-09-11,-0.004842792403843443
232,2013-09-12,-0.002268245427230031
233,2013-09-13,0.014491093121677956
234,2013-09-16,-0.006090608652888019
235,2013-09-17,0.015951914645719878
236,2013-09-18,0.028399702043380604
237,2013-09-19,-0.006170272548434941
238,2013-09-20,-0.030810806440332072
239,2013-09-23,0.008901583545199987
240,2013-09-24,-0.003806473905884733
241,2013-09-25,0.0009509079169092161
242,2013-09-26,-0.00031685476204801333
243,2013-09-27,0.021978079091260927
244,2013-09-30,-0.023885594691371637
245,2013-10-01,0.009811455101407685
246,2013-10-02,-0.004099957941050114
247,2013-10-03,0.002526670768578043
248,2013-10-04,0.001573287172472071
249,2013-10-07,-0.0044156674336011115
250,2013-10-08,-0.0034882720676958634
251,2013-10-09,0.010737994407960194
252,2013-10-10,0.0174335445377789
253,2013-10-11,-0.009613694234967163
254,2013-10-14,0.007141677443565975
255,2013-10-15,0.0040154013356064056
256,2013-10-16,0.011334160469056886
257,2013-10-17,0.008496495448402808
258,2013-10-18,0.0244724057961756
259,2013-10-21,-0.009180907575263575
260,2013-10-22,0.005339852362827635
261,2013-10-23,-0.013706831132064501
262,2013-10-24,-0.0048115874934664404
263,2013-10-25,-0.005137385603637856
264,2013-10-28,0.011748338041748685
265,2013-10-29,0.035886089218761796
266,2013-10-30,-0.0034748608616705923
267,2013-10-31,0.00260916302146752
268,2013-11-01,-0.009591433721793052
269,2013-11-04,0.007564824578920604
270,2013-11-05,-0.01665688244696062
271,2013-11-06,-0.012152081238626877
272,2013-11-07,-0.015026028247387302
273,2013-11-08,-0.02669104985351911
274,2013-11-11,0.004344439393239696
275,2013-11-12,-0.0015505988994726216
276,2013-11-13,0.01995645229340104
277,2013-11-14,0.021052566367131487
278,2013-11-18,0.013597408222901564
279,2013-11-19,-0.027081121351352877
280,2013-11-21,-0.010311472273594191
281,2013-11-22,-0.01504535585083211
282,2013-11-25,-0.014961527746377712
283,2013-11-26,0.005012144488805159
284,2013-11-27,0.026215059827111364
285,2013-11-28,-0.009174641226847857
286,2013-11-29,0.01190991973865918
287,2013-12-02,-0.02209850995959428
288,2013-12-03,-0.02260196727609376
289,2013-12-04,-0.00413255948261293
290,2013-12-05,-0.008646108912350847
291,2013-12-06,0.010553592333965689
292,2013-12-09,0.009499955742311439
293,2013-12-10,-0.006320479477098573
294,2013-12-11,-0.027006656168324206
295,2013-12-12,0.008438692982075224
296,2013-12-13,0.00386720506279703
297,2013-12-16,0.003216345958478861
298,2013-12-17,0.0012801759641924981
299,2013-12-18,0.006071430647808018
300,2013-12-19,0.022047362739818777
301,2013-12-20,-0.023960871717496612
302,2013-12-23,0.004140704918718097
303,2013-12-26,0.006966907055916849
304,2013-12-27,-0.002843276897175784
305,2013-12-30,0.01476311558975718
306,2014-01-02,-0.017301969409056817
307,2014-01-03,-0.0019020332123003136
308,2014-01-06,0.0015853210426244324
309,2014-01-07,-0.007645131522160398
310,2014-01-08,0.015550725785405284
311,2014-01-09,-0.031667277111306014
312,2014-01-10,0.004858840246511509
313,2014-01-13,-0.0045344703322203195
314,2014-01-14,0.014833972320844158
315,2014-01-15,0.00031949086208404864
316,2014-01-16,-0.021021329797507704
317,2014-01-17,-0.01980314925784743
318,2014-01-20,-0.008031491884339381
319,2014-01-21,0.01401636845408838
320,2014-01-22,0.0023171235794134937
321,2014-01-23,-0.020034533015775402
322,2014-01-24,-0.013240184079715167
323,2014-01-27,0.019964500314508804
324,2014-01-28,0.007007113713670243
325,2014-01-29,-0.019141905566359085
326,2014-01-30,0.0010150423219705829
327,2014-01-31,0.024759867477861075
328,2014-02-03,-0.011969407774181207
329,2014-02-04,0.04735549573682807
330,2014-02-05,-0.004796252277059487
331,2014-02-06,0.020621160771534086
332,2014-02-07,-0.0006269987252212061
333,2014-02-10,-0.0015734698844385164
334,2014-02-11,0.0018870392893237664
335,2014-02-12,-0.010737994407960194
336,2014-02-13,-0.004455114128366411
337,2014-02-14,0.007627534879389941
338,2014-02-17,-0.012742157794261466
339,2014-02-18,-0.006106229378396666
340,2014-02-19,0.002897298026670825
341,2014-02-20,-0.001289032483522412
342,2014-02-21,0.001289032483522412
343,2014-02-24,0.0054503916348513926
344,2014-02-25,-0.006739424118373805
345,2014-02-26,-0.003868450368752274
346,2014-02-27,0.015711075186240375
347,2014-02-28,-0.007024759935567726
348,2014-03-05,-0.015497856193718906
349,2014-03-06,0.02728389617639282
350,2014-03-07,-0.020149766968142302
351,2014-03-10,-0.013007223330549156
352,2014-03-11,0.010742563761307
353,2014-03-12,-0.012382058501504645
354,2014-03-13,-0.013532065672729132
355,2014-03-14,-0.026948827342706316
356,2014-03-17,0.020612193565209935
357,2014-03-18,0.01855429165052369
358,2014-03-19,0.004586364066181403
359,2014-03-20,0.020701838935423655
360,2014-03-21,0.0038313717225113564
361,2014-03-24,0.02860503715732232
362,2014-03-25,0.005565000460988401
363,2014-03-26,0.00858890304223614
364,2014-03-27,0.021463414904443923
365,2014-03-28,-0.0060003332669027465
366,2014-03-31,0.0190692735271889
367,2014-04-01,0.007939484379279271
368,2014-04-02,0.031704972156519684
369,2014-04-03,-0.011701681386448115
370,2014-04-04,-0.014456951915297278
371,2014-04-07,0.022462778320960552
372,2014-04-08,-0.014629230229439294
373,2014-04-09,-0.01337988694629555
374,2014-04-10,0.010776801823467519
375,2014-04-11,0.023477412409437903
376,2014-04-14,-0.012815512864621237
377,2014-04-15,-0.02437002429857804
378,2014-04-16,0.018044122775115135
379,2014-04-17,0.025063246465129474
380,2014-04-22,0.007010398760555425
381,2014-04-23,-0.0019575158460614084
382,2014-04-24,0.021321119081068485
383,2014-04-25,0.009541180985399134
384,2014-04-28,-0.00189807230972594
385,2014-04-29,0.0005426379256596725
386,2014-04-30,-0.0008140854483773552
387,2014-05-02,0.018321035527826712
388,2014-05-05,0.010626889698830855
389,2014-05-06,-0.009291484316037213
390,2014-05-07,0.006907969917219425
391,2014-05-08,-0.015477108511448012
392,2014-05-09,-0.008917782483948145
393,2014-05-12,0.01908642635679314
394,2014-05-13,-0.006142272181273167
395,2014-05-14,0.004276566910914603
396,2014-05-15,-0.007497825700506056
397,2014-05-16,0.00989493896653526
398,2014-05-19,-0.006406303832453553
399,2014-05-20,-0.017834620592272366
400,2014-05-21,-0.021493462310946843
401,2014-05-22,0.012182518465877923
402,2014-05-23,-0.015249592466998863
403,2014-05-26,-0.00308031487531224
404,2014-05-27,0.0005593636505296651
405,2014-05-28,0.01804527631260644
406,2014-05-29,-0.015245482923900155
407,2014-05-30,-0.028329908348001975
408,2014-06-02,0.006298574941875579
409,2014-06-03,0.0059795401719564545
410,2014-06-04,-0.011417888102092544
411,2014-06-05,-0.013294803990783421
412,2014-06-06,0.043663973682535495
413,2014-06-09,0.03699003947499202
414,2014-06-10,-0.002657851586498783
415,2014-06-11,0.02051003183515432
416,2014-06-13,-0.0055282917959993405
417,2014-06-16,-0.006727165485277631
418,2014-06-17,-0.013300020877046403
419,2014-06-18,0.013591287498174953
420,2014-06-20,-0.014783635761574043
421,2014-06-23,-0.007474501613701889
422,2014-06-24,0.0017995433018342943
423,2014-06-25,-0.03227320069709716
424,2014-06-26,-0.0034088593964800573
425,2014-06-27,-0.003107777465747752
426,2014-06-30,-0.004994135860495685
427,2014-07-01,0.004059124047424589
428,2014-07-02,-0.016344122736991373
429,2014-07-03,0.007261913847970813
430,2014-07-04,-0.000628149477428952
431,2014-07-07,0.000944054931354632
432,2014-07-08,-0.002205504803123759
433,2014-07-10,0.045288174064256115
434,2014-07-11,-0.0015063457193860152
435,2014-07-14,0.02325585524661733
436,2014-07-15,0.012013260256376057
437,2014-07-16,-0.02626127316496074
438,2014-07-17,0.0014928478025710845
439,2014-07-18,0.04779569646966486
440,2014-07-21,0.008503340959744587
441,2014-07-22,-0.001978821781158935
442,2014-07-23,0.0002839009375827928
443,2014-07-24,0.014588803035553433
444,2014-07-25,-0.004184729954855193
445,2014-07-28,-0.006737748170057678
446,2014-07-29,0.004494622305751594
447,2014-07-30,0.004754768256177044
448,2014-07-31,-0.021433542751312373
449,2014-08-01,-0.001425561324833069
450,2014-08-04,0.012484642631134246
451,2014-08-05,0.013438587691009918
452,2014-08-06,-0.004178900708987854
453,2014-08-07,-0.008979997231169268
454,2014-08-08,-0.013621302523191492
455,2014-08-11,0.018119683616648175
456,2014-08-12,-0.002808230756200736
457,2014-08-13,-0.017311681927125733
458,2014-08-14,0.008550760490230402
459,2014-08-15,0.014653900401926823
460,2014-08-18,0.014438958487363429
461,2014-08-19,0.033616798006060655
462,2014-08-20,0.004788516731797365
463,2014-08-21,0.005819566454964509
464,2014-08-22,-0.011408371073639678
465,2014-08-25,0.02451048257890509
466,2014-08-26,0.006747045048809852
467,2014-08-27,0.029805965728934236
468,2014-08-28,-0.00958238731718053
469,2014-08-29,0.02601435729791257
470,2014-09-01,0.0
471,2014-09-02,0.018104610195261106
472,2014-09-03,-0.0034004691140538945
473,2014-09-04,-0.020649250031659516
474,2014-09-05,0.007425857633216459
475,2014-09-08,-0.026229425388206717
476,2014-09-09,-0.015558578282055535
477,2014-09-10,-0.01085852196234205
478,2014-09-11,-0.0015577381020932535
479,2014-09-12,-0.036579810125259016
480,2014-09-15,0.025059311290381192
481,2014-09-16,0.025475259019220875
482,2014-09-17,0.0043540917184672345
483,2014-09-18,-0.011823272560543163
484,2014-09-19,-0.024077632776798197
485,2014-09-22,-0.013602435352262354
486,2014-09-23,-0.004846520514845576
487,2014-09-24,0.007795713790526904
488,2014-09-25,-0.03182830003713155
489,2014-09-26,0.04115366975355794
490,2014-09-29,-0.07259861287260838
491,2014-09-30,-0.03512188705764974
492,2014-10-01,-0.026642971153965966
493,2014-10-02,0.03282925689783811
494,2014-10-03,0.023214353170760482
495,2014-10-06,0.052255347822928844
496,2014-10-07,0.0016326755650659663
497,2014-10-08,-0.0131330580736293
498,2014-10-09,0.012586880349971352
499,2014-10-10,-0.0422168321028793
500,2014-10-13,0.07512305611354453
501,2014-10-14,0.009166582646464416
502,2014-10-15,-0.04588744714716819
503,2014-10-16,-0.026836161100368017
504,2014-10-17,0.028747014721158592
505,2014-10-20,-0.024828820947889962
506,2014-10-21,-0.05158724532526726
507,2014-10-22,-0.006490920246569498
508,2014-10-23,-0.04635215012653848
509,2014-10-24,0.027524567962358137
510,2014-10-27,-0.022266979653597474
511,2014-10-28,0.04463803379785469
512,2014-10-29,-0.02933403140210533
513,2014-10-30,0.07770517099300189
514,2014-10-31,0.03180966397659324
515,2014-11-03,-0.003547665316869786
516,2014-11-04,0.01894794908748354
517,2014-11-05,-0.011054666097487953
518,2014-11-06,-0.036999099531486834
519,2014-11-07,0.016734504985163934
520,2014-11-10,-0.0027685565513895227
521,2014-11-11,-0.0005540009266038481
522,2014-11-12,0.0074644901170120015
523,2014-11-13,-0.03276082324348284
524,2014-11-14,0.004824204550460287
525,2014-11-17,-0.007390085961943793
526,2014-11-18,0.02869140633801237
527,2014-11-19,0.039425121139944785
528,2014-11-21,0.06377115017086554
529,2014-11-24,-0.020977423373564896
530,2014-11-25,0.0126898085138345
531,2014-11-26,-0.008356843037922612
532,2014-11-27,-0.014862533081419826
533,2014-11-28,-0.0010312188574967962
534,2014-12-01,-0.04790010124998245
535,2014-12-02,-0.008438924239460022
536,2014-12-03,0.008438924239460022
537,2014-12-04,-0.015019936798851052
538,2014-12-05,0.018807739510328325
539,2014-12-08,-0.03797942957633493
540,2014-12-09,0.003919363161450917
541,2014-12-10,-0.015203688231190338
542,2014-12-11,0.01128432506973942
543,2014-12-12,-0.05476703188448262
544,2014-12-15,-0.021566225280644336
545,2014-12-16,-0.0048547359746611285
546,2014-12-17,0.049268110794248976
547,2014-12-18,-0.007559054142012744
548,2014-12-19,0.015346483735772853
549,2014-12-22,0.006874713054366044
550,2014-12-23,0.004554733488163709
551,2014-12-26,-0.01430559323776448
552,2014-12-29,0.002876146695234727
553,2014-12-30,-0.005764121556693258
554,2015-01-02,-0.02250342110429271
555,2015-01-05,0.00501264930349965
556,2015-01-06,0.016045419285857676
557,2015-01-07,0.035541826039409585
558,2015-01-08,0.015521067102244768
559,2015-01-09,-0.04471609083172057
560,2015-01-12,-0.024454868759923976
561,2015-01-13,-0.0011774929071388662
562,2015-01-14,0.006764308221712145
563,2015-01-15,-0.008833763754613422
564,2015-01-16,0.0152602086964162
565,2015-01-19,-0.03677773372340809
566,2015-01-20,0.003317454812857612
567,2015-01-21,0.029081533152627514
568,2015-01-22,0.004960003302988625
569,2015-01-23,-0.009649601338912017
570,2015-01-26,0.011682980402683452
571,2015-01-27,-0.0037816234008558602
572,2015-01-28,-0.020618810963640044
573,2015-01-29,-0.00686936602280408
574,2015-01-30,-0.014183583448772463
575,2015-02-02,0.012684917688152275
576,2015-02-03,0.027528841169945473
577,2015-02-04,0.036127004503221816
578,2015-02-05,-0.008483051796254859
579,2015-02-06,-0.0022740896067370286
580,2015-02-09,0.006242260453564352
581,2015-02-10,-0.012811489674021015
582,2015-02-11,-0.04154025590993582
583,2015-02-12,0.02594586794436582
584,2015-02-13,0.032637930850269115
585,2015-02-18,0.0058996419282277834
586,2015-02-19,-0.0002812433781769208
587,2015-02-20,0.005310523788402577
588,2015-02-23,0.009702852255022876
589,2015-02-24,0.01043276179726993
590,2015-02-25,0.0024520129176650585
591,2015-02-26,0.0048926221781333545
592,2015-02-27,-0.010627786425343455
593,2015-03-02,-0.004945026676525632
594,2015-03-03,0.0076795301118735
595,2015-03-04,-0.00877953022279021
596,2015-03-05,-0.00886065844870565
597,2015-03-06,-0.027059555741725028
598,2015-03-09,-0.02634519634441146
599,2015-03-10,-0.04009983444864762
600,2015-03-11,0.03333306539066605
601,2015-03-12,0.004126019831486527
602,2015-03-13,-0.00501264930349965
603,2015-03-16,0.0
604,2015-03-17,0.028267542660985967
605,2015-03-18,0.029727237626415715
606,2015-03-19,-0.006154902086793257
607,2015-03-20,0.00838347472669998
608,2015-03-23,-0.006422503586179573
609,2015-03-24,-0.006180951943531188
610,2015-03-25,-0.0008460964062098064
611,2015-03-26,-0.028612684577749903
612,2015-03-27,-0.01757109854670258
613,2015-03-30,0.03312505090906859
614,2015-03-31,0.009101771478584375
615,2015-04-01,0.033146995597690854
616,2015-04-02,0.00954150934415221
617,2015-04-06,0.012140943178679198
618,2015-04-07,0.0005351105617434904
619,2015-04-08,0.004809574204995837
620,2015-04-09,-0.020201522669205385
621,2015-04-10,0.007318692464942433
622,2015-04-13,-0.00786213833309013
623,2015-04-14,0.0
624,2015-04-15,0.01432595540644499
625,2015-04-16,-0.007542974119713275
626,2015-04-17,-0.012793351459909452
627,2015-04-20,-0.016847877776578812
628,2015-04-22,0.027476037609971193
629,2015-04-23,0.026738088374269164
630,2015-04-24,0.031937412855708835
631,2015-04-27,-0.018831788677181827
632,2015-04-28,0.010104595382513626
633,2015-04-29,-0.013756985215472195
634,2015-04-30,0.007034039366794254
635,2015-05-04,0.0108414363484437
636,2015-05-05,-0.009805669827687602
637,2015-05-06,-0.025469015079068846
638,2015-05-07,0.00398248236431753
639,2015-05-08,0.013157362024694308
640,2015-05-11,-0.00471830968056608
641,2015-05-12,-0.004475559862495704
642,2015-05-13,-0.006884538780488558
643,2015-05-14,0.009782421593656832
644,2015-05-15,0.01850771605574053
645,2015-05-18,-0.026960181582782905
646,2015-05-19,-0.01416462570771504
647,2015-05-20,-0.017918838365112322
648,2015-05-21,-0.01213017379891479
649,2015-05-22,-0.021301320376068578
650,2015-05-25,0.003678078546241803
651,2015-05-26,-0.014787254972218555
652,2015-05-27,0.02013477022723853
653,2015-05-28,-0.011860946275041861
654,2015-05-29,-0.02502615651730311
655,2015-06-01,-0.00730853017025801
656,2015-06-02,0.022055470404748867
657,2015-06-03,-0.02558378749011725
658,2015-06-05,-0.02413983853783641
659,2015-06-08,-0.004232078989677479
660,2015-06-09,-0.006383698963174034
661,2015-06-10,0.028848607860889164
662,2015-06-11,-0.006237874611972227
663,2015-06-12,-0.010488609576679409
664,2015-06-15,0.005107606005144483
665,2015-06-16,0.03474996997207702
666,2015-06-17,-0.017812082612590263
667,2015-06-18,0.02444764975445679
668,2015-06-19,-0.011276191198956731
669,2015-06-22,0.0029021058354881113
670,2015-06-23,0.009809955233954781
671,2015-06-24,0.00344026801452868
672,2015-06-25,-0.01731761910950702
673,2015-06-26,0.008698060069157076
674,2015-06-29,-0.012781996487362335
675,2015-06-30,0.0002935617017594261
676,2015-07-01,0.005247689733670402
677,2015-07-02,0.013281187257611737
678,2015-07-03,-0.010088938648990187
679,2015-07-06,-0.017244184572756893
680,2015-07-07,0.003823829442108906
681,2015-07-08,-0.011519337492888582
682,2015-07-10,0.029853844924987882
683,2015-07-13,0.009182724440377044
684,2015-07-14,0.0006842805817282027
685,2015-07-15,-0.017424836418885814
686,2015-07-16,0.0028750631939638005
687,2015-07-17,-0.0060757757868570295
688,2015-07-20,-0.006109332732976203
689,2015-07-21,-0.00842380855325775
690,2015-07-22,-0.015735747424861835
691,2015-07-23,-0.042532588154243545
692,2015-07-24,-0.004493573386363359
693,2015-07-27,-0.0020786371129388748
694,2015-07-28,0.01822854753506631
695,2015-07-29,0.009837886732259271
696,2015-07-30,-0.012567278851222774
697,2015-07-31,0.027637108806820354
698,2015-08-03,-0.005331314527817099
699,2015-08-04,-0.02435676826944455
700,2015-08-05,-0.0017155088050357925
701,2015-08-06,-0.0037807228399060477
702,2015-08-07,-0.029705820623974866
703,2015-08-10,0.013037367577558356
704,2015-08-11,-0.00210129875844256
705,2015-08-12,-0.02919571275007593
706,2015-08-13,-0.03604632479014258
707,2015-08-14,-0.0011253533838488927
708,2015-08-17,-0.010552275643921583
709,2015-08-18,0.016535520136608195
710,2015-08-19,-0.020712478621522035
711,2015-08-20,0.002278605309379067
712,2015-08-21,0.0022775917440580606
713,2015-08-24,-0.020666250111031292
714,2015-08-25,-0.0019372960988222054
715,2015-08-26,0.058686328382830055
716,2015-08-27,0.034825991689234836
717,2015-08-28,-0.02899537514025452
718,2015-08-31,-0.036246154596077496
719,2015-09-01,-0.024017883566807008
720,2015-09-02,0.023263551301571983
721,2015-09-03,0.03736402371936398
722,2015-09-04,-0.041518889636115386
723,2015-09-08,0.010915181059089285
724,2015-09-09,0.011172152046285966
725,2015-09-10,-0.020198842551821805
726,2015-09-11,0.0018889957417802528
727,2015-09-14,0.0395531209371085
728,2015-09-15,0.024348547287398326
729,2015-09-16,0.016489713875666112
730,2015-09-17,0.008658293707740405
731,2015-09-18,-0.04011557319080028
732,2015-09-21,-0.022512094476763167
733,2015-09-22,0.009500387876598015
734,2015-09-23,-0.04045792825617456
735,2015-09-24,0.011298390459247187
736,2015-09-25,-0.024645357940236146
737,2015-09-28,-0.0007688180954286139
738,2015-09-29,-0.0042348538645100575
739,2015-09-30,0.0225086495895912
740,2015-10-01,0.013861942525586368
741,2015-10-02,0.03974957763672471
742,2015-10-05,0.02087219644693361
743,2015-10-06,0.009063891829135251
744,2015-10-07,0.028053147395024958
745,2015-10-08,0.0037080365281561
746,2015-10-09,-0.006748422449205815
747,2015-10-13,-0.054948849750044104
748,2015-10-14,-0.00934050277209808
749,2015-10-15,-0.016740657866948894
750,2015-10-16,-0.015159067720717179
751,2015-10-19,0.023564427448364622
752,2015-10-20,-0.020589349189015227
